pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 7.45, None, None,2019-05-14 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.101, None, None,2019-05-14 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 4.954, None, None,2019-05-14 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 3.728, None, None,2019-05-14 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 2.643, None, None,2019-05-14 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 1.837, None, None,2019-05-14 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 2.139, None, None,2019-05-14 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 2.774, None, None,2019-05-14 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 4.61, None, None,2019-05-14 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.315, None, None,2019-05-14 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 8.26, None, None,2019-05-14 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.1, None, None,2019-05-14 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 10.81, None, None,2019-05-14 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 11.98, None, None,2019-05-14 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 12.27, None, None,2019-05-14 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 12.73, None, None,2019-05-14 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 12.07, None, None,2019-05-14 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 11.19, None, None,2019-05-14 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 11.1, None, None,2019-05-14 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 10.57, None, None,2019-05-14 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.24, None, None,2019-05-14 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 8.18, None, None,2019-05-14 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.58, None, None,2019-05-14 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.0, None, None,2019-05-14 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.571, None, None,2019-05-15 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.707, None, None,2019-05-15 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.542, None, None,2019-05-15 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.188, None, None,2019-05-15 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 5.97, None, None,2019-05-15 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 5.729, None, None,2019-05-15 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 5.634, None, None,2019-05-15 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 5.358, None, None,2019-05-15 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 5.397, None, None,2019-05-15 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.19, None, None,2019-05-15 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.745, None, None,2019-05-15 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.37, None, None,2019-05-15 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 8.32, None, None,2019-05-15 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.56, None, None,2019-05-15 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 10.7, None, None,2019-05-15 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 11.12, None, None,2019-05-15 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 11.94, None, None,2019-05-15 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 12.27, None, None,2019-05-15 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 11.86, None, None,2019-05-15 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 12.08, None, None,2019-05-15 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 12.25, None, None,2019-05-15 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 10.42, None, None,2019-05-15 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.37, None, None,2019-05-15 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.29, None, None,2019-05-15 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 5.506, None, None,2019-05-16 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 4.213, None, None,2019-05-16 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 4.06, None, None,2019-05-16 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 3.993, None, None,2019-05-16 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 4.164, None, None,2019-05-16 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 4.202, None, None,2019-05-16 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 4.051, None, None,2019-05-16 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 4.098, None, None,2019-05-16 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 4.536, None, None,2019-05-16 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 5.482, None, None,2019-05-16 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.02, None, None,2019-05-16 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.76, None, None,2019-05-16 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 11.69, None, None,2019-05-16 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 12.67, None, None,2019-05-16 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 13.37, None, None,2019-05-16 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 13.91, None, None,2019-05-16 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 13.9, None, None,2019-05-16 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 13.71, None, None,2019-05-16 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 14.07, None, None,2019-05-16 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 12.92, None, None,2019-05-16 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 12.4, None, None,2019-05-16 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 10.92, None, None,2019-05-16 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.76, None, None,2019-05-16 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 8.2, None, None,2019-05-16 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.52, None, None,2019-05-17 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.32, None, None,2019-05-17 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.04, None, None,2019-05-17 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.755, None, None,2019-05-17 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.62, None, None,2019-05-17 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.427, None, None,2019-05-17 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.64, None, None,2019-05-17 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.707, None, None,2019-05-17 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.957, None, None,2019-05-17 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.4, None, None,2019-05-17 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 8.21, None, None,2019-05-17 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 8.2, None, None,2019-05-17 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 8.68, None, None,2019-05-17 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.2, None, None,2019-05-17 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.62, None, None,2019-05-17 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 10.73, None, None,2019-05-17 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 11.22, None, None,2019-05-17 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 10.7, None, None,2019-05-17 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 10.87, None, None,2019-05-17 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.97, None, None,2019-05-17 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.01, None, None,2019-05-17 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 8.83, None, None,2019-05-17 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 8.2, None, None,2019-05-17 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.29, None, None,2019-05-17 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.677, None, None,2019-05-18 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 6.055, None, None,2019-05-18 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 5.268, None, None,2019-05-18 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 3.985, None, None,2019-05-18 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 3.851, None, None,2019-05-18 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 3.888, None, None,2019-05-18 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 3.546, None, None,2019-05-18 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 3.384, None, None,2019-05-18 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 3.631, None, None,2019-05-18 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 4.698, None, None,2019-05-18 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 7.81, None, None,2019-05-18 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 9.69, None, None,2019-05-18 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
None, None, 10.95, None, None,2019-05-18 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,20
