CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 7.404, 92.9, None, None, None, None, 22.41, None, 4.97, 251.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 00:00:00, None, None,27
None, 7.28, 96.2, None, None, None, None, 21.59, None, 7.172, 254.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 01:00:00, None, None,27
None, 7.096, 96.9, None, None, None, None, 21.39, None, 9.76, 263.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 02:00:00, None, None,27
None, 6.969, 94.2, None, None, None, None, 20.76, None, 8.73, 262.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 03:00:00, None, None,27
None, 6.608, 94.3, None, None, None, None, 18.81, None, 8.08, 267.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 04:00:00, None, None,27
None, 6.013, 96.7, None, None, None, None, 28.58, None, 2.385, 246.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 05:00:00, None, None,27
None, 5.973, 96.6, None, None, None, None, 27.54, None, 3.796, 238.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 06:00:00, None, None,27
None, 6.317, 92.9, None, None, None, None, 30.03, None, 3.58, 256.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 07:00:00, None, None,27
None, 6.464, 92.6, None, None, None, None, 27.07, None, 1.959, 272.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 08:00:00, None, None,27
None, 7.076, 94.0, None, None, None, None, 26.9, None, 1.995, 259.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 09:00:00, None, None,27
None, 7.852, 87.5, None, None, None, None, 26.97, None, 1.176, 266.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 10:00:00, None, None,27
None, 7.47, 91.3, None, None, None, None, 30.55, None, 0.71, 267.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 11:00:00, None, None,27
None, 6.909, 85.8, None, None, None, None, 22.68, None, 6.297, 266.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 12:00:00, None, None,27
None, 10.03, 75.98, None, None, None, None, 43.99, None, 2.098, 263.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 13:00:00, None, None,27
None, 10.21, 75.3, None, None, None, None, 50.84, None, 3.792, 252.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 14:00:00, None, None,27
None, 9.5, 72.84, None, None, None, None, 30.92, None, 4.408, 273.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 15:00:00, None, None,27
None, 9.2, 78.0, None, None, None, None, 45.13, None, 1.479, 260.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 16:00:00, None, None,27
None, 8.8, 84.1, None, None, None, None, 24.08, None, 4.594, 275.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 17:00:00, None, None,27
None, 8.99, 89.2, None, None, None, None, 20.97, None, 7.036, 267.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 18:00:00, None, None,27
None, 7.98, 96.6, None, None, None, None, 19.85, None, 8.13, 279.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 19:00:00, None, None,27
None, 7.995, 95.6, None, None, None, None, 26.18, None, 5.526, 265.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 20:00:00, None, None,27
None, 7.909, 93.8, None, None, None, None, 32.3, None, 8.28, 270.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 21:00:00, None, None,27
None, 7.592, 96.0, None, None, None, None, 25.96, None, 8.72, 289.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 22:00:00, None, None,27
None, 7.486, 96.3, None, None, None, None, 20.39, None, 11.36, 287.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-01 23:00:00, None, None,27
None, 7.5, 96.5, None, None, None, None, 24.71, None, 11.74, 273.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 00:00:00, None, None,27
None, 7.367, 96.7, None, None, None, None, 24.15, None, 13.35, 264.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 01:00:00, None, None,27
None, 7.192, 96.7, None, None, None, None, 22.26, None, 12.29, 259.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 02:00:00, None, None,27
None, 7.141, 96.9, None, None, None, None, 21.53, None, 11.47, 248.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 03:00:00, None, None,27
None, 7.017, 96.5, None, None, None, None, 24.76, None, 9.96, 263.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 04:00:00, None, None,27
None, 6.639, 97.0, None, None, None, None, 22.43, None, 9.81, 259.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 05:00:00, None, None,27
None, 6.611, 96.6, None, None, None, None, 18.58, None, 11.71, 265.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 06:00:00, None, None,27
None, 6.774, 96.9, None, None, None, None, 22.6, None, 6.606, 257.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 07:00:00, None, None,27
None, 6.947, 96.5, None, None, None, None, 26.56, None, 2.988, 263.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 08:00:00, None, None,27
None, 7.359, 95.8, None, None, None, None, 23.55, None, 2.694, 253.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 09:00:00, None, None,27
None, 8.48, 88.6, None, None, None, None, 24.76, None, 3.116, 255.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 10:00:00, None, None,27
None, 9.91, 78.08, None, None, None, None, 31.35, None, 1.665, 260.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 11:00:00, None, None,27
None, 10.99, 71.49, None, None, None, None, 44.7, None, 1.519, 260.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 12:00:00, None, None,27
None, 11.98, 63.39, None, None, None, None, 30.79, None, 5.113, 272.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 13:00:00, None, None,27
None, 13.23, 59.98, None, None, None, None, 25.03, None, 6.671, 274.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 14:00:00, None, None,27
None, 12.06, 55.26, None, None, None, None, 31.17, None, 8.78, 266.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 15:00:00, None, None,27
None, 11.64, 64.29, None, None, None, None, 24.45, None, 17.98, 261.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 16:00:00, None, None,27
None, 11.64, 62.78, None, None, None, None, 33.71, None, 9.2, 248.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 17:00:00, None, None,27
None, 11.02, 64.72, None, None, None, None, 33.14, None, 8.57, 248.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 18:00:00, None, None,27
None, 11.04, 66.97, None, None, None, None, 32.1, None, 11.32, 266.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 19:00:00, None, None,27
None, 8.88, 77.38, None, None, None, None, 28.13, None, 7.657, 258.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 20:00:00, None, None,27
None, 8.11, 79.12, None, None, None, None, 29.8, None, 14.88, 276.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 21:00:00, None, None,27
None, 7.495, 76.27, None, None, None, None, 28.83, None, 18.28, 254.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 22:00:00, None, None,27
None, 7.422, 80.7, None, None, None, None, 26.21, None, 22.83, 254.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-02 23:00:00, None, None,27
None, 7.302, 86.5, None, None, None, None, 27.02, None, 14.12, 235.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 00:00:00, None, None,27
None, 6.704, 88.5, None, None, None, None, 24.98, None, 16.44, 249.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 01:00:00, None, None,27
None, 6.001, 86.6, None, None, None, None, 17.42, None, 26.25, 255.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 02:00:00, None, None,27
None, 5.516, 91.0, None, None, None, None, 26.67, None, 26.62, 228.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 03:00:00, None, None,27
None, 5.104, 96.6, None, None, None, None, 29.7, None, 16.48, 213.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 04:00:00, None, None,27
None, 5.22, 96.9, None, None, None, None, 31.21, None, 9.6, 246.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 05:00:00, None, None,27
None, 4.966, 97.1, None, None, None, None, 26.83, None, 14.26, 259.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 06:00:00, None, None,27
None, 4.672, 97.1, None, None, None, None, 27.72, None, 17.58, 298.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 07:00:00, None, None,27
None, 4.263, 97.0, None, None, None, None, 31.45, None, 12.23, 296.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 08:00:00, None, None,27
None, 4.048, 95.9, None, None, None, None, 26.88, None, 13.76, 301.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 09:00:00, None, None,27
None, 4.46, 89.5, None, None, None, None, 30.85, None, 9.13, 265.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 11:00:00, None, None,27
None, 4.401, 88.5, None, None, None, None, 28.65, None, 11.41, 256.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 12:00:00, None, None,27
None, 4.221, 93.8, None, None, None, None, 25.6, None, 13.72, 251.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 13:00:00, None, None,27
None, 3.84, 96.2, None, None, None, None, 27.84, None, 13.47, 265.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 14:00:00, None, None,27
None, 3.794, 96.5, None, None, None, None, 22.92, None, 18.89, 269.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 15:00:00, None, None,27
None, 3.905, 96.2, None, None, None, None, 25.54, None, 17.02, 269.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 16:00:00, None, None,27
None, 4.237, 95.6, None, None, None, None, 24.36, None, 15.47, 265.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 17:00:00, None, None,27
None, 4.638, 89.6, None, None, None, None, 23.02, None, 14.97, 274.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 18:00:00, None, None,27
None, 4.384, 92.4, None, None, None, None, 25.42, None, 13.42, 270.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 19:00:00, None, None,27
None, 4.249, 91.5, None, None, None, None, 23.97, None, 10.3, 277.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 20:00:00, None, None,27
None, 3.868, 93.0, None, None, None, None, 26.3, None, 10.75, 258.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 21:00:00, None, None,27
None, 3.618, 92.3, None, None, None, None, 23.36, None, 11.45, 256.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 22:00:00, None, None,27
None, 3.516, 92.1, None, None, None, None, 23.73, None, 11.98, 252.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-03 23:00:00, None, None,27
None, 3.254, 92.2, None, None, None, None, 18.82, None, 15.6, 264.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 00:00:00, None, None,27
None, 3.367, 91.2, None, None, None, None, 26.21, None, 13.98, 289.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 01:00:00, None, None,27
None, 3.133, 92.6, None, None, None, None, 22.97, None, 9.69, 291.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 02:00:00, None, None,27
None, 3.116, 88.8, None, None, None, None, 22.18, None, 10.35, 281.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 03:00:00, None, None,27
None, 2.89, 92.0, None, None, None, None, 22.28, None, 10.08, 288.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 04:00:00, None, None,27
None, 2.944, 89.8, None, None, None, None, 24.3, None, 7.283, 293.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 05:00:00, None, None,27
None, 3.006, 91.0, None, None, None, None, 24.08, None, 6.495, 287.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 06:00:00, None, None,27
None, 2.989, 93.7, None, None, None, None, 19.52, None, 8.68, 310.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 07:00:00, None, None,27
None, 3.017, 94.7, None, None, None, None, 26.22, None, 9.33, 291.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 08:00:00, None, None,27
None, 2.873, 92.7, None, None, None, None, 26.24, None, 11.14, 279.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 09:00:00, None, None,27
None, 3.026, 94.9, None, None, None, None, 26.87, None, 13.68, 272.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 10:00:00, None, None,27
None, 3.003, 95.6, None, None, None, None, 25.2, None, 13.9, 271.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 11:00:00, None, None,27
None, 3.234, 96.2, None, None, None, None, 25.96, None, 12.38, 273.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 12:00:00, None, None,27
None, 3.179, 96.5, None, None, None, None, 23.18, None, 19.1, 275.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 13:00:00, None, None,27
None, 3.514, 96.8, None, None, None, None, 24.15, None, 18.55, 276.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 14:00:00, None, None,27
None, 3.382, 96.9, None, None, None, None, 25.23, None, 20.78, 268.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 15:00:00, None, None,27
None, 3.191, 97.0, None, None, None, None, 24.34, None, 24.88, 265.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 16:00:00, None, None,27
None, 3.327, 97.1, None, None, None, None, 23.17, None, 25.8, 258.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 17:00:00, None, None,27
None, 3.505, 97.1, None, None, None, None, 23.78, None, 21.6, 247.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 18:00:00, None, None,27
None, 3.548, 97.2, None, None, None, None, 24.98, None, 20.33, 238.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 19:00:00, None, None,27
None, 3.44, 97.2, None, None, None, None, 24.6, None, 19.6, 235.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 20:00:00, None, None,27
None, 3.181, 97.2, None, None, None, None, 21.92, None, 20.06, 233.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 21:00:00, None, None,27
None, 3.139, 97.2, None, None, None, None, 22.53, None, 10.06, 231.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 22:00:00, None, None,27
None, 2.955, 97.2, None, None, None, None, 23.93, None, 11.39, 222.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-04 23:00:00, None, None,27
None, 2.916, 97.2, None, None, None, None, 26.97, None, 7.259, 213.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 00:00:00, None, None,27
None, 2.907, 97.2, None, None, None, None, 22.59, None, 12.16, 225.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 01:00:00, None, None,27
None, 3.068, 97.3, None, None, None, None, 25.44, None, 6.474, 220.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 02:00:00, None, None,27
None, 3.0, 97.3, None, None, None, None, 23.44, None, 7.825, 215.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 03:00:00, None, None,27
None, 3.065, 97.3, None, None, None, None, 26.55, None, 6.106, 210.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 04:00:00, None, None,27
None, 2.893, 97.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 05:00:00, None, None,27
None, 2.763, 97.3, None, None, None, None, 25.68, None, 9.74, 214.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 06:00:00, None, None,27
None, 2.656, 97.3, None, None, None, None, 24.24, None, 7.337, 223.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 07:00:00, None, None,27
None, 2.574, 97.3, None, None, None, None, 24.21, None, 7.71, 212.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 08:00:00, None, None,27
None, 2.662, 97.3, None, None, None, None, 27.8, None, 4.822, 220.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 09:00:00, None, None,27
None, 3.093, 97.3, None, None, None, None, 26.7, None, 2.333, 224.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 10:00:00, None, None,27
None, 3.143, 97.3, None, None, None, None, 22.39, None, 3.641, 219.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 11:00:00, None, None,27
None, 3.47, 97.4, None, None, None, None, 23.11, None, 2.833, 209.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 12:00:00, None, None,27
None, 3.659, 97.4, None, None, None, None, 30.29, None, 0.813, 215.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 13:00:00, None, None,27
None, 4.204, 97.5, None, None, None, None, 32.24, None, 0.835, 215.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 14:00:00, None, None,27
None, 4.743, 97.6, None, None, None, None, 44.84, None, 0.174, 209.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 15:00:00, None, None,27
None, 3.876, 97.5, None, None, None, None, 42.15, None, 1.318, 204.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 16:00:00, None, None,27
None, 3.95, 97.5, None, None, None, None, 20.61, None, 1.07, 220.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 17:00:00, None, None,27
None, 3.848, 97.5, None, None, None, None, 17.26, None, 0.897, 221.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 18:00:00, None, None,27
None, 3.704, 97.5, None, None, None, None, 18.29, None, 0.958, 216.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-07-05 19:00:00, None, None,27
