pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,11.7, None, None,2016-07-01 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,11.17, None, None,2016-07-01 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,10.82, None, None,2016-07-01 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,10.23, None, None,2016-07-01 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,10.8, None, None,2016-07-01 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,10.57, None, None,2016-07-01 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,11.24, None, None,2016-07-01 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,12.0, None, None,2016-07-01 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,12.89, None, None,2016-07-01 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,13.3, None, None,2016-07-01 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,13.82, None, None,2016-07-01 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,13.86, None, None,2016-07-01 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,14.17, None, None,2016-07-01 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,14.5, None, None,2016-07-01 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,14.17, None, None,2016-07-01 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,13.64, None, None,2016-07-01 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,12.66, None, None,2016-07-01 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,11.19, None, None,2016-07-01 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,10.3, None, None,2016-07-02 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,9.83, None, None,2016-07-02 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,9.64, None, None,2016-07-02 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,9.59, None, None,2016-07-02 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,9.47, None, None,2016-07-02 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,9.89, None, None,2016-07-02 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,10.21, None, None,2016-07-02 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,10.94, None, None,2016-07-02 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,10.91, None, None,2016-07-02 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,12.83, None, None,2016-07-02 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,14.18, None, None,2016-07-02 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,13.94, None, None,2016-07-02 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,12.73, None, None,2016-07-02 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,13.07, None, None,2016-07-02 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
None, None,12.53, None, None,2016-07-02 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,27
