wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
171.0, 91.0, 6.2, 0.0, -9.3, 6.1, -8.1, -7.6, 173.0, 0.0, 0.0, 92.0,2022-12-10 00:00:00,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.0, 92.0, 6.1, 0.0, -8.7, 7.4, -7.6, -7.1, 171.0, 0.0, 0.0, 92.0,2022-12-10 01:00:00,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.0, 92.0, 7.4, 0.0, -8.2, 9.3, -7.1, -6.9, 172.0, 0.0, 0.0, 92.0,2022-12-10 02:00:00,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.0, 92.0, 9.3, 0.0, -8.0, 12.1, -6.9, -6.7, 178.0, 0.0, 0.0, 93.0,2022-12-10 03:00:00,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, 93.0, 12.1, 0.0, -7.6, 10.3, -6.7, -6.4, 180.0, 0.0, 0.0, 93.0,2022-12-10 04:00:00,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0, 93.0, 10.3, 0.0, -7.3, 10.8, -6.4, -6.1, 163.0, 0.0, 0.0, 93.0,2022-12-10 05:00:00,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 93.0, 10.8, None, -7.0, None, -6.1, None, 162.0, 0.0, 0.0, None,2022-12-10 06:00:00,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0, None, None, 0.0, None, 9.5, None, -5.7, None, None, None, 94.0,2022-12-10 07:00:00,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0, 94.0, 9.5, 0.0, -6.5, 10.8, -5.7, -5.4, 168.0, 0.0, None, 94.0,2022-12-10 08:00:00,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0, 94.0, 10.8, 0.0, -6.2, 8.7, -5.4, -5.2, 168.0, 0.0, None, 94.0,2022-12-10 09:00:00,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
