RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
21.98, None, None, None,13.69,124.2, None, None, -15.0, None, None, None, None, None, None, None, None, None,4.615, None, None, None, None,20.25, None, None, None, None,2019-05-21 00:00:00, None,21
21.94, None, None, None,24.09,121.2, None, None, -15.0, None, None, None, None, None, None, None, None, None,4.728, None, None, None, None,13.21, None, None, None, None,2019-05-21 01:00:00, None,21
22.35, None, None, None,20.03,105.5, None, None, -15.0, None, None, None, None, None, None, None, None, None,4.139, None, None, None, None,12.53, None, None, None, None,2019-05-21 02:00:00, None,21
22.65, None, None, None,22.02,111.1, None, None, -16.0, None, None, None, None, None, None, None, None, None,3.867, None, None, None, None,12.32, None, None, None, None,2019-05-21 03:00:00, None,21
22.77, None, None, None,22.47,118.9, None, None, -15.0, None, None, None, None, None, None, None, None, None,3.847, None, None, None, None,11.12, None, None, None, None,2019-05-21 04:00:00, None,21
23.0, None, None, None,17.32,113.2, None, None, -16.0, None, None, None, None, None, None, None, None, None,3.651, None, None, None, None,12.11, None, None, None, None,2019-05-21 05:00:00, None,21
22.75, None, None, None,13.0,93.3, None, None, -16.0, None, None, None, None, None, None, None, None, None,3.725, None, None, None, None,17.09, None, None, None, None,2019-05-21 06:00:00, None,21
22.44, None, None, None,10.84,53.46, None, None, -15.0, None, None, None, None, None, None, None, None, None,4.22, None, None, None, None,10.47, None, None, None, None,2019-05-21 07:00:00, None,21
22.32, None, None, None,14.06,53.29, None, None, -15.0, None, None, None, None, None, None, None, None, None,4.426, None, None, None, None,11.98, None, None, None, None,2019-05-21 08:00:00, None,21
22.33, None, None, None,12.39,48.19, None, None, -15.0, None, None, None, None, None, None, None, None, None,4.959, None, None, None, None,14.24, None, None, None, None,2019-05-21 09:00:00, None,21
21.92, None, None, None,9.38,38.89, None, None, -14.0, None, None, None, None, None, None, None, None, None,6.69, None, None, None, None,24.7, None, None, None, None,2019-05-21 10:00:00, None,21
21.92, None, None, None,3.026,41.5, None, None, -12.0, None, None, None, None, None, None, None, None, None,8.18, None, None, None, None,45.6, None, None, None, None,2019-05-21 11:00:00, None,21
21.69, None, None, None,2.515,99.6, None, None, -11.0, None, None, None, None, None, None, None, None, None,9.7, None, None, None, None,55.14, None, None, None, None,2019-05-21 12:00:00, None,21
21.34, None, None, None,4.473,98.8, None, None, -11.0, None, None, None, None, None, None, None, None, None,9.75, None, None, None, None,34.02, None, None, None, None,2019-05-21 13:00:00, None,21
20.79, None, None, None,4.695,117.8, None, None, -9.0, None, None, None, None, None, None, None, None, None,12.31, None, None, None, None,35.71, None, None, None, None,2019-05-21 14:00:00, None,21
20.36, None, None, None,7.43,118.9, None, None, -11.0, None, None, None, None, None, None, None, None, None,11.32, None, None, None, None,25.46, None, None, None, None,2019-05-21 15:00:00, None,21
19.75, None, None, None,4.251,97.9, None, None, -10.0, None, None, None, None, None, None, None, None, None,12.8, None, None, None, None,38.91, None, None, None, None,2019-05-21 16:00:00, None,21
19.83, None, None, None,6.725,117.4, None, None, -10.0, None, None, None, None, None, None, None, None, None,12.91, None, None, None, None,30.63, None, None, None, None,2019-05-21 17:00:00, None,21
19.46, None, None, None,7.96,119.0, None, None, -10.0, None, None, None, None, None, None, None, None, None,12.99, None, None, None, None,25.94, None, None, None, None,2019-05-21 18:00:00, None,21
19.94, None, None, None,7.5,113.0, None, None, -11.0, None, None, None, None, None, None, None, None, None,11.02, None, None, None, None,22.58, None, None, None, None,2019-05-21 19:00:00, None,21
20.45, None, None, None,8.63,98.6, None, None, -12.0, None, None, None, None, None, None, None, None, None,9.69, None, None, None, None,19.55, None, None, None, None,2019-05-21 20:00:00, None,21
20.64, None, None, None,11.66,107.7, None, None, -12.0, None, None, None, None, None, None, None, None, None,9.06, None, None, None, None,12.65, None, None, None, None,2019-05-21 21:00:00, None,21
20.79, None, None, None,11.25,106.1, None, None, -13.0, None, None, None, None, None, None, None, None, None,8.37, None, None, None, None,12.83, None, None, None, None,2019-05-21 22:00:00, None,21
21.21, None, None, None,10.11,95.7, None, None, -13.0, None, None, None, None, None, None, None, None, None,7.35, None, None, None, None,14.38, None, None, None, None,2019-05-21 23:00:00, None,21
21.01, None, None, None,11.59,63.84, None, None, -13.0, None, None, None, None, None, None, None, None, None,7.64, None, None, None, None,16.37, None, None, None, None,2019-05-22 00:00:00, None,21
21.28, None, None, None,14.66,58.44, None, None, -14.0, None, None, None, None, None, None, None, None, None,7.11, None, None, None, None,18.46, None, None, None, None,2019-05-22 01:00:00, None,21
21.17, None, None, None,13.53,61.45, None, None, -14.0, None, None, None, None, None, None, None, None, None,7.1, None, None, None, None,13.7, None, None, None, None,2019-05-22 02:00:00, None,21
21.31, None, None, None,14.52,59.56, None, None, -14.0, None, None, None, None, None, None, None, None, None,6.842, None, None, None, None,14.46, None, None, None, None,2019-05-22 03:00:00, None,21
21.23, None, None, None,14.74,57.45, None, None, -13.0, None, None, None, None, None, None, None, None, None,7.28, None, None, None, None,13.97, None, None, None, None,2019-05-22 04:00:00, None,21
