WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
218.8, None, None,68.5,2022-09-24 00:00:00, None,39
206.9, None, None,81.6,2022-09-24 01:00:00, None,39
197.8, None, None,87.3,2022-09-24 02:00:00, None,39
209.4, None, None,81.4,2022-09-24 03:00:00, None,39
209.6, None, None,79.6,2022-09-24 04:00:00, None,39
188.9, None, None,88.0,2022-09-24 05:00:00, None,39
210.9, None, None,87.2,2022-09-24 06:00:00, None,39
213.5, None, None,84.4,2022-09-24 07:00:00, None,39
201.1, None, None,78.9,2022-09-24 08:00:00, None,39
213.3, None, None,70.4,2022-09-24 09:00:00, None,39
215.4, None, None,61.3,2022-09-24 10:00:00, None,39
204.3, None, None,51.0,2022-09-24 11:00:00, None,39
200.6, None, None,45.7,2022-09-24 12:00:00, None,39
164.6, None, None,45.0,2022-09-24 13:00:00, None,39
184.0, None, None,44.6,2022-09-24 14:00:00, None,39
164.5, None, None,45.8,2022-09-24 15:00:00, None,39
162.2, None, None,47.9,2022-09-24 16:00:00, None,39
181.2, None, None,49.9,2022-09-24 17:00:00, None,39
207.7, None, None,50.4,2022-09-24 18:00:00, None,39
213.9, None, None,55.0,2022-09-24 19:00:00, None,39
208.5, None, None,55.3,2022-09-24 20:00:00, None,39
213.4, None, None,56.7,2022-09-24 21:00:00, None,39
229.1, None, None,61.1,2022-09-24 22:00:00, None,39
216.3, None, None,62.9,2022-09-24 23:00:00, None,39
211.6, None, None,67.4,2022-09-25 00:00:00, None,39
184.9, None, None,74.3,2022-09-25 01:00:00, None,39
200.2, None, None,78.6,2022-09-25 02:00:00, None,39
215.1, None, None,78.9,2022-09-25 03:00:00, None,39
118.7, None, None,85.3,2022-09-25 04:00:00, None,39
135.8, None, None,90.5,2022-09-25 05:00:00, None,39
80.7, None, None,92.5,2022-09-25 06:00:00, None,39
154.7, None, None,90.6,2022-09-25 07:00:00, None,39
166.9, None, None,87.9,2022-09-25 08:00:00, None,39
195.7, None, None,78.6,2022-09-25 09:00:00, None,39
181.6, None, None,72.8,2022-09-25 10:00:00, None,39
192.8, None, None,63.0,2022-09-25 11:00:00, None,39
168.5, None, None,54.3,2022-09-25 12:00:00, None,39
170.2, None, None,53.3,2022-09-25 13:00:00, None,39
190.7, None, None,46.8,2022-09-25 14:00:00, None,39
160.4, None, None,45.8,2022-09-25 15:00:00, None,39
145.9, None, None,46.1,2022-09-25 16:00:00, None,39
98.6, None, None,50.9,2022-09-25 17:00:00, None,39
133.7, None, None,58.2,2022-09-25 18:00:00, None,39
12.9, None, None,72.5,2022-09-25 19:00:00, None,39
342.0, None, None,79.2,2022-09-25 20:00:00, None,39
343.4, None, None,80.1,2022-09-25 21:00:00, None,39
319.2, None, None,82.2,2022-09-25 22:00:00, None,39
311.9, None, None,90.0,2022-09-25 23:00:00, None,39
246.6, None, None,92.6,2022-09-26 00:00:00, None,39
346.5, None, None,92.3,2022-09-26 01:00:00, None,39
157.1, None, None,92.2,2022-09-26 02:00:00, None,39
329.9, None, None,94.0,2022-09-26 03:00:00, None,39
39.5, None, None,96.1,2022-09-26 04:00:00, None,39
326.1, None, None,97.1,2022-09-26 05:00:00, None,39
334.4, None, None,97.6,2022-09-26 06:00:00, None,39
358.1, None, None,97.6,2022-09-26 07:00:00, None,39
6.9, None, None,97.0,2022-09-26 08:00:00, None,39
28.8, None, None,91.6,2022-09-26 09:00:00, None,39
60.8, None, None,77.6,2022-09-26 10:00:00, None,39
79.4, None, None,66.4,2022-09-26 11:00:00, None,39
91.9, None, None,55.4,2022-09-26 12:00:00, None,39
111.2, None, None,47.5,2022-09-26 13:00:00, None,39
129.4, None, None,45.3,2022-09-26 14:00:00, None,39
98.6, None, None,44.8,2022-09-26 15:00:00, None,39
97.4, None, None,44.5,2022-09-26 16:00:00, None,39
112.4, None, None,46.6,2022-09-26 17:00:00, None,39
101.8, None, None,54.5,2022-09-26 18:00:00, None,39
297.5, None, None,73.3,2022-09-26 19:00:00, None,39
329.4, None, None,79.7,2022-09-26 20:00:00, None,39
340.5, None, None,78.5,2022-09-26 21:00:00, None,39
355.7, None, None,76.2,2022-09-26 22:00:00, None,39
343.8, None, None,79.6,2022-09-26 23:00:00, None,39
336.5, None, None,83.4,2022-09-27 00:00:00, None,39
323.4, None, None,87.2,2022-09-27 01:00:00, None,39
241.4, None, None,93.0,2022-09-27 02:00:00, None,39
306.9, None, None,95.4,2022-09-27 03:00:00, None,39
196.2, None, None,96.7,2022-09-27 04:00:00, None,39
181.5, None, None,97.3,2022-09-27 05:00:00, None,39
214.7, None, None,97.6,2022-09-27 06:00:00, None,39
292.4, None, None,96.8,2022-09-27 07:00:00, None,39
36.9, None, None,90.0,2022-09-27 08:00:00, None,39
55.8, None, None,84.4,2022-09-27 09:00:00, None,39
79.3, None, None,69.9,2022-09-27 10:00:00, None,39
114.2, None, None,55.7,2022-09-27 11:00:00, None,39
149.8, None, None,49.6,2022-09-27 12:00:00, None,39
173.3, None, None,44.7,2022-09-27 13:00:00, None,39
173.7, None, None,40.2,2022-09-27 14:00:00, None,39
171.1, None, None,33.8,2022-09-27 15:00:00, None,39
150.6, None, None,33.5,2022-09-27 16:00:00, None,39
100.9, None, None,38.7,2022-09-27 17:00:00, None,39
34.5, None, None,50.7,2022-09-27 18:00:00, None,39
