pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
9.5,5.4,4.7, 1011.6, 0.2, 0.0,5.5,99.0,2021-11-05 00:00:00,5.0,929.0,45
9.5,5.5,4.7, 1011.5, 0.1, 0.0,5.7,99.0,2021-11-05 01:00:00,5.0,929.0,45
9.5,5.6,4.7, 1011.5, 0.1, 0.0,5.9,99.0,2021-11-05 02:00:00,5.0,929.0,45
9.5,5.6,4.7, 1012.5, 0.0, 0.0,5.9,99.0,2021-11-05 03:00:00,5.0,930.0,45
9.5,5.4,4.7, 1013.7, 0.0, 0.0,5.9,99.0,2021-11-05 04:00:00,5.0,931.0,45
9.5,4.4,4.5, 1013.8, 0.0, 0.0,5.9,98.0,2021-11-05 05:00:00,4.0,931.0,45
8.2,3.9,3.9, 1013.8, 0.0, 0.0,5.9,97.0,2021-11-05 06:00:00,3.0,931.0,45
7.0,3.3,3.3, 1015.0, 0.0, 0.0,4.0,96.0,2021-11-05 07:00:00,3.0,932.0,45
6.3,3.7,3.3, 1014.9, 0.0, 0.0,4.0,98.0,2021-11-05 08:00:00,4.0,932.0,45
5.7,3.9,3.3, 1013.8, 0.0, 0.0,4.0,94.0,2021-11-05 09:00:00,3.0,931.0,45
4.7,4.5,3.3, 1013.7, 0.0, 0.0,4.5,96.0,2021-11-05 10:00:00,4.0,931.0,45
4.5,5.6,3.3, 1013.7, 0.1, 0.0,5.5,97.0,2021-11-05 11:00:00,5.0,931.0,45
4.3,6.2,3.3, 1013.6, 0.0, 0.0,6.3,92.0,2021-11-05 12:00:00,5.0,931.0,45
4.3,6.0,3.3, 1013.6, 0.0, 0.0,6.4,94.0,2021-11-05 13:00:00,5.0,931.0,45
4.3,6.2,3.3, 1013.6, 0.0, 0.0,6.5,92.0,2021-11-05 14:00:00,5.0,931.0,45
4.1,6.3,3.3, 1013.5, 0.1, 0.0,6.5,90.0,2021-11-05 15:00:00,5.0,931.0,45
3.8,5.7,3.3, 1012.5, 0.0, 0.0,6.5,92.0,2021-11-05 16:00:00,4.0,930.0,45
3.4,5.2,3.3, 1012.7, 0.1, 0.0,6.5,94.0,2021-11-05 17:00:00,4.0,930.0,45
5.7,2.4,2.4, 1015.2, 3.9, 0.0,4.7,93.0,2021-11-05 19:00:00,1.0,932.0,45
5.7,2.2,2.2, 1015.2, 0.2, 0.0,4.7,97.0,2021-11-05 20:00:00,2.0,932.0,45
5.3,1.7,1.6, 1015.2, 0.0, 0.0,4.7,98.0,2021-11-05 21:00:00,1.0,932.0,45
4.7,1.5,1.5, 1015.2, 0.1, 0.0,4.7,98.0,2021-11-05 22:00:00,1.0,932.0,45
4.3,0.5,0.6, 1015.2, 0.0, 0.0,4.7,98.0,2021-11-05 23:00:00,0.0,932.0,45
4.1,-0.1,-0.1, 1015.2, 0.0, 0.0,4.7,98.0,2021-11-06 00:00:00,0.0,932.0,45
4.1,0.6,-0.2, 1016.2, 0.0, 0.0,4.7,99.0,2021-11-06 01:00:00,1.0,933.0,45
4.1,0.8,-0.2, 1016.2, 0.0, 0.0,4.7,99.0,2021-11-06 02:00:00,1.0,933.0,45
4.1,1.3,-0.2, 1016.1, 0.0, 0.0,4.7,98.0,2021-11-06 03:00:00,1.0,933.0,45
4.1,1.4,-0.2, 1015.1, 0.0, 0.0,4.7,97.0,2021-11-06 04:00:00,1.0,932.0,45
4.1,1.4,-0.2, 1015.1, 0.0, 0.0,4.7,97.0,2021-11-06 05:00:00,1.0,932.0,45
4.1,1.6,-0.2, 1015.2, 0.0, 0.0,4.7,97.0,2021-11-06 06:00:00,1.0,932.0,45
4.1,1.7,1.6, 1015.4, 0.0, 0.0,1.8,98.0,2021-11-06 07:00:00,1.0,932.0,45
4.1,1.9,1.6, 1015.4, 0.1, 0.0,1.9,97.0,2021-11-06 08:00:00,1.0,932.0,45
4.3,2.2,1.6, 1015.4, 0.2, 0.0,2.2,97.0,2021-11-06 09:00:00,2.0,932.0,45
4.7,2.3,1.6, 1015.4, 0.4, 0.0,2.3,96.0,2021-11-06 10:00:00,2.0,932.0,45
4.7,2.7,1.6, 1015.5, 0.1, 0.0,3.0,97.0,2021-11-06 11:00:00,2.0,932.0,45
4.7,3.5,1.6, 1014.3, 0.0, 0.0,3.5,92.0,2021-11-06 12:00:00,2.0,931.0,45
4.7,3.3,1.6, 1014.3, 0.0, 0.0,3.5,91.0,2021-11-06 13:00:00,2.0,931.0,45
4.7,3.6,1.6, 1013.2, 0.0, 0.0,3.7,88.0,2021-11-06 14:00:00,2.0,930.0,45
4.7,3.2,1.6, 1012.1, 0.1, 0.0,3.7,94.0,2021-11-06 15:00:00,2.0,929.0,45
5.3,2.3,1.6, 1012.1, 0.6, 0.0,3.7,96.0,2021-11-06 16:00:00,2.0,929.0,45
5.7,1.9,1.6, 1012.2, 0.4, 0.0,3.7,97.0,2021-11-06 17:00:00,1.0,929.0,45
6.0,2.1,1.6, 1011.1, 0.3, 0.0,3.7,97.0,2021-11-06 18:00:00,2.0,928.0,45
2.3,2.1,2.0, 1011.0, 0.2, 0.0,2.1,98.0,2021-11-06 19:00:00,2.0,928.0,45
2.5,2.1,2.0, 1012.1, 0.4, 0.0,2.2,98.0,2021-11-06 20:00:00,2.0,929.0,45
2.5,2.6,2.0, 1012.0, 0.1, 0.0,2.5,97.0,2021-11-06 21:00:00,2.0,929.0,45
2.5,2.3,2.0, 1013.1, 0.0, 0.0,2.8,97.0,2021-11-06 23:00:00,2.0,930.0,45
2.5,1.7,1.7, 1013.1, 0.0, 0.0,2.8,97.0,2021-11-07 00:00:00,1.0,930.0,45
None,1.6,1.2, 1014.2, 0.0, 0.0,2.8,97.0,2021-11-07 02:00:00,1.0,931.0,45
None,1.5,1.2, 1014.3, 0.0, 0.0,2.8,97.0,2021-11-07 03:00:00,1.0,931.0,45
None,1.2,1.2, 1014.4, 0.1, 0.0,2.8,97.0,2021-11-07 04:00:00,1.0,931.0,45
None,1.1,0.9, 1014.4, 0.0, 0.0,2.8,97.0,2021-11-07 05:00:00,1.0,931.0,45
None,1.3,0.9, 1015.4, 0.0, 0.0,2.8,94.0,2021-11-07 06:00:00,0.0,932.0,45
None,1.1,1.1, 1015.5, 0.0, 0.0,1.4,92.0,2021-11-07 07:00:00,0.0,932.0,45
None,1.5,1.1, 1016.5, 0.0, 0.0,1.7,91.0,2021-11-07 08:00:00,0.0,933.0,45
None,1.8,1.1, 1016.4, 0.0, 0.0,2.1,91.0,2021-11-07 09:00:00,0.0,933.0,45
None,2.4,1.1, 1017.5, 0.0, 0.0,2.4,91.0,2021-11-07 10:00:00,1.0,934.0,45
None,3.6,1.1, 1017.4, 0.0, 0.0,3.6,86.0,2021-11-07 11:00:00,1.0,934.0,45
None,3.5,1.1, 1017.5, 0.0, 0.0,3.7,84.0,2021-11-07 12:00:00,1.0,934.0,45
None,4.3,1.1, 1017.4, 0.0, 0.0,4.4,67.0,2021-11-07 13:00:00,-1.0,934.0,45
None,3.2,1.1, 1017.5, 0.0, 0.0,4.7,74.0,2021-11-07 15:00:00,-1.0,934.0,45
None,2.1,1.1, 1017.6, 0.0, 0.0,4.7,89.0,2021-11-07 16:00:00,0.0,934.0,45
None,2.0,1.1, 1016.6, 0.0, 0.0,4.7,84.0,2021-11-07 17:00:00,0.0,933.0,45
None,2.4,1.1, 1016.5, 0.0, 0.0,4.7,80.0,2021-11-07 18:00:00,-1.0,933.0,45
None,0.7,0.7, 1016.7, 0.4, 0.0,2.4,96.0,2021-11-07 19:00:00,0.0,933.0,45
