pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
9.0, None, 2.236, None, None, None, None, None, None, 0.0, None, None, None, None, 2.2, 1.8, 0.1, None, None, None, 2.5, None, None,2021-11-05 00:00:00, 0.0, None, -0.124, 450.0,45
9.2, None, 2.025, None, None, None, None, None, None, 0.0, None, None, None, None, 2.0, 1.8, 0.2, None, None, None, 2.5, None, None,2021-11-05 01:00:00, 0.0, None, -0.202, 450.0,45
None, None, 1.846, None, None, None, None, None, None, 0.0, None, None, None, None, 1.8, 1.8, -0.1, None, None, None, 2.5, None, None,2021-11-05 02:00:00, 0.0, None, -0.181, 450.0,45
None, None, 2.046, None, None, None, None, None, None, 0.0, None, None, None, None, 2.0, 1.7, 0.0, None, None, None, 2.5, None, None,2021-11-05 03:00:00, 0.0, None, -0.178, 450.0,45
None, None, 1.702, None, None, None, None, None, None, 0.0, None, None, None, None, 1.7, 1.7, 0.1, None, None, None, 2.5, None, None,2021-11-05 04:00:00, 0.0, None, -0.1, 450.0,45
None, None, 2.131, None, None, None, None, None, None, 0.0, None, None, None, None, 2.1, 1.7, -0.2, None, None, None, 2.5, None, None,2021-11-05 05:00:00, 0.0, None, -0.016, 450.0,45
None, None, 2.208, None, None, None, None, None, None, 0.0, None, None, None, None, 2.2, 1.7, 0.2, None, None, None, 2.5, None, None,2021-11-05 06:00:00, 0.0, None, -0.101, 450.0,45
None, None, 2.62, None, None, None, None, None, None, 0.0, None, None, None, None, 2.6, 2.1, 0.2, None, None, None, 2.9, None, None,2021-11-05 07:00:00, 0.0, None, -0.062, 450.0,45
None, None, 2.61, None, None, None, None, None, None, 0.0, None, None, None, None, 2.6, 2.1, 0.0, None, None, None, 2.9, None, None,2021-11-05 08:00:00, 0.0, None, 0.047, 450.0,45
None, None, 2.198, None, None, None, None, None, None, 0.0, None, None, None, None, 2.2, 2.1, 0.1, None, None, None, 2.9, None, None,2021-11-05 09:00:00, 0.0, None, -0.087, 450.0,45
