air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
-0.9,-1.3, 0.0,-0.9,100.0,2021-11-05 00:00:00, 5.0,-1.0,45
-1.1,-1.3, 0.0,-0.8,100.0,2021-11-05 01:00:00, 4.0,-1.0,45
-1.2,-1.3, 0.0,-0.8,100.0,2021-11-05 02:00:00, 4.0,-1.0,45
-1.5,-1.5, 0.0,-0.8,100.0,2021-11-05 03:00:00, 4.0,-2.0,45
-2.1,-2.1, 0.0,-0.8,100.0,2021-11-05 04:00:00, 4.0,-2.0,45
-2.6,-2.6, 0.0,-0.8,100.0,2021-11-05 05:00:00, 4.0,-3.0,45
-2.9,-3.1, 0.0,-0.8,98.0,2021-11-05 06:00:00, 5.0,-3.0,45
-3.1,-3.2, 0.0,-2.7,94.0,2021-11-05 07:00:00, 5.0,-4.0,45
-3.6,-3.8, 0.0,-2.7,91.0,2021-11-05 08:00:00, 5.0,-5.0,45
-3.5,-4.1, 0.0,-2.7,86.0,2021-11-05 09:00:00, 5.0,-5.0,45
-2.0,-4.1, 0.0,-2.2,82.0,2021-11-05 10:00:00, 5.0,-5.0,45
-1.5,-4.1, 0.0,-1.0,76.0,2021-11-05 11:00:00, 5.0,-5.0,45
0.5,-4.1, -1.0,0.1,61.0,2021-11-05 12:00:00, 4.0,-6.0,45
-0.4,-4.1, 0.0,2.1,62.0,2021-11-05 13:00:00, 4.0,-6.0,45
-1.8,-4.1, 0.0,2.1,74.0,2021-11-05 14:00:00, 4.0,-5.0,45
-2.9,-4.1, 0.0,2.1,86.0,2021-11-05 15:00:00, 4.0,-5.0,45
-3.7,-4.1, 0.0,2.1,100.0,2021-11-05 16:00:00, 4.0,-4.0,45
-4.2,-4.2, 1.0,2.1,100.0,2021-11-05 17:00:00, 4.0,-4.0,45
-4.2,-4.3, 0.0,-4.1,100.0,2021-11-05 19:00:00, 4.0,-4.0,45
-3.9,-4.4, 1.0,-3.8,83.0,2021-11-05 20:00:00, 5.0,-6.0,45
-4.0,-4.7, 0.0,-3.7,63.0,2021-11-05 21:00:00, 4.0,-9.0,45
-4.4,-4.7, 0.0,-3.7,61.0,2021-11-05 22:00:00, 5.0,-10.0,45
-4.9,-4.9, 0.0,-3.7,69.0,2021-11-05 23:00:00, 4.0,-9.0,45
-5.7,-5.8, 0.0,-3.7,68.0,2021-11-06 00:00:00, 5.0,-10.0,45
-6.6,-6.7, 0.0,-3.7,82.0,2021-11-06 01:00:00, 5.0,-9.0,45
-6.9,-7.0, 0.0,-3.7,77.0,2021-11-06 02:00:00, 5.0,-10.0,45
-7.4,-7.5, 0.0,-3.7,89.0,2021-11-06 03:00:00, 5.0,-9.0,45
-7.9,-8.0, 0.0,-3.7,91.0,2021-11-06 04:00:00, 5.0,-9.0,45
-8.2,-8.4, 0.0,-3.7,85.0,2021-11-06 05:00:00, 5.0,-10.0,45
-8.2,-8.9, 0.0,-3.7,84.0,2021-11-06 06:00:00, 4.0,-10.0,45
-8.1,-8.6, 0.0,-7.7,81.0,2021-11-06 07:00:00, 5.0,-11.0,45
