WDIR_VECT,time,TEMP_MEAN,week_of_year
34.2,2021-01-15 00:00:00, None,3
42.4,2021-01-15 01:00:00, None,3
31.7,2021-01-15 02:00:00, None,3
28.7,2021-01-15 03:00:00, None,3
19.0,2021-01-15 04:00:00, None,3
7.1,2021-01-15 05:00:00, None,3
5.6,2021-01-15 06:00:00, None,3
3.4,2021-01-15 07:00:00, None,3
9.8,2021-01-15 08:00:00, None,3
16.6,2021-01-15 09:00:00, None,3
7.0,2021-01-15 10:00:00, None,3
47.0,2021-01-15 11:00:00, None,3
148.9,2021-01-15 12:00:00, None,3
33.9,2021-01-15 13:00:00, None,3
72.6,2021-01-15 14:00:00, None,3
172.3,2021-01-15 15:00:00, None,3
18.8,2021-01-15 16:00:00, None,3
2.5,2021-01-15 17:00:00, None,3
3.0,2021-01-15 18:00:00, None,3
2.3,2021-01-15 19:00:00, None,3
10.1,2021-01-15 20:00:00, None,3
3.0,2021-01-15 21:00:00, None,3
1.7,2021-01-15 22:00:00, None,3
8.0,2021-01-15 23:00:00, None,3
9.0,2021-01-16 00:00:00, None,3
9.3,2021-01-16 01:00:00, None,3
0.3,2021-01-16 02:00:00, None,3
6.4,2021-01-16 03:00:00, None,3
8.6,2021-01-16 04:00:00, None,3
3.0,2021-01-16 05:00:00, None,3
0.0,2021-01-16 06:00:00, None,3
6.5,2021-01-16 07:00:00, None,3
4.7,2021-01-16 08:00:00, None,3
2.7,2021-01-16 09:00:00, None,3
15.5,2021-01-16 10:00:00, None,3
4.3,2021-01-16 11:00:00, None,3
201.0,2021-01-16 12:00:00, None,3
239.3,2021-01-16 13:00:00, None,3
184.1,2021-01-16 14:00:00, None,3
145.9,2021-01-16 15:00:00, None,3
160.9,2021-01-16 16:00:00, None,3
118.6,2021-01-16 17:00:00, None,3
17.3,2021-01-16 18:00:00, None,3
11.3,2021-01-16 19:00:00, None,3
16.2,2021-01-16 20:00:00, None,3
15.0,2021-01-16 21:00:00, None,3
14.7,2021-01-16 22:00:00, None,3
25.1,2021-01-16 23:00:00, None,3
25.2,2021-01-17 00:00:00, None,3
17.5,2021-01-17 01:00:00, None,3
12.1,2021-01-17 02:00:00, None,3
11.9,2021-01-17 03:00:00, None,3
11.7,2021-01-17 04:00:00, None,3
11.7,2021-01-17 05:00:00, None,3
13.4,2021-01-17 06:00:00, None,3
11.1,2021-01-17 07:00:00, None,3
11.0,2021-01-17 08:00:00, None,3
10.8,2021-01-17 09:00:00, None,3
8.2,2021-01-17 10:00:00, None,3
3.7,2021-01-17 11:00:00, None,3
14.6,2021-01-17 12:00:00, None,3
13.7,2021-01-17 13:00:00, None,3
276.7,2021-01-17 14:00:00, None,3
322.8,2021-01-17 15:00:00, None,3
281.6,2021-01-17 16:00:00, None,3
315.3,2021-01-17 17:00:00, None,3
39.5,2021-01-17 18:00:00, None,3
8.1,2021-01-17 19:00:00, None,3
5.3,2021-01-17 20:00:00, None,3
10.4,2021-01-17 21:00:00, None,3
1.7,2021-01-17 22:00:00, None,3
5.1,2021-01-17 23:00:00, None,3
18.0,2021-01-18 00:00:00, None,3
3.7,2021-01-18 01:00:00, None,3
6.4,2021-01-18 02:00:00, None,3
3.9,2021-01-18 03:00:00, None,3
7.8,2021-01-18 04:00:00, None,3
7.5,2021-01-18 05:00:00, None,3
19.1,2021-01-18 06:00:00, None,3
12.6,2021-01-18 07:00:00, None,3
8.1,2021-01-18 08:00:00, None,3
3.4,2021-01-18 09:00:00, None,3
17.0,2021-01-18 10:00:00, None,3
25.3,2021-01-18 11:00:00, None,3
33.1,2021-01-18 12:00:00, None,3
109.4,2021-01-18 13:00:00, None,3
13.8,2021-01-18 14:00:00, None,3
308.7,2021-01-18 15:00:00, None,3
272.7,2021-01-18 16:00:00, None,3
271.6,2021-01-18 17:00:00, None,3
17.3,2021-01-18 18:00:00, None,3
3.2,2021-01-18 19:00:00, None,3
7.6,2021-01-18 20:00:00, None,3
2.3,2021-01-18 21:00:00, None,3
5.7,2021-01-18 22:00:00, None,3
7.5,2021-01-18 23:00:00, None,3
11.6,2021-01-19 00:00:00, None,3
6.7,2021-01-19 01:00:00, None,3
10.5,2021-01-19 02:00:00, None,3
359.2,2021-01-19 03:00:00, None,3
20.2,2021-01-19 04:00:00, None,3
127.4,2021-01-19 05:00:00, None,3
3.4,2021-01-19 06:00:00, None,3
