TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-4.82,0.6,100.0,29.41,0.0,902.15, 0.0,0.0,2016-11-25 00:00:00,150.2,-4.8,48
-4.82,0.6,100.0,33.53,0.0,902.65, 0.0,0.0,2016-11-25 01:00:00,150.2,-4.8,48
-4.33,0.6,100.0,34.71,0.0,903.05, 0.0,0.0,2016-11-25 02:00:00,150.2,-4.3,48
-4.33,0.6,100.0,35.29,0.0,903.25, 0.0,0.0,2016-11-25 03:00:00,151.6,-4.3,48
-4.82,0.6,100.0,35.29,0.0,903.85, 0.0,0.0,2016-11-25 04:00:00,150.2,-4.8,48
-4.82,0.6,100.0,33.53,0.0,904.25, 0.0,0.0,2016-11-25 05:00:00,150.2,-4.8,48
-4.82,0.6,100.0,35.29,0.0,904.85, 0.0,0.0,2016-11-25 06:00:00,150.2,-4.8,48
-4.82,0.6,100.0,35.88,0.0,905.35, 0.0,0.0,2016-11-25 07:00:00,153.0,-4.8,48
-5.31,0.6,100.0,35.29,0.0,905.95, 0.0,0.0,2016-11-25 08:00:00,154.4,-5.3,48
-4.82,18.1,100.0,36.47,0.0,906.55, 0.0,0.19,2016-11-25 09:00:00,146.0,-4.8,48
-4.82,64.4,100.0,38.82,0.0,907.25, 0.0,0.0,2016-11-25 10:00:00,130.6,-4.8,48
-4.82,83.1,100.0,40.0,0.0,907.85, 0.0,0.0,2016-11-25 11:00:00,132.0,-4.8,48
-4.33,96.9,100.0,40.0,0.0,908.15, 0.0,0.0,2016-11-25 12:00:00,137.6,-4.3,48
-3.85,144.4,100.0,41.18,0.0,908.05, 0.0,0.19,2016-11-25 13:00:00,99.7,-3.9,48
-3.37,71.9,100.0,2.94,0.0,907.85, 0.0,0.0,2016-11-25 14:00:00,81.4,-3.4,48
-3.37,59.4,100.0,0.59,0.0,907.75, 0.0,0.0,2016-11-25 15:00:00,63.2,-3.4,48
-3.85,4.4,100.0,2.35,0.0,907.95, 0.0,0.0,2016-11-25 16:00:00,60.4,-3.9,48
-4.33,0.6,100.0,4.71,0.0,908.15, 0.0,0.0,2016-11-25 17:00:00,57.6,-4.3,48
-4.82,0.6,100.0,8.24,0.0,908.35, 0.0,0.0,2016-11-25 18:00:00,56.2,-4.8,48
-4.82,0.6,100.0,9.41,0.0,908.35, 0.0,0.0,2016-11-25 19:00:00,71.6,-4.8,48
-4.82,0.6,100.0,10.59,0.0,908.15, 0.0,0.0,2016-11-25 20:00:00,87.0,-4.8,48
-5.31,0.6,100.0,11.18,0.0,907.95, 0.0,0.0,2016-11-25 21:00:00,87.0,-5.3,48
-6.31,0.6,100.0,14.12,0.0,907.65, 0.0,0.0,2016-11-25 22:00:00,87.0,-6.3,48
-6.82,0.6,100.0,17.06,0.0,907.55, 0.0,0.0,2016-11-25 23:00:00,87.0,-6.8,48
-8.91,0.6,100.0,20.59,0.0,907.25, 0.0,0.0,2016-11-26 00:00:00,87.0,-8.9,48
-7.85,0.6,100.0,26.47,0.0,906.75, 0.0,0.19,2016-11-26 01:00:00,94.1,-7.9,48
-9.46,0.6,100.0,27.06,0.0,906.25, 0.0,0.0,2016-11-26 02:00:00,112.3,-9.5,48
-10.01,0.6,100.0,29.41,0.0,905.65, 0.0,0.0,2016-11-26 03:00:00,110.9,-10.0,48
-10.01,0.6,100.0,31.18,0.0,905.35, 0.0,0.0,2016-11-26 04:00:00,110.9,-10.0,48
-10.01,0.6,100.0,33.53,0.0,904.95, 0.0,0.0,2016-11-26 05:00:00,110.9,-10.0,48
-8.91,0.6,100.0,37.65,0.0,904.75, 0.0,0.0,2016-11-26 06:00:00,110.9,-8.9,48
-8.38,0.6,100.0,39.41,0.0,904.25, 0.0,0.0,2016-11-26 07:00:00,112.3,-8.4,48
-8.91,0.6,100.0,38.24,0.0,903.85, 0.0,0.0,2016-11-26 08:00:00,112.3,-8.9,48
-8.38,14.4,100.0,39.41,0.0,903.65, 0.0,0.0,2016-11-26 09:00:00,110.9,-8.4,48
-7.33,24.4,100.0,43.53,0.0,903.15, 0.0,0.0,2016-11-26 10:00:00,110.9,-7.3,48
-6.82,51.9,100.0,44.71,0.0,903.15, 0.0,0.0,2016-11-26 11:00:00,110.9,-6.8,48
-5.31,55.6,100.0,45.88,0.0,902.55, 0.0,0.19,2016-11-26 12:00:00,14.0,-5.3,48
-5.31,61.9,100.0,40.59,0.0,902.15, 0.0,0.0,2016-11-26 13:00:00,301.8,-5.3,48
-4.33,50.6,100.0,34.71,0.0,901.55, 0.0,0.0,2016-11-26 14:00:00,293.4,-4.3,48
-4.33,36.9,100.0,27.65,0.0,901.35, 0.0,0.0,2016-11-26 15:00:00,282.2,-4.3,48
-4.82,4.4,100.0,23.53,0.0,901.15, 0.0,0.0,2016-11-26 16:00:00,285.0,-4.8,48
-5.81,0.6,100.0,26.47,0.0,901.15, 0.0,0.0,2016-11-26 17:00:00,285.0,-5.8,48
-6.31,0.6,100.0,29.41,0.0,900.95, 0.0,0.0,2016-11-26 18:00:00,285.0,-6.3,48
-6.31,0.6,100.0,33.53,0.0,900.95, 0.0,0.0,2016-11-26 19:00:00,285.0,-6.3,48
-6.31,0.6,100.0,37.65,0.0,900.85, 0.0,0.0,2016-11-26 20:00:00,286.4,-6.3,48
-5.81,0.6,100.0,39.41,0.0,900.55, 0.0,0.0,2016-11-26 21:00:00,286.4,-5.8,48
-5.81,0.6,100.0,40.0,0.0,900.05, 0.0,0.0,2016-11-26 22:00:00,286.4,-5.8,48
-6.31,0.6,100.0,39.41,0.0,899.85, 0.0,0.0,2016-11-26 23:00:00,286.4,-6.3,48
-6.31,0.6,100.0,41.18,0.0,899.55, 0.0,0.0,2016-11-27 00:00:00,286.4,-6.3,48
-6.31,0.6,100.0,41.18,0.0,899.45, 0.0,0.0,2016-11-27 01:00:00,286.4,-6.3,48
-6.82,0.6,100.0,40.59,0.0,899.05, 0.0,0.0,2016-11-27 02:00:00,286.4,-6.8,48
-7.33,0.6,100.0,39.41,0.0,898.65, 0.0,0.0,2016-11-27 03:00:00,286.4,-7.3,48
-5.31,0.6,100.0,44.71,0.0,897.95, 0.0,0.19,2016-11-27 04:00:00,273.8,-5.3,48
-5.81,0.6,100.0,42.94,0.0,896.75, 0.0,0.19,2016-11-27 05:00:00,105.3,-5.8,48
-5.31,0.6,100.0,45.88,0.0,895.95, 0.0,0.19,2016-11-27 06:00:00,82.8,-5.3,48
-5.31,0.6,100.0,45.88,0.0,895.75, 0.0,0.19,2016-11-27 07:00:00,88.4,-5.3,48
-5.81,0.6,100.0,46.47,0.0,895.45, 0.0,0.19,2016-11-27 08:00:00,73.0,-5.8,48
-5.31,10.6,100.0,48.82,0.0,895.15, 0.0,0.19,2016-11-27 09:00:00,71.6,-5.3,48
-4.82,24.4,100.0,52.94,0.0,894.55, 0.0,0.19,2016-11-27 10:00:00,103.9,-4.8,48
-3.85,41.9,100.0,57.06,0.0,894.35, 0.0,0.19,2016-11-27 11:00:00,96.9,-3.9,48
-3.37,39.4,100.0,58.82,0.0,893.85, 0.0,0.19,2016-11-27 12:00:00,85.6,-3.4,48
-2.9,53.1,100.0,57.65,0.0,893.25, 0.0,0.19,2016-11-27 13:00:00,75.8,-2.9,48
-2.9,41.9,100.0,45.29,0.0,892.75, 0.0,0.19,2016-11-27 14:00:00,84.2,-2.9,48
-2.9,15.6,100.0,37.65,0.0,892.55, 0.0,0.19,2016-11-27 15:00:00,77.2,-2.9,48
-2.9,0.6,100.0,34.12,0.0,892.55, 0.0,0.19,2016-11-27 16:00:00,99.7,-2.9,48
-3.37,0.6,100.0,33.53,0.0,892.55, 0.0,0.0,2016-11-27 17:00:00,91.3,-3.4,48
-3.37,0.6,100.0,31.76,0.0,892.65, 0.0,0.19,2016-11-27 18:00:00,80.0,-3.4,48
-2.9,0.6,100.0,35.29,0.0,892.85, 0.0,0.19,2016-11-27 19:00:00,92.7,-2.9,48
-3.37,0.6,100.0,30.59,0.0,893.25, 0.0,0.19,2016-11-27 20:00:00,91.3,-3.4,48
-5.31,0.6,100.0,28.82,0.0,893.55, 0.0,0.0,2016-11-27 21:00:00,77.2,-5.3,48
-4.33,0.6,100.0,34.71,0.0,894.35, 0.0,0.0,2016-11-27 22:00:00,75.8,-4.3,48
-4.82,0.6,100.0,34.71,0.0,895.25, 0.0,0.0,2016-11-27 23:00:00,75.8,-4.8,48
-5.31,0.6,100.0,35.88,0.0,896.15, 0.0,0.0,2016-11-28 00:00:00,77.2,-5.3,48
-5.81,0.6,100.0,36.47,0.0,896.85, 0.0,0.0,2016-11-28 01:00:00,77.2,-5.8,48
-5.31,0.6,100.0,38.24,0.0,897.45, 0.0,0.0,2016-11-28 02:00:00,77.2,-5.3,48
-5.81,0.6,100.0,37.65,0.0,897.85, 0.0,0.0,2016-11-28 03:00:00,78.6,-5.8,48
-5.81,0.6,100.0,37.65,0.0,898.45, 0.0,0.0,2016-11-28 04:00:00,78.6,-5.8,48
-5.81,0.6,100.0,37.06,0.0,899.15, 0.0,0.0,2016-11-28 05:00:00,78.6,-5.8,48
-6.31,0.6,100.0,36.47,0.0,899.75, 0.0,0.0,2016-11-28 06:00:00,78.6,-6.3,48
-6.31,0.6,100.0,35.88,0.0,900.55, 0.0,0.0,2016-11-28 07:00:00,78.6,-6.3,48
-6.31,0.6,100.0,35.29,0.0,901.65, 0.0,0.0,2016-11-28 08:00:00,78.6,-6.3,48
-6.82,30.6,100.0,35.88,0.0,902.55, 0.0,0.0,2016-11-28 09:00:00,78.6,-6.8,48
-5.31,28.1,100.0,37.06,0.0,903.55, 0.0,0.0,2016-11-28 10:00:00,78.6,-5.3,48
-4.82,43.1,100.0,37.06,0.0,904.55, 0.0,0.0,2016-11-28 11:00:00,80.0,-4.8,48
-2.9,74.4,100.0,100.0,0.0,905.55, 0.0,0.0,2016-11-28 12:00:00,82.8,-2.9,48
-1.06,168.1,100.0,79.41,0.0,905.95, 0.0,0.19,2016-11-28 13:00:00,96.9,-1.1,48
-1.97,123.1,100.0,0.0,0.0,906.85, 0.0,0.19,2016-11-28 14:00:00,99.7,-2.0,48
-2.44,14.4,100.0,8.82,0.0,907.55, 0.0,0.0,2016-11-28 15:00:00,82.8,-2.4,48
-3.85,1.9,100.0,7.06,0.0,908.25, 0.0,0.0,2016-11-28 16:00:00,81.4,-3.9,48
