wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
356.0, 40.0, 11.0, 0.0, -7.7, 7.0, 4.8, 3.0, 5.0, 0.0, 0.0, 48.0,2021-04-16 00:00:00,16,,,,,,
359.0, 45.0, 9.4, 0.0, -6.9, 9.2, 4.0, 2.9, 1.0, 0.0, 0.0, 48.0,2021-04-16 01:00:00,16,,,,,,
357.0, 48.0, 7.0, 0.0, -6.9, 7.6, 3.0, 2.4, 356.0, 0.0, 0.0, 48.0,2021-04-16 02:00:00,16,,,,,,
0.0, 48.0, 9.2, 0.0, -7.0, 8.1, 2.9, 1.9, 359.0, 0.0, 0.0, 49.0,2021-04-16 03:00:00,16,,,,,,
358.0, 48.0, 7.6, 0.0, -7.5, 10.0, 2.4, 1.2, 357.0, 0.0, 0.0, 50.0,2021-04-16 04:00:00,16,,,,,,
359.0, 49.0, 8.1, 0.0, -7.7, 9.2, 1.9, 2.6, 0.0, 0.0, 0.0, 45.0,2021-04-16 05:00:00,16,,,,,,
359.0, 50.0, 10.0, 0.0, -8.1, 6.7, 1.2, 4.5, 358.0, 0.0, 0.0, 43.0,2021-04-16 06:00:00,16,,,,,,
38.0, 45.0, 9.2, 0.0, -8.1, 2.1, 2.6, 6.6, 359.0, 0.0, 0.0, 37.0,2021-04-16 07:00:00,16,,,,,,
125.0, 43.0, 6.7, 0.0, -7.0, 3.8, 4.5, 11.4, 359.0, 0.0, 0.0, 25.0,2021-04-16 08:00:00,16,,,,,,
147.0, 37.0, 2.1, 0.0, -7.1, 7.7, 6.6, 13.5, 38.0, 0.0, 0.0, 25.0,2021-04-16 09:00:00,16,,,,,,
150.0, 25.0, 3.8, 0.0, -7.9, 7.0, 11.4, 14.2, 125.0, 0.0, 0.0, 24.0,2021-04-16 10:00:00,16,,,,,,
147.0, 25.0, 7.7, 0.0, -6.1, 8.2, 13.5, 15.1, 147.0, 0.0, 0.0, 22.0,2021-04-16 11:00:00,16,,,,,,
133.0, 24.0, 7.0, 0.0, -6.1, 8.3, 14.2, 15.6, 150.0, 0.0, 0.0, 19.0,2021-04-16 12:00:00,16,,,,,,
146.0, 22.0, 8.2, 0.0, -6.5, 9.1, 15.1, 15.4, 147.0, 0.0, 0.0, 19.0,2021-04-16 13:00:00,16,,,,,,
181.0, 19.0, 8.3, 0.0, -7.9, 8.1, 15.6, 16.7, 133.0, 0.0, 0.0, 16.0,2021-04-16 14:00:00,16,,,,,,
, 19.0, 9.1, None, -8.1, None, 15.4, None, 146.0, 0.0, 0.0, None,2021-04-16 15:00:00,16,,,,,,
, 16.0, 8.1, None, -9.2, None, 16.7, None, 181.0, 0.0, 0.0, None,2021-04-16 16:00:00,16,,,,,,
330.0, None, None, 0.0, None, 6.6, None, 11.3, None, None, None, 38.0,2021-04-17 17:00:00,16,,,,,,
348.0, None, None, 0.0, None, 7.9, None, 7.6, None, None, None, 47.0,2021-04-17 18:00:00,16,,,,,,
328.0, None, None, 0.0, None, 15.9, None, 11.7, None, None, None, 29.0,2021-04-17 19:00:00,16,,,,,,
315.0, None, None, 0.0, None, 9.2, None, 10.4, None, None, None, 31.0,2021-04-17 20:00:00,16,,,,,,
320.0, None, None, 0.0, None, 12.8, None, 11.3, None, None, None, 29.0,2021-04-17 21:00:00,16,,,,,,
319.0, None, None, 0.0, None, 11.9, None, 11.1, None, None, None, 29.0,2021-04-17 22:00:00,16,,,,,,
325.0, None, None, 0.0, None, 9.1, None, 8.7, None, None, None, 36.0,2021-04-17 23:00:00,16,,,,,,
318.0, None, None, 0.0, None, 6.2, None, 7.4, None, None, None, 38.0,2021-04-18 00:00:00,16,,,,,,
305.0, None, None, 0.0, None, 13.3, None, 10.0, None, None, None, 31.0,2021-04-18 01:00:00,16,,,,,,
304.0, None, None, 0.0, None, 11.7, None, 9.5, None, None, None, 34.0,2021-04-18 02:00:00,16,,,,,,
322.0, None, None, 0.0, None, 8.1, None, 7.8, None, None, None, 39.0,2021-04-18 03:00:00,16,,,,,,
322.0, None, None, 0.0, None, 10.2, None, 9.5, None, None, None, 33.0,2021-04-18 04:00:00,16,,,,,,
327.0, None, None, 0.0, None, 16.8, None, 10.3, None, None, None, 30.0,2021-04-18 05:00:00,16,,,,,,
329.0, None, None, 0.0, None, 12.9, None, 11.3, None, None, None, 30.0,2021-04-18 06:00:00,16,,,,,,
332.0, None, None, 0.0, None, 12.1, None, 12.0, None, None, None, 29.0,2021-04-18 07:00:00,16,,,,,,
353.0, None, None, 0.0, None, 11.4, None, 12.3, None, None, None, 30.0,2021-04-18 08:00:00,16,,,,,,
351.0, None, None, 0.0, None, 14.8, None, 12.5, None, None, None, 30.0,2021-04-18 09:00:00,16,,,,,,
349.0, None, None, 0.0, None, 19.7, None, 14.2, None, None, None, 28.0,2021-04-18 11:00:00,16,,,,,,
1.0, None, None, 0.0, None, 25.0, None, 13.0, None, None, None, 31.0,2021-04-18 12:00:00,16,,,,,,
7.0, None, None, 0.0, None, 27.9, None, 12.7, None, None, None, 33.0,2021-04-18 13:00:00,16,,,,,,
11.0, None, None, 0.0, None, 29.7, None, 8.9, None, None, None, 46.0,2021-04-18 16:00:00,16,,,,,,
