pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None, 515.0, 573.0, None, None, None,2019-01-08 00:00:00,-10.1, None, 211.0, None,2
None, None, 516.0, 573.0, None, None, None,2019-01-08 01:00:00,-11.5, None, 210.0, None,2
None, None, 516.0, 573.0, None, None, None,2019-01-08 02:00:00,-12.3, None, 210.0, None,2
None, None, 516.0, 573.0, None, None, None,2019-01-08 03:00:00,-12.1, None, 210.0, None,2
None, None, 516.0, 573.0, None, None, None,2019-01-08 04:00:00,-12.4, None, 209.0, None,2
None, None, 516.0, 573.0, None, None, None,2019-01-08 05:00:00,-11.9, None, 209.0, None,2
None, None, 516.0, 574.0, None, None, None,2019-01-08 06:00:00,-11.5, None, 208.0, None,2
None, None, 516.0, 574.0, None, None, None,2019-01-08 07:00:00,-11.1, None, 207.0, None,2
None, None, 516.0, 574.0, None, None, None,2019-01-08 08:00:00,-10.8, None, 206.0, None,2
None, None, 516.0, 574.0, None, None, None,2019-01-08 09:00:00,-10.4, None, 207.0, None,2
None, None, 516.0, 574.0, None, None, None,2019-01-08 10:00:00,-10.6, None, 206.0, None,2
None, None, 517.0, 574.0, None, None, None,2019-01-08 11:00:00,-10.9, None, None, None,2
None, None, 517.0, 574.0, None, None, None,2019-01-08 12:00:00,-10.9, None, None, None,2
None, None, 517.0, 574.0, None, None, None,2019-01-08 13:00:00,-10.9, None, None, None,2
None, None, 517.0, 574.0, None, None, None,2019-01-08 14:00:00,-11.4, None, None, None,2
None, None, 517.0, 575.0, None, None, None,2019-01-08 15:00:00,-11.5, None, None, None,2
None, None, 517.0, 575.0, None, None, None,2019-01-08 16:00:00,-11.9, None, None, None,2
None, None, 517.0, 575.0, None, None, None,2019-01-08 17:00:00,-12.0, None, None, None,2
None, None, 517.0, 575.0, None, None, None,2019-01-08 18:00:00,-12.1, None, None, None,2
None, None, 517.0, 575.0, None, None, None,2019-01-08 19:00:00,-11.7, None, None, None,2
None, None, 517.0, 575.0, None, None, None,2019-01-08 20:00:00,-12.0, None, None, None,2
None, None, 517.0, 575.0, None, None, None,2019-01-08 21:00:00,-12.2, None, None, None,2
None, None, 517.0, 575.0, None, None, None,2019-01-08 22:00:00,-12.1, None, 208.0, None,2
None, None, 517.0, 576.0, None, None, None,2019-01-08 23:00:00,-12.4, None, 207.0, None,2
None, None, 517.0, 576.0, None, None, None,2019-01-09 00:00:00,-13.4, None, 208.0, None,2
None, None, 517.0, 576.0, None, None, None,2019-01-09 01:00:00,-14.6, None, 207.0, None,2
None, None, 517.0, 576.0, None, None, None,2019-01-09 02:00:00,-14.2, None, 206.0, None,2
None, None, 516.0, 576.0, None, None, None,2019-01-09 03:00:00,-14.8, None, 207.0, None,2
None, None, 516.0, 576.0, None, None, None,2019-01-09 04:00:00,-15.0, None, 209.0, None,2
None, None, 516.0, 577.0, None, None, None,2019-01-09 05:00:00,-14.6, None, 210.0, None,2
None, None, 517.0, 577.0, None, None, None,2019-01-09 06:00:00,-14.5, None, 210.0, None,2
None, None, 517.0, 577.0, None, None, None,2019-01-09 07:00:00,-14.5, None, 210.0, None,2
