pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,6.111, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 00:00:00, None, None,24
None, None,5.801, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 01:00:00, None, None,24
None, None,5.778, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 02:00:00, None, None,24
None, None,5.713, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 03:00:00, None, None,24
None, None,4.993, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 04:00:00, None, None,24
None, None,4.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 05:00:00, None, None,24
None, None,4.916, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 06:00:00, None, None,24
None, None,5.457, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 07:00:00, None, None,24
None, None,6.195, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 08:00:00, None, None,24
None, None,6.009, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 09:00:00, None, None,24
None, None,6.715, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 10:00:00, None, None,24
None, None,6.012, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 11:00:00, None, None,24
None, None,4.775, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 12:00:00, None, None,24
None, None,4.077, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 13:00:00, None, None,24
None, None,4.931, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 14:00:00, None, None,24
None, None,5.485, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 15:00:00, None, None,24
None, None,7.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 16:00:00, None, None,24
None, None,7.139, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 17:00:00, None, None,24
None, None,6.793, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 18:00:00, None, None,24
None, None,6.147, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 19:00:00, None, None,24
None, None,5.559, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 20:00:00, None, None,24
None, None,4.44, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 21:00:00, None, None,24
None, None,4.015, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 22:00:00, None, None,24
None, None,4.266, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-10 23:00:00, None, None,24
None, None,4.065, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 00:00:00, None, None,24
None, None,3.882, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 01:00:00, None, None,24
None, None,3.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 02:00:00, None, None,24
None, None,3.584, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 03:00:00, None, None,24
None, None,3.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 04:00:00, None, None,24
None, None,3.299, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 05:00:00, None, None,24
None, None,3.372, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 06:00:00, None, None,24
None, None,3.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 07:00:00, None, None,24
None, None,3.817, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 08:00:00, None, None,24
None, None,4.096, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 09:00:00, None, None,24
None, None,4.232, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 10:00:00, None, None,24
None, None,4.381, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 11:00:00, None, None,24
None, None,4.512, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 12:00:00, None, None,24
None, None,4.397, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 13:00:00, None, None,24
None, None,4.092, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 14:00:00, None, None,24
None, None,4.445, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 15:00:00, None, None,24
None, None,4.874, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 16:00:00, None, None,24
None, None,4.258, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 17:00:00, None, None,24
None, None,4.225, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 18:00:00, None, None,24
None, None,4.032, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 19:00:00, None, None,24
None, None,4.108, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 20:00:00, None, None,24
None, None,4.173, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2016-06-11 21:00:00, None, None,24
