CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,7.89, None, None,2016-06-10 00:00:00, None, None,11.49,7.77,303.5, None, None, None, None, None, None, None,24
None,7.92, None, None,2016-06-10 01:00:00, None, None,10.61,9.34,301.4, None, None, None, None, None, None, None,24
None,7.76, None, None,2016-06-10 02:00:00, None, None,12.5,9.26,302.5, None, None, None, None, None, None, None,24
None,7.52, None, None,2016-06-10 03:00:00, None, None,11.36,9.48,301.3, None, None, None, None, None, None, None,24
None,7.66, None, None,2016-06-10 04:00:00, None, None,19.38,7.27,308.6, None, None, None, None, None, None, None,24
None,7.35, None, None,2016-06-10 05:00:00, None, None,14.79,6.156,303.4, None, None, None, None, None, None, None,24
None,7.01, None, None,2016-06-10 06:00:00, None, None,28.14,4.121,307.4, None, None, None, None, None, None, None,24
None,7.27, None, None,2016-06-10 07:00:00, None, None,30.48,2.499,325.5, None, None, None, None, None, None, None,24
None,7.51, None, None,2016-06-10 08:00:00, None, None,65.39,0.816,19.43, None, None, None, None, None, None, None,24
None,7.93, None, None,2016-06-10 09:00:00, None, None,45.21,1.563,135.1, None, None, None, None, None, None, None,24
None,8.95, None, None,2016-06-10 10:00:00, None, None,40.6,1.938,141.4, None, None, None, None, None, None, None,24
None,8.79, None, None,2016-06-10 11:00:00, None, None,51.79,1.19,160.1, None, None, None, None, None, None, None,24
None,11.68, None, None,2016-06-10 12:00:00, None, None,36.41,2.423,123.0, None, None, None, None, None, None, None,24
None,13.1, None, None,2016-06-10 13:00:00, None, None,30.82,5.445,105.2, None, None, None, None, None, None, None,24
None,14.42, None, None,2016-06-10 14:00:00, None, None,28.16,5.759,120.8, None, None, None, None, None, None, None,24
None,15.17, None, None,2016-06-10 15:00:00, None, None,30.73,5.232,116.7, None, None, None, None, None, None, None,24
None,15.38, None, None,2016-06-10 16:00:00, None, None,44.03,3.488,126.3, None, None, None, None, None, None, None,24
None,15.65, None, None,2016-06-10 17:00:00, None, None,43.38,2.687,159.5, None, None, None, None, None, None, None,24
None,15.48, None, None,2016-06-10 18:00:00, None, None,26.96,6.836,251.3, None, None, None, None, None, None, None,24
None,13.94, None, None,2016-06-10 19:00:00, None, None,22.62,10.12,266.9, None, None, None, None, None, None, None,24
None,13.13, None, None,2016-06-10 20:00:00, None, None,23.1,13.61,282.2, None, None, None, None, None, None, None,24
None,11.93, None, None,2016-06-10 21:00:00, None, None,21.19,15.74,280.3, None, None, None, None, None, None, None,24
None,10.69, None, None,2016-06-10 22:00:00, None, None,17.97,16.49,293.5, None, None, None, None, None, None, None,24
None,10.25, None, None,2016-06-10 23:00:00, None, None,16.65,16.86,298.3, None, None, None, None, None, None, None,24
None,9.98, None, None,2016-06-11 00:00:00, None, None,20.94,16.95,298.6, None, None, None, None, None, None, None,24
None,9.52, None, None,2016-06-11 01:00:00, None, None,23.27,15.85,288.9, None, None, None, None, None, None, None,24
None,8.75, None, None,2016-06-11 02:00:00, None, None,22.8,15.49,298.6, None, None, None, None, None, None, None,24
None,7.95, None, None,2016-06-11 03:00:00, None, None,22.59,19.34,293.2, None, None, None, None, None, None, None,24
None,7.54, None, None,2016-06-11 04:00:00, None, None,25.27,17.05,292.4, None, None, None, None, None, None, None,24
None,6.875, None, None,2016-06-11 05:00:00, None, None,22.74,15.78,297.5, None, None, None, None, None, None, None,24
None,6.479, None, None,2016-06-11 06:00:00, None, None,22.9,15.63,294.6, None, None, None, None, None, None, None,24
None,6.43, None, None,2016-06-11 07:00:00, None, None,23.17,15.4,293.5, None, None, None, None, None, None, None,24
None,6.486, None, None,2016-06-11 08:00:00, None, None,22.78,16.63,289.9, None, None, None, None, None, None, None,24
None,7.25, None, None,2016-06-11 09:00:00, None, None,20.0,17.39,292.2, None, None, None, None, None, None, None,24
None,8.26, None, None,2016-06-11 10:00:00, None, None,21.12,14.88,290.3, None, None, None, None, None, None, None,24
None,9.53, None, None,2016-06-11 11:00:00, None, None,21.58,17.06,288.2, None, None, None, None, None, None, None,24
None,9.43, None, None,2016-06-11 12:00:00, None, None,21.01,20.6,280.6, None, None, None, None, None, None, None,24
None,9.27, None, None,2016-06-11 13:00:00, None, None,22.39,21.57,286.2, None, None, None, None, None, None, None,24
None,10.24, None, None,2016-06-11 14:00:00, None, None,21.16,25.44,278.1, None, None, None, None, None, None, None,24
None,10.11, None, None,2016-06-11 15:00:00, None, None,22.08,25.54,275.7, None, None, None, None, None, None, None,24
None,10.27, None, None,2016-06-11 16:00:00, None, None,21.58,26.21,271.6, None, None, None, None, None, None, None,24
None,10.3, None, None,2016-06-11 17:00:00, None, None,22.33,24.06,267.4, None, None, None, None, None, None, None,24
None,9.73, None, None,2016-06-11 18:00:00, None, None,22.27,25.98,268.1, None, None, None, None, None, None, None,24
None,9.19, None, None,2016-06-11 19:00:00, None, None,19.81,28.11,272.1, None, None, None, None, None, None, None,24
None,8.79, None, None,2016-06-11 20:00:00, None, None,18.48,29.22,275.5, None, None, None, None, None, None, None,24
None,7.72, None, None,2016-06-11 21:00:00, None, None,20.91,26.27,273.2, None, None, None, None, None, None, None,24
None,6.902, None, None,2016-06-11 22:00:00, None, None,19.63,26.28,274.6, None, None, None, None, None, None, None,24
None,5.287, None, None,2016-06-11 23:00:00, None, None,22.13,22.64,274.6, None, None, None, None, None, None, None,24
None,4.928, None, None,2016-06-12 00:00:00, None, None,18.8,23.64,276.1, None, None, None, None, None, None, None,24
None,4.62, None, None,2016-06-12 01:00:00, None, None,19.88,22.27,272.3, None, None, None, None, None, None, None,24
None,4.094, None, None,2016-06-12 02:00:00, None, None,18.07,20.94,278.2, None, None, None, None, None, None, None,24
None,4.219, None, None,2016-06-12 03:00:00, None, None,18.87,16.59,281.8, None, None, None, None, None, None, None,24
