CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 5.195, 94.6, None,2016-06-11 09:00:00, None, None,20.42, 13.89,159.3, None, None, None, None, None, None,24
None, 5.236, 94.8, None,2016-06-11 10:00:00, None, None,21.05, 14.8,162.2, None, None, None, None, None, None,24
None, 5.345, 95.2, None,2016-06-11 11:00:00, None, None,20.97, 15.61,168.2, None, None, None, None, None, None,24
None, 5.17, 95.7, None,2016-06-11 12:00:00, None, None,18.56, 15.34,169.9, None, None, None, None, None, None,24
None, 5.049, 95.8, None,2016-06-11 13:00:00, None, None,21.91, 13.78,170.0, None, None, None, None, None, None,24
None, 5.732, 95.5, None,2016-06-11 14:00:00, None, None,20.15, 13.08,168.8, None, None, None, None, None, None,24
None, 6.125, 94.5, None,2016-06-11 15:00:00, None, None,22.62, 13.73,160.4, None, None, None, None, None, None,24
None, 6.322, 95.0, None,2016-06-11 16:00:00, None, None,21.97, 12.52,164.2, None, None, None, None, None, None,24
None, 6.167, 95.0, None,2016-06-11 17:00:00, None, None,19.28, 13.15,164.7, None, None, None, None, None, None,24
None, 6.319, 95.6, None,2016-06-11 18:00:00, None, None,19.49, 13.01,164.6, None, None, None, None, None, None,24
None, 5.91, 95.8, None,2016-06-11 19:00:00, None, None,18.4, 14.56,162.3, None, None, None, None, None, None,24
None, 5.38, 96.3, None,2016-06-11 20:00:00, None, None,17.99, 15.89,161.3, None, None, None, None, None, None,24
None, 5.327, 96.4, None,2016-06-11 21:00:00, None, None,17.72, 17.05,162.5, None, None, None, None, None, None,24
None, 5.328, 96.7, None,2016-06-11 22:00:00, None, None,17.12, 18.09,160.8, None, None, None, None, None, None,24
None, 5.277, 96.8, None,2016-06-11 23:00:00, None, None,15.94, 18.06,158.8, None, None, None, None, None, None,24
None, 5.22, 96.7, None,2016-06-12 00:00:00, None, None,14.55, 16.37,162.1, None, None, None, None, None, None,24
None, 5.223, 96.8, None,2016-06-12 01:00:00, None, None,13.17, 17.63,164.9, None, None, None, None, None, None,24
None, 5.277, 96.8, None,2016-06-12 02:00:00, None, None,12.01, 18.81,160.0, None, None, None, None, None, None,24
None, 5.316, 96.9, None,2016-06-12 03:00:00, None, None,11.95, 19.22,156.5, None, None, None, None, None, None,24
None, 5.218, 96.9, None,2016-06-12 04:00:00, None, None,15.74, 17.17,159.6, None, None, None, None, None, None,24
None, 5.071, 96.9, None,2016-06-12 05:00:00, None, None,14.95, 19.43,158.9, None, None, None, None, None, None,24
None, 4.966, 96.9, None,2016-06-12 06:00:00, None, None,14.4, 18.05,161.8, None, None, None, None, None, None,24
None, 5.139, 96.9, None,2016-06-12 07:00:00, None, None,14.8, 16.96,164.1, None, None, None, None, None, None,24
None, 5.533, 96.7, None,2016-06-12 08:00:00, None, None,14.49, 17.88,166.8, None, None, None, None, None, None,24
None, 6.808, 93.3, None,2016-06-12 09:00:00, None, None,16.26, 14.8,166.8, None, None, None, None, None, None,24
None, 6.59, 89.4, None,2016-06-12 10:00:00, None, None,16.77, 17.76,158.2, None, None, None, None, None, None,24
None, 7.684, 90.0, None,2016-06-12 11:00:00, None, None,17.33, 17.21,159.2, None, None, None, None, None, None,24
None, 8.56, 85.7, None,2016-06-12 12:00:00, None, None,17.73, 15.74,165.0, None, None, None, None, None, None,24
None, 10.77, 73.63, None,2016-06-12 13:00:00, None, None,24.2, 11.78,175.9, None, None, None, None, None, None,24
None, 9.52, 75.54, None,2016-06-12 14:00:00, None, None,28.75, 11.74,175.5, None, None, None, None, None, None,24
None, 9.9, 78.7, None,2016-06-12 15:00:00, None, None,47.6, 6.783,169.4, None, None, None, None, None, None,24
None, 12.03, 71.44, None,2016-06-12 16:00:00, None, None,31.3, 9.85,192.8, None, None, None, None, None, None,24
None, 11.25, 66.74, None,2016-06-12 17:00:00, None, None,37.96, 8.68,195.9, None, None, None, None, None, None,24
None, 13.7, 60.17, None,2016-06-12 18:00:00, None, None,52.4, 8.13,209.9, None, None, None, None, None, None,24
None, 12.2, 66.75, None,2016-06-12 19:00:00, None, None,60.02, 4.682,229.2, None, None, None, None, None, None,24
None, 10.54, 68.81, None,2016-06-12 20:00:00, None, None,30.28, 9.62,193.1, None, None, None, None, None, None,24
None, 8.59, 76.91, None,2016-06-12 21:00:00, None, None,26.7, 12.81,179.6, None, None, None, None, None, None,24
None, 8.53, 74.43, None,2016-06-12 22:00:00, None, None,20.38, 13.88,179.1, None, None, None, None, None, None,24
None, 7.857, 79.68, None,2016-06-12 23:00:00, None, None,19.21, 11.63,159.5, None, None, None, None, None, None,24
None, 7.729, 82.3, None,2016-06-13 00:00:00, None, None,12.24, 14.55,150.4, None, None, None, None, None, None,24
None, 7.557, 83.9, None,2016-06-13 01:00:00, None, None,12.15, 14.8,160.6, None, None, None, None, None, None,24
None, 7.643, 82.5, None,2016-06-13 02:00:00, None, None,12.1, 13.53,164.7, None, None, None, None, None, None,24
None, 7.233, 84.9, None,2016-06-13 03:00:00, None, None,11.91, 13.54,166.7, None, None, None, None, None, None,24
None, 7.047, 85.3, None,2016-06-13 04:00:00, None, None,12.19, 12.7,164.8, None, None, None, None, None, None,24
None, 6.783, 88.2, None,2016-06-13 05:00:00, None, None,13.68, 13.56,162.9, None, None, None, None, None, None,24
None, 6.964, 86.7, None,2016-06-13 06:00:00, None, None,14.62, 11.68,162.6, None, None, None, None, None, None,24
None, 7.393, 85.8, None,2016-06-13 07:00:00, None, None,19.65, 10.18,170.1, None, None, None, None, None, None,24
None, 8.08, 81.1, None,2016-06-13 08:00:00, None, None,16.75, 11.07,162.7, None, None, None, None, None, None,24
None, 8.73, 77.91, None,2016-06-13 09:00:00, None, None,20.31, 9.84,169.5, None, None, None, None, None, None,24
None, 7.667, 86.8, None,2016-06-13 10:00:00, None, None,17.56, 14.39,158.3, None, None, None, None, None, None,24
None, 7.275, 91.9, None,2016-06-13 11:00:00, None, None,18.53, 13.27,163.1, None, None, None, None, None, None,24
None, 8.06, 86.4, None,2016-06-13 12:00:00, None, None,19.59, 14.37,161.7, None, None, None, None, None, None,24
None, 7.68, 90.3, None,2016-06-13 13:00:00, None, None,20.51, 15.46,161.2, None, None, None, None, None, None,24
None, 9.45, 86.4, None,2016-06-13 14:00:00, None, None,18.83, 14.77,160.2, None, None, None, None, None, None,24
None, 9.97, 77.96, None,2016-06-13 15:00:00, None, None,26.43, 11.49,176.8, None, None, None, None, None, None,24
None, 8.08, 88.9, None,2016-06-13 16:00:00, None, None,30.3, 12.43,186.6, None, None, None, None, None, None,24
None, 10.77, 61.71, None,2016-06-13 17:00:00, None, None,30.28, 13.1,184.6, None, None, None, None, None, None,24
None, 7.197, 79.89, None,2016-06-13 18:00:00, None, None,27.38, 12.84,173.0, None, None, None, None, None, None,24
None, 7.21, 76.39, None,2016-06-13 19:00:00, None, None,18.82, 13.37,159.2, None, None, None, None, None, None,24
None, 5.673, 85.3, None,2016-06-13 20:00:00, None, None,21.51, 14.73,159.8, None, None, None, None, None, None,24
None, 5.074, 87.5, None,2016-06-13 21:00:00, None, None,17.07, 17.9,154.5, None, None, None, None, None, None,24
None, 4.837, 90.7, None,2016-06-13 22:00:00, None, None,34.15, 10.54,167.6, None, None, None, None, None, None,24
None, 4.744, 92.0, None,2016-06-13 23:00:00, None, None,75.01, 3.849,220.0, None, None, None, None, None, None,24
None, 4.248, 95.2, None,2016-06-14 00:00:00, None, None,25.77, 8.99,178.8, None, None, None, None, None, None,24
None, 4.015, 95.8, None,2016-06-14 01:00:00, None, None,21.37, 12.81,163.3, None, None, None, None, None, None,24
None, 3.735, 95.9, None,2016-06-14 02:00:00, None, None,20.94, 11.96,176.3, None, None, None, None, None, None,24
None, 3.301, 96.1, None,2016-06-14 03:00:00, None, None,20.9, 12.41,170.9, None, None, None, None, None, None,24
None, 2.987, 96.3, None,2016-06-14 04:00:00, None, None,16.9, 14.33,162.6, None, None, None, None, None, None,24
None, 2.714, 96.3, None,2016-06-14 05:00:00, None, None,18.52, 14.56,158.9, None, None, None, None, None, None,24
None, 2.226, 96.0, None,2016-06-14 06:00:00, None, None,18.38, 14.25,161.7, None, None, None, None, None, None,24
None, 2.177, 95.6, None,2016-06-14 07:00:00, None, None,16.16, 16.25,149.5, None, None, None, None, None, None,24
None, 3.031, 93.5, None,2016-06-14 08:00:00, None, None,18.99, 14.0,160.4, None, None, None, None, None, None,24
None, 3.7, 92.1, None,2016-06-14 09:00:00, None, None,20.64, 11.13,163.9, None, None, None, None, None, None,24
None, 5.064, 83.9, None,2016-06-14 10:00:00, None, None,23.48, 11.0,165.0, None, None, None, None, None, None,24
None, 5.938, 75.88, None,2016-06-14 11:00:00, None, None,36.09, 7.51,172.3, None, None, None, None, None, None,24
None, 6.816, 75.48, None,2016-06-14 12:00:00, None, None,36.23, 5.849,182.6, None, None, None, None, None, None,24
None, 7.994, 70.42, None,2016-06-14 13:00:00, None, None,48.69, 5.754,204.6, None, None, None, None, None, None,24
None, 7.404, 73.65, None,2016-06-14 14:00:00, None, None,49.48, 5.714,185.4, None, None, None, None, None, None,24
