CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-8.33, None, None, None,8.88,11.28,157.1, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 00:00:00, None, None, None, None,4
-8.6, None, None, None,8.42,12.51,154.0, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 01:00:00, None, None, None, None,4
-8.51, None, None, None,8.54,11.86,158.7, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 02:00:00, None, None, None, None,4
-8.22, None, None, None,10.3,17.85,161.3, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 03:00:00, None, None, None, None,4
-7.9, None, None, None,10.22,17.04,164.5, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 04:00:00, None, None, None, None,4
-7.65, None, None, None,9.64,17.85,167.3, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 05:00:00, None, None, None, None,4
-7.73, None, None, None,7.49,16.74,167.8, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 06:00:00, None, None, None, None,4
-8.13, None, None, None,11.26,12.97,167.8, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 07:00:00, None, None, None, None,4
-8.03, None, None, None,12.68,12.38,162.5, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 08:00:00, None, None, None, None,4
-7.6, None, None, None,9.31,14.59,161.4, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 09:00:00, None, None, None, None,4
-7.16, None, None, None,10.01,20.38,165.0, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 10:00:00, None, None, None, None,4
-7.33, None, None, None,10.71,17.74,171.9, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 11:00:00, None, None, None, None,4
-7.11, None, None, None,13.63,14.77,176.2, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 12:00:00, None, None, None, None,4
-7.25, None, None, None,14.09,17.78,187.3, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 13:00:00, None, None, None, None,4
-7.4, None, None, None,10.63,21.33,191.5, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 14:00:00, None, None, None, None,4
-7.38, None, None, None,11.8,16.37,198.5, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 15:00:00, None, None, None, None,4
-7.69, None, None, None,9.72,18.36,194.5, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 16:00:00, None, None, None, None,4
-7.98, None, None, None,8.96,15.18,183.7, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 17:00:00, None, None, None, None,4
-8.34, None, None, None,7.96,12.87,190.1, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 18:00:00, None, None, None, None,4
-8.4, None, None, None,8.67,10.93,184.5, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 19:00:00, None, None, None, None,4
-8.8, None, None, None,8.93,12.18,168.6, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 20:00:00, None, None, None, None,4
-8.96, None, None, None,6.406,12.3,163.5, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 21:00:00, None, None, None, None,4
-9.11, None, None, None,6.232,11.98,163.1, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 22:00:00, None, None, None, None,4
-9.56, None, None, None,7.55,13.3,173.1, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 23:00:00, None, None, None, None,4
-9.88, None, None, None,9.4,11.68,160.0, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 00:00:00, None, None, None, None,4
-9.66, None, None, None,13.49,11.25,167.7, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 01:00:00, None, None, None, None,4
-10.82, None, None, None,12.7,12.15,162.6, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 02:00:00, None, None, None, None,4
-10.71, None, None, None,11.05,13.94,154.7, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 03:00:00, None, None, None, None,4
-10.12, None, None, None,10.4,19.09,139.8, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 04:00:00, None, None, None, None,4
-9.84, None, None, None,8.34,20.75,156.1, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 05:00:00, None, None, None, None,4
-10.33, None, None, None,10.37,24.5,140.5, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 06:00:00, None, None, None, None,4
-9.85, None, None, None,10.33,25.52,149.9, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 07:00:00, None, None, None, None,4
-9.75, None, None, None,10.95,25.8,150.5, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 08:00:00, None, None, None, None,4
-9.91, None, None, None,7.96,24.56,133.6, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 09:00:00, None, None, None, None,4
-9.07, None, None, None,8.47,25.01,125.8, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 10:00:00, None, None, None, None,4
-8.91, None, None, None,9.6,25.47,128.8, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 11:00:00, None, None, None, None,4
-8.37, None, None, None,8.15,27.48,129.6, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 12:00:00, None, None, None, None,4
-8.22, None, None, None,10.66,27.41,130.4, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 13:00:00, None, None, None, None,4
-8.68, None, None, None,11.76,29.57,127.7, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 14:00:00, None, None, None, None,4
-7.92, None, None, None,10.65,28.98,122.0, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 15:00:00, None, None, None, None,4
