CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-2.246,94.5, None, None, 51.64, 0.0, 7.489, None, None, None, None, None, None, -3.0,949.0, None, None,2018-01-22 00:00:00, None,4
-2.444,94.6, None, None, 20.58, 0.0, 12.82, None, None, None, None, None, None, -3.0,950.0, None, None,2018-01-22 01:00:00, None,4
-2.586,94.4, None, None, 53.19, 0.0, 0.549, None, None, None, None, None, None, -3.0,949.0, None, None,2018-01-22 02:00:00, None,4
-3.275,94.9, None, None, 56.8, 0.0, 0.167, None, None, None, None, None, None, -4.0,949.0, None, None,2018-01-22 03:00:00, None,4
-3.489,94.9, None, None, 56.04, 0.0, 25.69, None, None, None, None, None, None, -4.0,949.0, None, None,2018-01-22 04:00:00, None,4
-3.775,94.7, None, None, 53.59, 0.0, 47.17, None, None, None, None, None, None, -4.0,948.0, None, None,2018-01-22 05:00:00, None,4
-4.087,94.4, None, None, 59.54, 0.0, 30.88, None, None, None, None, None, None, -5.0,948.0, None, None,2018-01-22 06:00:00, None,4
-4.525,94.4, None, None, 27.69, 0.0, 41.15, None, None, None, None, None, None, -5.0,948.0, None, None,2018-01-22 07:00:00, None,4
-4.596,94.4, None, None, 25.88, 0.0, 56.7, None, None, None, None, None, None, -5.0,951.0, None, None,2018-01-22 08:00:00, None,4
-4.015,94.0, None, None, 31.27, 0.0, 51.41, None, None, None, None, None, None, -5.0,949.0, None, None,2018-01-22 09:00:00, None,4
-3.567,93.1, None, None, 27.46, 0.0, 37.53, None, None, None, None, None, None, -4.0,951.0, None, None,2018-01-22 10:00:00, None,4
-2.207,91.6, None, None, 39.56, 0.0, 22.07, None, None, None, None, None, None, -3.0,950.0, None, None,2018-01-22 11:00:00, None,4
-1.072,86.3, None, None, 40.95, 0.0, 322.5, None, None, None, None, None, None, -3.0,950.0, None, None,2018-01-22 12:00:00, None,4
-0.725,86.3, None, None, 44.93, 0.004, 317.9, None, None, None, None, None, None, -3.0,950.0, None, None,2018-01-22 13:00:00, None,4
-0.151,86.3, None, None, 45.06, 0.018, 281.1, None, None, None, None, None, None, -2.0,948.0, None, None,2018-01-22 14:00:00, None,4
-0.13,88.7, None, None, 51.51, 0.0, 319.4, None, None, None, None, None, None, -2.0,947.0, None, None,2018-01-22 15:00:00, None,4
-0.943,91.8, None, None, 66.34, 0.071, 347.5, None, None, None, None, None, None, -2.0,952.0, None, None,2018-01-22 16:00:00, None,4
-1.683,93.0, None, None, 70.65, 0.0, 7.888, None, None, None, None, None, None, -3.0,951.0, None, None,2018-01-22 17:00:00, None,4
-2.614,93.8, None, None, 38.2, 0.021, 88.3, None, None, None, None, None, None, -3.0,951.0, None, None,2018-01-22 18:00:00, None,4
-2.5,92.8, None, None, 19.31, 0.041, 70.53, None, None, None, None, None, None, -3.0,952.0, None, None,2018-01-22 19:00:00, None,4
-2.508,92.6, None, None, 33.63, 0.028, 57.77, None, None, None, None, None, None, -3.0,951.0, None, None,2018-01-22 20:00:00, None,4
-2.629,93.0, None, None, 34.51, 0.008, 45.78, None, None, None, None, None, None, -3.0,950.0, None, None,2018-01-22 21:00:00, None,4
