CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-8.38,91.1, None, None, None,27.73,6.713,191.0, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-22 00:00:00, None, None, None, None,4
-8.67,91.1, None, None, None,27.83,14.07,207.5, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-22 01:00:00, None, None, None, None,4
-8.77,90.9, None, None, None,24.74,17.15,206.0, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-22 02:00:00, None, None, None, None,4
-9.4,90.4, None, None, None,24.06,22.08,207.8, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-22 03:00:00, None, None, None, None,4
-9.45,90.2, None, None, None,26.58,16.93,201.6, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-22 04:00:00, None, None, None, None,4
-9.45,90.2, None, None, None,24.99,17.54,204.4, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-22 05:00:00, None, None, None, None,4
-9.35,90.3, None, None, None,24.67,15.42,198.9, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-22 06:00:00, None, None, None, None,4
-9.45,90.2, None, None, None,23.01,19.47,205.2, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-22 07:00:00, None, None, None, None,4
-9.5,90.0, None, None, None,25.63,16.29,204.5, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-22 08:00:00, None, None, None, None,4
-9.35,90.0, None, None, None,26.81,11.66,203.5, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-22 09:00:00, None, None, None, None,4
-9.06,89.9, None, None, None,25.98,11.05,198.1, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-22 10:00:00, None, None, None, None,4
-8.63,90.2, None, None, None,28.37,8.76,195.0, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-22 11:00:00, None, None, None, None,4
-8.06,90.6, None, None, None,27.87,7.95,182.0, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-22 12:00:00, None, None, None, None,4
-8.11,90.8, None, None, None,25.5,8.82,186.7, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-22 13:00:00, None, None, None, None,4
-8.26,90.4, None, None, None,23.49,7.63,189.2, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-22 14:00:00, None, None, None, None,4
-8.74,90.3, None, None, None,23.1,5.888,197.2, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-22 15:00:00, None, None, None, None,4
-8.89,90.1, None, None, None,21.27,4.899,195.0, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-22 16:00:00, None, None, None, None,4
-9.17,90.2, None, None, None,29.01,4.007,191.1, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-22 17:00:00, None, None, None, None,4
-9.31,90.0, None, None, None,24.81,4.165,196.1, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-22 18:00:00, None, None, None, None,4
-9.26,90.0, None, None, None,30.28,3.297,178.7, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-22 19:00:00, None, None, None, None,4
-9.26,90.0, None, None, None,25.43,8.22,202.3, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-22 20:00:00, None, None, None, None,4
-9.4,90.2, None, None, None,20.36,12.53,205.0, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-22 21:00:00, None, None, None, None,4
-9.6,90.0, None, None, None,19.33,11.39,203.8, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-22 22:00:00, None, None, None, None,4
-9.65,89.9, None, None, None,21.27,10.44,206.2, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-22 23:00:00, None, None, None, None,4
-9.74,89.8, None, None, None,20.7,17.54,206.7, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-23 00:00:00, None, None, None, None,4
-9.74,90.0, None, None, None,21.85,12.96,209.9, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-23 01:00:00, None, None, None, None,4
-9.89,89.6, None, None, None,22.57,11.13,213.3, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-23 02:00:00, None, None, None, None,4
-10.28,89.3, None, None, None,25.83,8.89,206.6, None, None, None, None, None, -12.0, None, None, None, None, None, None,2018-01-23 03:00:00, None, None, None, None,4
-10.43,88.9, None, None, None,24.86,4.419,198.0, None, None, None, None, None, -12.0, None, None, None, None, None, None,2018-01-23 04:00:00, None, None, None, None,4
-10.62,88.9, None, None, None,25.71,3.619,168.7, None, None, None, None, None, -12.0, None, None, None, None, None, None,2018-01-23 05:00:00, None, None, None, None,4
-11.11,88.4, None, None, None,29.21,2.817,164.7, None, None, None, None, None, -12.0, None, None, None, None, None, None,2018-01-23 06:00:00, None, None, None, None,4
-11.25,88.2, None, None, None,24.63,2.552,163.2, None, None, None, None, None, -13.0, None, None, None, None, None, None,2018-01-23 07:00:00, None, None, None, None,4
-11.34,88.1, None, None, None,34.84,1.176,108.7, None, None, None, None, None, -13.0, None, None, None, None, None, None,2018-01-23 08:00:00, None, None, None, None,4
-10.08,88.9, None, None, None,30.86,2.516,145.1, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-23 09:00:00, None, None, None, None,4
-9.35,89.1, None, None, None,45.96,2.505,115.5, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-23 10:00:00, None, None, None, None,4
-8.73,90.0, None, None, None,56.88,0.997,146.5, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-23 11:00:00, None, None, None, None,4
-9.13,89.5, None, None, None,44.15,1.313,110.5, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-23 12:00:00, None, None, None, None,4
-9.23,90.0, None, None, None,63.91,0.693,84.7, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-23 13:00:00, None, None, None, None,4
-10.06,89.3, None, None, None,41.75,2.424,93.1, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-23 14:00:00, None, None, None, None,4
-10.06,89.4, None, None, None,43.25,2.319,92.3, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-23 15:00:00, None, None, None, None,4
-9.86,89.3, None, None, None,62.14,1.297,153.9, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-23 16:00:00, None, None, None, None,4
-9.94,89.5, None, None, None,57.0,1.904,158.1, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-23 17:00:00, None, None, None, None,4
-9.84,89.6, None, None, None,52.65,2.754,121.7, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-23 18:00:00, None, None, None, None,4
-9.74,89.6, None, None, None,61.82,1.546,130.9, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-23 19:00:00, None, None, None, None,4
-9.5,89.6, None, None, None,42.23,2.955,144.6, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-23 20:00:00, None, None, None, None,4
-9.16,89.8, None, None, None,41.5,2.003,107.3, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-23 21:00:00, None, None, None, None,4
-8.97,90.0, None, None, None,41.0,1.008,145.8, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-23 22:00:00, None, None, None, None,4
-8.77,90.0, None, None, None,64.18,0.525,81.7, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-23 23:00:00, None, None, None, None,4
-8.67,90.2, None, None, None,37.38,2.52,161.7, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-24 00:00:00, None, None, None, None,4
-8.53,90.3, None, None, None,36.37,2.305,136.8, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-24 01:00:00, None, None, None, None,4
-8.38,90.6, None, None, None,63.99,0.565,27.96, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-24 02:00:00, None, None, None, None,4
-8.24,90.7, None, None, None,5.164,0.472,196.0, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-24 03:00:00, None, None, None, None,4
-8.04,91.1, None, None, None,44.41,3.53,131.9, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-24 04:00:00, None, None, None, None,4
-7.9,91.2, None, None, None,54.09,1.361,107.7, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-24 05:00:00, None, None, None, None,4
-7.86,91.1, None, None, None,53.77,1.699,113.3, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-24 06:00:00, None, None, None, None,4
-7.76,91.2, None, None, None,42.87,2.844,170.7, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-24 07:00:00, None, None, None, None,4
-7.47,91.7, None, None, None,48.01,2.82,143.0, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-24 08:00:00, None, None, None, None,4
-7.09,92.2, None, None, None,32.47,5.267,138.1, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-24 09:00:00, None, None, None, None,4
-6.359,92.3, None, None, None,38.24,4.176,138.8, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-24 10:00:00, None, None, None, None,4
-6.018,92.6, None, None, None,35.9,4.23,146.8, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-24 11:00:00, None, None, None, None,4
-5.698,92.7, None, None, None,34.67,4.434,125.0, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-24 12:00:00, None, None, None, None,4
-4.29,93.9, None, None, None,45.18,1.405,156.0, None, None, None, None, None, -5.0, None, None, None, None, None, None,2018-01-24 13:00:00, None, None, None, None,4
-5.214,93.4, None, None, None,26.46,4.415,123.9, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-24 14:00:00, None, None, None, None,4
-5.311,93.6, None, None, None,45.33,1.6,85.2, None, None, None, None, None, -6.0, None, None, None, None, None, None,2018-01-24 15:00:00, None, None, None, None,4
-5.749,93.3, None, None, None,46.9,1.205,97.6, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-24 16:00:00, None, None, None, None,4
-5.88,93.1, None, None, None,40.93,1.685,88.7, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-24 17:00:00, None, None, None, None,4
-5.97,93.1, None, None, None,0.069,1.405,175.1, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-24 18:00:00, None, None, None, None,4
-6.067,93.2, None, None, None,40.93,2.723,97.1, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-24 19:00:00, None, None, None, None,4
-5.921,93.0, None, None, None,33.35,1.711,97.7, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-24 20:00:00, None, None, None, None,4
-5.872,93.0, None, None, None,47.55,0.964,157.5, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-24 21:00:00, None, None, None, None,4
-5.921,93.1, None, None, None,45.52,1.589,180.1, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-24 22:00:00, None, None, None, None,4
-6.018,92.9, None, None, None,36.39,3.511,148.8, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-24 23:00:00, None, None, None, None,4
-6.116,92.9, None, None, None,35.31,2.91,127.1, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-25 00:00:00, None, None, None, None,4
-6.164,92.7, None, None, None,41.07,1.813,177.0, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-25 01:00:00, None, None, None, None,4
-6.213,92.9, None, None, None,22.35,4.49,102.3, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-25 02:00:00, None, None, None, None,4
-6.116,93.2, None, None, None,19.47,4.234,92.0, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-25 03:00:00, None, None, None, None,4
-6.018,93.1, None, None, None,38.33,2.129,108.0, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-25 04:00:00, None, None, None, None,4
-6.018,93.3, None, None, None,28.84,5.566,159.5, None, None, None, None, None, -7.0, None, None, None, None, None, None,2018-01-25 05:00:00, None, None, None, None,4
-7.87,92.0, None, None, None,14.07,25.06,204.0, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-25 06:00:00, None, None, None, None,4
-8.3,91.5, None, None, None,17.72,20.88,204.6, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-25 07:00:00, None, None, None, None,4
-8.68,91.2, None, None, None,17.95,18.61,205.5, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-25 08:00:00, None, None, None, None,4
-8.72,90.9, None, None, None,16.62,15.75,203.6, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-25 09:00:00, None, None, None, None,4
-8.58,90.9, None, None, None,22.67,11.3,195.5, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-25 10:00:00, None, None, None, None,4
-7.81,91.6, None, None, None,21.69,9.66,208.0, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-25 11:00:00, None, None, None, None,4
-7.43,92.0, None, None, None,19.69,10.7,209.6, None, None, None, None, None, -8.0, None, None, None, None, None, None,2018-01-25 12:00:00, None, None, None, None,4
-8.11,91.8, None, None, None,17.97,13.02,210.6, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-25 13:00:00, None, None, None, None,4
-7.87,92.0, None, None, None,18.49,12.61,212.4, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-25 14:00:00, None, None, None, None,4
-7.87,91.6, None, None, None,13.79,9.55,211.8, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-25 15:00:00, None, None, None, None,4
-8.16,91.6, None, None, None,18.42,5.584,209.6, None, None, None, None, None, -9.0, None, None, None, None, None, None,2018-01-25 16:00:00, None, None, None, None,4
-10.09,89.6, None, None, None,22.04,5.135,182.2, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-25 17:00:00, None, None, None, None,4
-11.4,88.3, None, None, None,22.43,4.695,166.0, None, None, None, None, None, -13.0, None, None, None, None, None, None,2018-01-25 18:00:00, None, None, None, None,4
-11.68,88.1, None, None, None,26.82,4.96,151.5, None, None, None, None, None, -13.0, None, None, None, None, None, None,2018-01-25 19:00:00, None, None, None, None,4
-11.34,88.1, None, None, None,27.85,3.905,187.6, None, None, None, None, None, -13.0, None, None, None, None, None, None,2018-01-25 20:00:00, None, None, None, None,4
-11.3,88.1, None, None, None,31.06,2.531,116.1, None, None, None, None, None, -13.0, None, None, None, None, None, None,2018-01-25 21:00:00, None, None, None, None,4
-11.44,87.9, None, None, None,21.19,2.433,160.9, None, None, None, None, None, -13.0, None, None, None, None, None, None,2018-01-25 22:00:00, None, None, None, None,4
-11.1,88.1, None, None, None,34.47,1.757,158.3, None, None, None, None, None, -13.0, None, None, None, None, None, None,2018-01-25 23:00:00, None, None, None, None,4
-11.1,88.1, None, None, None,31.35,0.641,208.3, None, None, None, None, None, -13.0, None, None, None, None, None, None,2018-01-26 00:00:00, None, None, None, None,4
-11.1,88.3, None, None, None,30.85,0.458,150.1, None, None, None, None, None, -12.0, None, None, None, None, None, None,2018-01-26 01:00:00, None, None, None, None,4
-10.95,88.3, None, None, None,25.63,2.837,203.4, None, None, None, None, None, -12.0, None, None, None, None, None, None,2018-01-26 02:00:00, None, None, None, None,4
-10.95,88.3, None, None, None,24.39,4.373,164.3, None, None, None, None, None, -12.0, None, None, None, None, None, None,2018-01-26 03:00:00, None, None, None, None,4
-10.9,88.5, None, None, None,24.28,4.499,168.1, None, None, None, None, None, -12.0, None, None, None, None, None, None,2018-01-26 04:00:00, None, None, None, None,4
-10.76,88.5, None, None, None,24.91,5.077,196.1, None, None, None, None, None, -12.0, None, None, None, None, None, None,2018-01-26 05:00:00, None, None, None, None,4
-10.67,88.7, None, None, None,30.46,4.411,198.4, None, None, None, None, None, -12.0, None, None, None, None, None, None,2018-01-26 06:00:00, None, None, None, None,4
-10.72,88.7, None, None, None,27.42,4.53,200.9, None, None, None, None, None, -12.0, None, None, None, None, None, None,2018-01-26 07:00:00, None, None, None, None,4
-11.15,88.3, None, None, None,28.28,2.867,185.9, None, None, None, None, None, -13.0, None, None, None, None, None, None,2018-01-26 08:00:00, None, None, None, None,4
-10.81,88.5, None, None, None,25.84,2.782,160.4, None, None, None, None, None, -12.0, None, None, None, None, None, None,2018-01-26 09:00:00, None, None, None, None,4
-9.84,89.2, None, None, None,33.4,3.01,172.1, None, None, None, None, None, -11.0, None, None, None, None, None, None,2018-01-26 10:00:00, None, None, None, None,4
-9.26,90.2, None, None, None,20.56,9.4,207.3, None, None, None, None, None, -10.0, None, None, None, None, None, None,2018-01-26 11:00:00, None, None, None, None,4
