pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,1.344, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 00:00:00, None, -0.453, None,4
None, None,1.737, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 01:00:00, None, -0.491, None,4
None, None,1.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 02:00:00, None, 0.023, None,4
None, None,0.744, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 03:00:00, None, 0.119, None,4
None, None,1.447, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 04:00:00, None, 0.135, None,4
None, None,1.559, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 05:00:00, None, 0.058, None,4
None, None,1.775, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 06:00:00, None, -0.53, None,4
None, None,1.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 07:00:00, None, -0.319, None,4
None, None,1.316, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 08:00:00, None, 0.551, None,4
None, None,0.445, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 09:00:00, None, 0.79, None,4
None, None,0.501, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 10:00:00, None, -0.875, None,4
None, None,0.96, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 11:00:00, None, -0.539, None,4
None, None,1.541, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 12:00:00, None, -0.618, None,4
None, None,0.989, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 13:00:00, None, -0.84, None,4
None, None,0.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 14:00:00, None, -0.68, None,4
None, None,2.413, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 15:00:00, None, -0.259, None,4
None, None,1.729, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 16:00:00, None, -0.613, None,4
None, None,1.364, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 17:00:00, None, -0.366, None,4
None, None,1.111, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 18:00:00, None, -0.385, None,4
None, None,1.026, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 19:00:00, None, -0.58, None,4
None, None,0.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 20:00:00, None, -0.644, None,4
None, None,0.744, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 21:00:00, None, -0.602, None,4
None, None,0.341, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 22:00:00, None, -0.625, None,4
None, None,0.144, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-22 23:00:00, None, -0.66, None,4
None, None,0.135, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 00:00:00, None, -0.555, None,4
None, None,0.181, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 01:00:00, None, -0.613, None,4
None, None,0.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 02:00:00, None, -0.618, None,4
None, None,0.481, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 03:00:00, None, -0.612, None,4
None, None,0.481, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 04:00:00, None, -0.659, None,4
None, None,0.818, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 05:00:00, None, -0.598, None,4
None, None,0.706, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 06:00:00, None, -0.659, None,4
None, None,0.678, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 07:00:00, None, -0.597, None,4
None, None,0.801, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 08:00:00, None, -0.764, None,4
None, None,0.734, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 09:00:00, None, -0.644, None,4
None, None,0.931, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 10:00:00, None, -0.629, None,4
None, None,1.147, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 11:00:00, None, -0.603, None,4
None, None,1.279, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-23 12:00:00, None, -0.566, None,4
