pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,-4.704, None, None,2018-01-22 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.5,4
None, None,-4.732, None, None,2018-01-22 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.0,4
None, None,-4.924, None, None,2018-01-22 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.0,4
None, None,-5.088, None, None,2018-01-22 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 89.8,4
None, None,-5.223, None, None,2018-01-22 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.7,4
None, None,-5.397, None, None,2018-01-22 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.7,4
None, None,-5.697, None, None,2018-01-22 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.7,4
None, None,-5.843, None, None,2018-01-22 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.1,4
None, None,-5.834, None, None,2018-01-22 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 90.7,4
None, None,-5.892, None, None,2018-01-22 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.5,4
None, None,-5.569, None, None,2018-01-22 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.4,4
None, None,-4.867, None, None,2018-01-22 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 93.3,4
None, None,-3.41, None, None,2018-01-22 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 92.5,4
None, None,-2.068, None, None,2018-01-22 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.7,4
None, None,-1.208, None, None,2018-01-22 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.8,4
None, None,-1.428, None, None,2018-01-22 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.2,4
None, None,-2.159, None, None,2018-01-22 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.2,4
None, None,-2.755, None, None,2018-01-22 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 91.0,4
