pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -1.471, 94.5, 0.5, 95.0, -2.0, -1.5, -1.5, 1000.3, 0.0, -2.0, 905.0, 0.0,2022-02-19 00:00:00, 84.0, 83.9, 905.0,8
1.0, -2.168, 96.2, 0.5, 96.0, -3.0, -2.2, -2.1, 1000.3, 0.0, -3.0, 905.0, 0.0,2022-02-19 01:00:00, 84.0, 83.8, 905.0,8
1.0, -1.836, 95.7, 0.5, 96.0, -2.0, -1.8, -2.2, 1000.3, 0.0, -2.0, 905.0, 0.0,2022-02-19 02:00:00, 84.0, 83.8, 905.0,8
1.0, -2.471, 96.5, 0.5, 97.0, -3.0, -2.5, -2.5, 1000.4, 0.0, -3.0, 905.0, 0.0,2022-02-19 03:00:00, 83.0, 83.4, 905.0,8
1.0, -3.039, 97.8, 0.5, 98.0, -3.0, -3.0, -3.1, 1000.5, 0.0, -3.0, 905.0, 0.0,2022-02-19 04:00:00, 84.0, 83.5, 905.0,8
1.0, -2.48, 98.1, 0.5, 98.0, -3.0, -2.5, -3.1, 1000.5, 0.0, -3.0, 905.0, 0.0,2022-02-19 05:00:00, 84.0, 83.5, 905.0,8
1.0, -1.77, 98.4, 0.5, 98.0, -2.0, -1.8, -3.1, 1000.5, 0.0, -2.0, 905.0, 0.0,2022-02-19 06:00:00, 84.0, 83.7, 905.0,8
0.3, -1.88, 98.3, -1.8, 98.0, -2.0, -1.9, -2.1, 1000.5, 0.0, -2.0, 905.0, 0.0,2022-02-19 07:00:00, 83.0, 83.4, 905.0,8
1.0, -1.642, 98.5, -1.7, 99.0, -2.0, -1.6, -2.1, 1000.5, 1.0, -2.0, 905.0, 2.0,2022-02-19 08:00:00, 84.0, 84.4, 905.0,8
1.0, -1.521, 97.9, -1.5, 98.0, -2.0, -1.5, -2.1, 1000.4, 0.0, -2.0, 905.0, -2.0,2022-02-19 09:00:00, 82.0, 82.3, 905.0,8
1.0, -0.989, 95.9, -1.0, 96.0, -1.0, -1.0, -2.1, 1001.5, 0.0, -1.0, 906.0, -2.0,2022-02-19 10:00:00, 82.0, None, 906.0,8
1.0, -0.822, 94.6, -0.6, 95.0, -1.0, -0.8, -2.1, 1001.5, 0.0, -1.0, 906.0, 0.0,2022-02-19 11:00:00, 82.0, 82.3, 906.0,8
1.0, -0.507, 87.3, -0.5, 87.0, -2.0, -0.5, -2.1, 1002.7, 0.0, -2.0, 907.0, 1.0,2022-02-19 12:00:00, 83.0, 83.1, 907.0,8
1.0, 0.317, 78.97, 0.3, 79.0, -3.0, 0.3, -2.1, 1002.7, 0.0, -3.0, 907.0, 0.0,2022-02-19 13:00:00, 83.0, 83.0, 907.0,8
1.0, 0.614, 73.23, 0.7, 73.0, -4.0, 0.6, -2.1, 1002.7, 0.0, -4.0, 907.0, 0.0,2022-02-19 14:00:00, 83.0, 82.9, 907.0,8
1.0, 1.55, 69.64, 1.5, 70.0, -3.0, 1.6, -2.1, 1003.7, 0.0, -3.0, 908.0, 1.0,2022-02-19 15:00:00, 83.0, 83.2, 908.0,8
1.0, 0.441, 69.99, 1.6, 70.0, -4.0, 0.4, -2.1, 1003.9, 0.0, -4.0, 908.0, 0.0,2022-02-19 16:00:00, 83.0, 83.2, 908.0,8
1.0, -0.165, 76.22, 1.6, 76.0, -3.0, -0.2, -2.1, 1005.0, 0.0, -3.0, 909.0, 0.0,2022-02-19 17:00:00, 83.0, 83.3, 909.0,8
1.0, -0.967, 85.6, 1.6, 86.0, -3.0, -1.0, -2.1, 1005.0, 0.0, -3.0, 909.0, 0.0,2022-02-19 18:00:00, 83.0, 83.2, 909.0,8
None, -1.091, 87.4, -1.0, 87.0, -3.0, -1.1, -1.2, 1005.0, -0.2, -3.0, 909.0, 0.0,2022-02-19 19:00:00, 83.0, 83.1, 909.0,8
None, -5.151, 83.7, -1.0, 84.0, -7.0, -5.2, -5.1, 1006.5, -0.8, -7.0, 910.0, 0.0,2022-02-19 20:00:00, 83.0, 82.8, 910.0,8
None, -7.646, 90.4, -1.0, 90.0, -9.0, -7.6, -7.6, 1007.9, 0.0, -9.0, 911.0, 1.0,2022-02-19 21:00:00, 83.0, 83.2, 911.0,8
None, -9.09, 92.0, -1.0, 92.0, -10.0, -9.1, -9.1, 1009.1, 0.0, -10.0, 912.0, 1.0,2022-02-19 22:00:00, 84.0, 83.6, 912.0,8
None, -10.31, 87.3, -1.0, 87.0, -12.0, -10.3, -10.3, 1010.3, 0.0, -12.0, 913.0, 0.0,2022-02-19 23:00:00, 84.0, 83.6, 913.0,8
None, -10.95, 84.6, -1.0, 85.0, -13.0, -11.0, -11.0, 1010.3, 0.0, -13.0, 913.0, 0.0,2022-02-20 00:00:00, 84.0, 83.5, 913.0,8
None, -12.76, 83.6, -1.0, 84.0, -15.0, -12.8, -12.8, 1011.6, 0.0, -15.0, 914.0, 0.0,2022-02-20 01:00:00, 84.0, 83.6, 914.0,8
None, -12.79, 85.2, -1.0, 85.0, -15.0, -12.8, -13.0, 1012.6, 0.0, -15.0, 915.0, 1.0,2022-02-20 02:00:00, 84.0, 84.1, 915.0,8
None, -12.88, 82.5, -1.0, 83.0, -15.0, -12.9, -13.0, 1013.6, 0.3, -15.0, 916.0, 2.0,2022-02-20 03:00:00, 85.0, 85.1, 916.0,8
None, -13.37, 82.2, -1.0, 82.0, -15.0, -13.4, -13.4, 1014.9, -0.3, -15.0, 917.0, 0.0,2022-02-20 04:00:00, 85.0, 85.0, 917.0,8
None, -13.75, 79.57, -1.0, 80.0, -16.0, -13.8, -13.7, 1015.0, 0.8, -16.0, 917.0, 0.0,2022-02-20 05:00:00, 85.0, 84.8, 917.0,8
None, -14.69, 78.18, -1.0, 78.0, -17.0, -14.7, -14.7, 1016.3, 0.2, -17.0, 918.0, -1.0,2022-02-20 06:00:00, 84.0, 84.2, 918.0,8
None, -15.87, 77.69, -14.7, 78.0, -19.0, -15.9, -15.9, 1017.6, 0.0, -19.0, 919.0, -1.0,2022-02-20 07:00:00, 83.0, 83.4, 919.0,8
None, -16.29, 77.7, -14.7, 78.0, -19.0, -16.3, -16.3, 1019.2, 0.0, -19.0, 920.0, 0.0,2022-02-20 08:00:00, 83.0, 83.2, 920.0,8
None, -16.23, 73.49, -14.7, 73.0, -20.0, -16.2, -16.4, 1019.4, 0.0, -20.0, 920.0, 0.0,2022-02-20 09:00:00, 83.0, 83.3, 920.0,8
None, -15.94, 66.55, -14.7, 67.0, -20.0, -15.9, -16.4, 1020.6, 0.0, -20.0, 921.0, 0.0,2022-02-20 10:00:00, 83.0, 83.1, 921.0,8
None, -15.15, 56.34, -14.7, 56.0, -21.0, -15.2, -16.4, 1021.8, -0.1, -21.0, 922.0, 0.0,2022-02-20 11:00:00, 83.0, 83.3, 922.0,8
None, -14.83, 56.09, -14.7, 56.0, -21.0, -14.8, -16.4, 1022.9, 0.0, -21.0, 923.0, 0.0,2022-02-20 12:00:00, 83.0, 83.3, 923.0,8
None, -14.1, 52.36, -14.1, 52.0, -21.0, -14.1, -16.4, 1023.1, 0.0, -21.0, 923.0, 0.0,2022-02-20 13:00:00, 83.0, 83.2, 923.0,8
None, -13.69, 50.56, -13.6, 51.0, -21.0, -13.7, -16.4, 1024.1, -0.1, -21.0, 924.0, 0.0,2022-02-20 14:00:00, 83.0, 83.3, 924.0,8
None, -13.65, 50.85, -13.3, 51.0, -21.0, -13.7, -16.4, 1024.1, -0.1, -21.0, 924.0, 0.0,2022-02-20 15:00:00, 83.0, 83.1, 924.0,8
