air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
-3.1,-4.4, 0.0,-2.7,93.0,2022-02-19 00:00:00, 116.0,-4.0,8
-2.9,-4.4, 0.0,-2.7,89.0,2022-02-19 01:00:00, 116.0,-4.0,8
-3.3,-4.4, 0.0,-2.7,88.0,2022-02-19 02:00:00, 116.0,-5.0,8
-3.2,-4.4, 0.0,-2.7,81.0,2022-02-19 03:00:00, 116.0,-5.0,8
-3.5,-4.4, 0.0,-2.7,79.0,2022-02-19 04:00:00, 116.0,-6.0,8
-3.3,-4.4, 0.0,-2.7,78.0,2022-02-19 05:00:00, 116.0,-6.0,8
-4.2,-4.4, 0.0,-2.7,89.0,2022-02-19 06:00:00, 116.0,-5.0,8
-5.0,-5.1, 0.0,-4.1,100.0,2022-02-19 07:00:00, 116.0,-5.0,8
-4.8,-5.1, 0.0,-4.1,100.0,2022-02-19 08:00:00, 116.0,-5.0,8
-4.7,-5.1, 0.0,-4.1,100.0,2022-02-19 09:00:00, 116.0,-5.0,8
-4.8,-5.1, 0.0,-4.1,100.0,2022-02-19 10:00:00, 116.0,-5.0,8
-4.9,-5.1, 1.0,-4.1,100.0,2022-02-19 11:00:00, 116.0,-5.0,8
-4.9,-5.2, 0.0,-4.1,100.0,2022-02-19 12:00:00, 116.0,-5.0,8
-5.0,-5.2, 1.0,-4.1,100.0,2022-02-19 13:00:00, 117.0,-5.0,8
-5.4,-5.5, -1.0,-4.1,100.0,2022-02-19 14:00:00, 115.0,-6.0,8
-5.9,-5.8, 1.0,-4.1,100.0,2022-02-19 15:00:00, 115.0,-6.0,8
-6.2,-6.2, 3.0,-4.1,100.0,2022-02-19 16:00:00, 117.0,-6.0,8
-6.6,-6.8, 0.0,-4.1,99.0,2022-02-19 17:00:00, 118.0,-7.0,8
-7.0,-7.0, 1.0,-4.1,99.0,2022-02-19 18:00:00, 118.0,-7.0,8
-7.3,-7.3, 3.0,-6.8,98.0,2022-02-19 19:00:00, 120.0,-8.0,8
-7.3,-7.4, 3.0,-6.8,98.0,2022-02-19 20:00:00, 122.0,-8.0,8
-7.9,-7.9, 1.0,-6.8,97.0,2022-02-19 21:00:00, 123.0,-8.0,8
-7.9,-7.9, 2.0,-6.8,97.0,2022-02-19 22:00:00, 125.0,-8.0,8
-8.2,-8.3, 0.0,-6.8,96.0,2022-02-19 23:00:00, 124.0,-9.0,8
