RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
73.2, None, None, 16.6, 8.24, 208.1, -10.0, -5.4, -9.5, 912.0, 208.0, None, None, None, None, None, 0.0, None, -5.4, None, -1.7, None, None, 19.11, 8.2, -5.4, 1019.6, 0.0, None, 73.0,2020-03-25 00:00:00, 912.0,13
72.3, None, None, 19.4, 11.68, 212.4, -10.0, -6.5, -10.4, 912.0, 212.0, None, None, None, None, None, 0.0, None, -6.2, None, -1.7, None, None, 12.03, 11.7, -6.2, 1019.5, 0.0, None, 72.0,2020-03-25 01:00:00, 912.0,13
68.6, None, None, 24.8, 14.28, 211.6, -12.0, -6.8, -11.6, 912.0, 212.0, None, None, None, None, None, 0.0, None, -6.8, None, -1.7, None, None, 13.34, 14.3, -6.8, 1019.6, 0.0, None, 69.0,2020-03-25 02:00:00, 912.0,13
65.2, None, None, 22.7, 10.02, 212.6, -12.0, -6.9, -12.0, 911.0, 213.0, None, None, None, None, None, 0.0, None, -6.6, None, -1.7, None, None, 20.2, 10.0, -6.6, 1018.3, 0.0, None, 65.0,2020-03-25 03:00:00, 911.0,13
67.2, None, None, 18.7, 9.07, 211.5, -12.0, -7.1, -12.0, 911.0, 212.0, None, None, None, None, None, 0.0, None, -7.0, None, -1.7, None, None, 16.68, 9.1, -7.0, 1018.5, 0.0, None, 67.0,2020-03-25 04:00:00, 911.0,13
72.7, None, None, 16.2, 3.805, 170.7, -12.0, -8.0, -12.0, 912.0, 171.0, None, None, None, None, None, 0.0, None, -8.0, None, -1.7, None, None, 66.23, 3.8, -8.0, 1019.9, 0.0, None, 73.0,2020-03-25 05:00:00, 912.0,13
73.0, None, None, 8.3, 2.373, 90.5, -11.0, -8.0, -11.2, 912.0, 91.0, None, None, None, None, None, 0.0, None, -7.1, None, -1.7, None, None, 52.95, 2.4, -7.1, 1019.8, 0.0, None, 73.0,2020-03-25 06:00:00, 912.0,13
73.5, None, None, 4.3, 1.941, 119.9, -11.0, -7.6, -11.2, 912.0, 120.0, None, None, None, None, None, 0.0, None, -7.2, None, -7.1, None, None, 51.02, 1.9, -7.2, 1019.8, 0.0, None, 74.0,2020-03-25 07:00:00, 912.0,13
74.4, None, None, 4.3, 1.624, 68.29, -11.0, -7.6, -10.7, 912.0, 68.0, None, None, None, None, None, 0.0, None, -6.9, None, -6.8, None, None, 45.04, 1.6, -6.9, 1019.8, 0.0, None, 74.0,2020-03-25 08:00:00, 912.0,13
67.6, None, None, 8.6, 2.305, 60.43, -11.0, -7.6, -11.1, 912.0, 60.0, None, None, None, None, None, 0.0, None, -6.1, None, -6.0, None, None, 71.98, 2.3, -6.1, 1019.8, 0.0, None, 68.0,2020-03-25 09:00:00, 912.0,13
