air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
5.3,5.2, 995.2, 66.0,8.0,81.0, 5.5,2020-03-25 00:00:00, 2.3,2.0, 988.0,13
4.8,4.8, 995.2, 70.0,8.0,82.0, 11.9,2020-03-25 01:00:00, 8.2,2.0, 988.0,13
4.7,4.2, 996.2, 68.0,8.0,84.0, 12.6,2020-03-25 02:00:00, 9.9,2.0, 989.0,13
4.2,4.2, 996.2, 70.0,8.0,84.0, 10.5,2020-03-25 03:00:00, 6.8,2.0, 989.0,13
4.0,3.8, 996.2, 54.0,8.0,83.0, 9.2,2020-03-25 04:00:00, 7.5,1.0, 989.0,13
3.9,3.8, 996.2, 59.0,8.0,83.0, 12.1,2020-03-25 05:00:00, 9.3,1.0, 989.0,13
4.1,3.7, 996.2, 57.0,8.0,83.0, 11.4,2020-03-25 06:00:00, 9.1,1.0, 989.0,13
4.1,3.9, 996.2, 49.0,4.3,81.0, 10.3,2020-03-25 07:00:00, 7.7,1.0, 989.0,13
4.7,3.9, 997.2, 34.0,4.6,81.0, 10.6,2020-03-25 08:00:00, 6.7,2.0, 990.0,13
5.4,3.9, 997.2, 79.0,5.4,76.0, 5.2,2020-03-25 09:00:00, 2.0,2.0, 990.0,13
6.1,3.9, 997.2, 239.0,6.1,72.0, 7.5,2020-03-25 10:00:00, 3.0,2.0, 990.0,13
7.8,3.9, 998.2, 252.0,7.8,64.0, 17.0,2020-03-25 11:00:00, 7.9,1.0, 991.0,13
8.1,3.9, 998.2, 275.0,8.2,62.0, 23.8,2020-03-25 12:00:00, 14.0,1.0, 991.0,13
9.1,3.9, 998.2, 266.0,9.1,56.0, 22.6,2020-03-25 13:00:00, 13.2,1.0, 991.0,13
9.3,3.9, 998.2, 271.0,9.4,50.0, 17.0,2020-03-25 14:00:00, 12.2,-1.0, 991.0,13
9.7,3.9, 998.2, 276.0,9.8,44.0, 20.4,2020-03-25 15:00:00, 15.3,-2.0, 991.0,13
10.3,3.9, 998.2, 262.0,10.3,47.0, 19.3,2020-03-25 16:00:00, 12.6,-1.0, 991.0,13
9.8,3.9, 997.2, 267.0,10.3,45.0, 19.8,2020-03-25 17:00:00, 13.4,-1.0, 990.0,13
