pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, -2.192, 52.22, 2.0, 16.2, 10.12, 9.87, 274.9, -10.0, 9.9, -2.2, -2.6, None, 0.0, -10.0, None, 275.0, 0.0, 52.0,2020-03-25 00:00:00, -6999.0, -7999.0,13
None, -3.009, 55.18, 2.0, 13.8, 10.45, 10.17, 266.7, -10.0, 10.2, -3.0, -3.1, None, 0.0, -10.0, None, 267.0, 0.0, 55.0,2020-03-25 01:00:00, -6999.0, -7999.0,13
None, -3.535, 57.42, 2.0, 18.6, 14.58, 10.61, 277.2, -10.0, 10.6, -3.5, -3.6, None, 0.0, -10.0, None, 277.0, 0.0, 57.0,2020-03-25 02:00:00, -6999.0, -7999.0,13
None, -3.621, 57.51, 2.0, 22.3, 13.19, 11.47, 277.6, -10.0, 11.5, -3.6, -3.8, None, 0.0, -10.0, None, 278.0, 0.0, 58.0,2020-03-25 03:00:00, -6999.0, -7999.0,13
0.0, -4.172, 59.75, 2.0, 20.6, 12.32, 13.28, 275.0, -10.0, 13.3, -4.2, -4.2, None, 0.0, -10.0, None, 275.0, 0.0, 60.0,2020-03-25 04:00:00, -6999.0, -7999.0,13
0.0, -4.59, 61.61, 2.0, 21.5, 13.57, 12.84, 274.8, -10.0, 12.8, -4.6, -4.6, None, 0.0, -10.0, None, 275.0, 0.0, 62.0,2020-03-25 05:00:00, -6999.0, -7999.0,13
0.0, -5.117, 63.23, 2.0, 21.7, 13.15, 12.75, 274.6, -10.0, 12.8, -5.1, -5.2, None, 0.0, -10.0, None, 275.0, 0.0, 63.0,2020-03-25 06:00:00, -6999.0, -7999.0,13
0.0, -5.367, 65.38, -5.0, 23.4, 11.81, 14.01, 272.8, -11.0, 14.0, -5.4, -5.6, None, 0.0, -11.0, None, 273.0, 0.0, 65.0,2020-03-25 07:00:00, -6999.0, -7999.0,13
0.0, -5.513, 64.96, -5.0, 21.0, 14.52, 13.43, 267.6, -10.0, 13.4, -5.5, -5.6, None, 0.0, -10.0, None, 268.0, 0.0, 65.0,2020-03-25 08:00:00, -6999.0, -7999.0,13
0.0, -4.728, 61.52, -4.7, 19.8, 25.45, 8.97, 246.0, -10.0, 9.0, -4.7, -6.5, None, 0.0, -10.0, None, 246.0, 0.0, 62.0,2020-03-25 09:00:00, -6999.0, -7999.0,13
