CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -11.47, 94.5, None, None, 15.8, 20.13, 7.41, None, 26.52, -12.0, 7.4, -11.5, -11.5, 0.0, -12.0, None, 27.0, -8.7, None, None, 95.0, None,2020-03-25 00:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -12.38, 93.5, None, None, 14.5, 14.4, 8.36, None, 28.53, -13.0, 8.4, -12.4, -12.4, 0.0, -13.0, None, 29.0, -8.7, None, None, 94.0, None,2020-03-25 01:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -12.58, 93.4, None, None, 17.2, 9.83, 11.33, None, 21.05, -13.0, 11.3, -12.6, -12.6, 0.0, -13.0, None, 21.0, -8.7, None, None, 93.0, None,2020-03-25 02:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -12.77, 93.4, None, None, 11.3, 10.06, 7.36, None, 33.82, -14.0, 7.4, -12.8, -13.0, 0.0, -14.0, None, 34.0, -8.7, None, None, 93.0, None,2020-03-25 03:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -13.09, 92.6, None, None, 11.6, 7.56, 8.19, None, 11.99, -14.0, 8.2, -13.1, -13.1, 0.0, -14.0, None, 12.0, -8.7, None, None, 93.0, None,2020-03-25 04:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -13.42, 92.7, None, None, 10.0, 11.24, 6.789, None, 19.88, -14.0, 6.8, -13.4, -13.6, 0.0, -14.0, None, 20.0, -8.7, None, None, 93.0, None,2020-03-25 05:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -13.56, 92.2, None, None, 14.4, 6.474, 12.09, None, 9.99, -14.0, 12.1, -13.6, -13.6, 0.0, -14.0, None, 10.0, -8.7, None, None, 92.0, None,2020-03-25 06:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -13.8, 91.8, None, None, 14.4, 4.843, 11.0, None, 353.4, -15.0, 11.0, -13.8, -13.8, 0.0, -15.0, None, 353.0, -13.6, None, None, 92.0, None,2020-03-25 07:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -13.42, 91.4, None, None, 9.6, 6.085, 6.574, None, 358.0, -14.0, 6.6, -13.4, -13.9, 0.0, -14.0, None, 358.0, -13.4, None, None, 91.0, None,2020-03-25 08:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -12.7, 91.6, None, None, 12.1, 10.19, 7.16, None, 354.4, -14.0, 7.2, -12.7, -13.9, 0.0, -14.0, None, 354.0, -12.7, None, None, 92.0, None,2020-03-25 09:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -10.97, 92.4, None, None, 10.0, 35.3, 3.57, None, 0.457, -12.0, 3.6, -11.0, -13.9, 0.0, -12.0, None, 0.0, -10.8, None, None, 92.0, None,2020-03-25 10:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -9.84, 90.3, None, None, 15.7, 48.23, 3.421, None, 174.2, -11.0, 3.4, -9.8, -13.9, 0.0, -11.0, None, 174.0, -9.8, None, None, 90.0, None,2020-03-25 11:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -7.42, 83.7, None, None, 12.8, 40.89, 3.765, None, 227.0, -9.0, 3.8, -7.4, -13.9, 0.0, -9.0, None, 227.0, -7.0, None, None, 84.0, None,2020-03-25 12:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -7.34, 75.1, None, None, 16.2, 25.04, 6.636, None, 239.5, -11.0, 6.6, -7.3, -13.9, 0.0, -11.0, None, 240.0, -6.6, None, None, 75.0, None,2020-03-25 13:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -7.36, 63.61, None, None, 26.6, 21.67, 9.53, None, 248.4, -12.0, 9.5, -7.4, -13.9, 0.0, -12.0, None, 248.0, -6.6, None, None, 64.0, None,2020-03-25 14:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -7.42, 57.64, None, None, 26.5, 16.36, 12.83, None, 254.4, -14.0, 12.8, -7.4, -13.9, 0.0, -14.0, None, 254.0, -6.6, None, None, 58.0, None,2020-03-25 15:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -6.984, 55.77, None, None, 27.7, 19.87, 13.34, None, 263.5, -14.0, 13.3, -7.0, -13.9, 0.0, -14.0, None, 264.0, -5.9, None, None, 56.0, None,2020-03-25 16:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -7.18, 55.7, None, None, 30.8, 11.96, 17.22, None, 263.2, -14.0, 17.2, -7.2, -13.9, 0.0, -14.0, None, 263.0, -5.9, None, None, 56.0, None,2020-03-25 17:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -7.8, 60.72, None, None, 33.0, 10.17, 20.75, None, 270.8, -13.0, 20.8, -7.8, -13.9, 0.0, -13.0, None, 271.0, -5.9, None, None, 61.0, None,2020-03-25 18:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -8.52, 62.79, None, None, 34.9, 8.98, 24.54, None, 273.6, -14.0, 24.5, -8.5, -8.5, 0.0, -14.0, None, 274.0, -7.7, None, None, 63.0, None,2020-03-25 19:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -9.71, 72.4, None, None, 36.3, 7.52, 26.74, None, 274.1, -13.0, 26.7, -9.7, -9.7, 0.0, -13.0, None, 274.0, -7.7, None, None, 72.0, None,2020-03-25 20:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -10.08, 77.3, None, None, 35.8, 9.31, 25.09, None, 272.9, -13.0, 25.1, -10.1, -10.2, 0.0, -13.0, None, 273.0, -7.7, None, None, 77.0, None,2020-03-25 21:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -10.25, 83.0, None, None, 33.9, 9.84, 22.62, None, 269.0, -12.0, 22.6, -10.3, -10.4, 0.0, -12.0, None, 269.0, -7.7, None, None, 83.0, None,2020-03-25 22:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -10.53, 87.0, None, None, 31.8, 9.81, 22.15, None, 265.5, -12.0, 22.2, -10.5, -10.5, 0.0, -12.0, None, 266.0, -7.7, None, None, 87.0, None,2020-03-25 23:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -10.71, 92.5, None, None, 31.9, 8.91, 21.74, None, 271.2, -12.0, 21.7, -10.7, -10.8, 0.0, -12.0, None, 271.0, -7.7, None, None, 93.0, None,2020-03-26 00:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -10.9, 90.7, None, None, 38.5, 9.72, 20.77, None, 262.0, -12.0, 20.8, -10.9, -10.9, 0.0, -12.0, None, 262.0, -7.7, None, None, 91.0, None,2020-03-26 01:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -11.09, 95.8, None, None, 27.0, 6.613, 17.73, None, 261.4, -12.0, 17.7, -11.1, -11.1, 0.0, -12.0, None, 261.0, -7.7, None, None, 96.0, None,2020-03-26 02:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -10.9, 99.9, None, None, 31.9, 8.42, 20.31, None, 257.7, -11.0, 20.3, -10.9, -11.1, 0.0, -11.0, None, 258.0, -7.7, None, None, 100.0, None,2020-03-26 03:00:00, -6999.0, None, -6999.0, -6999.0,13
None, -10.95, 99.0, None, None, None, 8.31, 20.55, None, 260.8, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2020-03-26 04:00:00, None, None, None, None,13
