CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -5.023, 94.1, None, None, None, 35.72, 5.598, None, 51.12, -6.0, None, -5.0, -5.8, None, None, None, None, -4.4, None, None, 94.0, None,2022-11-12 00:00:00, None, None, None, None,46
None, -5.02, 95.2, None, None, None, 44.56, 4.42, None, 93.9, -6.0, None, -5.0, -5.8, None, None, None, None, -4.4, None, None, 95.0, None,2022-11-12 01:00:00, None, None, None, None,46
None, -4.885, 94.9, None, None, None, 15.58, 3.842, None, 131.5, -6.0, None, -4.9, -5.8, None, None, None, None, -4.4, None, None, 95.0, None,2022-11-12 02:00:00, None, None, None, None,46
None, -4.64, 94.7, None, None, None, 16.39, 1.094, None, 129.7, -5.0, None, -4.6, -5.8, None, None, None, None, -4.4, None, None, 95.0, None,2022-11-12 03:00:00, None, None, None, None,46
None, -4.586, 94.6, None, None, None, 51.59, 0.837, None, 68.49, -5.0, None, -4.6, -5.8, None, None, None, None, -4.4, None, None, 95.0, None,2022-11-12 04:00:00, None, None, None, None,46
None, -4.769, 94.5, None, None, None, 28.59, 1.383, None, 25.12, -6.0, None, -4.8, -5.8, None, None, None, None, -4.4, None, None, 95.0, None,2022-11-12 05:00:00, None, None, None, None,46
None, -4.92, 94.6, None, None, None, 19.23, 3.29, None, 26.66, -6.0, None, -4.9, -5.8, None, None, None, None, -4.4, None, None, 95.0, None,2022-11-12 06:00:00, None, None, None, None,46
None, -5.237, 94.2, None, None, None, 24.84, 2.973, None, 29.82, -6.0, None, -5.2, -5.3, None, None, None, None, -4.9, None, None, 94.0, None,2022-11-12 07:00:00, None, None, None, None,46
None, -5.264, 93.7, None, None, None, 9.24, 3.837, None, 9.08, -6.0, None, -5.3, -5.3, None, None, None, None, -4.9, None, None, 94.0, None,2022-11-12 08:00:00, None, None, None, None,46
None, -5.174, 93.1, None, None, None, 11.22, 2.207, None, 14.25, -6.0, None, -5.2, -5.3, None, None, None, None, -4.9, None, None, 93.0, None,2022-11-12 09:00:00, None, None, None, None,46
