pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,12.02,92.5, None, None, None, None, None, None, None, 11.0, None, None, None,2019-09-17 00:00:00, None, None, None,38
None,11.93,92.5, None, None, None, None, None, None, None, 11.0, None, None, None,2019-09-17 01:00:00, None, None, None,38
None,11.73,92.2, None, None, None, None, None, None, None, 11.0, None, None, None,2019-09-17 02:00:00, None, None, None,38
None,11.59,92.0, None, None, None, None, None, None, None, 10.0, None, None, None,2019-09-17 03:00:00, None, None, None,38
None,11.54,92.6, None, None, None, None, None, None, None, 10.0, None, None, None,2019-09-17 04:00:00, None, None, None,38
None,11.2,94.7, None, None, None, None, None, None, None, 10.0, None, None, None,2019-09-17 05:00:00, None, None, None,38
None,11.06,95.8, None, None, None, None, None, None, None, 10.0, None, None, None,2019-09-17 06:00:00, None, None, None,38
None,11.06,95.4, None, None, None, None, None, None, None, 10.0, None, None, None,2019-09-17 07:00:00, None, None, None,38
None,10.96,95.7, None, None, None, None, None, None, None, 10.0, None, None, None,2019-09-17 08:00:00, None, None, None,38
None,11.2,95.1, None, None, None, None, None, None, None, 10.0, None, None, None,2019-09-17 09:00:00, None, None, None,38
None,11.73,93.7, None, None, None, None, None, None, None, 11.0, None, None, None,2019-09-17 10:00:00, None, None, None,38
None,12.02,93.8, None, None, None, None, None, None, None, 11.0, None, None, None,2019-09-17 11:00:00, None, None, None,38
None,13.85,88.2, None, None, None, None, None, None, None, 12.0, None, None, None,2019-09-17 12:00:00, None, None, None,38
None,14.98,79.2, None, None, None, None, None, None, None, 11.0, None, None, None,2019-09-17 13:00:00, None, None, None,38
None,16.24,71.1, None, None, None, None, None, None, None, 11.0, None, None, None,2019-09-17 14:00:00, None, None, None,38
None,16.83,66.01, None, None, None, None, None, None, None, 10.0, None, None, None,2019-09-17 15:00:00, None, None, None,38
None,15.82,72.4, None, None, None, None, None, None, None, 11.0, None, None, None,2019-09-17 16:00:00, None, None, None,38
None,15.0,79.8, None, None, None, None, None, None, None, 12.0, None, None, None,2019-09-17 17:00:00, None, None, None,38
None,14.87,79.5, None, None, None, None, None, None, None, 11.0, None, None, None,2019-09-17 18:00:00, None, None, None,38
None,15.08,84.0, None, None, None, None, None, None, None, 12.0, None, None, None,2019-09-17 19:00:00, None, None, None,38
