pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,12.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 00:00:00, None, None, None,38
None, None,12.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 01:00:00, None, None, None,38
None, None,12.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 02:00:00, None, None, None,38
None, None,12.69, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 03:00:00, None, None, None,38
None, None,12.71, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 04:00:00, None, None, None,38
None, None,12.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 05:00:00, None, None, None,38
None, None,12.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 06:00:00, None, None, None,38
None, None,12.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 07:00:00, None, None, None,38
None, None,12.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 08:00:00, None, None, None,38
None, None,12.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 09:00:00, None, None, None,38
None, None,14.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 10:00:00, None, None, None,38
None, None,14.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 11:00:00, None, None, None,38
None, None,15.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 12:00:00, None, None, None,38
None, None,17.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 13:00:00, None, None, None,38
None, None,18.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 14:00:00, None, None, None,38
None, None,20.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 15:00:00, None, None, None,38
None, None,19.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 16:00:00, None, None, None,38
None, None,18.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 17:00:00, None, None, None,38
None, None,16.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 18:00:00, None, None, None,38
None, None,14.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 19:00:00, None, None, None,38
None, None,14.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 20:00:00, None, None, None,38
None, None,14.28, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 21:00:00, None, None, None,38
None, None,13.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 22:00:00, None, None, None,38
None, None,12.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-17 23:00:00, None, None, None,38
None, None,11.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 00:00:00, None, None, None,38
None, None,11.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 01:00:00, None, None, None,38
None, None,10.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 02:00:00, None, None, None,38
None, None,10.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 03:00:00, None, None, None,38
None, None,9.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 04:00:00, None, None, None,38
None, None,9.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 05:00:00, None, None, None,38
None, None,9.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 06:00:00, None, None, None,38
None, None,9.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 07:00:00, None, None, None,38
None, None,9.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 08:00:00, None, None, None,38
None, None,9.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 09:00:00, None, None, None,38
None, None,9.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 10:00:00, None, None, None,38
None, None,10.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 11:00:00, None, None, None,38
None, None,12.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 12:00:00, None, None, None,38
None, None,12.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 13:00:00, None, None, None,38
None, None,14.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 14:00:00, None, None, None,38
None, None,13.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 15:00:00, None, None, None,38
None, None,17.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 16:00:00, None, None, None,38
None, None,16.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 17:00:00, None, None, None,38
None, None,14.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 18:00:00, None, None, None,38
None, None,14.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 19:00:00, None, None, None,38
None, None,13.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 20:00:00, None, None, None,38
None, None,13.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 21:00:00, None, None, None,38
None, None,12.71, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 22:00:00, None, None, None,38
None, None,12.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-18 23:00:00, None, None, None,38
None, None,12.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 00:00:00, None, None, None,38
None, None,12.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 01:00:00, None, None, None,38
None, None,12.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 02:00:00, None, None, None,38
None, None,12.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 03:00:00, None, None, None,38
None, None,11.72, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 04:00:00, None, None, None,38
None, None,11.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 05:00:00, None, None, None,38
None, None,11.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 06:00:00, None, None, None,38
None, None,11.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 07:00:00, None, None, None,38
None, None,11.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 08:00:00, None, None, None,38
None, None,11.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 09:00:00, None, None, None,38
None, None,11.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 10:00:00, None, None, None,38
None, None,12.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 11:00:00, None, None, None,38
None, None,13.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 12:00:00, None, None, None,38
None, None,13.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 13:00:00, None, None, None,38
None, None,14.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 14:00:00, None, None, None,38
None, None,13.35, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 16:00:00, None, None, None,38
None, None,12.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 17:00:00, None, None, None,38
None, None,12.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 18:00:00, None, None, None,38
None, None,12.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 19:00:00, None, None, None,38
None, None,13.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-09-19 20:00:00, None, None, None,38
