AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
10.3, 0.0,0.0, 2.2, -0.007,2019-06-25 00:00:00, 102.0, -0.3,68.0,26
10.6, None,0.0, 2.6, None,2019-06-25 00:15:00, 82.0, None,66.0,26
10.4, None,0.0, 1.5, None,2019-06-25 00:30:00, 98.0, None,67.0,26
10.1, None,0.0, 1.5, None,2019-06-25 00:45:00, 98.0, None,70.0,26
10.0, 0.0,0.0, 2.9, -0.008,2019-06-25 01:00:00, 77.0, -0.3,73.0,26
9.9, None,0.0, 1.4, None,2019-06-25 01:15:00, 89.0, None,75.0,26
9.8, None,0.0, 2.4, None,2019-06-25 01:30:00, 89.0, None,76.0,26
10.1, None,0.0, 2.4, None,2019-06-25 01:45:00, 129.0, None,75.0,26
10.0, 0.0,0.0, 4.0, -0.009,2019-06-25 02:00:00, 86.0, -0.3,75.0,26
9.8, None,0.0, 4.0, None,2019-06-25 02:15:00, 66.0, None,76.0,26
9.7, None,0.0, 4.3, None,2019-06-25 02:30:00, 72.0, None,78.0,26
9.7, None,0.0, 3.1, None,2019-06-25 02:45:00, 72.0, None,77.0,26
9.5, 0.0,0.0, 4.1, -0.01,2019-06-25 03:00:00, 73.0, -0.3,80.0,26
9.1, None,0.0, 5.6, None,2019-06-25 03:15:00, 72.0, None,83.0,26
8.8, None,0.0, 6.2, None,2019-06-25 03:30:00, 67.0, None,86.0,26
8.5, None,0.0, 6.6, None,2019-06-25 03:45:00, 67.0, None,88.0,26
8.4, 0.0,0.0, 6.5, -0.006,2019-06-25 04:00:00, 63.0, 1.2,90.0,26
8.7, None,0.0, 4.1, None,2019-06-25 04:15:00, 75.0, None,89.0,26
8.5, None,0.0, 5.8, None,2019-06-25 04:30:00, 77.0, None,90.0,26
9.1, None,0.0, 6.2, None,2019-06-25 04:45:00, 70.0, None,87.0,26
10.1, 0.0,0.0, 5.2, -0.005,2019-06-25 05:00:00, 74.0, 0.8,83.0,26
10.9, None,0.0, 4.9, None,2019-06-25 05:15:00, 60.0, None,79.0,26
11.2, None,0.0, 6.3, None,2019-06-25 05:30:00, 50.0, None,78.0,26
11.3, None,0.0, 6.0, None,2019-06-25 05:45:00, 34.0, None,77.0,26
11.7, -1.0,0.0, 4.9, -0.004,2019-06-25 06:00:00, 36.0, -0.3,74.0,26
12.3, None,0.0, 6.0, None,2019-06-25 06:15:00, 44.0, None,70.0,26
12.8, None,0.0, 5.2, None,2019-06-25 06:30:00, 30.0, None,70.0,26
12.9, None,0.0, 6.2, None,2019-06-25 06:45:00, 36.0, None,68.0,26
13.2, 0.0,0.0, 6.7, -0.003,2019-06-25 07:00:00, 28.0, -0.3,69.0,26
13.6, None,0.0, 9.0, None,2019-06-25 07:15:00, 55.0, None,67.0,26
13.6, None,0.0, 8.5, None,2019-06-25 07:30:00, 37.0, None,66.0,26
13.8, None,0.0, 6.9, None,2019-06-25 07:45:00, 30.0, None,63.0,26
14.0, -1.0,0.0, 5.7, -0.005,2019-06-25 08:00:00, 27.0, -0.3,62.0,26
