RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
70.2, None, None, None,1.04,23.96, None, None, -2.0,975.0, None, None, None, None, None, None, None, None,3.212, None, None, None, None,24.82, None, None, None, None, None,2017-05-07 00:00:00, None,19
73.4, None, None, None,1.478,29.35, None, None, -2.0,976.0, None, None, None, None, None, None, None, None,2.085, None, None, None, None,27.4, None, None, None, None, None,2017-05-07 01:00:00, None,19
76.6, None, None, None,5.035,30.33, None, None, -3.0,976.0, None, None, None, None, None, None, None, None,0.769, None, None, None, None,5.87, None, None, None, None, None,2017-05-07 02:00:00, None,19
85.3, None, None, None,4.428,25.82, None, None, -2.0,976.0, None, None, None, None, None, None, None, None,-0.055, None, None, None, None,12.78, None, None, None, None, None,2017-05-07 03:00:00, None,19
87.5, None, None, None,3.447,20.46, None, None, -2.0,976.0, None, None, None, None, None, None, None, None,0.135, None, None, None, None,13.88, None, None, None, None, None,2017-05-07 04:00:00, None,19
91.1, None, None, None,1.93,352.6, None, None, -1.0,976.0, None, None, None, None, None, None, None, None,0.764, None, None, None, None,35.61, None, None, None, None, None,2017-05-07 05:00:00, None,19
94.6, None, None, None,0.573,346.2, None, None, -1.0,976.0, None, None, None, None, None, None, None, None,-0.658, None, None, None, None,52.98, None, None, None, None, None,2017-05-07 06:00:00, None,19
97.3, None, None, None,0.113,350.3, None, None, -1.0,977.0, None, None, None, None, None, None, None, None,-0.83, None, None, None, None,73.6, None, None, None, None, None,2017-05-07 07:00:00, None,19
73.6, None, None, None,1.075,188.8, None, None, 0.0,977.0, None, None, None, None, None, None, None, None,4.162, None, None, None, None,39.91, None, None, None, None, None,2017-05-07 08:00:00, None,19
46.93, None, None, None,3.401,236.7, None, None, -1.0,977.0, None, None, None, None, None, None, None, None,9.52, None, None, None, None,37.06, None, None, None, None, None,2017-05-07 09:00:00, None,19
44.85, None, None, None,5.979,269.9, None, None, 0.0,977.0, None, None, None, None, None, None, None, None,11.27, None, None, None, None,34.8, None, None, None, None, None,2017-05-07 10:00:00, None,19
