pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
3.2, 0.682, 97.3, 1.3, 2.6, 47.51, 0.468, 129.5, 1.0, 0.5, 0.7, 0.5, 1.0, 0.6, 130.0, 0.0, 97.0,2020-12-09 00:00:00, -6999.0,50
3.6, 0.623, 97.3, 1.3, 0.0, 55.17, 0.0, 140.0, 0.0, 0.0, 0.6, 0.5, 0.0, 0.4, 140.0, 0.0, 97.0,2020-12-09 01:00:00, -6999.0,50
3.9, 0.67, 97.2, 1.3, 0.0, 37.96, 0.0, 177.6, 0.0, 0.0, 0.7, 0.5, 0.0, 0.3, 178.0, 0.0, 97.0,2020-12-09 02:00:00, -6999.0,50
4.5, 0.527, 97.1, 1.3, 8.1, 65.18, 1.365, 215.0, 0.0, 1.4, 0.5, 0.4, 0.0, 0.6, 215.0, 0.0, 97.0,2020-12-09 03:00:00, -6999.0,50
4.7, 0.738, 96.2, 1.3, 7.1, 52.73, 2.465, 197.2, 0.0, 2.5, 0.7, 0.4, 0.0, 0.2, 197.0, 0.0, 96.0,2020-12-09 04:00:00, -6999.0,50
4.7, 0.702, 96.2, 1.3, 7.4, 61.12, 2.416, 141.9, 0.0, 2.4, 0.7, 0.4, 0.0, 0.0, 142.0, 0.0, 96.0,2020-12-09 05:00:00, -6999.0,50
4.7, 0.734, 95.4, 1.3, 8.8, 52.42, 3.64, 107.4, 0.0, 3.6, 0.7, 0.4, 0.0, 0.0, 107.0, 0.0, 95.0,2020-12-09 06:00:00, -6999.0,50
4.7, 0.356, 93.0, 1.0, 9.0, 63.07, 2.875, 111.1, -1.0, 2.9, 0.4, 0.5, -1.0, 0.0, 111.0, 0.0, 93.0,2020-12-09 07:00:00, -6999.0,50
4.7, 0.782, 90.6, 1.1, 10.9, 62.11, 2.756, 107.5, -1.0, 2.8, 0.8, 0.0, -1.0, 0.0, 108.0, 0.0, 91.0,2020-12-09 08:00:00, -6999.0,50
4.7, 0.941, 89.0, 1.4, 16.8, 64.73, 2.562, 192.8, 0.0, 2.6, 0.9, 0.0, 0.0, 0.0, 193.0, 0.0, 89.0,2020-12-09 09:00:00, -6999.0,50
4.7, 1.438, 88.3, 1.4, 13.9, 46.07, 3.979, 128.4, -1.0, 4.0, 1.4, 0.0, -1.0, 0.0, 128.0, 0.0, 88.0,2020-12-09 10:00:00, -6999.0,50
4.7, 1.848, 87.0, 2.0, 11.7, 35.19, 4.955, 123.4, 0.0, 5.0, 1.8, 0.0, 0.0, 0.0, 123.0, 0.0, 87.0,2020-12-09 11:00:00, -6999.0,50
4.7, 2.516, 79.21, 2.6, 11.6, 78.09, 2.712, 145.8, -1.0, 2.7, 2.5, 0.0, -1.0, 0.0, 146.0, 0.0, 79.0,2020-12-09 12:00:00, -6999.0,50
4.7, 2.27, 87.5, 2.7, 12.8, 24.31, 4.539, 124.2, 0.0, 4.5, 2.3, 0.0, 0.0, 0.0, 124.0, 0.0, 88.0,2020-12-09 13:00:00, -6999.0,50
4.7, 2.36, 91.2, 2.7, 7.0, 64.23, 2.011, 159.0, 1.0, 2.0, 2.4, 0.0, 1.0, 0.1, 159.0, 0.0, 91.0,2020-12-09 14:00:00, -6999.0,50
4.9, 2.013, 91.7, 2.7, 10.5, 18.21, 5.092, 119.7, 1.0, 5.1, 2.0, 0.0, 1.0, 0.2, 120.0, 0.0, 92.0,2020-12-09 15:00:00, -6999.0,50
4.3, 1.871, 91.7, 2.7, 13.3, 19.52, 6.015, 125.7, 0.0, 6.0, 1.9, 0.0, 0.0, 0.0, 126.0, 0.0, 92.0,2020-12-09 16:00:00, -6999.0,50
3.0, 1.418, 90.4, 2.7, 13.6, 22.57, 5.287, 131.4, 0.0, 5.3, 1.4, 0.0, 0.0, 0.0, 131.0, 0.0, 90.0,2020-12-09 17:00:00, -6999.0,50
2.5, 0.897, 89.6, 2.7, 14.8, 17.87, 5.687, 132.0, 0.0, 5.7, 0.9, 0.0, 0.0, 0.0, 132.0, 0.0, 90.0,2020-12-09 18:00:00, -6999.0,50
2.5, 0.444, 90.1, 0.9, 6.8, 41.57, 2.494, 157.9, -1.0, 2.5, 0.4, 0.1, -1.0, 0.0, 158.0, 0.0, 90.0,2020-12-09 19:00:00, -6999.0,50
2.5, -0.63, 94.6, 0.9, 3.6, 44.09, 0.907, 177.2, -2.0, 0.9, -0.6, -0.8, -2.0, 0.0, 177.0, 0.0, 95.0,2020-12-09 20:00:00, -6999.0,50
2.5, -1.826, 94.7, 0.9, 7.7, 66.43, 1.227, 114.5, -2.0, 1.2, -1.8, -1.6, -2.0, 0.0, 115.0, 0.0, 95.0,2020-12-09 21:00:00, -6999.0,50
2.5, -2.151, 94.6, 0.9, 4.7, 73.37, 0.924, 164.4, -3.0, 0.9, -2.2, -2.1, -3.0, 0.0, 164.0, 0.0, 95.0,2020-12-09 22:00:00, -6999.0,50
2.3, -2.577, 93.6, 0.9, 11.0, 47.27, 3.747, 129.2, -4.0, 3.7, -2.6, -2.6, -4.0, 0.0, 129.0, 0.0, 94.0,2020-12-09 23:00:00, -6999.0,50
1.7, -3.491, 94.0, 0.9, 7.8, 52.32, 1.114, 146.3, -4.0, 1.1, -3.5, -3.5, -4.0, 0.0, 146.0, 0.0, 94.0,2020-12-10 00:00:00, -6999.0,50
1.3, -4.068, 94.5, 0.9, 6.0, 67.48, 1.079, 111.5, -5.0, 1.1, -4.1, -4.2, -5.0, 0.0, 112.0, 0.0, 95.0,2020-12-10 01:00:00, -6999.0,50
1.0, -4.458, 94.4, 0.9, 5.2, 60.6, 0.615, 294.8, -5.0, 0.6, -4.5, -4.8, -5.0, 0.0, 295.0, 0.0, 94.0,2020-12-10 02:00:00, -6999.0,50
0.4, -4.8, 94.3, 0.9, 7.6, 62.41, 1.568, 185.8, -6.0, 1.6, -4.8, -4.8, -6.0, 0.0, 186.0, 0.0, 94.0,2020-12-10 03:00:00, -6999.0,50
None, -5.051, 94.5, 0.9, None, 66.93, 0.707, 294.9, -6.0, None, -5.1, -5.6, -6.0, None, None, None, 95.0,2020-12-10 04:00:00, None,50
None, -5.614, 94.6, 0.9, 4.0, 69.96, 1.019, 319.6, -6.0, 1.0, -5.6, -5.6, -6.0, 0.0, 320.0, 0.0, 95.0,2020-12-10 05:00:00, -6999.0,50
None, -5.576, 94.7, 0.9, 5.5, 46.64, 1.444, 98.0, -6.0, 1.4, -5.6, -5.6, -6.0, 0.0, 98.0, 0.0, 95.0,2020-12-10 06:00:00, -6999.0,50
None, -5.723, 93.7, -5.2, 6.2, 13.78, 3.146, 114.5, -6.0, 3.1, -5.7, -6.0, -6.0, 0.0, 115.0, 0.0, 94.0,2020-12-10 07:00:00, -6999.0,50
None, -5.747, 93.5, -5.2, 6.6, 23.23, 2.386, 112.2, -6.0, 2.4, -5.7, -6.0, -6.0, 0.0, 112.0, 0.0, 94.0,2020-12-10 08:00:00, -6999.0,50
