pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
7.7, -0.124, 0.4, -6999.0, -6999.0, -6999.0, -6999.0, -0.1, -0.3, 0.2, -6999.0, 0.0,2020-12-09 00:00:00, 1.0, 1.301, -6999.0,50
7.5, -0.245, 0.4, -6999.0, -6999.0, -6999.0, -6999.0, -0.2, -0.3, 0.2, -6999.0, 0.0,2020-12-09 01:00:00, 1.0, 0.877, -6999.0,50
6.9, -0.16, 0.4, -6999.0, -6999.0, -6999.0, -6999.0, -0.2, -0.3, 0.2, -6999.0, 0.0,2020-12-09 02:00:00, 1.0, 0.664, -6999.0,50
6.3, -0.085, 0.4, -6999.0, -6999.0, -6999.0, -6999.0, -0.1, -0.3, 0.0, -6999.0, 1.0,2020-12-09 03:00:00, 1.0, 1.41, -6999.0,50
5.8, -0.285, 0.4, -6999.0, -6999.0, -6999.0, -6999.0, -0.3, -0.4, 0.0, -6999.0, 0.0,2020-12-09 04:00:00, 1.0, 1.355, -6999.0,50
5.2, -0.558, 0.4, -6999.0, -6999.0, -6999.0, -6999.0, -0.6, -0.6, 0.0, -6999.0, 0.0,2020-12-09 05:00:00, 1.0, 1.337, -6999.0,50
4.5, -0.814, 0.4, -6999.0, -6999.0, -6999.0, -6999.0, -0.8, -0.8, 0.0, -6999.0, 0.0,2020-12-09 06:00:00, 2.0, 1.591, -6999.0,50
4.1, -0.795, -0.7, -6999.0, -6999.0, -6999.0, -6999.0, -0.8, -0.8, 0.0, -6999.0, 0.0,2020-12-09 07:00:00, 2.0, 1.671, -6999.0,50
3.8, -0.965, -0.7, -6999.0, -6999.0, -6999.0, -6999.0, -1.0, -1.0, 0.0, -6999.0, 0.0,2020-12-09 08:00:00, 2.0, 1.608, -6999.0,50
3.3, -0.804, -0.7, -6999.0, -6999.0, -6999.0, -6999.0, -0.8, -1.0, 0.0, -6999.0, 0.0,2020-12-09 09:00:00, 2.0, 1.564, -6999.0,50
3.1, -0.633, -0.6, -6999.0, -6999.0, -6999.0, -6999.0, -0.6, -1.0, 0.0, -6999.0, 0.0,2020-12-09 10:00:00, 1.0, 1.304, -6999.0,50
3.3, -0.766, -0.6, -6999.0, -6999.0, -6999.0, -6999.0, -0.8, -1.0, 0.2, -6999.0, 0.0,2020-12-09 11:00:00, 1.0, 1.362, -6999.0,50
3.3, -0.426, -0.3, -6999.0, -6999.0, -6999.0, -6999.0, -0.4, -1.0, 0.0, -6999.0, 0.0,2020-12-09 12:00:00, 1.0, 1.108, -6999.0,50
3.5, -0.17, 0.0, -6999.0, -6999.0, -6999.0, -6999.0, -0.2, -1.0, 0.2, -6999.0, 0.0,2020-12-09 13:00:00, 1.0, 0.827, -6999.0,50
3.5, -0.04, 0.0, -6999.0, -6999.0, -6999.0, -6999.0, 0.0, -1.0, 0.0, -6999.0, -8.0,2020-12-09 14:00:00, -8.0, None, -6999.0,50
3.5, -0.333, 0.0, -6999.0, -6999.0, -6999.0, -6999.0, -0.3, -1.0, 0.0, -6999.0, 0.0,2020-12-09 15:00:00, 10.0, 9.86, -6999.0,50
3.5, -0.71, 0.0, -6999.0, -6999.0, -6999.0, -6999.0, -0.7, -1.0, 0.0, -6999.0, 0.0,2020-12-09 16:00:00, 10.0, 9.81, -6999.0,50
3.0, -1.203, 0.0, -6999.0, -6999.0, -6999.0, -6999.0, -1.2, -1.3, 0.0, -6999.0, 0.0,2020-12-09 17:00:00, 10.0, 9.79, -6999.0,50
2.5, -1.325, 0.0, -6999.0, -6999.0, -6999.0, -6999.0, -1.3, -1.4, 0.0, -6999.0, 0.0,2020-12-09 18:00:00, 10.0, 9.86, -6999.0,50
2.1, -1.43, -1.3, -6999.0, -6999.0, -6999.0, -6999.0, -1.4, -1.5, 0.0, -6999.0, 0.0,2020-12-09 19:00:00, 10.0, 9.93, -6999.0,50
1.7, -1.601, -1.3, -6999.0, -6999.0, -6999.0, -6999.0, -1.6, -1.7, 0.0, -6999.0, 0.0,2020-12-09 20:00:00, 10.0, 9.75, -6999.0,50
1.5, -2.456, -1.3, -6999.0, -6999.0, -6999.0, -6999.0, -2.5, -2.5, 0.0, -6999.0, 0.0,2020-12-09 21:00:00, 10.0, 10.02, -6999.0,50
1.2, -2.019, -1.3, -6999.0, -6999.0, -6999.0, -6999.0, -2.0, -2.5, 0.1, -6999.0, 0.0,2020-12-09 22:00:00, 10.0, 10.46, -6999.0,50
1.0, -2.647, -1.3, -6999.0, -6999.0, -6999.0, -6999.0, -2.6, -3.0, 0.0, -6999.0, 0.0,2020-12-09 23:00:00, 11.0, 10.71, -6999.0,50
0.8, -2.675, -1.3, -6999.0, -6999.0, -6999.0, -6999.0, -2.7, -3.0, 0.0, -6999.0, 0.0,2020-12-10 00:00:00, 11.0, 10.71, -6999.0,50
