pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 3.188, 93.6, 3.7, 94.0, None, None, 2.0, 3.2, 2.9, 2.0, -0.2, None, 0.0,2020-12-09 00:00:00, -1.0, -0.601, None,50
None, 3.2, 93.1, 3.7, 93.0, None, None, 2.0, 3.2, 2.9, 2.0, 0.1, None, 0.0,2020-12-09 01:00:00, -1.0, -0.586, None,50
None, 2.909, 93.7, 3.7, 94.0, None, None, 2.0, 2.9, 2.6, 2.0, 0.0, None, 0.0,2020-12-09 02:00:00, -1.0, -0.552, None,50
None, 2.906, 92.8, 3.7, 93.0, None, None, 2.0, 2.9, 2.6, 2.0, 0.0, None, 0.0,2020-12-09 03:00:00, -1.0, -0.611, None,50
None, 2.707, 91.4, 3.7, 91.0, None, None, 1.0, 2.7, 2.6, 1.0, 0.0, None, 0.0,2020-12-09 04:00:00, -1.0, -0.606, None,50
None, 2.911, 89.9, 3.7, 90.0, None, None, 1.0, 2.9, 2.4, 1.0, 0.0, None, 0.0,2020-12-09 05:00:00, -1.0, -0.546, None,50
None, 2.538, 91.0, 3.7, 91.0, None, None, 1.0, 2.5, 2.4, 1.0, 0.1, None, 0.0,2020-12-09 06:00:00, -1.0, -0.648, None,50
None, 2.327, 94.0, 2.6, 94.0, None, None, 1.0, 2.3, 2.1, 1.0, 0.5, None, 0.0,2020-12-09 07:00:00, -1.0, -0.593, None,50
None, 2.268, 94.3, 2.6, 94.0, None, None, 1.0, 2.3, 2.1, 1.0, 0.2, None, 0.0,2020-12-09 08:00:00, -1.0, -0.619, None,50
None, 2.255, 94.8, 2.6, 95.0, None, None, 2.0, 2.3, 1.9, 2.0, 0.0, None, 0.0,2020-12-09 09:00:00, 0.0, -0.487, None,50
None, 2.613, 93.9, 2.7, 94.0, None, None, 2.0, 2.6, 1.9, 2.0, 0.1, None, 0.0,2020-12-09 10:00:00, -1.0, -0.565, None,50
None, 2.972, 93.4, 3.1, 93.0, None, None, 2.0, 3.0, 1.9, 2.0, 0.0, None, 0.0,2020-12-09 11:00:00, -1.0, -0.552, None,50
None, 3.492, 92.0, 3.6, 92.0, None, None, 2.0, 3.5, 1.9, 2.0, 0.0, None, 0.0,2020-12-09 12:00:00, -1.0, -0.553, None,50
None, 3.763, 88.4, 3.9, 88.0, None, None, 2.0, 3.8, 1.9, 2.0, 0.2, None, 0.0,2020-12-09 13:00:00, -1.0, -0.535, None,50
None, 4.591, 88.3, 4.6, 88.0, None, None, 3.0, 4.6, 1.9, 3.0, 0.0, None, 0.0,2020-12-09 14:00:00, -1.0, -0.592, None,50
None, 4.787, 89.4, 4.8, 89.0, None, None, 3.0, 4.8, 1.9, 3.0, 0.1, None, 0.0,2020-12-09 15:00:00, -1.0, -0.623, None,50
None, 4.586, 90.9, 4.8, 91.0, None, None, 3.0, 4.6, 1.9, 3.0, 0.0, None, 0.0,2020-12-09 16:00:00, -1.0, -0.652, None,50
None, 4.073, 91.9, 4.8, 92.0, None, None, 3.0, 4.1, 1.9, 3.0, 0.2, None, 0.0,2020-12-09 17:00:00, -1.0, -0.591, None,50
None, 3.69, 91.0, 4.8, 91.0, None, None, 2.0, 3.7, 1.9, 2.0, 0.0, None, 0.0,2020-12-09 18:00:00, -1.0, -0.584, None,50
None, 3.327, 92.6, 3.8, 93.0, None, None, 2.0, 3.3, 3.3, 2.0, 0.0, None, 0.0,2020-12-09 19:00:00, -1.0, -0.63, None,50
None, 3.398, 92.0, 3.8, 92.0, None, None, 2.0, 3.4, 3.3, 2.0, 0.0, None, 0.0,2020-12-09 20:00:00, -1.0, -0.642, None,50
None, 3.22, 92.0, 3.8, 92.0, None, None, 2.0, 3.2, 3.2, 2.0, 0.0, None, 0.0,2020-12-09 21:00:00, -1.0, -0.606, None,50
None, 3.407, 91.6, 3.8, 92.0, None, None, 2.0, 3.4, 3.2, 2.0, -0.1, None, 0.0,2020-12-09 22:00:00, -1.0, -0.536, None,50
None, 3.264, 88.9, 3.8, 89.0, None, None, 2.0, 3.3, 3.2, 2.0, 0.1, None, 0.0,2020-12-09 23:00:00, -1.0, -0.6, None,50
None, 3.114, 90.2, 3.8, 90.0, None, None, 2.0, 3.1, 3.1, 2.0, 0.0, None, 0.0,2020-12-10 00:00:00, -1.0, -0.59, None,50
None, 3.04, 89.5, 3.8, 90.0, None, None, 1.0, 3.0, 2.9, 1.0, -0.1, None, 0.0,2020-12-10 01:00:00, -1.0, -0.56, None,50
None, 2.896, 89.7, 3.8, 90.0, None, None, 1.0, 2.9, 2.6, 1.0, 0.0, None, 0.0,2020-12-10 02:00:00, -1.0, -0.535, None,50
None, 3.6, 82.4, 3.8, 82.0, None, None, 1.0, 3.6, 2.6, 1.0, -0.1, None, 0.0,2020-12-10 03:00:00, -1.0, -0.656, None,50
None, 3.232, 86.3, 3.8, 86.0, None, None, 1.0, 3.2, 2.6, 1.0, 0.1, None, 0.0,2020-12-10 04:00:00, -1.0, -0.531, None,50
None, 3.157, 83.9, 3.8, 84.0, None, None, 1.0, 3.2, 2.6, 1.0, 0.0, None, 0.0,2020-12-10 05:00:00, -1.0, -0.604, None,50
None, 2.907, 86.7, 3.8, 87.0, None, None, 1.0, 2.9, 2.6, 1.0, 0.1, None, 0.0,2020-12-10 06:00:00, -1.0, -0.62, None,50
None, 3.308, 81.7, 3.5, 82.0, None, None, 1.0, 3.3, 2.9, 1.0, 0.0, None, 0.0,2020-12-10 07:00:00, -1.0, -0.639, None,50
