WDIR_VECT,time,week_of_year
221.7,2022-01-22 00:00:00,4
216.9,2022-01-22 01:00:00,4
218.9,2022-01-22 02:00:00,4
206.2,2022-01-22 03:00:00,4
225.9,2022-01-22 04:00:00,4
229.1,2022-01-22 05:00:00,4
204.0,2022-01-22 06:00:00,4
220.8,2022-01-22 07:00:00,4
225.7,2022-01-22 08:00:00,4
226.3,2022-01-22 09:00:00,4
230.7,2022-01-22 10:00:00,4
255.3,2022-01-22 11:00:00,4
23.7,2022-01-22 12:00:00,4
22.3,2022-01-22 13:00:00,4
28.8,2022-01-22 14:00:00,4
16.6,2022-01-22 15:00:00,4
15.7,2022-01-22 16:00:00,4
11.2,2022-01-22 17:00:00,4
12.5,2022-01-22 18:00:00,4
7.5,2022-01-22 19:00:00,4
346.5,2022-01-22 20:00:00,4
318.4,2022-01-22 21:00:00,4
324.3,2022-01-22 22:00:00,4
320.1,2022-01-22 23:00:00,4
308.2,2022-01-23 00:00:00,4
307.1,2022-01-23 01:00:00,4
296.4,2022-01-23 02:00:00,4
288.7,2022-01-23 03:00:00,4
234.2,2022-01-23 04:00:00,4
208.5,2022-01-23 05:00:00,4
236.4,2022-01-23 06:00:00,4
285.0,2022-01-23 07:00:00,4
295.9,2022-01-23 08:00:00,4
327.9,2022-01-23 09:00:00,4
207.6,2022-01-23 10:00:00,4
193.5,2022-01-23 11:00:00,4
183.2,2022-01-23 12:00:00,4
48.9,2022-01-23 13:00:00,4
4.0,2022-01-23 14:00:00,4
352.1,2022-01-23 15:00:00,4
16.0,2022-01-23 16:00:00,4
28.7,2022-01-23 17:00:00,4
23.7,2022-01-23 18:00:00,4
16.2,2022-01-23 19:00:00,4
223.6,2022-01-23 20:00:00,4
191.5,2022-01-23 21:00:00,4
228.1,2022-01-23 22:00:00,4
261.9,2022-01-23 23:00:00,4
311.3,2022-01-24 00:00:00,4
265.9,2022-01-24 01:00:00,4
209.4,2022-01-24 02:00:00,4
236.9,2022-01-24 03:00:00,4
238.3,2022-01-24 04:00:00,4
219.0,2022-01-24 05:00:00,4
213.8,2022-01-24 06:00:00,4
202.4,2022-01-24 07:00:00,4
223.2,2022-01-24 08:00:00,4
225.8,2022-01-24 09:00:00,4
221.4,2022-01-24 10:00:00,4
236.4,2022-01-24 11:00:00,4
215.7,2022-01-24 12:00:00,4
28.7,2022-01-24 13:00:00,4
3.9,2022-01-24 14:00:00,4
31.0,2022-01-24 15:00:00,4
22.2,2022-01-24 16:00:00,4
23.1,2022-01-24 17:00:00,4
15.7,2022-01-24 18:00:00,4
355.8,2022-01-24 19:00:00,4
328.0,2022-01-24 20:00:00,4
358.5,2022-01-24 21:00:00,4
356.2,2022-01-24 22:00:00,4
335.5,2022-01-24 23:00:00,4
294.8,2022-01-25 00:00:00,4
291.4,2022-01-25 01:00:00,4
293.2,2022-01-25 02:00:00,4
241.1,2022-01-25 03:00:00,4
166.0,2022-01-25 04:00:00,4
269.4,2022-01-25 05:00:00,4
253.5,2022-01-25 06:00:00,4
237.6,2022-01-25 07:00:00,4
233.9,2022-01-25 08:00:00,4
234.8,2022-01-25 09:00:00,4
233.1,2022-01-25 10:00:00,4
248.5,2022-01-25 11:00:00,4
236.7,2022-01-25 12:00:00,4
152.4,2022-01-25 13:00:00,4
210.0,2022-01-25 14:00:00,4
9.4,2022-01-25 15:00:00,4
13.6,2022-01-25 16:00:00,4
20.7,2022-01-25 17:00:00,4
355.1,2022-01-25 18:00:00,4
342.8,2022-01-25 19:00:00,4
316.1,2022-01-25 20:00:00,4
302.8,2022-01-25 21:00:00,4
283.1,2022-01-25 22:00:00,4
354.9,2022-01-25 23:00:00,4
314.4,2022-01-26 00:00:00,4
346.3,2022-01-26 01:00:00,4
307.7,2022-01-26 02:00:00,4
290.3,2022-01-26 03:00:00,4
295.2,2022-01-26 04:00:00,4
315.5,2022-01-26 05:00:00,4
313.7,2022-01-26 06:00:00,4
22.1,2022-01-26 07:00:00,4
316.9,2022-01-26 08:00:00,4
287.8,2022-01-26 09:00:00,4
305.3,2022-01-26 10:00:00,4
11.4,2022-01-26 11:00:00,4
8.0,2022-01-26 12:00:00,4
12.6,2022-01-26 13:00:00,4
49.5,2022-01-26 14:00:00,4
25.5,2022-01-26 15:00:00,4
354.7,2022-01-26 16:00:00,4
325.5,2022-01-26 17:00:00,4
49.7,2022-01-26 18:00:00,4
19.8,2022-01-26 19:00:00,4
12.7,2022-01-26 20:00:00,4
346.9,2022-01-26 21:00:00,4
14.1,2022-01-26 22:00:00,4
66.1,2022-01-26 23:00:00,4
138.2,2022-01-27 00:00:00,4
84.0,2022-01-27 01:00:00,4
329.1,2022-01-27 02:00:00,4
325.8,2022-01-27 03:00:00,4
311.6,2022-01-27 04:00:00,4
264.4,2022-01-27 05:00:00,4
260.7,2022-01-27 06:00:00,4
4.7,2022-01-27 07:00:00,4
342.7,2022-01-27 08:00:00,4
0.0,2022-01-27 09:00:00,4
163.2,2022-01-27 10:00:00,4
259.1,2022-01-27 11:00:00,4
18.7,2022-01-27 12:00:00,4
242.7,2022-01-27 13:00:00,4
77.0,2022-01-27 14:00:00,4
45.3,2022-01-27 15:00:00,4
38.3,2022-01-27 16:00:00,4
43.9,2022-01-27 17:00:00,4
7.0,2022-01-27 18:00:00,4
15.3,2022-01-27 19:00:00,4
14.1,2022-01-27 20:00:00,4
328.0,2022-01-27 21:00:00,4
204.8,2022-01-27 22:00:00,4
240.3,2022-01-27 23:00:00,4
181.5,2022-01-28 00:00:00,4
0.0,2022-01-28 01:00:00,4
0.0,2022-01-28 02:00:00,4
0.0,2022-01-28 03:00:00,4
0.0,2022-01-28 04:00:00,4
0.0,2022-01-28 05:00:00,4
173.1,2022-01-28 06:00:00,4
199.9,2022-01-28 07:00:00,4
0.0,2022-01-28 08:00:00,4
0.0,2022-01-28 09:00:00,4
193.5,2022-01-28 10:00:00,4
278.1,2022-01-28 11:00:00,4
237.4,2022-01-28 12:00:00,4
