RelativeHumidity,AirTemperature,time,Rain,week_of_year
89.0,14.7,2020-07-22 00:00:00,0.0,30
88.0,14.9,2020-07-22 00:15:00,0.0,30
87.0,14.9,2020-07-22 00:30:00,0.0,30
92.0,14.2,2020-07-22 00:45:00,0.0,30
92.0,13.8,2020-07-22 01:00:00,0.0,30
95.0,13.4,2020-07-22 01:15:00,0.0,30
97.0,12.9,2020-07-22 01:30:00,0.0,30
98.0,12.6,2020-07-22 01:45:00,0.0,30
96.0,13.0,2020-07-22 02:00:00,0.0,30
97.0,13.0,2020-07-22 02:15:00,0.0,30
94.0,13.4,2020-07-22 02:30:00,0.0,30
93.0,13.7,2020-07-22 02:45:00,0.0,30
91.0,14.0,2020-07-22 03:00:00,0.0,30
93.0,13.7,2020-07-22 03:15:00,0.0,30
93.0,13.6,2020-07-22 03:30:00,0.0,30
95.0,13.1,2020-07-22 03:45:00,0.0,30
92.0,13.7,2020-07-22 04:00:00,0.0,30
92.0,13.7,2020-07-22 04:15:00,0.0,30
95.0,13.1,2020-07-22 04:30:00,0.0,30
94.0,13.2,2020-07-22 04:45:00,0.0,30
94.0,13.3,2020-07-22 05:00:00,0.0,30
95.0,13.0,2020-07-22 05:15:00,0.0,30
94.0,13.2,2020-07-22 05:30:00,0.0,30
91.0,13.9,2020-07-22 05:45:00,0.0,30
89.0,14.4,2020-07-22 06:00:00,0.0,30
88.0,14.6,2020-07-22 06:15:00,0.0,30
88.0,14.7,2020-07-22 06:30:00,0.0,30
88.0,14.7,2020-07-22 06:45:00,0.0,30
86.0,15.2,2020-07-22 07:00:00,0.0,30
82.0,15.8,2020-07-22 07:15:00,0.0,30
86.0,15.0,2020-07-22 07:30:00,0.0,30
85.0,15.0,2020-07-22 07:45:00,0.0,30
83.0,15.6,2020-07-22 08:00:00,0.0,30
80.0,16.2,2020-07-22 08:15:00,0.0,30
77.0,16.4,2020-07-22 08:30:00,0.0,30
73.0,17.5,2020-07-22 08:45:00,0.0,30
70.0,18.0,2020-07-22 09:00:00,0.0,30
69.0,18.3,2020-07-22 09:15:00,0.0,30
64.0,19.8,2020-07-22 09:30:00,0.0,30
62.0,20.3,2020-07-22 09:45:00,0.0,30
60.0,20.6,2020-07-22 10:00:00,0.0,30
61.0,20.4,2020-07-22 10:15:00,0.0,30
60.0,20.4,2020-07-22 10:30:00,0.0,30
65.0,19.3,2020-07-22 10:45:00,0.0,30
60.0,20.5,2020-07-22 11:00:00,0.0,30
59.0,21.2,2020-07-22 11:15:00,0.0,30
60.0,20.8,2020-07-22 11:30:00,0.0,30
58.0,20.7,2020-07-22 11:45:00,0.0,30
58.0,21.5,2020-07-22 12:00:00,0.0,30
51.0,22.8,2020-07-22 12:15:00,0.0,30
