time,tasmin,tasmax,pcp,week_of_year
2018-03-19,-4.6,3.2,0.0,12
2018-03-20,-0.5,4.3,2.7,12
2018-03-21,-1.8,5.5,2.3,12
2018-03-22,-2.6,1.9,9.1,12
2018-03-23,-6.8,5.3,0.2,12
2018-03-24,-5.1,1.8,2.2,12
2018-03-25,-3.1,2.0,4.3,12
