pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 7.036, None, None, None, None, None, 18.1, None, 0.0, 105.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 00:00:00, None, None, None,42
None, None, 7.936, None, None, None, None, None, 14.58, None, 0.0, 102.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 01:00:00, None, None, None,42
None, None, 7.87, None, None, None, None, None, 10.97, None, 0.0, 74.22, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 02:00:00, None, None, None,42
None, None, 7.566, None, None, None, None, None, 9.12, None, 0.0, 62.55, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 03:00:00, None, None, None,42
None, None, 7.614, None, None, None, None, None, 6.148, None, 0.0, 68.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 04:00:00, None, None, None,42
None, None, 8.84, None, None, None, None, None, 15.44, None, 0.0, 76.59, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 05:00:00, None, None, None,42
None, None, 9.09, None, None, None, None, None, 14.95, None, 0.0, 98.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 06:00:00, None, None, None,42
None, None, 8.3, None, None, None, None, None, 15.44, None, 0.0, 80.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 07:00:00, None, None, None,42
None, None, 9.21, None, None, None, None, None, 8.28, None, 0.0, 76.69, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 08:00:00, None, None, None,42
None, None, 9.44, None, None, None, None, None, 27.32, None, 0.0, 108.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 09:00:00, None, None, None,42
None, None, 9.63, None, None, None, None, None, 14.44, None, 0.0, 86.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 10:00:00, None, None, None,42
None, None, 11.79, None, None, None, None, None, 19.93, None, 0.0, 105.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 11:00:00, None, None, None,42
None, None, 13.99, None, None, None, None, None, 20.5, None, 0.0, 106.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 12:00:00, None, None, None,42
None, None, 14.31, None, None, None, None, None, 23.53, None, 0.0, 116.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 13:00:00, None, None, None,42
None, None, 14.16, None, None, None, None, None, 37.42, None, 0.0, 177.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 14:00:00, None, None, None,42
None, None, 15.17, None, None, None, None, None, 33.6, None, 0.0, 224.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 15:00:00, None, None, None,42
None, None, 14.74, None, None, None, None, None, 17.7, None, 0.0, 263.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 16:00:00, None, None, None,42
None, None, 14.73, None, None, None, None, None, 16.01, None, 0.0, 267.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 17:00:00, None, None, None,42
None, None, 15.28, None, None, None, None, None, 18.42, None, 0.0, 273.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 18:00:00, None, None, None,42
None, None, 13.17, None, None, None, None, None, 53.28, None, 0.0, 278.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 19:00:00, None, None, None,42
None, None, 12.45, None, None, None, None, None, 20.05, None, 0.0, 314.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-15 20:00:00, None, None, None,42
