CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
0.2,79.24, None, None, 30.25, 2.64, 93.7, None, None, None, None, None, None, -3.0,926.0, None, None,2018-10-15 00:00:00, None,42
-0.555,83.9, None, None, 36.37, 2.212, 82.2, None, None, None, None, None, None, -3.0,923.0, None, None,2018-10-15 01:00:00, None,42
-0.78,86.5, None, None, 21.53, 2.485, 85.6, None, None, None, None, None, None, -3.0,985.0, None, None,2018-10-15 02:00:00, None,42
-0.134,85.7, None, None, 14.27, 1.53, 95.4, None, None, None, None, None, None, -2.0,955.0, None, None,2018-10-15 03:00:00, None,42
-0.8,87.4, None, None, 34.7, 1.022, 100.0, None, None, None, None, None, None, -2.0,956.0, None, None,2018-10-15 04:00:00, None,42
-0.775,88.1, None, None, 19.68, 0.709, 97.2, None, None, None, None, None, None, -2.0,953.0, None, None,2018-10-15 05:00:00, None,42
-1.725,91.1, None, None, 14.23, 1.409, 93.1, None, None, None, None, None, None, -3.0,950.0, None, None,2018-10-15 06:00:00, None,42
-1.753,90.3, None, None, 12.48, 1.801, 96.9, None, None, None, None, None, None, -3.0,953.0, None, None,2018-10-15 07:00:00, None,42
-2.098,91.9, None, None, 10.51, 1.116, 89.4, None, None, None, None, None, None, -3.0,952.0, None, None,2018-10-15 08:00:00, None,42
-1.758,92.0, None, None, 32.37, 0.867, 88.1, None, None, None, None, None, None, -3.0,952.0, None, None,2018-10-15 09:00:00, None,42
-1.613,92.2, None, None, 16.27, 0.441, 92.7, None, None, None, None, None, None, -3.0,958.0, None, None,2018-10-15 10:00:00, None,42
2.938,72.37, None, None, 13.28, 0.457, 91.3, None, None, None, None, None, None, -1.0,972.0, None, None,2018-10-15 11:00:00, None,42
5.13,59.13, None, None, 57.33, 0.275, 312.8, None, None, None, None, None, None, -2.0,989.0, None, None,2018-10-15 12:00:00, None,42
6.486,48.82, None, None, 52.4, 1.118, 239.1, None, None, None, None, None, None, -4.0,984.0, None, None,2018-10-15 13:00:00, None,42
