time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-11-25,5.3,-0.8,-3.5,48
2016-11-26,4.8,1.2,-1.8,48
2016-11-27,7.0,-0.6,-2.7,48
2016-11-28,1.0,5.6,1.2,48
2016-11-29,5.0,3.7,0.9,48
2016-11-30,6.0,6.1,1.1,48
2016-12-01,1.0,0.4,-0.6,48
