WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,1.7, None,78.0,2018-01-22 00:00:00,4
None,1.5, None,76.7,2018-01-22 01:00:00,4
None,1.3, None,82.1,2018-01-22 02:00:00,4
None,1.1, None,85.7,2018-01-22 03:00:00,4
None,1.2, None,83.1,2018-01-22 04:00:00,4
None,0.8, None,85.9,2018-01-22 05:00:00,4
None,0.5, None,86.0,2018-01-22 06:00:00,4
None,0.2, None,83.0,2018-01-22 07:00:00,4
None,0.1, None,80.4,2018-01-22 08:00:00,4
None,0.2, None,78.2,2018-01-22 09:00:00,4
None,0.7, None,75.9,2018-01-22 10:00:00,4
None,1.2, None,74.4,2018-01-22 11:00:00,4
None,3.1, None,64.5,2018-01-22 12:00:00,4
None,3.1, None,64.4,2018-01-22 13:00:00,4
None,3.2, None,63.4,2018-01-22 14:00:00,4
None,2.9, None,65.3,2018-01-22 15:00:00,4
None,2.5, None,66.2,2018-01-22 16:00:00,4
None,1.5, None,73.3,2018-01-22 17:00:00,4
None,1.2, None,76.5,2018-01-22 18:00:00,4
None,0.7, None,79.7,2018-01-22 19:00:00,4
None,0.3, None,81.3,2018-01-22 20:00:00,4
None,-0.3, None,80.9,2018-01-22 21:00:00,4
None,-1.6, None,92.2,2018-01-22 22:00:00,4
None,-2.9, None,95.5,2018-01-22 23:00:00,4
None,-3.3, None,96.2,2018-01-23 00:00:00,4
None,-3.1, None,95.5,2018-01-23 01:00:00,4
None,-3.3, None,94.7,2018-01-23 02:00:00,4
None,-3.9, None,95.4,2018-01-23 03:00:00,4
None,-4.8, None,95.3,2018-01-23 04:00:00,4
None,-5.7, None,96.0,2018-01-23 05:00:00,4
None,-3.9, None,92.8,2018-01-23 06:00:00,4
None,-3.2, None,88.3,2018-01-23 07:00:00,4
None,-3.3, None,88.6,2018-01-23 08:00:00,4
None,-2.8, None,87.5,2018-01-23 09:00:00,4
None,-1.6, None,81.9,2018-01-23 10:00:00,4
None,-0.6, None,76.7,2018-01-23 11:00:00,4
None,-0.1, None,75.0,2018-01-23 12:00:00,4
None,0.2, None,72.8,2018-01-23 13:00:00,4
None,0.1, None,74.0,2018-01-23 14:00:00,4
None,-0.2, None,75.8,2018-01-23 15:00:00,4
None,-0.8, None,79.6,2018-01-23 16:00:00,4
None,-0.6, None,78.5,2018-01-23 17:00:00,4
None,-0.9, None,81.6,2018-01-23 18:00:00,4
None,-0.9, None,81.7,2018-01-23 19:00:00,4
None,-0.7, None,80.1,2018-01-23 20:00:00,4
None,-0.4, None,77.2,2018-01-23 21:00:00,4
None,-0.4, None,77.6,2018-01-23 22:00:00,4
None,-0.1, None,74.8,2018-01-23 23:00:00,4
None,-0.1, None,74.3,2018-01-24 00:00:00,4
None,0.1, None,73.7,2018-01-24 01:00:00,4
None,0.1, None,73.5,2018-01-24 02:00:00,4
None,0.1, None,74.1,2018-01-24 03:00:00,4
None,-0.2, None,75.0,2018-01-24 04:00:00,4
None,-0.2, None,75.7,2018-01-24 05:00:00,4
None,-0.9, None,85.7,2018-01-24 06:00:00,4
None,-1.0, None,86.7,2018-01-24 07:00:00,4
None,-0.9, None,87.5,2018-01-24 08:00:00,4
None,-1.1, None,91.8,2018-01-24 09:00:00,4
None,-1.0, None,89.2,2018-01-24 10:00:00,4
None,-0.2, None,85.9,2018-01-24 11:00:00,4
None,0.5, None,82.2,2018-01-24 12:00:00,4
None,1.6, None,74.8,2018-01-24 13:00:00,4
None,0.8, None,83.8,2018-01-24 14:00:00,4
None,1.8, None,73.6,2018-01-24 15:00:00,4
None,1.6, None,73.0,2018-01-24 16:00:00,4
None,0.9, None,79.2,2018-01-24 17:00:00,4
None,-0.1, None,85.8,2018-01-24 18:00:00,4
None,0.1, None,84.4,2018-01-24 19:00:00,4
None,0.8, None,80.5,2018-01-24 20:00:00,4
None,0.9, None,80.7,2018-01-24 21:00:00,4
None,0.2, None,86.5,2018-01-24 22:00:00,4
None,0.1, None,88.8,2018-01-24 23:00:00,4
None,-0.2, None,90.8,2018-01-25 00:00:00,4
None,-0.4, None,92.6,2018-01-25 01:00:00,4
None,-0.7, None,92.8,2018-01-25 02:00:00,4
None,-0.7, None,92.8,2018-01-25 03:00:00,4
None,-0.6, None,91.6,2018-01-25 04:00:00,4
None,-1.4, None,94.1,2018-01-25 05:00:00,4
None,-1.8, None,94.4,2018-01-25 06:00:00,4
None,-1.5, None,94.9,2018-01-25 07:00:00,4
None,-1.1, None,97.1,2018-01-25 08:00:00,4
None,-0.5, None,95.9,2018-01-25 09:00:00,4
None,0.4, None,90.3,2018-01-25 10:00:00,4
None,1.5, None,82.3,2018-01-25 11:00:00,4
None,1.6, None,79.6,2018-01-25 12:00:00,4
None,3.4, None,66.3,2018-01-25 13:00:00,4
None,3.7, None,60.5,2018-01-25 14:00:00,4
None,3.7, None,59.3,2018-01-25 15:00:00,4
None,2.8, None,57.6,2018-01-25 16:00:00,4
None,1.2, None,61.8,2018-01-25 17:00:00,4
None,0.0, None,69.1,2018-01-25 18:00:00,4
None,-0.2, None,70.2,2018-01-25 19:00:00,4
None,-0.9, None,73.3,2018-01-25 20:00:00,4
None,-2.0, None,79.3,2018-01-25 21:00:00,4
None,-3.0, None,84.2,2018-01-25 22:00:00,4
None,-4.2, None,88.2,2018-01-25 23:00:00,4
None,-5.8, None,90.8,2018-01-26 00:00:00,4
None,-5.9, None,91.2,2018-01-26 01:00:00,4
None,-6.0, None,89.3,2018-01-26 02:00:00,4
None,-6.2, None,90.7,2018-01-26 03:00:00,4
None,-6.1, None,91.6,2018-01-26 04:00:00,4
None,-6.2, None,92.7,2018-01-26 05:00:00,4
None,-6.2, None,93.3,2018-01-26 06:00:00,4
None,-6.7, None,93.4,2018-01-26 07:00:00,4
None,-6.7, None,93.3,2018-01-26 08:00:00,4
None,-6.3, None,91.9,2018-01-26 09:00:00,4
None,-5.6, None,89.4,2018-01-26 10:00:00,4
None,-4.7, None,86.2,2018-01-26 11:00:00,4
None,-3.3, None,83.6,2018-01-26 12:00:00,4
None,-1.6, None,78.0,2018-01-26 13:00:00,4
None,-0.1, None,73.0,2018-01-26 14:00:00,4
