TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 0.589, None, 88.8,2018-01-22 00:00:00, -6.804,4
None, 0.676, None, 88.4,2018-01-22 01:00:00, -7.034,4
None, 1.487, None, 88.9,2018-01-22 02:00:00, -7.364,4
None, 1.124, None, 90.1,2018-01-22 03:00:00, -8.0,4
None, 1.853, None, 90.3,2018-01-22 04:00:00, -8.64,4
None, 1.98, None, 90.7,2018-01-22 05:00:00, -8.92,4
None, 1.563, None, 90.8,2018-01-22 06:00:00, -8.83,4
None, 1.063, None, 90.1,2018-01-22 07:00:00, -9.39,4
None, 1.415, None, 89.5,2018-01-22 08:00:00, -10.16,4
None, 1.538, None, 89.3,2018-01-22 09:00:00, -10.21,4
None, 2.146, None, 89.4,2018-01-22 10:00:00, -10.14,4
None, 1.668, None, 89.3,2018-01-22 11:00:00, -9.88,4
None, 1.559, None, 89.2,2018-01-22 12:00:00, -9.77,4
None, 1.374, None, 89.6,2018-01-22 13:00:00, -9.35,4
None, 1.104, None, 89.5,2018-01-22 14:00:00, -9.1,4
None, 0.42, None, 89.8,2018-01-22 15:00:00, -9.05,4
None, 0.872, None, 89.9,2018-01-22 16:00:00, -9.08,4
None, 0.992, None, 90.1,2018-01-22 17:00:00, -9.15,4
None, 1.656, None, 90.2,2018-01-22 18:00:00, -9.27,4
None, 0.797, None, 89.8,2018-01-22 19:00:00, -9.44,4
None, 0.4, None, 89.8,2018-01-22 20:00:00, -9.45,4
None, 0.534, None, 89.6,2018-01-22 21:00:00, -9.57,4
None, 0.687, None, 89.2,2018-01-22 22:00:00, -10.16,4
None, 0.761, None, 88.5,2018-01-22 23:00:00, -11.01,4
None, 0.966, None, 87.9,2018-01-23 00:00:00, -11.93,4
None, 1.559, None, 87.0,2018-01-23 01:00:00, -13.09,4
None, 1.143, None, 86.7,2018-01-23 02:00:00, -13.49,4
None, 0.501, None, 86.3,2018-01-23 03:00:00, -14.03,4
