pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 2.4, 2.357, 2.3, 0.5, 1.0, 3.5, None, -0.039,2022-11-05 00:00:00, 0.0, None,45
None, 2.3, 2.331, 2.3, 3.9, 0.0, 3.5, None, 0.12,2022-11-05 01:00:00, 0.0, None,45
None, 2.0, 2.007, 2.0, 2.0, 0.0, 3.5, None, -0.185,2022-11-05 02:00:00, 0.0, None,45
None, 2.0, 2.011, 1.9, 3.0, 0.0, 3.5, None, -0.059,2022-11-05 03:00:00, 0.0, None,45
None, 2.3, 2.288, 1.9, 0.0, 0.0, 3.5, None, -0.037,2022-11-05 04:00:00, 0.0, None,45
None, 3.0, 2.974, 1.9, 0.2, 1.0, 3.5, None, 0.499,2022-11-05 05:00:00, 0.0, None,45
None, 2.9, 2.887, 1.9, 1.8, 0.0, 3.5, None, 0.384,2022-11-05 06:00:00, 0.0, None,45
None, 2.9, 2.887, 2.8, 0.1, 1.0, 2.9, None, 0.662,2022-11-05 07:00:00, 1.0, None,45
None, 2.9, 2.865, 2.8, -0.1, 0.0, 2.9, None, 0.192,2022-11-05 08:00:00, 0.0, None,45
None, 2.5, 2.544, 2.5, 0.0, 0.0, 2.9, None, -0.004,2022-11-05 09:00:00, 0.0, None,45
None, 2.8, 2.801, 2.5, 1.0, 1.0, 2.9, None, 0.395,2022-11-05 10:00:00, 0.0, None,45
None, 6.9, 6.869, 2.5, -0.7, -1.0, 6.8, None, -0.428,2022-11-05 11:00:00, 0.0, None,45
None, 8.4, 8.37, 2.5, 0.0, -1.0, 8.4, None, -1.09,2022-11-05 12:00:00, -1.0, None,45
None, 8.6, 8.56, 2.5, -0.3, 0.0, 8.5, None, -1.315,2022-11-05 13:00:00, -1.0, None,45
None, 8.7, 8.69, 2.5, 0.0, -1.0, 9.4, None, -1.995,2022-11-05 14:00:00, -2.0, None,45
None, 5.7, 5.706, 2.5, 0.1, 2.0, 9.4, None, -0.886,2022-11-05 15:00:00, -1.0, None,45
None, 4.0, 4.026, 2.5, 0.0, 1.0, 9.4, None, -0.363,2022-11-05 16:00:00, 0.0, None,45
None, 3.4, 3.36, 2.5, 0.0, 0.0, 9.4, None, -0.144,2022-11-05 17:00:00, 0.0, None,45
