CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
-0.246,83.5,2022-11-05 00:00:00,-3.0,45
-0.5,76.24,2022-11-05 01:00:00,-3.0,45
-1.528,76.51,2022-11-05 02:00:00,-5.0,45
-2.471,73.53,2022-11-05 03:00:00,-6.0,45
-6.294,90.7,2022-11-05 04:00:00,-7.0,45
-8.58,91.8,2022-11-05 05:00:00,-9.0,45
-10.29,89.8,2022-11-05 06:00:00,-11.0,45
-9.25,90.5,2022-11-05 07:00:00,-10.0,45
-3.943,76.46,2022-11-05 08:00:00,-7.0,45
-3.662,90.0,2022-11-05 09:00:00,-5.0,45
-3.447,90.0,2022-11-05 10:00:00,-5.0,45
-1.053,75.68,2022-11-05 12:00:00,-5.0,45
-1.47,79.02,2022-11-05 13:00:00,-4.0,45
-0.869,70.62,2022-11-05 14:00:00,-5.0,45
-2.76,85.8,2022-11-05 15:00:00,-4.0,45
-1.936,80.1,2022-11-05 16:00:00,-5.0,45
-4.117,90.2,2022-11-05 17:00:00,-5.0,45
-4.061,91.2,2022-11-05 18:00:00,-5.0,45
-4.905,92.9,2022-11-05 19:00:00,-6.0,45
-5.851,94.0,2022-11-05 20:00:00,-7.0,45
-8.57,90.9,2022-11-05 21:00:00,-10.0,45
-11.15,88.9,2022-11-05 22:00:00,-13.0,45
-12.6,87.7,2022-11-05 23:00:00,-14.0,45
-11.31,89.9,2022-11-06 00:00:00,-13.0,45
-9.04,90.3,2022-11-06 01:00:00,-10.0,45
-9.17,90.7,2022-11-06 02:00:00,-10.0,45
-6.789,92.8,2022-11-06 03:00:00,-7.0,45
-6.524,93.1,2022-11-06 04:00:00,-8.0,45
-7.056,92.5,2022-11-06 05:00:00,-8.0,45
-7.652,92.0,2022-11-06 06:00:00,-8.0,45
-6.756,92.6,2022-11-06 07:00:00,-8.0,45
-5.625,90.3,2022-11-06 09:00:00,-7.0,45
-4.563,90.1,2022-11-06 14:00:00,-6.0,45
-4.658,92.2,2022-11-06 15:00:00,-6.0,45
-4.921,92.7,2022-11-06 17:00:00,-6.0,45
-10.54,87.7,2022-11-06 18:00:00,-12.0,45
-10.74,84.1,2022-11-06 19:00:00,-13.0,45
-11.39,82.4,2022-11-06 20:00:00,-13.0,45
-12.05,80.5,2022-11-06 21:00:00,-14.0,45
-12.53,78.66,2022-11-06 22:00:00,-15.0,45
-12.94,81.4,2022-11-06 23:00:00,-15.0,45
-13.25,81.0,2022-11-07 00:00:00,-16.0,45
-13.93,80.6,2022-11-07 02:00:00,-16.0,45
-15.75,76.24,2022-11-07 08:00:00,-18.0,45
-15.91,75.74,2022-11-07 09:00:00,-19.0,45
-15.93,75.14,2022-11-07 10:00:00,-19.0,45
-16.11,73.55,2022-11-07 11:00:00,-19.0,45
-15.86,71.31,2022-11-07 12:00:00,-20.0,45
-15.53,70.99,2022-11-07 13:00:00,-19.0,45
-15.4,67.58,2022-11-07 14:00:00,-19.0,45
-15.56,67.26,2022-11-07 15:00:00,-20.0,45
-15.76,70.42,2022-11-07 16:00:00,-20.0,45
-15.98,72.25,2022-11-07 17:00:00,-19.0,45
-16.33,69.8,2022-11-07 18:00:00,-20.0,45
-16.44,70.47,2022-11-07 19:00:00,-20.0,45
-16.47,71.15,2022-11-07 20:00:00,-20.0,45
-16.52,71.56,2022-11-07 21:00:00,-20.0,45
-16.57,72.32,2022-11-07 22:00:00,-20.0,45
-16.6,72.32,2022-11-07 23:00:00,-20.0,45
-16.6,72.79,2022-11-08 00:00:00,-20.0,45
-16.63,72.14,2022-11-08 01:00:00,-20.0,45
-16.58,73.31,2022-11-08 02:00:00,-20.0,45
-16.63,73.75,2022-11-08 03:00:00,-20.0,45
-16.49,75.2,2022-11-08 04:00:00,-19.0,45
-16.75,75.06,2022-11-08 05:00:00,-20.0,45
-16.73,76.64,2022-11-08 06:00:00,-20.0,45
-16.82,76.49,2022-11-08 07:00:00,-20.0,45
-16.84,76.29,2022-11-08 08:00:00,-19.0,45
-16.28,75.02,2022-11-08 09:00:00,-19.0,45
-15.95,72.15,2022-11-08 10:00:00,-20.0,45
-15.0,71.74,2022-11-08 11:00:00,-19.0,45
-14.49,70.19,2022-11-08 12:00:00,-18.0,45
-13.78,70.91,2022-11-08 13:00:00,-18.0,45
-13.71,69.73,2022-11-08 14:00:00,-18.0,45
-13.69,70.08,2022-11-08 15:00:00,-18.0,45
-13.97,71.2,2022-11-08 16:00:00,-18.0,45
-14.0,75.58,2022-11-08 17:00:00,-17.0,45
-14.2,77.53,2022-11-08 18:00:00,-17.0,45
-14.26,77.53,2022-11-08 19:00:00,-17.0,45
-14.9,82.7,2022-11-08 20:00:00,-17.0,45
-16.41,83.2,2022-11-08 21:00:00,-19.0,45
-19.39,81.8,2022-11-08 22:00:00,-22.0,45
-21.46,80.5,2022-11-08 23:00:00,-24.0,45
-22.85,79.18,2022-11-09 00:00:00,-25.0,45
-21.59,80.4,2022-11-09 01:00:00,-24.0,45
-20.85,80.2,2022-11-09 02:00:00,-23.0,45
-19.84,81.5,2022-11-09 03:00:00,-22.0,45
-18.76,83.2,2022-11-09 04:00:00,-21.0,45
-18.17,82.7,2022-11-09 05:00:00,-20.0,45
-18.04,83.6,2022-11-09 06:00:00,-20.0,45
-18.2,83.0,2022-11-09 07:00:00,-20.0,45
-17.89,83.1,2022-11-09 08:00:00,-20.0,45
-17.48,83.5,2022-11-09 09:00:00,-19.0,45
-16.44,84.1,2022-11-09 10:00:00,-18.0,45
-15.96,84.3,2022-11-09 11:00:00,-18.0,45
-15.2,84.8,2022-11-09 12:00:00,-17.0,45
-14.4,85.5,2022-11-09 13:00:00,-16.0,45
-14.44,85.3,2022-11-09 14:00:00,-16.0,45
-13.96,85.8,2022-11-09 15:00:00,-15.0,45
-14.72,85.1,2022-11-09 16:00:00,-17.0,45
-17.59,83.0,2022-11-09 17:00:00,-20.0,45
-19.95,81.5,2022-11-09 18:00:00,-22.0,45
-21.7,79.97,2022-11-09 19:00:00,-24.0,45
-22.36,79.58,2022-11-09 20:00:00,-24.0,45
-20.98,81.8,2022-11-09 21:00:00,-23.0,45
-19.91,81.9,2022-11-09 22:00:00,-22.0,45
-20.34,81.3,2022-11-09 23:00:00,-23.0,45
-20.8,80.8,2022-11-10 00:00:00,-23.0,45
-20.65,81.1,2022-11-10 01:00:00,-23.0,45
-20.81,80.9,2022-11-10 02:00:00,-23.0,45
-21.52,80.3,2022-11-10 03:00:00,-24.0,45
-21.55,80.3,2022-11-10 04:00:00,-23.0,45
-21.64,80.3,2022-11-10 05:00:00,-24.0,45
-21.44,80.5,2022-11-10 06:00:00,-24.0,45
-21.7,80.1,2022-11-10 07:00:00,-24.0,45
-18.57,83.1,2022-11-10 08:00:00,-20.0,45
-17.71,83.2,2022-11-10 09:00:00,-19.0,45
-16.9,83.8,2022-11-10 10:00:00,-19.0,45
-15.52,84.8,2022-11-10 11:00:00,-17.0,45
-15.12,84.7,2022-11-10 12:00:00,-17.0,45
-13.6,86.0,2022-11-10 13:00:00,-15.0,45
-13.48,86.5,2022-11-10 14:00:00,-15.0,45
-13.04,86.8,2022-11-10 15:00:00,-15.0,45
-12.85,87.3,2022-11-10 16:00:00,-14.0,45
-12.49,87.5,2022-11-10 17:00:00,-14.0,45
-12.38,87.7,2022-11-10 18:00:00,-14.0,45
-12.03,88.0,2022-11-10 19:00:00,-13.0,45
-11.97,88.1,2022-11-10 20:00:00,-13.0,45
-11.52,88.5,2022-11-10 21:00:00,-13.0,45
-11.54,88.5,2022-11-10 22:00:00,-13.0,45
-11.14,88.8,2022-11-10 23:00:00,-13.0,45
-11.22,88.7,2022-11-11 00:00:00,-12.0,45
-11.23,88.7,2022-11-11 01:00:00,-12.0,45
-11.23,88.8,2022-11-11 02:00:00,-12.0,45
-11.15,88.9,2022-11-11 03:00:00,-12.0,45
-11.04,88.9,2022-11-11 04:00:00,-13.0,45
-10.94,89.0,2022-11-11 05:00:00,-12.0,45
-10.75,89.2,2022-11-11 06:00:00,-12.0,45
-10.8,89.2,2022-11-11 07:00:00,-12.0,45
-10.44,89.4,2022-11-11 08:00:00,-12.0,45
-10.03,89.8,2022-11-11 09:00:00,-12.0,45
-9.81,89.8,2022-11-11 10:00:00,-11.0,45
-9.48,90.1,2022-11-11 11:00:00,-11.0,45
-8.8,90.8,2022-11-11 12:00:00,-10.0,45
-7.9,91.4,2022-11-11 13:00:00,-9.0,45
-7.696,91.8,2022-11-11 14:00:00,-9.0,45
-7.8,91.7,2022-11-11 15:00:00,-9.0,45
-7.92,91.6,2022-11-11 16:00:00,-9.0,45
-7.971,91.5,2022-11-11 17:00:00,-9.0,45
-8.14,91.5,2022-11-11 18:00:00,-9.0,45
-8.06,91.6,2022-11-11 19:00:00,-9.0,45
-7.988,91.6,2022-11-11 20:00:00,-9.0,45
-7.862,91.7,2022-11-11 21:00:00,-9.0,45
-7.905,91.6,2022-11-11 22:00:00,-9.0,45
-8.05,91.6,2022-11-11 23:00:00,-9.0,45
