wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
220.0, None, None,0.0, None,0.0, None,-16.0, None, None, None,77.0,2016-01-01 00:00:00, None,1
211.0, None, None,0.0, None,2.3, None,-7.3, None, None, None,79.0,2016-01-01 01:00:00, None,1
202.0, None, None,0.0, None,2.2, None,-10.6, None, None, None,84.0,2016-01-01 02:00:00, None,1
197.0, None, None,0.0, None,2.2, None,-8.2, None, None, None,75.0,2016-01-01 03:00:00, None,1
205.0, None, None,0.0, None,2.1, None,-8.2, None, None, None,72.0,2016-01-01 04:00:00, None,1
208.0, None, None,0.0, None,10.0, None,-7.6, None, None, None,71.0,2016-01-01 05:00:00, None,1
213.0, None, None,0.0, None,6.2, None,-10.1, None, None, None,75.0,2016-01-01 06:00:00, None,1
243.0, None, None,0.0, None,5.0, None,-14.0, None, None, None,74.0,2016-01-01 07:00:00, None,1
246.0, None, None,0.0, None,1.8, None,-14.1, None, None, None,79.0,2016-01-01 08:00:00, None,1
223.0, None, None,0.0, None,3.3, None,-13.3, None, None, None,77.0,2016-01-01 09:00:00, None,1
211.0, None, None,0.0, None,5.5, None,-8.3, None, None, None,79.0,2016-01-01 10:00:00, None,1
189.0, None, None,0.0, None,7.1, None,-7.6, None, None, None,79.0,2016-01-01 11:00:00, None,1
203.0, None, None,0.0, None,7.0, None,-6.2, None, None, None,73.0,2016-01-01 12:00:00, None,1
205.0, None, None,0.0, None,4.8, None,-7.0, None, None, None,70.0,2016-01-01 13:00:00, None,1
348.0, None, None,0.0, None,1.7, None,-6.9, None, None, None,66.0,2016-01-01 14:00:00, None,1
230.0, None, None,0.0, None,3.0, None,-11.9, None, None, None,73.0,2016-01-01 15:00:00, None,1
258.0, None, None,0.0, None,2.9, None,-13.9, None, None, None,75.0,2016-01-01 16:00:00, None,1
117.0, None, None,0.0, None,2.5, None,-14.2, None, None, None,78.0,2016-01-01 17:00:00, None,1
266.0, None, None,0.0, None,3.3, None,-13.6, None, None, None,79.0,2016-01-01 18:00:00, None,1
211.0, None, None,0.0, None,2.8, None,-11.5, None, None, None,80.0,2016-01-01 19:00:00, None,1
214.0, None, None,0.0, None,2.5, None,-11.2, None, None, None,81.0,2016-01-01 20:00:00, None,1
189.0, None, None,0.0, None,1.6, None,-10.2, None, None, None,82.0,2016-01-01 21:00:00, None,1
35.0, None, None,0.0, None,0.0, None,-9.5, None, None, None,82.0,2016-01-01 22:00:00, None,1
277.0, None, None,0.0, None,2.2, None,-9.0, None, None, None,84.0,2016-01-01 23:00:00, None,1
245.0, None, None,0.0, None,3.1, None,-9.6, None, None, None,83.0,2016-01-02 00:00:00, None,1
172.0, None, None,0.0, None,3.6, None,-9.5, None, None, None,83.0,2016-01-02 01:00:00, None,1
201.0, None, None,0.0, None,2.2, None,-11.1, None, None, None,80.0,2016-01-02 02:00:00, None,1
46.0, None, None,0.0, None,1.8, None,-12.6, None, None, None,77.0,2016-01-02 03:00:00, None,1
16.0, None, None,0.0, None,2.3, None,-13.7, None, None, None,77.0,2016-01-02 04:00:00, None,1
91.0, None, None,0.0, None,2.1, None,-14.8, None, None, None,75.0,2016-01-02 05:00:00, None,1
237.0, None, None,0.0, None,2.8, None,-16.3, None, None, None,73.0,2016-01-02 06:00:00, None,1
171.0, None, None,0.0, None,1.6, None,-17.6, None, None, None,74.0,2016-01-02 07:00:00, None,1
269.0, None, None,0.0, None,1.7, None,-16.0, None, None, None,76.0,2016-01-02 08:00:00, None,1
216.0, None, None,0.0, None,2.6, None,-15.7, None, None, None,76.0,2016-01-02 09:00:00, None,1
204.0, None, None,0.0, None,2.3, None,-15.4, None, None, None,77.0,2016-01-02 10:00:00, None,1
223.0, None, None,0.0, None,2.9, None,-13.5, None, None, None,78.0,2016-01-02 11:00:00, None,1
219.0, None, None,0.0, None,2.1, None,-12.0, None, None, None,79.0,2016-01-02 12:00:00, None,1
320.0, None, None,0.0, None,3.1, None,-10.7, None, None, None,80.0,2016-01-02 13:00:00, None,1
64.0, None, None,0.0, None,3.9, None,-10.5, None, None, None,80.0,2016-01-02 14:00:00, None,1
90.0, None, None,0.0, None,2.7, None,-11.6, None, None, None,79.0,2016-01-02 15:00:00, None,1
297.0, None, None,0.0, None,3.8, None,-12.4, None, None, None,80.0,2016-01-02 16:00:00, None,1
104.0, None, None,0.0, None,1.7, None,-13.0, None, None, None,79.0,2016-01-02 17:00:00, None,1
273.0, None, None,0.0, None,0.0, None,-13.5, None, None, None,78.0,2016-01-02 18:00:00, None,1
190.0, None, None,0.0, None,0.0, None,-14.2, None, None, None,77.0,2016-01-02 19:00:00, None,1
200.0, None, None,0.0, None,1.6, None,-14.8, None, None, None,76.0,2016-01-02 20:00:00, None,1
157.0, None, None,0.0, None,2.2, None,-15.7, None, None, None,74.0,2016-01-02 21:00:00, None,1
266.0, None, None,0.0, None,3.2, None,-16.6, None, None, None,74.0,2016-01-02 22:00:00, None,1
218.0, None, None,0.0, None,2.0, None,-17.5, None, None, None,73.0,2016-01-02 23:00:00, None,1
223.0, None, None,0.0, None,4.2, None,-16.6, None, None, None,75.0,2016-01-03 00:00:00, None,1
210.0, None, None,0.0, None,4.6, None,-16.9, None, None, None,75.0,2016-01-03 01:00:00, None,1
