WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
118.5, None, None,60.5, None,2021-05-21 00:00:00, None,21
120.9, None, None,65.3, None,2021-05-21 01:00:00, None,21
101.4, None, None,67.6, None,2021-05-21 02:00:00, None,21
114.4, None, None,71.7, None,2021-05-21 03:00:00, None,21
136.3, None, None,66.4, None,2021-05-21 04:00:00, None,21
12.9, None, None,69.7, None,2021-05-21 05:00:00, None,21
31.3, None, None,64.1, None,2021-05-21 06:00:00, None,21
11.7, None, None,59.7, None,2021-05-21 07:00:00, None,21
31.1, None, None,56.3, None,2021-05-21 08:00:00, None,21
154.0, None, None,54.4, None,2021-05-21 09:00:00, None,21
242.2, None, None,50.7, None,2021-05-21 10:00:00, None,21
194.9, None, None,42.5, None,2021-05-21 11:00:00, None,21
263.2, None, None,34.5, None,2021-05-21 12:00:00, None,21
307.2, None, None,24.0, None,2021-05-21 13:00:00, None,21
303.9, None, None,23.2, None,2021-05-21 14:00:00, None,21
305.2, None, None,21.0, None,2021-05-21 15:00:00, None,21
301.5, None, None,19.3, None,2021-05-21 16:00:00, None,21
303.4, None, None,18.5, None,2021-05-21 17:00:00, None,21
312.5, None, None,19.1, None,2021-05-21 18:00:00, None,21
304.3, None, None,21.2, None,2021-05-21 19:00:00, None,21
306.7, None, None,23.3, None,2021-05-21 20:00:00, None,21
90.1, None, None,35.4, None,2021-05-21 21:00:00, None,21
76.3, None, None,45.4, None,2021-05-21 22:00:00, None,21
46.7, None, None,44.6, None,2021-05-21 23:00:00, None,21
38.8, None, None,40.5, None,2021-05-22 00:00:00, None,21
34.5, None, None,46.0, None,2021-05-22 01:00:00, None,21
15.8, None, None,49.2, None,2021-05-22 02:00:00, None,21
19.9, None, None,59.1, None,2021-05-22 03:00:00, None,21
2.9, None, None,60.8, None,2021-05-22 04:00:00, None,21
11.9, None, None,60.8, None,2021-05-22 05:00:00, None,21
359.0, None, None,55.4, None,2021-05-22 06:00:00, None,21
16.6, None, None,47.0, None,2021-05-22 07:00:00, None,21
32.2, None, None,41.3, None,2021-05-22 08:00:00, None,21
121.5, None, None,38.7, None,2021-05-22 09:00:00, None,21
257.3, None, None,38.2, None,2021-05-22 10:00:00, None,21
264.1, None, None,34.0, None,2021-05-22 11:00:00, None,21
315.2, None, None,27.9, None,2021-05-22 12:00:00, None,21
344.3, None, None,21.6, None,2021-05-22 13:00:00, None,21
17.3, None, None,19.1, None,2021-05-22 14:00:00, None,21
25.2, None, None,20.9, None,2021-05-22 15:00:00, None,21
24.9, None, None,21.5, None,2021-05-22 16:00:00, None,21
226.9, None, None,20.8, None,2021-05-22 17:00:00, None,21
228.4, None, None,25.5, None,2021-05-22 18:00:00, None,21
182.5, None, None,34.9, None,2021-05-22 19:00:00, None,21
160.0, None, None,43.2, None,2021-05-22 20:00:00, None,21
185.8, None, None,38.5, None,2021-05-22 21:00:00, None,21
139.8, None, None,40.8, None,2021-05-22 22:00:00, None,21
114.5, None, None,42.1, None,2021-05-22 23:00:00, None,21
104.3, None, None,48.8, None,2021-05-23 00:00:00, None,21
110.8, None, None,55.3, None,2021-05-23 01:00:00, None,21
103.3, None, None,53.5, None,2021-05-23 02:00:00, None,21
102.6, None, None,59.1, None,2021-05-23 03:00:00, None,21
95.1, None, None,57.3, None,2021-05-23 04:00:00, None,21
101.5, None, None,58.7, None,2021-05-23 05:00:00, None,21
111.8, None, None,58.1, None,2021-05-23 06:00:00, None,21
187.4, None, None,52.7, None,2021-05-23 07:00:00, None,21
192.3, None, None,48.2, None,2021-05-23 08:00:00, None,21
176.7, None, None,44.5, None,2021-05-23 09:00:00, None,21
195.1, None, None,43.0, None,2021-05-23 10:00:00, None,21
194.7, None, None,38.9, None,2021-05-23 11:00:00, None,21
199.9, None, None,34.5, None,2021-05-23 12:00:00, None,21
193.2, None, None,28.7, None,2021-05-23 13:00:00, None,21
189.0, None, None,21.9, None,2021-05-23 14:00:00, None,21
199.7, None, None,22.1, None,2021-05-23 15:00:00, None,21
207.5, None, None,24.5, None,2021-05-23 16:00:00, None,21
224.1, None, None,31.3, None,2021-05-23 17:00:00, None,21
160.5, None, None,40.3, None,2021-05-23 18:00:00, None,21
162.9, None, None,38.2, None,2021-05-23 19:00:00, None,21
192.3, None, None,42.3, None,2021-05-23 20:00:00, None,21
180.6, None, None,53.0, None,2021-05-23 21:00:00, None,21
190.2, None, None,51.2, None,2021-05-23 22:00:00, None,21
184.2, None, None,49.9, None,2021-05-23 23:00:00, None,21
188.3, None, None,50.6, None,2021-05-24 00:00:00, None,21
181.8, None, None,55.7, None,2021-05-24 01:00:00, None,21
180.2, None, None,52.9, None,2021-05-24 02:00:00, None,21
186.2, None, None,49.5, None,2021-05-24 03:00:00, None,21
188.1, None, None,48.7, None,2021-05-24 04:00:00, None,21
186.9, None, None,48.7, None,2021-05-24 05:00:00, None,21
186.1, None, None,49.6, None,2021-05-24 06:00:00, None,21
187.3, None, None,51.1, None,2021-05-24 07:00:00, None,21
188.4, None, None,49.2, None,2021-05-24 08:00:00, None,21
190.5, None, None,46.0, None,2021-05-24 09:00:00, None,21
190.6, None, None,45.0, None,2021-05-24 10:00:00, None,21
188.5, None, None,43.2, None,2021-05-24 11:00:00, None,21
