wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
355.0, 71.0, 5.7, 0.0, -2.9, 7.1, 1.8, 0.2, 351.0, 0.0, 0.2, 66.0,2021-05-21 00:00:00,21,
355.0, 68.0, 5.9, 0.0, -4.1, 7.2, 1.1, 0.3, 351.0, 0.0, 0.2, 66.0,2021-05-21 01:00:00,21,
10.0, 66.0, 7.1, 0.0, -5.4, 3.3, 0.2, -0.6, 355.0, 0.0, 0.2, 66.0,2021-05-21 02:00:00,21,
5.0, 66.0, 7.2, 0.0, -5.3, 7.0, 0.3, -1.0, 355.0, 0.0, 0.2, 69.0,2021-05-21 03:00:00,21,
2.0, 66.0, 3.3, 0.0, -6.2, 5.7, -0.6, -0.7, 10.0, 0.0, 0.2, 71.0,2021-05-21 04:00:00,21,
1.0, 69.0, 7.0, 0.0, -6.0, 6.3, -1.0, 1.6, 5.0, 0.0, 0.2, 56.0,2021-05-21 05:00:00,21,
356.0, 71.0, 5.7, 0.0, -5.3, 6.2, -0.7, 6.3, 2.0, 0.0, 0.2, 40.0,2021-05-21 06:00:00,21,
344.0, 56.0, 6.3, 0.0, -6.2, 8.7, 1.6, 8.2, 1.0, 0.0, 0.2, 36.0,2021-05-21 07:00:00,21,
17.0, 40.0, 6.2, 0.0, -6.3, 8.3, 6.3, 9.4, 356.0, 0.0, 0.0, 32.0,2021-05-21 08:00:00,21,
333.0, 36.0, 8.7, 0.0, -6.0, 8.9, 8.2, 8.2, 344.0, 0.0, 0.0, 33.0,2021-05-21 09:00:00,21,
359.0, 32.0, 8.3, 0.0, -6.5, 8.0, 9.4, 10.8, 17.0, 0.0, 0.0, 32.0,2021-05-21 10:00:00,21,
34.0, 33.0, 8.9, 0.0, -7.1, 9.4, 8.2, 11.4, 333.0, 0.0, 0.0, 28.0,2021-05-21 11:00:00,21,
73.0, 32.0, 8.0, 0.0, -5.2, 6.5, 10.8, 12.3, 359.0, 0.0, 0.0, 25.0,2021-05-21 12:00:00,21,
0.0, None, None, 0.0, None, 9.8, None, 12.6, None, None, None, 24.0,2021-05-21 13:00:00,21,
