station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time, snw_dpth
57.0, 99.0, 6.9, 0.0, -3.8, 6.3, -3.7, -3.5, 94.0, 0.0, 0.0, 99.0, 2021-01-01 00:00:00, None
25.0, 99.0, 6.3, 0.0, -3.6, 4.1, -3.5, -3.3, 57.0, 0.0, 0.0, 98.0, 2021-01-01 01:00:00, None
72.0, 98.0, 4.1, 0.0, -3.6, 6.7, -3.3, -3.5, 25.0, 0.0, 0.0, 98.0, 2021-01-01 02:00:00, None
49.0, 98.0, 6.7, 0.0, -3.8, 2.9, -3.5, -3.5, 72.0, 0.0, 0.0, 98.0, 2021-01-01 03:00:00, None
113.0, 98.0, 2.9, 0.0, -3.8, 3.7, -3.5, -2.5, 49.0, 0.0, 0.0, 98.0, 2021-01-01 04:00:00, None
150.0, 98.0, 3.7, 0.0, -2.8, 8.2, -2.5, -1.7, 113.0, 0.0, 0.0, 97.0, 2021-01-01 05:00:00, None
141.0, 97.0, 8.2, 0.0, -2.1, 9.4, -1.7, -1.5, 150.0, 0.0, 0.0, 95.0, 2021-01-01 06:00:00, None
128.0, 95.0, 9.4, 0.0, -2.2, 7.2, -1.5, -1.9, 141.0, 0.0, 0.0, 97.0, 2021-01-01 07:00:00, None
62.0, 97.0, 7.2, 0.0, -2.3, 5.7, -1.9, -1.9, 128.0, 0.0, 0.0, 95.0, 2021-01-01 08:00:00, None
47.0, 95.0, 5.7, 0.0, -2.6, 10.1, -1.9, -1.6, 62.0, 0.0, 0.0, 96.0, 2021-01-01 09:00:00, None
63.0, 96.0, 10.1, 0.0, -2.2, 7.5, -1.6, -1.1, 47.0, 0.0, 0.0, 94.0, 2021-01-01 10:00:00, None
66.0, 94.0, 7.5, 0.0, -1.9, 6.4, -1.1, -0.6, 63.0, 0.0, 0.0, 94.0, 2021-01-01 11:00:00, None
129.0, 94.0, 6.4, 0.2, -1.4, 10.6, -0.6, -0.5, 66.0, 0.0, 0.0, 92.0, 2021-01-01 12:00:00, None
128.0, 92.0, 10.6, 0.0, -1.6, 14.4, -0.5, -1.5, 129.0, 0.2, 0.2, 96.0, 2021-01-01 13:00:00, None
103.0, 96.0, 14.4, 0.0, -2.1, 10.1, -1.5, -1.4, 128.0, 0.0, 0.2, 98.0, 2021-01-01 14:00:00, None
95.0, 98.0, 10.1, 0.0, -1.7, 10.5, -1.4, -1.6, 103.0, 0.0, 0.2, 98.0, 2021-01-01 15:00:00, None
136.0, 98.0, 10.5, 0.0, -1.9, 11.7, -1.6, -1.0, 95.0, 0.0, 0.2, 97.0, 2021-01-01 16:00:00, None
142.0, 97.0, 11.7, 0.0, -1.4, 9.6, -1.0, -0.9, 136.0, 0.0, 0.2, 97.0, 2021-01-01 17:00:00, None
150.0, 97.0, 9.6, 0.0, -1.3, 13.8, -0.9, -0.5, 142.0, 0.0, 0.2, 96.0, 2021-01-01 18:00:00, None
166.0, 96.0, 13.8, 0.0, -1.1, 17.1, -0.5, 0.0, 150.0, 0.0, 0.2, 94.0, 2021-01-01 19:00:00, None
175.0, 94.0, 17.1, 0.0, -0.8, 13.1, 0.0, 0.0, 166.0, 0.0, 0.2, 94.0, 2021-01-01 20:00:00, None
178.0, 94.0, 13.1, 0.0, -0.8, 15.0, 0.0, -0.4, 175.0, 0.0, 0.2, 96.0, 2021-01-01 21:00:00, None
18.0, 96.0, 15.0, 0.0, -1.0, 4.8, -0.4, -2.2, 178.0, 0.0, 0.2, 98.0, 2021-01-01 22:00:00, None
168.0, 98.0, 4.8, 0.0, -2.5, 7.2, -2.2, -1.6, 18.0, 0.0, 0.2, 97.0, 2021-01-01 23:00:00, None
164.0, 97.0, 7.2, 0.0, -2.0, 12.7, -1.6, -0.7, 168.0, 0.0, 0.2, 94.0, 2021-01-02 00:00:00, None
164.0, 94.0, 12.7, 0.0, -1.5, 16.3, -0.7, -0.4, 164.0, 0.0, 0.2, 93.0, 2021-01-02 01:00:00, None
172.0, 93.0, 16.3, 0.0, -1.4, 13.4, -0.4, -0.5, 164.0, 0.0, 0.2, 94.0, 2021-01-02 02:00:00, None
166.0, 94.0, 13.4, 0.0, -1.3, 11.8, -0.5, -0.3, 172.0, 0.0, 0.2, 93.0, 2021-01-02 03:00:00, None
166.0, 93.0, 11.8, 0.0, -1.3, 15.6, -0.3, -0.3, 166.0, 0.0, 0.2, 92.0, 2021-01-02 04:00:00, None
164.0, 92.0, 15.6, 0.0, -1.4, 18.2, -0.3, -0.1, 166.0, 0.0, 0.2, 94.0, 2021-01-02 05:00:00, None
156.0, 94.0, 18.2, 0.0, -0.9, 13.1, -0.1, -0.1, 164.0, 0.0, 0.2, 93.0, 2021-01-02 06:00:00, None
159.0, None, None, 0.0, None, 17.0, None, -0.3, None, None, None, 91.0, 2021-01-02 07:00:00, None
156.0, 91.0, 17.0, 0.0, -1.6, 16.0, -0.3, -0.1, 159.0, 0.0, 0.2, 89.0, 2021-01-02 08:00:00, None
153.0, 89.0, 16.0, 0.0, -1.7, 19.2, -0.1, 1.1, 156.0, 0.0, 0.2, 83.0, 2021-01-02 09:00:00, None
165.0, 83.0, 19.2, 0.0, -1.5, 19.4, 1.1, 1.3, 153.0, 0.0, 0.2, 82.0, 2021-01-02 10:00:00, None
155.0, 82.0, 19.4, 0.2, -1.4, 17.5, 1.3, 1.3, 165.0, 0.0, 0.2, 82.0, 2021-01-02 11:00:00, None
148.0, 82.0, 17.5, 0.2, -1.4, 10.5, 1.3, 1.3, 155.0, 0.2, 0.4, 83.0, 2021-01-02 12:00:00, None
156.0, 83.0, 10.5, 0.0, -1.3, 16.4, 1.3, 1.2, 148.0, 0.2, 0.4, 82.0, 2021-01-02 13:00:00, None
184.0, 82.0, 16.4, 0.4, -1.5, 17.2, 1.2, 1.2, 156.0, 0.0, 0.4, 83.0, 2021-01-02 14:00:00, None
171.0, 83.0, 17.2, 0.4, -1.4, 21.1, 1.2, 0.9, 184.0, 0.4, 0.8, 86.0, 2021-01-02 15:00:00, None
168.0, 86.0, 21.1, 0.0, -1.2, 19.3, 0.9, 0.5, 171.0, 0.4, 1.2, 90.0, 2021-01-02 16:00:00, None
163.0, 90.0, 19.3, 0.0, -0.9, 15.3, 0.5, 0.2, 168.0, 0.0, 1.2, 89.0, 2021-01-02 17:00:00, None
190.0, 89.0, 15.3, 0.0, -1.4, 16.0, 0.2, 1.3, 163.0, 0.0, 1.2, 81.0, 2021-01-02 18:00:00, None
