station_observations
wind_speed, temperature, wind_direction, relative_humidity, time
7.2, 7.7, 89.0, 60.0, 2021-05-10 07:00:00
5.8, 7.5, 213.0, 65.0, 2021-05-10 08:00:00
11.9, 7.0, 213.0, 74.0, 2021-05-10 09:00:00
11.9, 9.5, 255.0, 55.0, 2021-05-10 10:00:00
7.6, 9.5, 260.0, 47.0, 2021-05-10 11:00:00
8.3, 10.7, 73.0, 42.0, 2021-05-10 12:00:00
17.3, 11.2, 312.0, 43.0, 2021-05-10 13:00:00
4.0, 11.4, 337.0, 39.0, 2021-05-10 14:00:00
9.0, 13.0, 314.0, 33.0, 2021-05-10 15:00:00
18.4, 12.5, 303.0, 33.0, 2021-05-10 16:00:00
13.0, 11.6, 58.0, 45.0, 2021-05-10 17:00:00
12.6, 10.7, 71.0, 46.0, 2021-05-10 18:00:00
8.6, 8.8, 89.0, 53.0, 2021-05-10 19:00:00
4.3, 6.8, 85.0, 59.0, 2021-05-10 20:00:00
2.5, 6.7, 0.0, 58.0, 2021-05-10 21:00:00
1.1, 5.1, 0.0, 65.0, 2021-05-10 22:00:00
2.9, 4.9, 55.0, 66.0, 2021-05-10 23:00:00
6.1, 2.9, 14.0, 78.0, 2021-05-11 00:00:00
2.2, 4.0, 0.0, 69.0, 2021-05-11 01:00:00
5.8, 3.9, 145.0, 73.0, 2021-05-11 02:00:00
4.7, 1.8, 153.0, 87.0, 2021-05-11 03:00:00
7.9, 1.5, 110.0, 90.0, 2021-05-11 04:00:00
3.6, 4.4, 72.0, 75.0, 2021-05-11 05:00:00
4.0, 6.8, 90.0, 66.0, 2021-05-11 06:00:00
4.0, 8.8, 157.0, 54.0, 2021-05-11 07:00:00
9.7, 10.6, 121.0, 44.0, 2021-05-11 08:00:00
5.0, 13.0, 340.0, 29.0, 2021-05-11 10:00:00
8.6, 13.8, 175.0, 28.0, 2021-05-11 11:00:00
9.4, 14.7, 176.0, 24.0, 2021-05-11 12:00:00
7.9, 15.4, 50.0, 24.0, 2021-05-11 13:00:00
4.3, 16.6, 2.0, 26.0, 2021-05-11 14:00:00
6.5, 16.4, 82.0, 26.0, 2021-05-11 15:00:00
7.2, 16.4, 269.0, 24.0, 2021-05-11 16:00:00
0.7, 15.7, 0.0, 26.0, 2021-05-11 17:00:00
4.0, 15.3, 65.0, 29.0, 2021-05-11 18:00:00
9.4, 13.8, 68.0, 33.0, 2021-05-11 19:00:00
15.1, 12.4, 88.0, 35.0, 2021-05-11 20:00:00
8.3, 11.8, 120.0, 35.0, 2021-05-11 21:00:00
11.5, 10.4, 108.0, 45.0, 2021-05-11 22:00:00
6.8, 10.7, 181.0, 42.0, 2021-05-11 23:00:00
8.3, 9.6, 132.0, 48.0, 2021-05-12 00:00:00
11.2, 8.9, 125.0, 50.0, 2021-05-12 01:00:00
9.4, 8.5, 129.0, 56.0, 2021-05-12 02:00:00
7.2, 8.0, 106.0, 59.0, 2021-05-12 03:00:00
4.3, 8.3, 178.0, 58.0, 2021-05-12 04:00:00
6.5, 9.0, 242.0, 60.0, 2021-05-12 05:00:00
7.9, 9.3, 213.0, 60.0, 2021-05-12 06:00:00
9.0, 9.7, 228.0, 64.0, 2021-05-12 07:00:00
13.0, 10.0, 307.0, 58.0, 2021-05-12 08:00:00
5.0, 10.8, 314.0, 58.0, 2021-05-12 09:00:00
9.7, 11.6, 173.0, 57.0, 2021-05-12 10:00:00
7.6, 12.0, 190.0, 55.0, 2021-05-12 11:00:00
12.6, 13.6, 87.0, 51.0, 2021-05-12 12:00:00
10.8, 12.9, 230.0, 58.0, 2021-05-12 13:00:00
6.5, 12.3, 115.0, 56.0, 2021-05-12 14:00:00
5.8, 12.9, 165.0, 53.0, 2021-05-12 15:00:00
7.6, 11.9, 78.0, 67.0, 2021-05-12 16:00:00
7.2, 12.2, 72.0, 63.0, 2021-05-12 17:00:00
6.5, 9.5, 125.0, 87.0, 2021-05-12 19:00:00
5.0, 8.0, 131.0, 90.0, 2021-05-12 20:00:00
3.2, 8.2, 114.0, 92.0, 2021-05-12 21:00:00
2.9, 7.3, 99.0, 96.0, 2021-05-12 22:00:00
6.5, 7.6, 142.0, 93.0, 2021-05-12 23:00:00
6.8, 7.2, 145.0, 93.0, 2021-05-13 00:00:00
8.3, 5.3, 113.0, 94.0, 2021-05-13 01:00:00
5.0, 6.0, 154.0, 93.0, 2021-05-13 02:00:00
9.7, 4.3, 136.0, 96.0, 2021-05-13 03:00:00
5.4, 4.3, 137.0, 97.0, 2021-05-13 04:00:00
8.6, 6.1, 102.0, 96.0, 2021-05-13 05:00:00
4.7, 7.5, 197.0, 90.0, 2021-05-13 06:00:00
6.5, 8.4, 204.0, 85.0, 2021-05-13 07:00:00
2.9, 10.9, 91.0, 73.0, 2021-05-13 08:00:00
4.3, 12.1, 177.0, 59.0, 2021-05-13 09:00:00
6.8, 14.4, 224.0, 55.0, 2021-05-13 10:00:00
10.8, 16.0, 165.0, 40.0, 2021-05-13 11:00:00
5.8, 15.2, 176.0, 44.0, 2021-05-13 12:00:00
7.9, 16.4, 174.0, 39.0, 2021-05-13 13:00:00
7.2, 17.1, 105.0, 31.0, 2021-05-13 14:00:00
2.9, 16.5, 151.0, 31.0, 2021-05-13 15:00:00
10.8, 16.6, 337.0, 34.0, 2021-05-13 16:00:00
20.2, 16.0, 61.0, 41.0, 2021-05-13 17:00:00
12.6, 14.2, 60.0, 46.0, 2021-05-13 18:00:00
3.6, 12.8, 3.0, 53.0, 2021-05-13 19:00:00
20.2, 11.5, 307.0, 65.0, 2021-05-13 20:00:00
9.4, 10.1, 350.0, 73.0, 2021-05-13 21:00:00
16.6, 10.4, 22.0, 67.0, 2021-05-13 22:00:00
14.8, 9.8, 342.0, 74.0, 2021-05-13 23:00:00
10.8, 8.5, 221.0, 86.0, 2021-05-14 00:00:00
8.6, 8.3, 205.0, 85.0, 2021-05-14 01:00:00
6.1, 8.2, 268.0, 83.0, 2021-05-14 02:00:00
5.0, 7.8, 275.0, 82.0, 2021-05-14 03:00:00
4.0, 6.6, 189.0, 91.0, 2021-05-14 04:00:00
4.3, 8.6, 179.0, 82.0, 2021-05-14 05:00:00
7.9, 10.0, 214.0, 73.0, 2021-05-14 06:00:00
6.5, 11.6, 207.0, 68.0, 2021-05-14 07:00:00
7.9, 13.5, 199.0, 57.0, 2021-05-14 08:00:00
9.0, 14.8, 196.0, 48.0, 2021-05-14 09:00:00
9.0, 15.9, 164.0, 45.0, 2021-05-14 10:00:00
8.3, 17.2, 130.0, 39.0, 2021-05-14 11:00:00
5.4, 17.0, 268.0, 37.0, 2021-05-14 12:00:00
13.3, 18.7, 289.0, 32.0, 2021-05-14 13:00:00
14.8, 18.8, 316.0, 34.0, 2021-05-14 14:00:00
7.9, 19.2, 287.0, 32.0, 2021-05-14 15:00:00
22.7, 19.3, 299.0, 28.0, 2021-05-14 16:00:00
15.5, 17.9, 358.0, 32.0, 2021-05-14 17:00:00
8.3, 17.4, 352.0, 32.0, 2021-05-14 18:00:00
8.3, 13.6, 49.0, 46.0, 2021-05-14 20:00:00
8.6, 11.1, 128.0, 56.0, 2021-05-14 21:00:00
4.0, 9.7, 189.0, 62.0, 2021-05-14 22:00:00
4.0, 9.8, 308.0, 61.0, 2021-05-14 23:00:00
4.0, 10.4, 246.0, 50.0, 2021-05-15 00:00:00
2.5, 8.7, 0.0, 61.0, 2021-05-15 01:00:00
4.3, 8.2, 285.0, 62.0, 2021-05-15 02:00:00
4.0, 6.3, 230.0, 70.0, 2021-05-15 03:00:00
1.8, 5.7, 0.0, 68.0, 2021-05-15 04:00:00
1.8, 9.1, 0.0, 57.0, 2021-05-15 05:00:00
1.8, 10.9, 0.0, 49.0, 2021-05-15 06:00:00
2.2, 12.6, 0.0, 43.0, 2021-05-15 07:00:00
2.2, 13.9, 0.0, 38.0, 2021-05-15 08:00:00
12.6, 15.5, 154.0, 38.0, 2021-05-15 09:00:00
8.3, 16.6, 157.0, 37.0, 2021-05-15 10:00:00
6.1, 18.0, 172.0, 34.0, 2021-05-15 11:00:00
3.2, 17.3, 110.0, 33.0, 2021-05-15 12:00:00
8.3, 18.5, 317.0, 32.0, 2021-05-15 13:00:00
7.6, 18.8, 346.0, 32.0, 2021-05-15 14:00:00
8.6, 19.5, 342.0, 36.0, 2021-05-15 15:00:00
12.6, 18.9, 338.0, 35.0, 2021-05-15 16:00:00
19.4, 18.2, 3.0, 38.0, 2021-05-15 17:00:00
23.0, 15.3, 341.0, 53.0, 2021-05-15 18:00:00
16.6, 13.5, 340.0, 64.0, 2021-05-15 19:00:00
14.0, 13.0, 325.0, 69.0, 2021-05-15 20:00:00
10.1, 12.2, 326.0, 73.0, 2021-05-15 21:00:00
3.6, 11.8, 31.0, 76.0, 2021-05-15 22:00:00
4.3, 11.2, 317.0, 79.0, 2021-05-15 23:00:00
0.7, 9.6, 0.0, 87.0, 2021-05-16 00:00:00
4.0, 8.9, 119.0, 92.0, 2021-05-16 01:00:00
6.8, 8.7, 117.0, 91.0, 2021-05-16 02:00:00
4.7, 7.8, 104.0, 95.0, 2021-05-16 03:00:00
7.6, 8.1, 113.0, 93.0, 2021-05-16 04:00:00
8.3, 10.1, 112.0, 88.0, 2021-05-16 05:00:00
8.6, 12.8, 127.0, 74.0, 2021-05-16 06:00:00
8.3, 13.8, 123.0, 67.0, 2021-05-16 07:00:00
9.4, 15.6, 146.0, 58.0, 2021-05-16 08:00:00
10.1, 16.5, 142.0, 55.0, 2021-05-16 09:00:00
10.4, 18.1, 122.0, 51.0, 2021-05-16 10:00:00
7.2, 20.4, 120.0, 47.0, 2021-05-16 11:00:00
7.6, 20.4, 259.0, 38.0, 2021-05-16 12:00:00
11.2, 22.5, 173.0, 32.0, 2021-05-16 13:00:00
13.3, 21.4, 186.0, 34.0, 2021-05-16 14:00:00
30.6, 16.2, 304.0, 65.0, 2021-05-16 15:00:00
24.1, 16.2, 311.0, 61.0, 2021-05-16 16:00:00
11.2, 15.6, 335.0, 61.0, 2021-05-16 17:00:00
4.3, 15.2, 7.0, 63.0, 2021-05-16 18:00:00
14.4, 12.6, 305.0, 83.0, 2021-05-16 19:00:00
16.9, 11.5, 313.0, 81.0, 2021-05-16 20:00:00
10.8, 10.8, 341.0, 81.0, 2021-05-16 21:00:00
15.1, 10.1, 314.0, 85.0, 2021-05-16 22:00:00
11.9, 9.2, 325.0, 89.0, 2021-05-16 23:00:00
6.8, 8.8, 336.0, 87.0, 2021-05-17 00:00:00
13.0, 7.9, 308.0, 88.0, 2021-05-17 01:00:00
9.7, 7.3, 315.0, 92.0, 2021-05-17 02:00:00
6.8, 6.6, 322.0, 96.0, 2021-05-17 03:00:00
5.0, 5.8, 355.0, 96.0, 2021-05-17 04:00:00
3.6, 6.6, 305.0, 94.0, 2021-05-17 05:00:00
10.1, 6.8, 309.0, 91.0, 2021-05-17 06:00:00
5.8, 6.5, 9.0, 94.0, 2021-05-17 07:00:00
7.9, 9.3, 326.0, 91.0, 2021-05-17 08:00:00
17.3, 9.9, 322.0, 74.0, 2021-05-17 09:00:00
15.5, 9.7, 310.0, 76.0, 2021-05-17 10:00:00
10.1, 8.4, 94.0, 90.0, 2021-05-17 11:00:00
11.2, 11.3, 93.0, 69.0, 2021-05-17 12:00:00
7.6, 11.9, 30.0, 61.0, 2021-05-17 13:00:00
27.4, 8.6, 316.0, 83.0, 2021-05-17 14:00:00
15.5, 8.4, 327.0, 88.0, 2021-05-17 15:00:00
10.4, 10.8, 49.0, 74.0, 2021-05-17 16:00:00
16.2, 8.9, 71.0, 80.0, 2021-05-17 17:00:00
9.0, 8.3, 50.0, 79.0, 2021-05-17 18:00:00
14.0, 7.6, 141.0, 83.0, 2021-05-17 19:00:00
15.1, 6.4, 36.0, 91.0, 2021-05-17 20:00:00
2.5, 5.8, 0.0, 93.0, 2021-05-17 21:00:00
4.0, 5.8, 170.0, 95.0, 2021-05-17 22:00:00
3.6, 5.4, 37.0, 96.0, 2021-05-17 23:00:00
1.1, 4.7, 0.0, 96.0, 2021-05-18 00:00:00
11.9, 2.9, 107.0, 97.0, 2021-05-18 01:00:00
6.8, 4.4, 164.0, 98.0, 2021-05-18 02:00:00
2.9, 3.9, 132.0, 97.0, 2021-05-18 03:00:00
16.6, 3.9, 126.0, 96.0, 2021-05-18 04:00:00
10.8, 4.2, 142.0, 86.0, 2021-05-18 05:00:00
8.3, 5.1, 174.0, 84.0, 2021-05-18 06:00:00
14.8, 5.6, 235.0, 77.0, 2021-05-18 07:00:00
14.8, 2.0, 190.0, 93.0, 2021-05-18 08:00:00
13.7, 2.1, 171.0, 93.0, 2021-05-18 09:00:00
11.5, 2.5, 199.0, 89.0, 2021-05-18 10:00:00
16.6, 3.6, 191.0, 81.0, 2021-05-18 11:00:00
15.5, 3.7, 201.0, 81.0, 2021-05-18 12:00:00
18.4, 4.2, 173.0, 76.0, 2021-05-18 13:00:00
9.4, 4.4, 222.0, 76.0, 2021-05-18 14:00:00
7.6, 3.8, 260.0, 83.0, 2021-05-18 15:00:00
8.6, 4.3, 316.0, 74.0, 2021-05-18 17:00:00
3.2, 4.0, 150.0, 77.0, 2021-05-18 18:00:00
9.7, 3.0, 177.0, 87.0, 2021-05-18 19:00:00
2.9, 3.0, 192.0, 86.0, 2021-05-18 20:00:00
2.9, 2.6, 349.0, 89.0, 2021-05-18 21:00:00
6.1, 2.2, 170.0, 92.0, 2021-05-18 22:00:00
6.1, 2.5, 178.0, 88.0, 2021-05-18 23:00:00
1.1, 1.8, 0.0, 94.0, 2021-05-19 00:00:00
3.6, 1.6, 314.0, 95.0, 2021-05-19 01:00:00
4.7, 0.9, 301.0, 96.0, 2021-05-19 02:00:00
4.0, 1.4, 278.0, 95.0, 2021-05-19 03:00:00
5.4, 1.1, 285.0, 86.0, 2021-05-19 04:00:00
9.4, 1.3, 315.0, 84.0, 2021-05-19 05:00:00
14.4, 2.7, 307.0, 73.0, 2021-05-19 06:00:00
11.2, 3.9, 302.0, 69.0, 2021-05-19 07:00:00
9.4, 5.0, 343.0, 64.0, 2021-05-19 08:00:00
10.1, 5.7, 298.0, 59.0, 2021-05-19 09:00:00
20.9, 5.9, 328.0, 62.0, 2021-05-19 10:00:00
19.4, 6.6, 320.0, 62.0, 2021-05-19 11:00:00
7.6, 7.3, 302.0, 61.0, 2021-05-19 12:00:00
7.6, 6.3, 255.0, 70.0, 2021-05-19 13:00:00
13.7, 8.3, 305.0, 62.0, 2021-05-19 14:00:00
27.0, 7.2, 333.0, 69.0, 2021-05-19 15:00:00
9.0, 7.0, 339.0, 70.0, 2021-05-19 18:00:00
3.6, 6.0, 335.0, 75.0, 2021-05-19 19:00:00
3.2, 4.0, 156.0, 88.0, 2021-05-19 20:00:00
2.9, 3.6, 110.0, 88.0, 2021-05-19 21:00:00
1.8, 2.2, 0.0, 89.0, 2021-05-19 22:00:00
6.5, 0.7, 112.0, 94.0, 2021-05-19 23:00:00
2.9, 0.8, 144.0, 93.0, 2021-05-20 00:00:00
3.6, 1.8, 280.0, 90.0, 2021-05-20 01:00:00
7.2, 1.0, 302.0, 94.0, 2021-05-20 02:00:00
6.1, 0.3, 298.0, 96.0, 2021-05-20 03:00:00
1.8, 0.2, 0.0, 96.0, 2021-05-20 04:00:00
5.0, 1.6, 305.0, 91.0, 2021-05-20 05:00:00
7.9, 3.6, 299.0, 76.0, 2021-05-20 06:00:00
10.8, 5.8, 317.0, 67.0, 2021-05-20 07:00:00
5.8, 7.5, 355.0, 60.0, 2021-05-20 08:00:00
13.0, 9.1, 285.0, 51.0, 2021-05-20 09:00:00
6.8, 9.4, 300.0, 46.0, 2021-05-20 10:00:00
17.6, 10.5, 293.0, 39.0, 2021-05-20 11:00:00
11.2, 12.2, 338.0, 32.0, 2021-05-20 12:00:00
19.8, 11.9, 312.0, 32.0, 2021-05-20 13:00:00
22.7, 12.3, 310.0, 31.0, 2021-05-20 14:00:00
18.4, 13.1, 303.0, 25.0, 2021-05-20 15:00:00
6.8, 12.7, 323.0, 26.0, 2021-05-20 16:00:00
6.1, 12.8, 335.0, 30.0, 2021-05-20 17:00:00
8.6, 12.6, 341.0, 28.0, 2021-05-20 18:00:00
6.8, 10.0, 316.0, 36.0, 2021-05-20 19:00:00
5.0, 8.2, 356.0, 42.0, 2021-05-20 20:00:00
4.7, 7.7, 14.0, 40.0, 2021-05-20 21:00:00
8.6, 5.1, 307.0, 55.0, 2021-05-20 22:00:00
9.0, 5.3, 301.0, 49.0, 2021-05-20 23:00:00
10.8, 3.5, 318.0, 56.0, 2021-05-21 00:00:00
9.4, 3.8, 308.0, 50.0, 2021-05-21 01:00:00
14.0, 3.2, 315.0, 52.0, 2021-05-21 02:00:00
11.5, 2.3, 328.0, 55.0, 2021-05-21 03:00:00
7.9, 1.3, 305.0, 64.0, 2021-05-21 04:00:00
7.6, 3.7, 314.0, 60.0, 2021-05-21 05:00:00
8.6, 6.8, 316.0, 47.0, 2021-05-21 06:00:00
8.6, 9.0, 306.0, 38.0, 2021-05-21 07:00:00
10.4, 10.5, 292.0, 32.0, 2021-05-21 08:00:00
4.7, 12.3, 332.0, 29.0, 2021-05-21 09:00:00
11.2, 13.6, 346.0, 21.0, 2021-05-21 10:00:00
14.0, 15.3, 339.0, 17.0, 2021-05-21 11:00:00
4.0, 14.9, 289.0, 16.0, 2021-05-21 12:00:00
14.8, 16.5, 35.0, 13.0, 2021-05-21 13:00:00
13.7, 16.9, 284.0, 14.0, 2021-05-21 14:00:00
6.1, 17.0, 108.0, 13.0, 2021-05-21 15:00:00
8.6, 17.3, 56.0, 15.0, 2021-05-21 16:00:00
3.6, 17.2, 115.0, 15.0, 2021-05-21 17:00:00
9.0, 16.1, 290.0, 23.0, 2021-05-21 18:00:00
1.8, 12.3, 0.0, 33.0, 2021-05-21 19:00:00
9.7, 11.7, 121.0, 26.0, 2021-05-21 20:00:00
11.5, 10.3, 114.0, 27.0, 2021-05-21 21:00:00
5.0, 7.3, 109.0, 44.0, 2021-05-21 22:00:00
2.2, 7.9, 0.0, 37.0, 2021-05-21 23:00:00
7.9, 4.8, 90.0, 49.0, 2021-05-22 00:00:00
5.4, 6.9, 81.0, 34.0, 2021-05-22 01:00:00
4.3, 5.0, 180.0, 38.0, 2021-05-22 02:00:00
7.2, 3.0, 103.0, 65.0, 2021-05-22 03:00:00
7.2, 5.0, 81.0, 44.0, 2021-05-22 04:00:00
11.5, 6.9, 107.0, 46.0, 2021-05-22 05:00:00
10.4, 8.5, 115.0, 41.0, 2021-05-22 06:00:00
9.4, 10.6, 114.0, 38.0, 2021-05-22 07:00:00
7.6, 12.6, 129.0, 31.0, 2021-05-22 08:00:00
4.3, 15.0, 180.0, 27.0, 2021-05-22 09:00:00
5.0, 17.0, 184.0, 17.0, 2021-05-22 10:00:00
5.0, 18.1, 166.0, 19.0, 2021-05-22 11:00:00
3.6, 19.9, 9.0, 20.0, 2021-05-22 13:00:00
9.7, 19.4, 259.0, 21.0, 2021-05-22 14:00:00
5.4, 19.4, 193.0, 17.0, 2021-05-22 15:00:00
8.6, 19.1, 335.0, 22.0, 2021-05-22 16:00:00
5.0, 18.7, 319.0, 22.0, 2021-05-22 17:00:00
2.9, 18.1, 99.0, 27.0, 2021-05-22 18:00:00
2.5, 17.0, 0.0, 29.0, 2021-05-22 19:00:00
3.6, 16.4, 337.0, 31.0, 2021-05-22 20:00:00
4.0, 14.6, 11.0, 39.0, 2021-05-22 21:00:00
7.2, 14.0, 316.0, 40.0, 2021-05-22 22:00:00
9.0, 13.5, 317.0, 42.0, 2021-05-22 23:00:00
10.8, 13.0, 308.0, 42.0, 2021-05-23 00:00:00
2.9, 10.9, 19.0, 51.0, 2021-05-23 01:00:00
7.6, 7.8, 104.0, 70.0, 2021-05-23 02:00:00
1.8, 8.9, 0.0, 64.0, 2021-05-23 03:00:00
4.7, 8.5, 338.0, 65.0, 2021-05-23 04:00:00
5.8, 9.4, 336.0, 59.0, 2021-05-23 05:00:00
9.0, 11.9, 334.0, 55.0, 2021-05-23 06:00:00
11.9, 13.2, 313.0, 55.0, 2021-05-23 07:00:00
13.7, 14.7, 314.0, 49.0, 2021-05-23 08:00:00
13.0, 16.5, 291.0, 47.0, 2021-05-23 09:00:00
7.6, 17.1, 332.0, 45.0, 2021-05-23 10:00:00
11.2, 18.4, 350.0, 39.0, 2021-05-23 11:00:00
8.6, 19.3, 312.0, 41.0, 2021-05-23 12:00:00
10.8, 19.0, 267.0, 29.0, 2021-05-23 13:00:00
8.3, 19.0, 170.0, 32.0, 2021-05-23 14:00:00
32.0, 15.4, 259.0, 53.0, 2021-05-23 15:00:00
10.4, 15.4, 290.0, 59.0, 2021-05-23 16:00:00
11.2, 17.1, 289.0, 49.0, 2021-05-23 17:00:00
6.8, 16.5, 286.0, 48.0, 2021-05-23 18:00:00
9.0, 15.1, 250.0, 50.0, 2021-05-23 19:00:00
11.5, 14.1, 262.0, 52.0, 2021-05-23 20:00:00
14.8, 14.2, 275.0, 51.0, 2021-05-23 21:00:00
11.9, 12.9, 273.0, 55.0, 2021-05-23 22:00:00
15.5, 13.0, 269.0, 42.0, 2021-05-23 23:00:00
8.3, 11.4, 281.0, 57.0, 2021-05-24 00:00:00
18.7, 10.3, 289.0, 53.0, 2021-05-24 01:00:00
10.8, 9.2, 300.0, 49.0, 2021-05-24 02:00:00
15.5, 9.6, 271.0, 42.0, 2021-05-24 03:00:00
19.4, 9.2, 284.0, 45.0, 2021-05-24 04:00:00
20.5, 9.3, 286.0, 47.0, 2021-05-24 05:00:00
18.0, 9.4, 292.0, 50.0, 2021-05-24 06:00:00
16.9, 9.6, 277.0, 49.0, 2021-05-24 07:00:00
16.2, 11.2, 287.0, 45.0, 2021-05-24 08:00:00
18.0, 13.2, 320.0, 42.0, 2021-05-24 09:00:00
15.5, 15.4, 310.0, 40.0, 2021-05-24 10:00:00
17.3, 16.7, 331.0, 35.0, 2021-05-24 11:00:00
13.0, 17.2, 337.0, 30.0, 2021-05-24 12:00:00
9.4, 17.4, 289.0, 30.0, 2021-05-24 13:00:00
14.8, 18.1, 277.0, 31.0, 2021-05-24 14:00:00
20.5, 17.8, 322.0, 32.0, 2021-05-24 15:00:00
15.8, 17.6, 327.0, 33.0, 2021-05-24 16:00:00
9.7, 16.8, 298.0, 37.0, 2021-05-24 17:00:00
9.7, 16.1, 283.0, 41.0, 2021-05-24 18:00:00
10.1, 14.9, 79.0, 43.0, 2021-05-24 19:00:00
9.0, 14.1, 201.0, 48.0, 2021-05-24 20:00:00
11.9, 12.5, 190.0, 58.0, 2021-05-24 21:00:00
3.6, 11.7, 198.0, 64.0, 2021-05-24 22:00:00
6.5, 10.7, 134.0, 71.0, 2021-05-24 23:00:00
7.6, 9.9, 180.0, 73.0, 2021-05-25 00:00:00
8.3, 9.4, 173.0, 75.0, 2021-05-25 01:00:00
6.5, 9.3, 182.0, 77.0, 2021-05-25 02:00:00
6.8, 7.6, 159.0, 85.0, 2021-05-25 03:00:00
5.4, 8.2, 179.0, 84.0, 2021-05-25 04:00:00
7.2, 9.2, 124.0, 85.0, 2021-05-25 05:00:00
6.5, 10.5, 199.0, 76.0, 2021-05-25 06:00:00
7.2, 10.9, 250.0, 68.0, 2021-05-25 07:00:00
3.6, 12.1, 185.0, 59.0, 2021-05-25 08:00:00
7.9, 13.5, 193.0, 61.0, 2021-05-25 09:00:00
2.2, 15.1, 0.0, 52.0, 2021-05-25 10:00:00
8.6, 16.1, 136.0, 47.0, 2021-05-25 11:00:00
31.0, 12.9, 147.0, 63.0, 2021-05-25 12:00:00
18.0, 10.4, 117.0, 86.0, 2021-05-25 13:00:00
6.8, 11.3, 42.0, 86.0, 2021-05-25 14:00:00
14.4, 13.4, 68.0, 81.0, 2021-05-25 15:00:00
10.8, 13.1, 117.0, 68.0, 2021-05-25 16:00:00
11.9, 12.2, 119.0, 73.0, 2021-05-25 17:00:00
15.1, 9.5, 127.0, 87.0, 2021-05-25 18:00:00
19.8, 8.6, 336.0, 91.0, 2021-05-25 19:00:00
6.1, 7.3, 330.0, 92.0, 2021-05-25 20:00:00
9.7, 7.6, 128.0, 94.0, 2021-05-25 21:00:00
6.1, 8.0, 337.0, 92.0, 2021-05-25 22:00:00
0.7, 7.4, 0.0, 96.0, 2021-05-25 23:00:00
