station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
15.1, 16.5, 187.0, 38.0, 2021-09-04 13:00:00, 0.0
5.7, 15.9, 218.0, 43.0, 2021-09-04 14:00:00, 0.0
8.4, 12.1, 339.0, 79.0, 2021-09-04 15:00:00, 0.0
5.4, 10.6, 65.0, 94.0, 2021-09-04 16:00:00, 1.4
7.8, 9.7, 48.0, 93.0, 2021-09-04 17:00:00, 1.0
4.2, 9.4, 15.0, 96.0, 2021-09-04 18:00:00, 0.8
4.3, 9.4, 127.0, 93.0, 2021-09-04 19:00:00, 0.6
4.0, 9.6, 99.0, 91.0, 2021-09-04 20:00:00, 0.2
5.6, 9.3, 165.0, 95.0, 2021-09-04 21:00:00, 0.2
6.8, 9.7, 176.0, 91.0, 2021-09-04 22:00:00, 0.0
5.7, 10.1, 168.0, 88.0, 2021-09-04 23:00:00, 0.0
6.8, 10.6, 182.0, 83.0, 2021-09-05 00:00:00, 0.0
6.9, 9.0, 158.0, 92.0, 2021-09-05 01:00:00, 0.0
4.0, 9.5, 168.0, 87.0, 2021-09-05 02:00:00, 0.0
3.2, 9.2, 144.0, 92.0, 2021-09-05 03:00:00, 0.0
2.4, 9.5, 148.0, 86.0, 2021-09-05 04:00:00, 0.0
4.5, 10.6, 157.0, 85.0, 2021-09-05 05:00:00, 0.0
8.1, 10.4, 176.0, 86.0, 2021-09-05 06:00:00, 0.0
6.6, 11.3, 218.0, 83.0, 2021-09-05 07:00:00, 0.0
3.6, 12.1, 223.0, 83.0, 2021-09-05 08:00:00, 0.0
9.8, 14.3, 201.0, 70.0, 2021-09-05 11:00:00, 0.0
12.9, 14.1, 193.0, 67.0, 2021-09-05 12:00:00, 0.0
5.6, 14.3, 231.0, 66.0, 2021-09-05 13:00:00, 0.0
6.9, 14.3, 180.0, 68.0, 2021-09-05 14:00:00, 0.0
5.6, 13.9, 179.0, 65.0, 2021-09-05 15:00:00, 0.0
5.0, 13.7, 171.0, 66.0, 2021-09-05 16:00:00, 0.0
4.3, 13.1, 301.0, 64.0, 2021-09-05 17:00:00, 0.0
7.3, 13.3, 235.0, 52.0, 2021-09-05 18:00:00, 0.0
8.7, 13.2, 267.0, 56.0, 2021-09-05 19:00:00, 0.0
10.0, 13.1, 269.0, 54.0, 2021-09-05 20:00:00, 0.0
13.1, 12.6, 276.0, 53.0, 2021-09-05 21:00:00, 0.0
9.5, 11.7, 277.0, 60.0, 2021-09-05 22:00:00, 0.0
11.3, 11.0, 277.0, 68.0, 2021-09-05 23:00:00, 0.0
16.6, 10.4, 263.0, 70.0, 2021-09-06 00:00:00, 0.0
14.6, 9.8, 258.0, 71.0, 2021-09-06 01:00:00, 0.0
16.1, 9.9, 274.0, 69.0, 2021-09-06 02:00:00, 0.0
9.1, 9.0, 280.0, 78.0, 2021-09-06 03:00:00, 0.0
6.2, 8.7, 296.0, 80.0, 2021-09-06 04:00:00, 0.0
7.0, 8.7, 299.0, 79.0, 2021-09-06 05:00:00, 0.0
8.2, 10.5, 293.0, 71.0, 2021-09-06 06:00:00, 0.0
10.8, 12.2, 290.0, 64.0, 2021-09-06 07:00:00, 0.0
6.1, 13.6, 321.0, 57.0, 2021-09-06 08:00:00, 0.0
4.7, 15.1, 26.0, 50.0, 2021-09-06 09:00:00, 0.0
6.0, 13.8, 34.0, 60.0, 2021-09-06 10:00:00, 0.0
5.6, 15.2, 179.0, 50.0, 2021-09-06 11:00:00, 0.0
6.4, 15.9, 126.0, 49.0, 2021-09-06 12:00:00, 0.0
4.9, 18.4, 214.0, 44.0, 2021-09-06 13:00:00, 0.0
8.5, 17.2, 143.0, 43.0, 2021-09-06 14:00:00, 0.0
5.2, 15.9, 89.0, 48.0, 2021-09-06 15:00:00, 0.0
6.3, 16.1, 96.0, 46.0, 2021-09-06 16:00:00, 0.0
2.1, 14.2, 71.0, 65.0, 2021-09-06 17:00:00, 0.0
3.8, 11.7, 71.0, 58.0, 2021-09-06 18:00:00, 0.0
3.9, 12.4, 265.0, 53.0, 2021-09-06 19:00:00, 0.0
3.6, 11.5, 237.0, 54.0, 2021-09-06 20:00:00, 0.0
7.4, 12.3, 276.0, 52.0, 2021-09-06 21:00:00, 0.0
2.0, 11.3, 280.0, 57.0, 2021-09-06 22:00:00, 0.0
2.3, 9.7, 88.0, 65.0, 2021-09-06 23:00:00, 0.0
4.0, 9.5, 31.0, 62.0, 2021-09-07 00:00:00, 0.0
4.1, 9.2, 64.0, 64.0, 2021-09-07 01:00:00, 0.0
4.6, 9.3, 73.0, 64.0, 2021-09-07 02:00:00, 0.0
4.8, 8.7, 63.0, 68.0, 2021-09-07 03:00:00, 0.0
5.2, 7.8, 55.0, 73.0, 2021-09-07 04:00:00, 0.0
3.3, 8.3, 71.0, 69.0, 2021-09-07 05:00:00, 0.0
2.8, 13.8, 168.0, 56.0, 2021-09-07 06:00:00, 0.0
6.9, 15.3, 192.0, 45.0, 2021-09-07 07:00:00, 0.0
8.7, 16.6, 176.0, 42.0, 2021-09-07 08:00:00, 0.0
8.2, 18.6, 171.0, 35.0, 2021-09-07 09:00:00, 0.0
7.8, 20.8, 215.0, 26.0, 2021-09-07 10:00:00, 0.0
10.6, 22.4, 197.0, 29.0, 2021-09-07 12:00:00, 0.0
10.3, 23.3, 181.0, 26.0, 2021-09-07 13:00:00, 0.0
5.6, 23.7, 327.0, 26.0, 2021-09-07 14:00:00, 0.0
4.1, 24.7, 37.0, 27.0, 2021-09-07 15:00:00, 0.0
6.0, 22.3, 85.0, 31.0, 2021-09-07 16:00:00, 0.0
1.4, 21.1, 18.0, 41.0, 2021-09-07 17:00:00, 0.0
4.1, 16.2, 79.0, 45.0, 2021-09-07 18:00:00, 0.0
6.0, 16.7, 71.0, 42.0, 2021-09-07 19:00:00, 0.0
4.2, 16.3, 89.0, 43.0, 2021-09-07 20:00:00, 0.0
5.7, 16.4, 92.0, 44.0, 2021-09-07 21:00:00, 0.0
5.4, 15.6, 86.0, 48.0, 2021-09-07 22:00:00, 0.0
