station_observations
wind_speed, temperature, wind_direction, relative_humidity, time
13.3, 18.6, 267.0, 16.0, 2021-04-19 15:00:00
13.3, 18.1, 264.0, 20.0, 2021-04-19 16:00:00
15.1, 16.6, 270.0, 23.0, 2021-04-19 17:00:00
15.5, 14.8, 272.0, 26.0, 2021-04-19 18:00:00
8.6, 11.6, 300.0, 35.0, 2021-04-19 19:00:00
11.5, 9.1, 293.0, 43.0, 2021-04-19 20:00:00
4.7, 7.9, 345.0, 49.0, 2021-04-19 21:00:00
10.4, 6.0, 358.0, 57.0, 2021-04-19 22:00:00
5.4, 5.5, 356.0, 61.0, 2021-04-19 23:00:00
8.3, 4.6, 8.0, 66.0, 2021-04-20 00:00:00
6.8, 3.7, 6.0, 70.0, 2021-04-20 01:00:00
12.6, 2.9, 15.0, 73.0, 2021-04-20 02:00:00
9.0, 1.8, 10.0, 78.0, 2021-04-20 03:00:00
8.3, 0.9, 0.0, 83.0, 2021-04-20 04:00:00
16.6, 1.3, 10.0, 81.0, 2021-04-20 05:00:00
15.1, 3.0, 359.0, 74.0, 2021-04-20 06:00:00
10.1, 5.0, 7.0, 66.0, 2021-04-20 07:00:00
7.9, 6.7, 350.0, 59.0, 2021-04-20 08:00:00
4.0, 9.6, 340.0, 47.0, 2021-04-20 09:00:00
9.7, 12.0, 304.0, 40.0, 2021-04-20 10:00:00
15.1, 14.0, 257.0, 34.0, 2021-04-20 11:00:00
14.4, 16.4, 272.0, 31.0, 2021-04-20 12:00:00
14.0, 17.9, 284.0, 27.0, 2021-04-20 13:00:00
17.3, 18.9, 263.0, 25.0, 2021-04-20 14:00:00
17.3, 18.2, 252.0, 27.0, 2021-04-20 15:00:00
20.9, 17.9, 238.0, 27.0, 2021-04-20 16:00:00
18.0, 16.9, 245.0, 30.0, 2021-04-20 17:00:00
13.3, 15.2, 244.0, 35.0, 2021-04-20 18:00:00
13.7, 13.6, 258.0, 40.0, 2021-04-20 19:00:00
11.5, 12.0, 259.0, 48.0, 2021-04-20 20:00:00
20.9, 11.0, 257.0, 54.0, 2021-04-20 21:00:00
5.0, 5.8, 185.0, 72.0, 2021-04-20 22:00:00
4.3, 6.1, 1.0, 74.0, 2021-04-20 23:00:00
9.4, 5.3, 72.0, 78.0, 2021-04-21 00:00:00
4.0, 3.6, 94.0, 84.0, 2021-04-21 01:00:00
4.3, 3.0, 123.0, 86.0, 2021-04-21 02:00:00
0.7, 2.4, 338.0, 90.0, 2021-04-21 03:00:00
1.4, 2.2, 291.0, 91.0, 2021-04-21 04:00:00
7.9, 2.2, 148.0, 94.0, 2021-04-21 05:00:00
1.8, 5.2, 81.0, 87.0, 2021-04-21 06:00:00
3.6, 7.0, 165.0, 76.0, 2021-04-21 07:00:00
9.4, 9.2, 156.0, 63.0, 2021-04-21 08:00:00
11.9, 11.2, 212.0, 53.0, 2021-04-21 09:00:00
14.0, 12.9, 243.0, 43.0, 2021-04-21 10:00:00
14.4, 14.4, 206.0, 38.0, 2021-04-21 11:00:00
21.2, 15.3, 263.0, 30.0, 2021-04-21 12:00:00
24.5, 15.5, 247.0, 30.0, 2021-04-21 13:00:00
22.0, 15.5, 263.0, 32.0, 2021-04-21 14:00:00
19.8, 15.5, 262.0, 33.0, 2021-04-21 15:00:00
23.0, 14.6, 258.0, 35.0, 2021-04-21 16:00:00
19.4, 13.8, 268.0, 39.0, 2021-04-21 17:00:00
20.2, 12.4, 263.0, 42.0, 2021-04-21 18:00:00
10.1, 10.2, 318.0, 49.0, 2021-04-21 19:00:00
13.0, 9.2, 288.0, 54.0, 2021-04-21 20:00:00
10.4, 8.2, 291.0, 58.0, 2021-04-21 21:00:00
9.7, 7.2, 290.0, 57.0, 2021-04-21 22:00:00
16.9, 7.1, 355.0, 42.0, 2021-04-21 23:00:00
11.5, 6.0, 359.0, 42.0, 2021-04-22 00:00:00
17.3, 5.3, 24.0, 50.0, 2021-04-22 01:00:00
17.3, 3.8, 0.0, 60.0, 2021-04-22 03:00:00
21.6, 3.4, 357.0, 58.0, 2021-04-22 04:00:00
21.6, 2.5, 4.0, 62.0, 2021-04-22 05:00:00
24.1, 4.0, 3.0, 55.0, 2021-04-22 06:00:00
23.4, 6.0, 6.0, 45.0, 2021-04-22 07:00:00
20.9, 8.3, 11.0, 38.0, 2021-04-22 08:00:00
17.3, 10.7, 34.0, 35.0, 2021-04-22 09:00:00
18.0, 12.4, 359.0, 30.0, 2021-04-22 10:00:00
10.4, 13.4, 340.0, 27.0, 2021-04-22 11:00:00
9.7, 13.5, 298.0, 26.0, 2021-04-22 12:00:00
13.7, 14.5, 330.0, 24.0, 2021-04-22 13:00:00
3.2, 14.8, 306.0, 23.0, 2021-04-22 14:00:00
6.5, 15.1, 216.0, 22.0, 2021-04-22 15:00:00
5.0, 15.1, 13.0, 22.0, 2021-04-22 16:00:00
13.7, 14.4, 254.0, 23.0, 2021-04-22 17:00:00
13.3, 12.2, 270.0, 29.0, 2021-04-22 18:00:00
9.7, 9.8, 275.0, 37.0, 2021-04-22 19:00:00
10.1, 8.3, 302.0, 41.0, 2021-04-22 20:00:00
7.9, 6.0, 338.0, 49.0, 2021-04-22 21:00:00
4.7, 4.2, 35.0, 61.0, 2021-04-22 22:00:00
14.8, 4.0, 13.0, 65.0, 2021-04-22 23:00:00
20.5, 4.3, 18.0, 64.0, 2021-04-23 00:00:00
17.6, 3.5, 2.0, 67.0, 2021-04-23 01:00:00
22.0, 3.0, 1.0, 70.0, 2021-04-23 02:00:00
22.3, 2.9, 355.0, 70.0, 2021-04-23 03:00:00
23.4, 3.0, 4.0, 68.0, 2021-04-23 04:00:00
23.0, 3.6, 13.0, 63.0, 2021-04-23 05:00:00
27.4, 4.8, 5.0, 56.0, 2021-04-23 06:00:00
27.0, 5.9, 347.0, 52.0, 2021-04-23 07:00:00
25.6, 8.1, 2.0, 42.0, 2021-04-23 08:00:00
25.2, 10.1, 1.0, 36.0, 2021-04-23 09:00:00
25.9, 12.1, 0.0, 31.0, 2021-04-23 10:00:00
12.6, 14.9, 356.0, 27.0, 2021-04-23 11:00:00
6.5, 14.9, 107.0, 24.0, 2021-04-23 12:00:00
5.0, 15.7, 157.0, 23.0, 2021-04-23 13:00:00
7.2, 16.4, 308.0, 21.0, 2021-04-23 14:00:00
3.6, 16.4, 227.0, 21.0, 2021-04-23 15:00:00
3.6, 16.6, 255.0, 21.0, 2021-04-23 16:00:00
15.5, 15.8, 270.0, 24.0, 2021-04-23 17:00:00
10.1, 13.8, 247.0, 29.0, 2021-04-23 18:00:00
8.6, 11.6, 283.0, 36.0, 2021-04-23 19:00:00
4.0, 8.4, 210.0, 47.0, 2021-04-23 20:00:00
0.7, 6.4, 47.0, 55.0, 2021-04-23 21:00:00
2.9, 5.3, 55.0, 62.0, 2021-04-23 22:00:00
4.0, 3.5, 312.0, 70.0, 2021-04-23 23:00:00
10.8, 2.2, 9.0, 71.0, 2021-04-24 00:00:00
17.6, 5.0, 18.0, 63.0, 2021-04-24 01:00:00
22.3, 5.3, 12.0, 60.0, 2021-04-24 02:00:00
30.6, 5.1, 353.0, 59.0, 2021-04-24 03:00:00
27.0, 5.4, 7.0, 56.0, 2021-04-24 04:00:00
22.7, 4.5, 5.0, 60.0, 2021-04-24 05:00:00
19.8, 6.3, 11.0, 50.0, 2021-04-24 06:00:00
28.1, 9.1, 21.0, 37.0, 2021-04-24 07:00:00
21.6, 10.7, 353.0, 34.0, 2021-04-24 08:00:00
17.3, 12.7, 347.0, 29.0, 2021-04-24 09:00:00
13.3, 14.8, 19.0, 22.0, 2021-04-24 10:00:00
16.6, 14.8, 43.0, 20.0, 2021-04-24 11:00:00
9.4, 15.5, 142.0, 21.0, 2021-04-24 12:00:00
13.3, 16.8, 9.0, 19.0, 2021-04-24 13:00:00
10.1, 15.0, 129.0, 20.0, 2021-04-24 14:00:00
5.4, 16.4, 54.0, 17.0, 2021-04-24 15:00:00
5.4, 15.9, 252.0, 17.0, 2021-04-24 16:00:00
5.0, 15.8, 106.0, 18.0, 2021-04-24 17:00:00
12.6, 14.2, 95.0, 23.0, 2021-04-24 18:00:00
7.9, 12.0, 27.0, 27.0, 2021-04-24 19:00:00
10.8, 11.1, 37.0, 27.0, 2021-04-24 20:00:00
14.8, 8.5, 8.0, 38.0, 2021-04-24 21:00:00
16.6, 6.4, 10.0, 48.0, 2021-04-24 22:00:00
16.6, 5.5, 7.0, 53.0, 2021-04-24 23:00:00
19.1, 4.6, 0.0, 58.0, 2021-04-25 00:00:00
8.6, 3.9, 9.0, 60.0, 2021-04-25 01:00:00
13.3, 2.8, 356.0, 65.0, 2021-04-25 02:00:00
19.1, 3.0, 3.0, 64.0, 2021-04-25 03:00:00
21.2, 2.7, 2.0, 65.0, 2021-04-25 04:00:00
20.9, 2.8, 14.0, 64.0, 2021-04-25 05:00:00
21.2, 4.3, 5.0, 58.0, 2021-04-25 06:00:00
20.2, 6.4, 353.0, 51.0, 2021-04-25 07:00:00
16.9, 8.4, 340.0, 44.0, 2021-04-25 08:00:00
19.8, 11.2, 359.0, 31.0, 2021-04-25 09:00:00
21.2, 14.6, 358.0, 19.0, 2021-04-25 11:00:00
14.8, 15.4, 308.0, 19.0, 2021-04-25 12:00:00
9.7, 15.4, 306.0, 17.0, 2021-04-25 13:00:00
9.0, 15.8, 334.0, 17.0, 2021-04-25 14:00:00
14.4, 16.1, 295.0, 17.0, 2021-04-25 15:00:00
5.8, 15.8, 330.0, 17.0, 2021-04-25 16:00:00
10.8, 15.2, 232.0, 21.0, 2021-04-25 17:00:00
18.0, 13.8, 262.0, 23.0, 2021-04-25 18:00:00
9.7, 11.9, 246.0, 27.0, 2021-04-25 19:00:00
5.0, 9.8, 288.0, 34.0, 2021-04-25 20:00:00
2.2, 6.0, 82.0, 49.0, 2021-04-25 21:00:00
2.2, 4.3, 123.0, 53.0, 2021-04-25 22:00:00
2.5, 3.1, 324.0, 63.0, 2021-04-25 23:00:00
2.2, 2.7, 327.0, 66.0, 2021-04-26 00:00:00
3.2, 1.9, 22.0, 67.0, 2021-04-26 01:00:00
1.4, -0.5, 206.0, 78.0, 2021-04-26 02:00:00
3.2, -2.2, 88.0, 82.0, 2021-04-26 03:00:00
2.5, -1.1, 316.0, 86.0, 2021-04-26 04:00:00
2.5, -2.2, 52.0, 89.0, 2021-04-26 05:00:00
1.8, 3.2, 156.0, 74.0, 2021-04-26 06:00:00
1.8, 5.7, 270.0, 59.0, 2021-04-26 07:00:00
9.0, 8.7, 175.0, 50.0, 2021-04-26 08:00:00
19.8, 10.9, 192.0, 39.0, 2021-04-26 09:00:00
18.7, 12.9, 197.0, 35.0, 2021-04-26 10:00:00
27.7, 15.2, 186.0, 28.0, 2021-04-26 11:00:00
22.3, 15.6, 181.0, 29.0, 2021-04-26 12:00:00
16.9, 17.4, 220.0, 22.0, 2021-04-26 13:00:00
20.5, 17.3, 226.0, 20.0, 2021-04-26 14:00:00
18.0, 16.5, 247.0, 21.0, 2021-04-26 15:00:00
19.4, 16.2, 250.0, 22.0, 2021-04-26 16:00:00
23.0, 15.0, 216.0, 27.0, 2021-04-26 17:00:00
27.0, 12.3, 166.0, 42.0, 2021-04-26 18:00:00
27.7, 10.8, 156.0, 39.0, 2021-04-26 19:00:00
19.8, 10.0, 203.0, 38.0, 2021-04-26 20:00:00
38.2, 9.5, 167.0, 37.0, 2021-04-26 21:00:00
28.4, 8.8, 170.0, 38.0, 2021-04-26 22:00:00
36.0, 7.9, 173.0, 42.0, 2021-04-26 23:00:00
29.9, 7.4, 170.0, 44.0, 2021-04-27 00:00:00
30.6, 7.7, 177.0, 43.0, 2021-04-27 01:00:00
32.8, 7.3, 172.0, 47.0, 2021-04-27 02:00:00
26.3, 6.8, 170.0, 51.0, 2021-04-27 03:00:00
18.0, 6.4, 182.0, 51.0, 2021-04-27 04:00:00
30.6, 7.3, 161.0, 55.0, 2021-04-27 05:00:00
31.3, 6.6, 156.0, 63.0, 2021-04-27 06:00:00
25.2, 6.0, 173.0, 74.0, 2021-04-27 07:00:00
14.8, 5.4, 197.0, 86.0, 2021-04-27 08:00:00
19.8, 5.4, 165.0, 92.0, 2021-04-27 09:00:00
18.4, 5.5, 179.0, 91.0, 2021-04-27 10:00:00
22.7, 5.9, 160.0, 93.0, 2021-04-27 11:00:00
34.2, 6.5, 163.0, 88.0, 2021-04-27 12:00:00
38.9, 7.0, 165.0, 87.0, 2021-04-27 13:00:00
47.5, 6.7, 160.0, 88.0, 2021-04-27 14:00:00
46.1, 6.6, 160.0, 86.0, 2021-04-27 15:00:00
39.2, 6.6, 163.0, 85.0, 2021-04-27 16:00:00
30.2, 6.1, 169.0, 90.0, 2021-04-27 17:00:00
30.2, 6.0, 173.0, 87.0, 2021-04-27 18:00:00
32.8, 5.3, 162.0, 90.0, 2021-04-27 19:00:00
38.5, 4.9, 154.0, 90.0, 2021-04-27 20:00:00
29.9, 4.5, 158.0, 91.0, 2021-04-27 21:00:00
23.0, 4.7, 175.0, 89.0, 2021-04-27 22:00:00
11.9, 4.4, 210.0, 91.0, 2021-04-27 23:00:00
21.6, 4.1, 194.0, 94.0, 2021-04-28 00:00:00
21.2, 4.1, 202.0, 94.0, 2021-04-28 01:00:00
25.6, 4.4, 189.0, 92.0, 2021-04-28 02:00:00
16.2, 4.1, 193.0, 94.0, 2021-04-28 03:00:00
9.0, 4.0, 212.0, 95.0, 2021-04-28 04:00:00
10.4, 4.3, 189.0, 95.0, 2021-04-28 05:00:00
12.6, 4.6, 168.0, 95.0, 2021-04-28 06:00:00
9.7, 5.2, 164.0, 93.0, 2021-04-28 07:00:00
10.4, 5.6, 183.0, 94.0, 2021-04-28 08:00:00
4.3, 6.3, 226.0, 91.0, 2021-04-28 09:00:00
4.3, 6.7, 27.0, 90.0, 2021-04-28 10:00:00
3.2, 7.1, 138.0, 90.0, 2021-04-28 11:00:00
7.6, 7.6, 137.0, 90.0, 2021-04-28 12:00:00
8.6, 7.5, 129.0, 91.0, 2021-04-28 13:00:00
6.8, 7.9, 133.0, 91.0, 2021-04-28 14:00:00
10.8, 7.9, 144.0, 93.0, 2021-04-28 15:00:00
9.4, 7.9, 150.0, 96.0, 2021-04-28 16:00:00
10.1, 7.6, 99.0, 98.0, 2021-04-28 17:00:00
7.6, 7.4, 82.0, 97.0, 2021-04-28 18:00:00
7.6, 7.0, 105.0, 98.0, 2021-04-28 19:00:00
3.2, 6.9, 107.0, 99.0, 2021-04-28 20:00:00
6.1, 6.7, 172.0, 98.0, 2021-04-28 21:00:00
11.2, 6.8, 191.0, 98.0, 2021-04-28 22:00:00
4.0, 6.8, 168.0, 98.0, 2021-04-28 23:00:00
7.9, 6.7, 151.0, 98.0, 2021-04-29 00:00:00
4.3, 6.7, 153.0, 99.0, 2021-04-29 01:00:00
6.1, 6.6, 57.0, 99.0, 2021-04-29 02:00:00
7.9, 6.6, 10.0, 99.0, 2021-04-29 03:00:00
8.3, 6.6, 146.0, 99.0, 2021-04-29 04:00:00
14.4, 6.9, 156.0, 99.0, 2021-04-29 05:00:00
6.1, 7.6, 159.0, 99.0, 2021-04-29 06:00:00
11.9, 8.0, 158.0, 96.0, 2021-04-29 07:00:00
3.6, 8.2, 90.0, 96.0, 2021-04-29 08:00:00
15.8, 9.9, 166.0, 93.0, 2021-04-29 09:00:00
14.8, 10.0, 187.0, 94.0, 2021-04-29 10:00:00
27.7, 10.1, 157.0, 95.0, 2021-04-29 11:00:00
29.9, 10.3, 171.0, 92.0, 2021-04-29 12:00:00
24.1, 10.0, 169.0, 94.0, 2021-04-29 13:00:00
26.3, 10.1, 172.0, 93.0, 2021-04-29 14:00:00
28.4, 10.5, 179.0, 93.0, 2021-04-29 15:00:00
29.9, 9.8, 176.0, 93.0, 2021-04-29 16:00:00
21.2, 9.0, 172.0, 93.0, 2021-04-29 17:00:00
25.2, 8.3, 157.0, 95.0, 2021-04-29 18:00:00
21.6, 8.0, 183.0, 97.0, 2021-04-29 19:00:00
22.7, 7.8, 180.0, 95.0, 2021-04-29 20:00:00
22.7, 7.8, 175.0, 96.0, 2021-04-29 21:00:00
8.3, 7.4, 268.0, 97.0, 2021-04-29 22:00:00
7.2, 6.7, 268.0, 99.0, 2021-04-29 23:00:00
8.6, 6.2, 283.0, 99.0, 2021-04-30 00:00:00
5.4, 6.5, 289.0, 99.0, 2021-04-30 01:00:00
5.0, 5.9, 267.0, 99.0, 2021-04-30 02:00:00
9.7, 6.1, 249.0, 99.0, 2021-04-30 03:00:00
8.3, 6.5, 240.0, 99.0, 2021-04-30 04:00:00
7.6, 6.8, 210.0, 96.0, 2021-04-30 05:00:00
6.5, 6.5, 271.0, 98.0, 2021-04-30 06:00:00
23.0, 7.6, 181.0, 90.0, 2021-04-30 07:00:00
28.4, 7.8, 167.0, 87.0, 2021-04-30 08:00:00
29.2, 8.0, 171.0, 82.0, 2021-04-30 09:00:00
34.2, 8.6, 163.0, 82.0, 2021-04-30 10:00:00
38.2, 9.0, 167.0, 77.0, 2021-04-30 11:00:00
34.9, 8.8, 167.0, 80.0, 2021-04-30 12:00:00
33.8, 9.4, 158.0, 75.0, 2021-04-30 13:00:00
34.6, 8.6, 154.0, 78.0, 2021-04-30 14:00:00
33.5, 7.0, 155.0, 88.0, 2021-04-30 15:00:00
30.6, 6.9, 170.0, 85.0, 2021-04-30 16:00:00
20.9, 6.8, 177.0, 84.0, 2021-04-30 17:00:00
29.5, 5.9, 173.0, 86.0, 2021-04-30 18:00:00
28.4, 5.2, 171.0, 90.0, 2021-04-30 19:00:00
28.8, 5.1, 168.0, 90.0, 2021-04-30 20:00:00
30.6, 5.0, 175.0, 92.0, 2021-04-30 21:00:00
31.0, 5.2, 168.0, 90.0, 2021-04-30 22:00:00
28.4, 5.1, 159.0, 91.0, 2021-04-30 23:00:00
28.8, 5.0, 165.0, 93.0, 2021-05-01 00:00:00
26.6, 5.1, 165.0, 92.0, 2021-05-01 01:00:00
31.0, 5.2, 165.0, 89.0, 2021-05-01 02:00:00
26.6, 5.2, 169.0, 89.0, 2021-05-01 03:00:00
19.8, 4.8, 185.0, 93.0, 2021-05-01 04:00:00
14.8, 5.0, 186.0, 93.0, 2021-05-01 05:00:00
16.9, 5.2, 193.0, 92.0, 2021-05-01 06:00:00
13.0, 6.4, 203.0, 86.0, 2021-05-01 07:00:00
18.0, 8.2, 175.0, 74.0, 2021-05-01 08:00:00
22.0, 9.6, 179.0, 63.0, 2021-05-01 09:00:00
23.0, 10.1, 191.0, 58.0, 2021-05-01 10:00:00
14.4, 9.5, 242.0, 68.0, 2021-05-01 11:00:00
9.4, 9.6, 237.0, 73.0, 2021-05-01 12:00:00
16.6, 12.7, 152.0, 55.0, 2021-05-01 13:00:00
19.1, 12.7, 175.0, 54.0, 2021-05-01 14:00:00
17.3, 10.9, 163.0, 60.0, 2021-05-01 15:00:00
19.8, 11.6, 177.0, 54.0, 2021-05-01 16:00:00
21.6, 11.1, 187.0, 62.0, 2021-05-01 17:00:00
20.2, 10.4, 171.0, 65.0, 2021-05-01 18:00:00
9.4, 8.2, 217.0, 76.0, 2021-05-01 19:00:00
9.0, 7.7, 189.0, 78.0, 2021-05-01 20:00:00
6.8, 7.2, 208.0, 81.0, 2021-05-01 21:00:00
19.8, 6.9, 176.0, 84.0, 2021-05-01 22:00:00
11.9, 6.7, 210.0, 86.0, 2021-05-01 23:00:00
9.7, 6.1, 176.0, 89.0, 2021-05-02 00:00:00
4.3, 5.4, 130.0, 92.0, 2021-05-02 01:00:00
4.7, 5.2, 307.0, 94.0, 2021-05-02 02:00:00
3.6, 4.9, 306.0, 97.0, 2021-05-02 03:00:00
5.0, 4.9, 288.0, 96.0, 2021-05-02 04:00:00
5.0, 5.0, 314.0, 96.0, 2021-05-02 05:00:00
5.0, 5.3, 332.0, 96.0, 2021-05-02 06:00:00
5.8, 5.8, 285.0, 93.0, 2021-05-02 07:00:00
5.8, 7.0, 284.0, 85.0, 2021-05-02 08:00:00
2.5, 8.7, 203.0, 78.0, 2021-05-02 09:00:00
7.9, 10.2, 172.0, 67.0, 2021-05-02 10:00:00
4.3, 11.0, 58.0, 58.0, 2021-05-02 11:00:00
9.7, 11.6, 79.0, 55.0, 2021-05-02 12:00:00
11.5, 13.8, 194.0, 42.0, 2021-05-02 13:00:00
17.3, 14.2, 170.0, 42.0, 2021-05-02 14:00:00
18.0, 14.2, 187.0, 42.0, 2021-05-02 15:00:00
23.4, 13.5, 188.0, 42.0, 2021-05-02 16:00:00
23.8, 12.6, 171.0, 45.0, 2021-05-02 17:00:00
25.6, 11.0, 174.0, 53.0, 2021-05-02 18:00:00
18.4, 9.3, 163.0, 63.0, 2021-05-02 19:00:00
16.9, 8.8, 160.0, 65.0, 2021-05-02 20:00:00
13.3, 7.6, 174.0, 74.0, 2021-05-02 21:00:00
16.6, 7.9, 150.0, 72.0, 2021-05-02 22:00:00
10.8, 7.0, 141.0, 79.0, 2021-05-02 23:00:00
13.3, 6.7, 128.0, 83.0, 2021-05-03 00:00:00
17.3, 6.3, 171.0, 89.0, 2021-05-03 01:00:00
16.2, 5.9, 149.0, 95.0, 2021-05-03 02:00:00
13.0, 5.5, 155.0, 97.0, 2021-05-03 03:00:00
15.8, 5.2, 154.0, 95.0, 2021-05-03 04:00:00
20.5, 5.2, 146.0, 95.0, 2021-05-03 05:00:00
4.3, 5.6, 344.0, 95.0, 2021-05-03 06:00:00
7.9, 6.1, 94.0, 93.0, 2021-05-03 07:00:00
3.2, 7.2, 144.0, 91.0, 2021-05-03 08:00:00
20.5, 9.8, 180.0, 76.0, 2021-05-03 09:00:00
25.6, 11.2, 175.0, 74.0, 2021-05-03 10:00:00
36.0, 10.9, 179.0, 68.0, 2021-05-03 11:00:00
34.6, 11.8, 161.0, 60.0, 2021-05-03 12:00:00
36.0, 12.4, 175.0, 56.0, 2021-05-03 13:00:00
31.0, 11.1, 186.0, 57.0, 2021-05-03 14:00:00
40.7, 10.1, 166.0, 59.0, 2021-05-03 15:00:00
24.8, 10.1, 171.0, 62.0, 2021-05-03 16:00:00
17.3, 9.6, 189.0, 64.0, 2021-05-03 17:00:00
28.1, 8.9, 176.0, 70.0, 2021-05-03 18:00:00
32.8, 7.4, 172.0, 77.0, 2021-05-03 19:00:00
27.0, 6.9, 163.0, 79.0, 2021-05-03 20:00:00
25.6, 6.8, 173.0, 80.0, 2021-05-03 21:00:00
27.4, 6.4, 172.0, 82.0, 2021-05-03 22:00:00
25.2, 6.3, 177.0, 82.0, 2021-05-03 23:00:00
24.1, 5.9, 171.0, 86.0, 2021-05-04 00:00:00
25.2, 5.9, 171.0, 87.0, 2021-05-04 01:00:00
9.7, 5.6, 199.0, 92.0, 2021-05-04 02:00:00
15.1, 5.4, 190.0, 94.0, 2021-05-04 03:00:00
12.6, 5.4, 185.0, 93.0, 2021-05-04 04:00:00
11.9, 5.5, 197.0, 94.0, 2021-05-04 05:00:00
14.0, 5.8, 185.0, 95.0, 2021-05-04 06:00:00
14.8, 6.9, 194.0, 91.0, 2021-05-04 07:00:00
15.5, 7.4, 190.0, 84.0, 2021-05-04 08:00:00
17.6, 9.9, 193.0, 71.0, 2021-05-04 09:00:00
16.6, 11.0, 166.0, 57.0, 2021-05-04 10:00:00
7.6, 10.5, 208.0, 61.0, 2021-05-04 11:00:00
5.0, 12.1, 287.0, 53.0, 2021-05-04 12:00:00
9.4, 11.5, 203.0, 52.0, 2021-05-04 13:00:00
9.7, 11.9, 197.0, 51.0, 2021-05-04 14:00:00
13.3, 11.9, 125.0, 53.0, 2021-05-04 15:00:00
12.6, 11.8, 117.0, 53.0, 2021-05-04 16:00:00
18.4, 11.8, 173.0, 52.0, 2021-05-04 17:00:00
18.4, 10.8, 171.0, 55.0, 2021-05-04 18:00:00
18.0, 9.1, 177.0, 63.0, 2021-05-04 19:00:00
13.3, 6.4, 154.0, 75.0, 2021-05-04 20:00:00
3.6, 5.8, 61.0, 79.0, 2021-05-04 21:00:00
2.2, 4.2, 151.0, 86.0, 2021-05-04 22:00:00
4.3, 3.3, 58.0, 90.0, 2021-05-04 23:00:00
3.2, 2.2, 345.0, 92.0, 2021-05-05 00:00:00
1.4, 1.4, 353.0, 94.0, 2021-05-05 01:00:00
6.1, 1.3, 19.0, 97.0, 2021-05-05 02:00:00
9.7, 1.5, 14.0, 95.0, 2021-05-05 03:00:00
13.7, 1.8, 1.0, 95.0, 2021-05-05 04:00:00
13.3, 2.6, 8.0, 92.0, 2021-05-05 05:00:00
15.5, 3.4, 6.0, 87.0, 2021-05-05 06:00:00
11.9, 4.7, 356.0, 83.0, 2021-05-05 07:00:00
10.4, 6.5, 12.0, 74.0, 2021-05-05 08:00:00
13.3, 8.5, 58.0, 64.0, 2021-05-05 09:00:00
10.8, 10.6, 34.0, 58.0, 2021-05-05 10:00:00
