station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
3.3, 6.1, 302.0, 100.0, 2021-01-02 03:00:00, 6.6
4.1, 6.9, 22.0, 100.0, 2021-01-02 09:00:00, 8.9
0.6, 5.3, 94.0, 100.0, 2021-01-03 14:00:00, 0.0
1.8, 3.2, 7.0, 100.0, 2021-01-03 23:00:00, 0.3
1.2, 6.0, 295.0, 100.0, 2021-01-04 11:00:00, 0.0
0.0, 5.8, 316.0, 100.0, 2021-01-04 12:00:00, 0.0
0.2, 6.2, 267.0, 100.0, 2021-01-04 13:00:00, 0.0
1.2, 6.1, 146.0, 100.0, 2021-01-04 14:00:00, 0.0
0.0, 5.1, 148.0, 100.0, 2021-01-04 15:00:00, 0.0
0.1, 4.3, 118.0, 100.0, 2021-01-04 16:00:00, 0.0
0.5, 3.7, 29.0, 100.0, 2021-01-04 17:00:00, 0.0
1.8, 3.1, 44.0, 100.0, 2021-01-04 18:00:00, 0.0
0.2, 2.6, 204.0, 100.0, 2021-01-04 19:00:00, 0.0
0.5, 2.9, 107.0, 100.0, 2021-01-04 20:00:00, 0.3
4.1, 3.1, 197.0, 100.0, 2021-01-04 21:00:00, 2.3
2.8, 3.1, 211.0, 100.0, 2021-01-04 22:00:00, 1.0
0.2, 3.2, 258.0, 100.0, 2021-01-04 23:00:00, 1.3
2.6, 3.4, 207.0, 100.0, 2021-01-05 00:00:00, 1.5
4.2, 3.4, 107.0, 100.0, 2021-01-05 01:00:00, 0.0
5.3, 3.7, 54.0, 100.0, 2021-01-05 02:00:00, 0.5
4.2, 3.8, 239.0, 100.0, 2021-01-05 03:00:00, 0.8
3.4, 4.1, 243.0, 100.0, 2021-01-05 04:00:00, 0.8
4.2, 4.3, 245.0, 100.0, 2021-01-05 05:00:00, 2.3
4.5, 5.0, 148.0, 100.0, 2021-01-05 06:00:00, 3.3
2.4, 4.6, 255.0, 100.0, 2021-01-05 07:00:00, 3.0
4.9, 4.6, 237.0, 100.0, 2021-01-05 08:00:00, 3.6
3.3, 4.7, 151.0, 100.0, 2021-01-05 09:00:00, 3.3
3.8, 4.9, 200.0, 100.0, 2021-01-05 10:00:00, 4.6
6.1, 4.9, 205.0, 100.0, 2021-01-05 11:00:00, 7.9
7.1, 4.4, 198.0, 100.0, 2021-01-05 12:00:00, 4.8
4.7, 5.1, 161.0, 100.0, 2021-01-05 13:00:00, 3.0
5.1, 5.4, 178.0, 100.0, 2021-01-05 14:00:00, 4.3
10.0, 5.2, 178.0, 100.0, 2021-01-05 15:00:00, 6.4
7.8, 5.3, 170.0, 100.0, 2021-01-05 16:00:00, 10.4
9.2, 5.6, 144.0, 100.0, 2021-01-05 17:00:00, 7.6
9.4, 5.8, 107.0, 100.0, 2021-01-05 18:00:00, 1.0
7.8, 6.2, 86.0, 100.0, 2021-01-05 19:00:00, 0.5
5.4, 6.9, 98.0, 93.0, 2021-01-05 20:00:00, 0.0
5.7, 6.9, 287.0, 100.0, 2021-01-05 21:00:00, 0.8
6.1, 6.2, 345.0, 100.0, 2021-01-05 22:00:00, 7.4
5.1, 5.9, 95.0, 100.0, 2021-01-05 23:00:00, 5.6
3.7, 5.8, 141.0, 100.0, 2021-01-06 00:00:00, 2.3
0.2, 5.6, 261.0, 100.0, 2021-01-06 01:00:00, 2.0
2.1, 5.3, 65.0, 100.0, 2021-01-06 02:00:00, 0.3
2.5, 5.3, 78.0, 100.0, 2021-01-06 03:00:00, 0.8
2.5, 5.0, 39.0, 100.0, 2021-01-06 04:00:00, 0.0
0.2, 4.9, 122.0, 100.0, 2021-01-06 05:00:00, 0.0
3.0, 4.8, 258.0, 100.0, 2021-01-06 06:00:00, 0.3
1.8, 4.8, 215.0, 100.0, 2021-01-06 07:00:00, 0.3
0.0, 4.8, 300.0, 100.0, 2021-01-06 08:00:00, 3.0
3.6, 4.1, 210.0, 100.0, 2021-01-06 09:00:00, 2.3
2.6, 3.6, 172.0, 100.0, 2021-01-06 10:00:00, 0.5
3.3, 4.2, 179.0, 100.0, 2021-01-06 11:00:00, 0.3
1.7, 5.0, 58.0, 100.0, 2021-01-06 12:00:00, 0.0
1.9, 5.6, 358.0, 100.0, 2021-01-06 13:00:00, 0.0
1.1, 5.5, 42.0, 100.0, 2021-01-06 14:00:00, 0.0
0.4, 5.3, 28.0, 100.0, 2021-01-06 15:00:00, 0.0
0.9, 4.7, 121.0, 100.0, 2021-01-06 16:00:00, 0.0
0.2, 4.3, 196.0, 100.0, 2021-01-06 17:00:00, 0.0
0.1, 4.3, 358.0, 100.0, 2021-01-06 18:00:00, 0.0
0.0, 3.5, 70.0, 100.0, 2021-01-06 19:00:00, 0.0
0.2, 2.8, 44.0, 100.0, 2021-01-06 20:00:00, 0.0
0.6, 2.3, 79.0, 100.0, 2021-01-06 21:00:00, 0.0
3.1, 2.4, 141.0, 100.0, 2021-01-06 22:00:00, 0.0
1.0, 2.3, 53.0, 100.0, 2021-01-06 23:00:00, 0.0
1.0, 2.2, 45.0, 100.0, 2021-01-07 00:00:00, 0.0
0.2, 1.9, 133.0, 100.0, 2021-01-07 01:00:00, 0.0
0.4, 2.1, 153.0, 100.0, 2021-01-07 02:00:00, 0.0
1.8, 2.4, 120.0, 100.0, 2021-01-07 03:00:00, 0.0
1.6, 2.7, 76.0, 100.0, 2021-01-07 04:00:00, 0.0
3.3, 2.9, 346.0, 100.0, 2021-01-07 05:00:00, 0.3
1.3, 3.1, 104.0, 100.0, 2021-01-07 06:00:00, 0.0
0.9, 3.3, 109.0, 100.0, 2021-01-07 07:00:00, 0.0
2.3, 3.4, 132.0, 100.0, 2021-01-07 08:00:00, 0.0
1.4, 3.6, 114.0, 100.0, 2021-01-07 09:00:00, 0.0
0.7, 3.9, 172.0, 100.0, 2021-01-07 10:00:00, 0.0
0.5, 4.9, 176.0, 100.0, 2021-01-07 11:00:00, 0.3
0.0, 5.3, 113.0, 100.0, 2021-01-07 12:00:00, 0.0
0.0, 5.9, 275.0, 100.0, 2021-01-07 13:00:00, 0.0
0.3, 6.2, 353.0, 100.0, 2021-01-07 14:00:00, 0.0
1.5, 5.9, 36.0, 100.0, 2021-01-07 15:00:00, 0.0
4.1, 5.6, 23.0, 100.0, 2021-01-07 16:00:00, 0.0
1.8, 4.7, 32.0, 100.0, 2021-01-07 17:00:00, 0.0
2.6, 4.3, 53.0, 100.0, 2021-01-07 18:00:00, 0.0
3.7, 4.3, 16.0, 100.0, 2021-01-07 19:00:00, 0.0
3.5, 4.7, 358.0, 100.0, 2021-01-07 20:00:00, 0.0
4.9, 4.8, 42.0, 100.0, 2021-01-07 21:00:00, 0.0
4.6, 5.1, 32.0, 100.0, 2021-01-07 22:00:00, 0.0
6.8, 6.2, 163.0, 100.0, 2021-01-07 23:00:00, 0.5
3.8, 5.1, 189.0, 100.0, 2021-01-08 00:00:00, 3.0
1.4, 4.9, 212.0, 100.0, 2021-01-08 01:00:00, 2.8
2.1, 4.8, 232.0, 100.0, 2021-01-08 02:00:00, 4.6
2.7, 4.0, 350.0, 100.0, 2021-01-08 03:00:00, 2.3
0.9, 3.4, 64.0, 100.0, 2021-01-08 04:00:00, 2.5
0.0, 3.3, 46.0, 100.0, 2021-01-08 05:00:00, 0.0
1.6, 3.0, 64.0, 100.0, 2021-01-08 06:00:00, 0.0
0.1, 3.1, 55.0, 100.0, 2021-01-08 07:00:00, 0.5
0.3, 2.9, 16.0, 100.0, 2021-01-08 08:00:00, 0.0
1.9, 3.4, 70.0, 100.0, 2021-01-08 09:00:00, 0.0
1.1, 4.3, 147.0, 100.0, 2021-01-08 10:00:00, 0.0
0.5, 4.7, 185.0, 100.0, 2021-01-08 11:00:00, 0.0
1.9, 4.9, 110.0, 100.0, 2021-01-08 12:00:00, 0.0
1.5, 5.0, 161.0, 100.0, 2021-01-08 13:00:00, 0.0
0.6, 4.7, 204.0, 100.0, 2021-01-08 14:00:00, 0.0
2.6, 4.2, 132.0, 100.0, 2021-01-08 15:00:00, 0.0
1.4, 3.5, 91.0, 100.0, 2021-01-08 16:00:00, 0.0
0.2, 2.7, 92.0, 100.0, 2021-01-08 17:00:00, 0.0
1.8, 2.2, 53.0, 100.0, 2021-01-08 18:00:00, 0.0
0.2, 2.6, 74.0, 100.0, 2021-01-08 19:00:00, 0.0
1.2, 2.7, 30.0, 100.0, 2021-01-08 20:00:00, 0.0
0.2, 2.6, 264.0, 100.0, 2021-01-08 21:00:00, 0.0
2.4, 2.5, 41.0, 100.0, 2021-01-08 22:00:00, 0.0
0.1, 2.1, 103.0, 100.0, 2021-01-08 23:00:00, 0.0
0.0, 1.9, 55.0, 100.0, 2021-01-09 00:00:00, 0.0
2.4, 1.6, 47.0, 100.0, 2021-01-09 01:00:00, 0.0
1.9, 1.1, 82.0, 100.0, 2021-01-09 02:00:00, 0.0
0.0, 0.7, 26.0, 100.0, 2021-01-09 03:00:00, 0.0
0.2, 0.4, 44.0, 100.0, 2021-01-09 04:00:00, 0.0
0.7, 0.2, 133.0, 100.0, 2021-01-09 05:00:00, 0.0
0.1, 0.4, 120.0, 100.0, 2021-01-09 06:00:00, 0.0
0.7, 0.2, 25.0, 100.0, 2021-01-09 07:00:00, 0.0
0.8, 0.8, 43.0, 100.0, 2021-01-09 08:00:00, 0.0
0.8, 1.5, 27.0, 100.0, 2021-01-09 09:00:00, 0.3
1.8, 2.6, 36.0, 100.0, 2021-01-09 10:00:00, 0.0
2.9, 3.0, 328.0, 100.0, 2021-01-09 11:00:00, 0.0
3.4, 3.2, 31.0, 100.0, 2021-01-09 12:00:00, 0.0
2.7, 3.6, 189.0, 100.0, 2021-01-09 13:00:00, 0.3
4.0, 3.4, 201.0, 100.0, 2021-01-09 14:00:00, 1.5
4.0, 3.4, 83.0, 100.0, 2021-01-09 15:00:00, 2.0
2.4, 3.5, 178.0, 100.0, 2021-01-09 16:00:00, 0.8
2.0, 3.8, 329.0, 100.0, 2021-01-09 17:00:00, 1.8
5.2, 4.1, 150.0, 100.0, 2021-01-09 18:00:00, 2.8
3.2, 4.1, 237.0, 100.0, 2021-01-09 19:00:00, 0.5
2.3, 4.2, 309.0, 100.0, 2021-01-09 20:00:00, 1.5
0.8, 4.3, 15.0, 100.0, 2021-01-09 21:00:00, 1.8
4.0, 4.1, 320.0, 100.0, 2021-01-09 22:00:00, 1.3
0.8, 3.8, 211.0, 100.0, 2021-01-09 23:00:00, 0.5
0.9, 3.8, 306.0, 100.0, 2021-01-10 00:00:00, 0.8
0.5, 3.7, 68.0, 100.0, 2021-01-10 01:00:00, 2.8
0.6, 3.8, 315.0, 100.0, 2021-01-10 02:00:00, 1.8
2.6, 3.9, 341.0, 100.0, 2021-01-10 03:00:00, 1.3
1.8, 4.0, 346.0, 100.0, 2021-01-10 04:00:00, 2.5
0.6, 4.1, 61.0, 100.0, 2021-01-10 05:00:00, 2.5
