station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time, snw_dpth
191.0, None, None, 0.0, None, 13.8, None, -0.1, None, None, None, 88.0, 2021-01-01 10:00:00, None
None, 88.0, 13.8, None, -1.8, None, -0.1, None, 191.0, 0.0, None, None, 2021-01-01 11:00:00, None
192.0, None, None, 0.0, None, 23.7, None, 1.2, None, None, None, 62.0, 2021-01-02 10:00:00, None
159.0, None, None, 0.0, None, 8.9, None, -5.7, None, None, None, 77.0, 2021-01-04 01:00:00, None
189.0, None, None, 0.0, None, 11.5, None, -2.8, None, None, None, 94.0, 2021-01-04 10:00:00, None
194.0, None, None, 0.0, None, 15.6, None, -2.5, None, None, None, 93.0, 2021-01-04 11:00:00, None
196.0, 93.0, 15.6, 0.0, -3.5, 12.4, -2.5, -2.0, 194.0, 0.0, None, 93.0, 2021-01-04 12:00:00, None
200.0, 93.0, 12.4, 0.0, -3.0, 12.6, -2.0, -1.9, 196.0, 0.0, None, 93.0, 2021-01-04 13:00:00, None
208.0, 93.0, 12.6, 0.0, -2.9, 13.7, -1.9, -2.2, 200.0, 0.0, None, 95.0, 2021-01-04 14:00:00, None
216.0, 95.0, 13.7, 0.0, -2.9, 13.9, -2.2, -2.4, 208.0, 0.0, None, 96.0, 2021-01-04 15:00:00, None
225.0, 96.0, 13.9, 0.0, -2.9, 17.8, -2.4, -2.6, 216.0, 0.0, None, 96.0, 2021-01-04 16:00:00, None
240.0, 96.0, 17.8, 0.0, -3.1, 7.4, -2.6, -3.5, 225.0, 0.0, None, 95.0, 2021-01-04 17:00:00, None
322.0, 95.0, 7.4, 0.0, -4.2, 1.6, -3.5, -4.0, 240.0, 0.0, None, 94.0, 2021-01-04 18:00:00, None
223.0, 94.0, 1.6, 0.0, -4.8, 4.7, -4.0, -4.1, 322.0, 0.0, None, 94.0, 2021-01-04 19:00:00, None
262.0, 94.0, 4.7, 0.0, -4.9, 3.4, -4.1, -5.2, 223.0, 0.0, None, 92.0, 2021-01-04 20:00:00, None
196.0, 92.0, 3.4, 0.0, -6.3, 1.6, -5.2, -7.5, 262.0, 0.0, None, 93.0, 2021-01-04 21:00:00, None
203.0, 93.0, 1.6, 0.0, -8.4, 3.5, -7.5, -7.0, 196.0, 0.0, None, 91.0, 2021-01-04 22:00:00, None
215.0, 91.0, 3.5, 0.0, -8.2, 4.7, -7.0, -7.1, 203.0, 0.0, None, 90.0, 2021-01-04 23:00:00, None
222.0, 90.0, 4.7, 0.0, -8.5, 7.7, -7.1, -7.8, 215.0, 0.0, None, 91.0, 2021-01-05 00:00:00, None
217.0, 91.0, 7.7, 0.0, -9.0, 6.8, -7.8, -7.7, 222.0, 0.0, None, 90.0, 2021-01-05 01:00:00, None
190.0, 90.0, 6.8, 0.0, -9.1, 7.6, -7.7, -7.1, 217.0, 0.0, None, 89.0, 2021-01-05 02:00:00, None
182.0, 89.0, 7.6, 0.0, -8.6, 9.6, -7.1, -6.8, 190.0, 0.0, None, 87.0, 2021-01-05 03:00:00, None
185.0, 87.0, 9.6, 0.0, -8.6, 13.0, -6.8, -6.4, 182.0, 0.0, None, 85.0, 2021-01-05 04:00:00, None
186.0, 85.0, 13.0, 0.0, -8.5, 11.8, -6.4, -6.5, 185.0, 0.0, None, 86.0, 2021-01-05 05:00:00, None
178.0, 86.0, 11.8, 0.0, -8.5, 13.8, -6.5, -6.2, 186.0, 0.0, None, 83.0, 2021-01-05 06:00:00, None
178.0, 83.0, 13.8, 0.0, -8.6, 15.8, -6.2, -6.0, 178.0, 0.0, None, 79.0, 2021-01-05 07:00:00, None
183.0, 79.0, 15.8, 0.0, -9.0, 13.1, -6.0, -5.8, 178.0, 0.0, None, 80.0, 2021-01-05 08:00:00, None
167.0, 80.0, 13.1, 0.0, -8.7, 16.6, -5.8, -5.1, 183.0, 0.0, None, 74.0, 2021-01-05 09:00:00, None
187.0, 74.0, 16.6, 0.0, -9.0, 13.3, -5.1, -5.1, 167.0, 0.0, 0.0, 78.0, 2021-01-05 10:00:00, None
178.0, 78.0, 13.3, 0.0, -8.3, 14.1, -5.1, -4.9, 187.0, 0.0, 0.0, 84.0, 2021-01-05 11:00:00, None
161.0, 84.0, 14.1, 0.0, -7.2, 16.6, -4.9, -4.4, 178.0, 0.0, 0.0, 82.0, 2021-01-05 12:00:00, None
158.0, 82.0, 16.6, 0.0, -7.0, 11.5, -4.4, -4.0, 161.0, 0.0, 0.0, 79.0, 2021-01-05 13:00:00, None
147.0, 79.0, 11.5, 0.0, -7.1, 13.4, -4.0, -3.3, 158.0, 0.0, 0.0, 75.0, 2021-01-05 14:00:00, None
158.0, 75.0, 13.4, 0.0, -7.1, 14.6, -3.3, -3.2, 147.0, 0.0, 0.0, 77.0, 2021-01-05 15:00:00, None
129.0, 77.0, 14.6, 0.0, -6.7, 14.8, -3.2, -3.0, 158.0, 0.0, 0.0, 75.0, 2021-01-05 16:00:00, None
169.0, 75.0, 14.8, 0.0, -6.8, 18.4, -3.0, -2.4, 129.0, 0.0, 0.0, 74.0, 2021-01-05 17:00:00, None
161.0, 74.0, 18.4, 0.0, -6.4, 19.4, -2.4, -1.9, 169.0, 0.0, 0.0, 74.0, 2021-01-05 18:00:00, None
178.0, 74.0, 19.4, 0.0, -5.9, 21.5, -1.9, -1.8, 161.0, 0.0, 0.0, 74.0, 2021-01-05 19:00:00, None
181.0, 74.0, 21.5, 0.0, -5.8, 27.9, -1.8, -1.6, 178.0, 0.0, 0.0, 75.0, 2021-01-05 20:00:00, None
191.0, 75.0, 27.9, 0.0, -5.4, 24.6, -1.6, -1.5, 181.0, 0.0, 0.0, 76.0, 2021-01-05 21:00:00, None
192.0, 76.0, 24.6, 0.0, -5.2, 24.9, -1.5, -1.3, 191.0, 0.0, 0.0, 77.0, 2021-01-05 22:00:00, None
194.0, 77.0, 24.9, 0.0, -4.8, 29.2, -1.3, -1.1, 192.0, 0.0, 0.0, 76.0, 2021-01-05 23:00:00, None
193.0, 76.0, 29.2, 0.0, -4.8, 29.3, -1.1, -0.6, 194.0, 0.0, 0.0, 76.0, 2021-01-06 00:00:00, None
197.0, 76.0, 29.3, 0.0, -4.3, 25.8, -0.6, -1.0, 193.0, 0.0, 0.0, 79.0, 2021-01-06 01:00:00, None
201.0, 79.0, 25.8, 0.0, -4.2, 25.2, -1.0, -1.3, 197.0, 0.0, 0.0, 80.0, 2021-01-06 02:00:00, None
209.0, 80.0, 25.2, 0.0, -4.3, 31.5, -1.3, -1.3, 201.0, 0.0, 0.0, 76.0, 2021-01-06 03:00:00, None
207.0, 76.0, 31.5, 0.0, -5.0, 28.3, -1.3, -1.7, 209.0, 0.0, 0.0, 79.0, 2021-01-06 04:00:00, None
203.0, 79.0, 28.3, 0.0, -4.9, 27.6, -1.7, -1.8, 207.0, 0.0, 0.0, 80.0, 2021-01-06 05:00:00, None
207.0, 80.0, 27.6, 0.0, -4.8, 25.1, -1.8, -2.2, 203.0, 0.0, 0.0, 81.0, 2021-01-06 06:00:00, None
206.0, 81.0, 25.1, 0.0, -5.0, 20.8, -2.2, -2.6, 207.0, 0.0, 0.0, 83.0, 2021-01-06 07:00:00, None
209.0, 83.0, 20.8, 0.0, -5.1, 22.5, -2.6, -2.4, 206.0, 0.0, 0.0, 79.0, 2021-01-06 08:00:00, None
215.0, 79.0, 22.5, 0.0, -5.5, 20.0, -2.4, -1.5, 209.0, 0.0, 0.0, 75.0, 2021-01-06 09:00:00, None
211.0, 75.0, 20.0, 0.0, -5.3, 18.9, -1.5, -0.3, 215.0, 0.0, 0.0, 66.0, 2021-01-06 10:00:00, None
204.0, 66.0, 18.9, 0.0, -5.9, 15.7, -0.3, 1.3, 211.0, 0.0, 0.0, 55.0, 2021-01-06 11:00:00, None
207.0, 55.0, 15.7, 0.2, -6.7, 15.7, 1.3, 1.2, 204.0, 0.0, 0.0, 53.0, 2021-01-06 12:00:00, None
205.0, 53.0, 15.7, 0.2, -7.3, 15.4, 1.2, 0.6, 207.0, 0.2, 0.2, 54.0, 2021-01-06 13:00:00, None
210.0, 54.0, 15.4, 0.0, -7.6, 12.2, 0.6, -1.6, 205.0, 0.2, 0.4, 65.0, 2021-01-06 14:00:00, None
210.0, 65.0, 12.2, 0.0, -7.3, 6.7, -1.6, -2.9, 210.0, 0.0, 0.4, 69.0, 2021-01-06 15:00:00, None
198.0, 69.0, 6.7, 0.0, -7.8, 9.2, -2.9, -3.4, 210.0, 0.0, 0.4, 68.0, 2021-01-06 16:00:00, None
208.0, 68.0, 9.2, 0.0, -8.5, 6.3, -3.4, -3.7, 198.0, 0.0, 0.4, 68.0, 2021-01-06 17:00:00, None
192.0, 68.0, 6.3, 0.0, -8.7, 7.7, -3.7, -3.4, 208.0, 0.0, 0.4, 70.0, 2021-01-06 18:00:00, None
203.0, 70.0, 7.7, 0.0, -8.1, 10.8, -3.4, -3.0, 192.0, 0.0, 0.4, 71.0, 2021-01-06 19:00:00, None
150.0, 71.0, 10.8, 0.0, -7.5, 3.0, -3.0, -3.9, 203.0, 0.0, 0.4, 79.0, 2021-01-06 20:00:00, None
218.0, 79.0, 3.0, 0.0, -7.0, 6.3, -3.9, -4.9, 150.0, 0.0, 0.4, 84.0, 2021-01-06 21:00:00, None
226.0, 84.0, 6.3, 0.0, -7.2, 6.3, -4.9, -5.5, 218.0, 0.0, 0.4, 85.0, 2021-01-06 22:00:00, None
226.0, 85.0, 6.3, 0.0, -7.6, 7.4, -5.5, -4.9, 226.0, 0.0, 0.4, 86.0, 2021-01-06 23:00:00, None
169.0, 86.0, 7.4, 0.0, -6.9, 7.1, -4.9, -5.5, 226.0, 0.0, 0.4, 89.0, 2021-01-07 00:00:00, None
207.0, 89.0, 7.1, 0.0, -7.0, 6.0, -5.5, -6.1, 169.0, 0.0, 0.4, 89.0, 2021-01-07 01:00:00, None
172.0, 89.0, 6.0, 0.0, -7.6, 8.2, -6.1, -6.6, 207.0, 0.0, 0.4, 91.0, 2021-01-07 02:00:00, None
196.0, 91.0, 8.2, 0.0, -7.8, 4.7, -6.6, -6.3, 172.0, 0.0, 0.4, 87.0, 2021-01-07 03:00:00, None
192.0, 87.0, 4.7, 0.0, -8.1, 4.9, -6.3, -6.6, 196.0, 0.0, 0.4, 85.0, 2021-01-07 04:00:00, None
242.0, 85.0, 4.9, 0.0, -8.7, 8.2, -6.6, -8.2, 192.0, 0.0, 0.4, 89.0, 2021-01-07 05:00:00, None
161.0, 89.0, 8.2, 0.0, -9.7, 1.9, -8.2, -8.2, 242.0, 0.0, 0.4, 92.0, 2021-01-07 06:00:00, None
123.0, 92.0, 1.9, 0.0, -9.3, 6.1, -8.2, -5.8, 161.0, 0.0, 0.4, 81.0, 2021-01-07 07:00:00, None
199.0, 81.0, 6.1, 0.0, -8.5, 5.8, -5.8, -5.3, 123.0, 0.0, 0.4, 78.0, 2021-01-07 08:00:00, None
201.0, 78.0, 5.8, 0.0, -8.5, 8.0, -5.3, -2.0, 199.0, 0.0, 0.4, 69.0, 2021-01-07 09:00:00, None
191.0, 69.0, 8.0, 0.0, -6.9, 6.6, -2.0, -1.9, 201.0, 0.0, 0.4, 66.0, 2021-01-07 10:00:00, None
181.0, 66.0, 6.6, 0.0, -7.4, 11.4, -1.9, -1.7, 191.0, 0.0, 0.4, 62.0, 2021-01-07 11:00:00, None
174.0, 62.0, 11.4, 0.0, -8.0, 9.3, -1.7, 1.7, 181.0, 0.0, 0.4, 51.0, 2021-01-07 12:00:00, None
153.0, 51.0, 9.3, 0.2, -7.4, 7.9, 1.7, 0.6, 174.0, 0.0, 0.2, 52.0, 2021-01-07 13:00:00, None
193.0, 52.0, 7.9, 0.0, -8.1, 9.9, 0.6, -0.9, 153.0, 0.2, 0.2, 56.0, 2021-01-07 14:00:00, None
203.0, 56.0, 9.9, 0.0, -8.6, 11.5, -0.9, -2.0, 193.0, 0.0, 0.2, 58.0, 2021-01-07 15:00:00, None
156.0, 58.0, 11.5, 0.0, -9.2, 6.8, -2.0, -3.0, 203.0, 0.0, 0.2, 60.0, 2021-01-07 16:00:00, None
123.0, 60.0, 6.8, 0.0, -9.7, 4.8, -3.0, -4.1, 156.0, 0.0, 0.2, 61.0, 2021-01-07 17:00:00, None
99.0, 61.0, 4.8, 0.0, -10.5, 6.2, -4.1, -4.0, 123.0, 0.0, 0.2, 60.0, 2021-01-07 18:00:00, None
93.0, 60.0, 6.2, 0.0, -10.6, 9.4, -4.0, -3.3, 99.0, 0.0, 0.2, 57.0, 2021-01-07 19:00:00, None
104.0, 57.0, 9.4, 0.0, -10.6, 11.1, -3.3, -2.8, 93.0, 0.0, 0.2, 52.0, 2021-01-07 20:00:00, None
76.0, 52.0, 11.1, 0.0, -11.3, 9.6, -2.8, -2.7, 104.0, 0.0, 0.2, 51.0, 2021-01-07 21:00:00, None
139.0, 51.0, 9.6, 0.0, -11.4, 9.3, -2.7, -2.8, 76.0, 0.0, 0.2, 51.0, 2021-01-07 22:00:00, None
192.0, 51.0, 9.3, 0.0, -11.5, 6.3, -2.8, -3.8, 139.0, 0.0, 0.2, 57.0, 2021-01-07 23:00:00, None
171.0, 57.0, 6.3, 0.0, -11.1, 10.2, -3.8, -2.9, 192.0, 0.0, 0.2, 47.0, 2021-01-08 00:00:00, None
88.0, 47.0, 10.2, 0.0, -12.6, 10.3, -2.9, -2.2, 171.0, 0.0, 0.2, 43.0, 2021-01-08 01:00:00, None
103.0, 43.0, 10.3, 0.0, -13.1, 15.4, -2.2, -1.4, 88.0, 0.0, 0.2, 40.0, 2021-01-08 02:00:00, None
92.0, 40.0, 15.4, 0.0, -13.3, 12.0, -1.4, -1.5, 103.0, 0.0, 0.2, 38.0, 2021-01-08 03:00:00, None
116.0, 38.0, 12.0, 0.0, -14.0, 14.3, -1.5, -0.8, 92.0, 0.0, 0.2, 34.0, 2021-01-08 04:00:00, None
135.0, 34.0, 14.3, 0.0, -14.7, 12.6, -0.8, -0.5, 116.0, 0.0, 0.2, 31.0, 2021-01-08 05:00:00, None
177.0, 31.0, 12.6, 0.0, -15.6, 9.2, -0.5, -0.5, 135.0, 0.0, 0.2, 34.0, 2021-01-08 06:00:00, None
196.0, 34.0, 9.2, 0.0, -14.4, 13.8, -0.5, -1.3, 177.0, 0.0, 0.2, 39.0, 2021-01-08 07:00:00, None
173.0, 39.0, 13.8, 0.0, -13.5, 10.9, -1.3, -0.4, 196.0, 0.0, 0.2, 36.0, 2021-01-08 08:00:00, None
189.0, 36.0, 10.9, 0.0, -13.7, 12.9, -0.4, 0.7, 173.0, 0.0, 0.2, 39.0, 2021-01-08 09:00:00, None
195.0, 39.0, 12.9, 0.0, -11.7, 12.2, 0.7, 1.3, 189.0, 0.0, 0.2, 39.0, 2021-01-08 10:00:00, None
204.0, 39.0, 12.2, 0.0, -11.1, 14.3, 1.3, 0.8, 195.0, 0.0, 0.2, 47.0, 2021-01-08 11:00:00, None
187.0, 47.0, 14.3, 0.0, -9.2, 14.0, 0.8, -0.1, 204.0, 0.0, 0.2, 55.0, 2021-01-08 12:00:00, None
195.0, 55.0, 14.0, 0.0, -8.1, 10.2, -0.1, -0.3, 187.0, 0.0, 0.2, 59.0, 2021-01-08 13:00:00, None
191.0, 59.0, 10.2, 0.0, -7.3, 9.1, -0.3, -0.9, 195.0, 0.0, 0.0, 63.0, 2021-01-08 14:00:00, None
232.0, 63.0, 9.1, 0.0, -7.1, 4.7, -0.9, -1.5, 191.0, 0.0, 0.0, 67.0, 2021-01-08 15:00:00, None
224.0, 67.0, 4.7, 0.0, -6.8, 10.7, -1.5, -2.0, 232.0, 0.0, 0.0, 77.0, 2021-01-08 16:00:00, None
216.0, 77.0, 10.7, 0.0, -5.5, 11.6, -2.0, -3.0, 224.0, 0.0, 0.0, 94.0, 2021-01-08 17:00:00, None
197.0, 94.0, 11.6, 0.0, -3.8, 7.0, -3.0, -3.2, 216.0, 0.0, 0.0, 94.0, 2021-01-08 18:00:00, None
182.0, 94.0, 7.0, 0.0, -4.0, 3.0, -3.2, -3.9, 197.0, 0.0, 0.0, 91.0, 2021-01-08 19:00:00, None
253.0, 91.0, 3.0, 0.0, -5.2, 7.7, -3.9, -3.7, 182.0, 0.0, 0.0, 93.0, 2021-01-08 20:00:00, None
225.0, 93.0, 7.7, 0.0, -4.7, 7.9, -3.7, -3.5, 253.0, 0.0, 0.0, 94.0, 2021-01-08 21:00:00, None
220.0, 94.0, 7.9, 0.0, -4.3, 11.3, -3.5, -3.5, 225.0, 0.0, 0.0, 93.0, 2021-01-08 22:00:00, None
226.0, 93.0, 11.3, 0.0, -4.5, 7.4, -3.5, -3.9, 220.0, 0.0, 0.0, 93.0, 2021-01-08 23:00:00, None
214.0, 93.0, 7.4, 0.0, -4.9, 7.9, -3.9, -3.9, 226.0, 0.0, 0.0, 92.0, 2021-01-09 00:00:00, None
243.0, 92.0, 7.9, 0.0, -5.0, 4.7, -3.9, -4.8, 214.0, 0.0, 0.0, 93.0, 2021-01-09 01:00:00, None
271.0, 93.0, 4.7, 0.0, -5.8, 6.9, -4.8, -6.8, 243.0, 0.0, 0.0, 93.0, 2021-01-09 02:00:00, None
219.0, 93.0, 6.9, 0.0, -7.7, 8.3, -6.8, -5.3, 271.0, 0.0, 0.0, 93.0, 2021-01-09 03:00:00, None
198.0, 93.0, 8.3, 0.0, -6.3, 5.9, -5.3, -6.2, 219.0, 0.0, 0.0, 91.0, 2021-01-09 04:00:00, None
257.0, 91.0, 5.9, 0.0, -7.4, 1.9, -6.2, -8.3, 198.0, 0.0, 0.0, 89.0, 2021-01-09 05:00:00, None
149.0, 89.0, 1.9, 0.0, -9.8, 5.5, -8.3, -8.4, 257.0, 0.0, 0.0, 89.0, 2021-01-09 06:00:00, None
154.0, 89.0, 5.5, 0.0, -9.9, 2.5, -8.4, -8.4, 149.0, 0.0, 0.0, 88.0, 2021-01-09 07:00:00, None
153.0, 88.0, 2.5, 0.0, -10.0, 4.4, -8.4, -7.2, 154.0, 0.0, 0.0, 82.0, 2021-01-09 08:00:00, None
108.0, 82.0, 4.4, 0.0, -9.7, 3.5, -7.2, -5.6, 153.0, 0.0, 0.0, 76.0, 2021-01-09 09:00:00, None
168.0, 76.0, 3.5, 0.0, -9.2, 6.8, -5.6, -2.2, 108.0, 0.0, 0.0, 65.0, 2021-01-09 10:00:00, None
173.0, 65.0, 6.8, 0.0, -7.9, 9.0, -2.2, -0.6, 168.0, 0.0, 0.0, 60.0, 2021-01-09 11:00:00, None
179.0, 60.0, 9.0, 0.0, -7.4, 13.8, -0.6, 0.5, 173.0, 0.0, 0.0, 56.0, 2021-01-09 12:00:00, None
180.0, 56.0, 13.8, 0.2, -7.3, 13.3, 0.5, -0.3, 179.0, 0.0, 0.0, 55.0, 2021-01-09 13:00:00, None
123.0, 55.0, 13.3, 0.0, -8.2, 7.8, -0.3, -2.3, 180.0, 0.2, 0.2, 62.0, 2021-01-09 14:00:00, None
