station_observations
wind_speed, time, avg_wnd_dir_10m_pst10mts, wind_direction, rel_hum, relative_humidity, rnfl_amt_pst24hrs, rnfl_amt_pst1hr, avg_wnd_spd_10m_pst10mts, precipitation
0.0, 2021-01-02 08:00:00, 164.0, 164.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-02 09:00:00, 164.0, 162.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2.5, 2021-01-02 10:00:00, 162.0, 102.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2.8, 2021-01-02 11:00:00, 102.0, 107.0, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0
3.3, 2021-01-02 12:00:00, 107.0, 111.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.0
3.2, 2021-01-02 13:00:00, 111.0, 102.0, 0.0, 0.0, 0.0, 0.0, 3.3, 0.0
3.3, 2021-01-02 14:00:00, 102.0, 92.0, 0.0, 0.0, 0.0, 0.0, 3.2, 0.0
1.6, 2021-01-02 15:00:00, 92.0, 85.0, 0.0, 0.0, 0.0, 0.0, 3.3, 0.0
0.0, 2021-01-02 16:00:00, 85.0, 150.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.0
1.6, 2021-01-02 17:00:00, 150.0, 85.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-02 18:00:00, 85.0, 126.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.0
0.0, 2021-01-02 19:00:00, 126.0, 228.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-02 20:00:00, 228.0, 277.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-02 21:00:00, 277.0, 292.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-02 22:00:00, 292.0, 222.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-02 23:00:00, 222.0, 68.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 00:00:00, 68.0, 273.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 01:00:00, 273.0, 139.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 02:00:00, 139.0, 110.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 03:00:00, 110.0, 276.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 04:00:00, 276.0, 307.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 05:00:00, 307.0, 108.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 06:00:00, 108.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 07:00:00, 22.0, 189.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 08:00:00, 189.0, 63.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 09:00:00, 63.0, 238.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 10:00:00, 238.0, 149.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 11:00:00, 149.0, 275.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 12:00:00, 275.0, 57.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 13:00:00, 57.0, 89.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 14:00:00, 89.0, 61.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 15:00:00, 61.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 16:00:00, 45.0, 155.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 17:00:00, 155.0, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 18:00:00, 75.0, 217.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 19:00:00, 217.0, 149.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 20:00:00, 149.0, 284.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 21:00:00, 284.0, 358.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 22:00:00, 358.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-03 23:00:00, 7.0, 79.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-04 00:00:00, 79.0, 63.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-04 01:00:00, 63.0, 54.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-04 02:00:00, None, 49.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-04 03:00:00, None, 41.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-04 04:00:00, None, 43.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-04 05:00:00, None, 44.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-04 06:00:00, 44.0, 35.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-04 07:00:00, 35.0, 44.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-04 08:00:00, 44.0, 58.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-04 09:00:00, 58.0, 90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1.8, 2021-01-04 10:00:00, None, 70.0, None, 0.0, None, None, None, 0.0
1.6, 2021-01-04 11:00:00, None, 67.0, None, 0.0, None, None, None, 0.0
1.7, 2021-01-04 12:00:00, None, 62.0, None, 0.0, None, None, None, 0.0
1.6, 2021-01-04 13:00:00, None, 63.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-04 14:00:00, None, 80.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-04 15:00:00, None, 74.0, None, 0.0, None, None, None, 0.0
1.6, 2021-01-04 16:00:00, None, 79.0, None, 0.0, None, None, None, 0.0
1.9, 2021-01-04 17:00:00, None, 323.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-04 18:00:00, None, 86.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-04 19:00:00, None, 93.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-04 20:00:00, 93.0, 324.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-04 21:00:00, 324.0, 154.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-04 22:00:00, 154.0, 319.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-04 23:00:00, 319.0, 323.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-05 00:00:00, 323.0, 324.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-05 01:00:00, 324.0, 335.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-05 02:00:00, 335.0, 332.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-05 03:00:00, 332.0, 237.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-05 04:00:00, 237.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-05 05:00:00, 49.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1.9, 2021-01-05 06:00:00, 48.0, 111.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-05 07:00:00, 111.0, 65.0, 0.0, 0.0, 0.0, 0.0, 1.9, 0.0
1.7, 2021-01-05 08:00:00, 65.0, 62.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2.5, 2021-01-05 09:00:00, 62.0, 64.0, 0.0, 0.0, 0.0, 0.0, 1.7, 0.0
0.0, 2021-01-05 10:00:00, 64.0, 76.0, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0
11.7, 2021-01-05 11:00:00, 76.0, 65.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
14.8, 2021-01-05 12:00:00, 65.0, 66.0, 0.0, 0.0, 0.0, 0.0, 11.7, 0.0
10.0, 2021-01-05 13:00:00, 66.0, 63.0, 0.0, 0.0, 0.0, 0.0, 14.8, 0.0
6.1, 2021-01-05 14:00:00, 63.0, 63.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0
4.6, 2021-01-05 15:00:00, None, 61.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-05 16:00:00, 61.0, 55.0, 0.0, 0.0, 0.0, 0.0, 4.6, 0.0
0.0, 2021-01-05 17:00:00, 55.0, 56.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2.4, 2021-01-05 18:00:00, 56.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-05 19:00:00, None, 50.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-05 20:00:00, 50.0, 42.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-05 21:00:00, 42.0, 41.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-05 22:00:00, 41.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-05 23:00:00, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 00:00:00, 50.0, 57.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 01:00:00, None, 54.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-06 02:00:00, 54.0, 55.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 03:00:00, 55.0, 93.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 04:00:00, 93.0, 241.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 05:00:00, 241.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 06:00:00, 192.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 07:00:00, 21.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 08:00:00, 14.0, 244.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 09:00:00, 244.0, 66.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 10:00:00, 66.0, 320.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 11:00:00, 320.0, 269.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 12:00:00, 269.0, 195.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 13:00:00, 195.0, 154.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 14:00:00, 154.0, 266.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 15:00:00, 266.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 16:00:00, 200.0, 233.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 17:00:00, 233.0, 326.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 18:00:00, None, 284.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-06 19:00:00, None, 146.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-06 20:00:00, 146.0, 65.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 21:00:00, 65.0, 103.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 22:00:00, 103.0, 164.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-06 23:00:00, 164.0, 333.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 00:00:00, 333.0, 284.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 01:00:00, 284.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 02:00:00, 33.0, 122.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 03:00:00, 122.0, 105.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 04:00:00, 105.0, 235.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 05:00:00, 235.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 06:00:00, 45.0, 41.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 07:00:00, 41.0, 198.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 08:00:00, 198.0, 310.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 09:00:00, 310.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 10:00:00, 46.0, 32.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 11:00:00, 32.0, 77.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 12:00:00, 77.0, 127.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 13:00:00, 127.0, 126.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 14:00:00, 126.0, 131.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 15:00:00, 131.0, 79.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 16:00:00, 79.0, 80.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 17:00:00, 80.0, 66.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 18:00:00, 66.0, 51.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 19:00:00, 51.0, 32.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 20:00:00, 32.0, 34.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 21:00:00, 34.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 22:00:00, 33.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-07 23:00:00, 33.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-08 00:00:00, 39.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-08 01:00:00, 39.0, 44.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-08 02:00:00, 44.0, 44.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2.3, 2021-01-08 03:00:00, 44.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2.5, 2021-01-08 04:00:00, 46.0, 43.0, 0.0, 0.0, 0.0, 0.0, 2.3, 0.0
2.6, 2021-01-08 05:00:00, 43.0, 50.0, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0
2.5, 2021-01-08 06:00:00, 50.0, 47.0, 0.0, 0.0, 0.0, 0.0, 2.6, 0.0
3.2, 2021-01-08 07:00:00, 47.0, 53.0, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0
3.4, 2021-01-08 08:00:00, 53.0, 55.0, 0.0, 0.0, 0.0, 0.0, 3.2, 0.0
3.0, 2021-01-08 09:00:00, 55.0, 77.0, 0.0, 0.0, 0.0, 0.0, 3.4, 0.0
2.8, 2021-01-08 10:00:00, 77.0, 70.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0
2.6, 2021-01-08 11:00:00, 70.0, 92.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.0
2.3, 2021-01-08 12:00:00, None, 103.0, None, 0.0, None, None, None, 0.0
2.2, 2021-01-08 13:00:00, 103.0, 88.0, 0.0, 0.0, 0.0, 0.0, 2.3, 0.0
2.2, 2021-01-08 14:00:00, 88.0, 100.0, 0.0, 0.0, 0.0, 0.0, 2.2, 0.0
2.2, 2021-01-08 15:00:00, 100.0, 76.0, 0.0, 0.0, 0.0, 0.0, 2.2, 0.0
2.4, 2021-01-08 16:00:00, 76.0, 88.0, 0.0, 0.0, 0.0, 0.0, 2.2, 0.0
1.9, 2021-01-08 17:00:00, 88.0, 68.0, 0.0, 0.0, 0.0, 0.0, 2.4, 0.0
1.9, 2021-01-08 18:00:00, None, 81.0, None, 0.0, None, None, None, 0.0
1.6, 2021-01-08 19:00:00, None, 22.0, None, 0.0, None, None, None, 0.0
1.6, 2021-01-08 20:00:00, None, 42.0, None, 0.0, None, None, None, 0.0
1.8, 2021-01-08 21:00:00, 42.0, 45.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.0
1.6, 2021-01-08 22:00:00, 45.0, 47.0, 0.0, 0.0, 0.0, 0.0, 1.8, 0.0
0.0, 2021-01-08 23:00:00, 47.0, 199.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.0
0.0, 2021-01-09 00:00:00, 199.0, 181.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-09 01:00:00, None, 322.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-09 02:00:00, None, 278.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-09 03:00:00, None, 299.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-09 04:00:00, 299.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-09 05:00:00, 39.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-09 06:00:00, 39.0, 29.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-09 07:00:00, 29.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-09 08:00:00, None, 48.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-09 09:00:00, 48.0, 66.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-09 10:00:00, None, 61.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-09 11:00:00, None, 54.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-09 12:00:00, 54.0, 52.0, 0.0, 0.0, None, 0.0, 0.0, 0.0
0.0, 2021-01-09 13:00:00, None, 40.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-09 14:00:00, None, 36.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-09 15:00:00, None, 40.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-09 16:00:00, None, 42.0, None, 0.0, None, None, None, 0.0
0.0, 2021-01-09 17:00:00, None, 50.0, None, 0.0, None, None, None, 0.0
12.5, 2021-01-09 18:00:00, None, 51.0, None, 0.0, None, None, None, 0.0
11.4, 2021-01-09 19:00:00, None, 51.0, None, 0.0, None, None, None, 0.0
14.6, 2021-01-09 20:00:00, None, 64.0, None, 0.0, None, None, None, 0.0
11.5, 2021-01-09 21:00:00, None, 55.0, None, 0.0, None, None, None, 0.0
13.2, 2021-01-09 22:00:00, 55.0, 63.0, 0.0, 0.0, 0.0, 0.0, 11.5, 0.0
14.1, 2021-01-09 23:00:00, 63.0, 66.0, 0.0, 0.0, 0.0, 0.0, 13.2, 0.0
14.5, 2021-01-10 00:00:00, None, 62.0, None, 0.0, None, None, None, 0.0
14.7, 2021-01-10 01:00:00, None, 71.0, None, 0.0, None, None, None, 0.0
15.8, 2021-01-10 02:00:00, 71.0, 71.0, 0.0, 0.0, None, 0.0, 14.7, 0.0
15.7, 2021-01-10 03:00:00, None, 69.0, None, 0.0, None, None, None, 0.0
14.2, 2021-01-10 04:00:00, 69.0, 77.0, 0.0, 0.0, 0.0, 0.0, 15.7, 0.0
12.1, 2021-01-10 05:00:00, None, 74.0, None, 0.0, None, None, None, 0.0
16.4, 2021-01-10 06:00:00, None, 76.0, None, 0.0, None, None, None, 0.0
15.1, 2021-01-10 07:00:00, None, 75.0, None, 0.0, None, None, None, 0.0
14.7, 2021-01-10 08:00:00, None, 77.0, None, 0.0, None, None, None, 0.0
15.4, 2021-01-10 09:00:00, None, 69.0, None, 0.0, None, None, None, 0.0
16.3, 2021-01-10 10:00:00, 69.0, 68.0, 0.0, 0.0, None, 0.0, 15.4, 0.0
14.2, 2021-01-10 11:00:00, None, 61.0, None, 0.0, None, None, None, 0.0
13.1, 2021-01-10 12:00:00, None, 60.0, None, 0.0, None, None, None, 0.0
12.0, 2021-01-10 13:00:00, 60.0, 60.0, 0.0, 0.0, 0.0, 0.0, 13.1, 0.0
10.5, 2021-01-10 14:00:00, 60.0, 58.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0
13.5, 2021-01-10 15:00:00, 58.0, 53.0, 0.0, 0.0, 0.0, 0.0, 10.5, 0.0
13.7, 2021-01-10 16:00:00, 53.0, 18.0, 0.0, 0.0, 0.0, 0.0, 13.5, 0.0
11.5, 2021-01-10 17:00:00, 18.0, 283.0, 0.0, 0.0, 0.0, 0.0, 13.7, 0.0
0.0, 2021-01-10 18:00:00, 283.0, 310.0, 0.0, 0.0, 0.0, 0.0, 11.5, 0.0
0.0, 2021-01-10 19:00:00, 310.0, 340.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 2021-01-10 20:00:00, 340.0, 55.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2.3, 2021-01-10 21:00:00, 55.0, 68.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2.5, 2021-01-10 22:00:00, 68.0, 19.0, 0.0, 0.0, 0.0, 0.0, 2.3, 0.0
0.0, 2021-01-10 23:00:00, 19.0, 282.0, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0
2.5, 2021-01-11 00:00:00, None, 310.0, None, 0.0, None, None, None, 0.0
2.3, 2021-01-11 01:00:00, 310.0, 320.0, 0.0, 0.0, 0.0, 0.0, 2.5, 0.0
2.6, 2021-01-11 02:00:00, 320.0, 291.0, 0.0, 0.0, 0.0, 0.0, 2.3, 0.0
2.6, 2021-01-11 03:00:00, None, 253.0, None, 0.0, None, None, None, 0.0
2.7, 2021-01-11 04:00:00, None, 271.0, None, 0.0, None, None, None, 0.0
2.6, 2021-01-11 05:00:00, 271.0, 236.0, 0.0, 0.0, 0.0, 0.0, 2.7, 0.0
2.6, 2021-01-11 06:00:00, 236.0, 156.0, 0.0, 0.0, 0.0, 0.0, 2.6, 0.0
2.6, 2021-01-11 07:00:00, 156.0, 252.0, 0.0, 0.0, 0.0, 0.0, 2.6, 0.0
2.6, 2021-01-11 08:00:00, 252.0, 165.0, 0.0, 0.0, 0.0, 0.0, 2.6, 0.0
2.6, 2021-01-11 09:00:00, 165.0, 166.0, 0.0, 0.0, 0.0, 0.0, 2.6, 0.0
2.6, 2021-01-11 10:00:00, 166.0, 158.0, 0.0, 0.0, 0.0, 0.0, 2.6, 0.0
