pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,15.8,15.7, 1016.9, 0.0, None,23.7,71.0,2022-07-02 00:00:00, None,10.0, 923.0,27
None,13.6,13.6, 1016.9, 0.0, None,23.7,82.0,2022-07-02 01:00:00, None,10.0, 923.0,27
None,12.5,12.4, 1018.0, 0.0, None,23.7,85.0,2022-07-02 02:00:00, None,10.0, 924.0,27
None,12.1,12.1, 1018.0, 0.1, None,23.7,87.0,2022-07-02 03:00:00, None,10.0, 924.0,27
None,10.9,11.0, 1018.3, 0.0, None,23.7,89.0,2022-07-02 04:00:00, None,10.0, 924.0,27
None,10.4,10.1, 1018.6, 0.1, None,23.7,91.0,2022-07-02 05:00:00, None,10.0, 924.0,27
None,10.7,10.1, 1018.3, 0.0, None,23.7,92.0,2022-07-02 06:00:00, None,10.0, 924.0,27
None,13.1,10.6, 1018.0, 0.1, None,13.2,79.0,2022-07-02 07:00:00, None,10.0, 924.0,27
None,14.6,10.6, 1018.1, 0.1, None,14.4,76.0,2022-07-02 08:00:00, None,10.0, 924.0,27
None,15.2,10.6, 1018.1, -0.1, None,15.5,74.0,2022-07-02 09:00:00, None,11.0, 924.0,27
None,17.2,10.6, 1018.1, -0.1, None,17.4,67.0,2022-07-02 10:00:00, None,12.0, 924.0,27
None,19.1,10.6, 1016.9, 0.0, None,19.2,57.0,2022-07-02 11:00:00, None,10.0, 923.0,27
None,20.3,10.6, 1016.9, 0.0, None,20.7,53.0,2022-07-02 12:00:00, None,10.0, 923.0,27
None,22.3,10.6, 1015.8, 0.0, None,22.4,43.0,2022-07-02 13:00:00, None,9.0, 922.0,27
None,19.9,10.6, 1016.1, -0.1, None,22.4,59.0,2022-07-02 14:00:00, None,12.0, 922.0,27
None,20.5,10.6, 1016.1, -0.2, None,22.4,46.0,2022-07-02 15:00:00, None,8.0, 922.0,27
None,20.8,10.6, 1015.1, 0.1, None,22.4,53.0,2022-07-02 16:00:00, None,11.0, 921.0,27
None,24.1,10.6, 1014.8, 0.1, None,23.9,40.0,2022-07-02 17:00:00, None,10.0, 921.0,27
None,20.7,10.6, 1015.1, -0.3, None,24.5,46.0,2022-07-02 18:00:00, None,8.0, 921.0,27
None,15.7,15.4, 1015.3, 3.0, None,20.9,94.0,2022-07-02 19:00:00, None,15.0, 921.0,27
None,16.5,15.4, 1015.1, -0.1, None,20.9,96.0,2022-07-02 20:00:00, None,17.0, 921.0,27
None,15.8,15.4, 1015.1, 0.2, None,20.9,97.0,2022-07-02 21:00:00, None,16.0, 921.0,27
None,14.1,14.2, 1015.1, 0.0, None,20.9,97.0,2022-07-02 22:00:00, None,13.0, 921.0,27
None,12.9,12.8, 1016.1, 0.0, None,20.9,98.0,2022-07-02 23:00:00, None,12.0, 922.0,27
None,11.9,11.9, 1016.1, 0.0, None,20.9,99.0,2022-07-03 00:00:00, None,11.0, 922.0,27
None,11.2,11.1, 1016.0, 0.0, None,20.9,99.0,2022-07-03 01:00:00, None,11.0, 922.0,27
None,10.0,9.9, 1016.3, 0.1, None,20.9,99.0,2022-07-03 02:00:00, None,10.0, 922.0,27
None,9.4,9.4, 1016.3, 0.0, None,20.9,99.0,2022-07-03 03:00:00, None,9.0, 922.0,27
None,8.8,8.8, 1016.4, 0.0, None,20.9,99.0,2022-07-03 04:00:00, None,8.0, 922.0,27
None,7.9,8.0, 1016.1, 0.0, None,20.9,99.0,2022-07-03 05:00:00, None,8.0, 922.0,27
