pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 15.12, 88.7, 22.3, 89.0, 13.0, 15.1, 15.0, 1003.9, 0.0, 13.0, 956.0, 0.0,2022-07-02 00:00:00, None, 956.0,27
None, 14.85, 90.5, 22.3, 91.0, 13.0, 14.9, 14.8, 1004.9, 0.0, 13.0, 957.0, 0.0,2022-07-02 01:00:00, None, 957.0,27
None, 14.16, 94.6, 22.3, 95.0, 13.0, 14.2, 14.1, 1003.8, 0.0, 13.0, 956.0, 0.0,2022-07-02 02:00:00, None, 956.0,27
None, 13.74, 95.2, 22.3, 95.0, 13.0, 13.7, 13.7, 1004.8, 0.0, 13.0, 957.0, 0.0,2022-07-02 03:00:00, None, 957.0,27
None, 13.49, 95.8, 22.3, 96.0, 13.0, 13.5, 13.3, 1004.8, 0.0, 13.0, 957.0, 0.0,2022-07-02 04:00:00, None, 957.0,27
None, 13.28, 96.0, 22.3, 96.0, 13.0, 13.3, 13.2, 1003.8, 0.0, 13.0, 956.0, 0.0,2022-07-02 05:00:00, None, 956.0,27
None, 13.34, 96.3, 22.3, 96.0, 12.0, 13.3, 13.1, 1005.0, 0.0, 12.0, 957.0, 0.0,2022-07-02 06:00:00, None, 957.0,27
None, 14.24, 95.5, 14.4, 96.0, 14.0, 14.2, 13.2, 1003.9, 0.0, 14.0, 956.0, 0.0,2022-07-02 07:00:00, None, 956.0,27
None, 15.6, 91.1, 15.7, 91.0, 14.0, 15.6, 13.2, 1003.9, 0.0, 14.0, 956.0, 0.0,2022-07-02 08:00:00, None, 956.0,27
None, 18.56, 71.28, 18.5, 71.0, 13.0, 18.6, 13.2, 1003.8, 0.0, 13.0, 956.0, 0.0,2022-07-02 09:00:00, None, 956.0,27
None, 19.95, 64.91, 19.9, 65.0, 13.0, 20.0, 13.2, 1003.8, 0.0, 13.0, 956.0, 0.0,2022-07-02 10:00:00, None, 956.0,27
None, 21.14, 48.38, 21.1, 48.0, 10.0, 21.1, 13.2, 1002.8, 0.0, 10.0, 955.0, 0.0,2022-07-02 11:00:00, None, 955.0,27
None, 21.89, 46.65, 22.4, 47.0, 9.0, 21.9, 13.2, 1002.8, 0.0, 9.0, 955.0, 0.0,2022-07-02 12:00:00, None, 955.0,27
None, 23.45, 43.84, 24.0, 44.0, 10.0, 23.5, 13.2, 1001.7, 0.0, 10.0, 954.0, 0.0,2022-07-02 13:00:00, None, 954.0,27
None, 24.69, 39.33, 24.9, 39.0, 9.0, 24.7, 13.2, 1000.6, 0.0, 9.0, 953.0, 0.0,2022-07-02 14:00:00, None, 953.0,27
None, 25.19, 42.08, 25.6, 42.0, 12.0, 25.2, 13.2, 1000.6, 0.0, 12.0, 953.0, 0.0,2022-07-02 15:00:00, None, 953.0,27
None, 25.51, 35.99, 25.7, 36.0, 10.0, 25.5, 13.2, 1000.6, 0.0, 10.0, 953.0, 0.0,2022-07-02 16:00:00, None, 953.0,27
None, 25.23, 37.6, 26.4, 38.0, 9.0, 25.2, 13.2, 999.6, 0.0, 9.0, 952.0, 0.0,2022-07-02 17:00:00, None, 952.0,27
None, 26.55, 40.31, 26.7, 40.0, 11.0, 26.6, 13.2, 999.5, 0.0, 11.0, 952.0, 0.0,2022-07-02 18:00:00, None, 952.0,27
None, 24.09, 42.24, 26.7, 42.0, 9.0, 24.1, 23.8, 998.5, 0.0, 9.0, 951.0, 0.0,2022-07-02 19:00:00, None, 951.0,27
None, 21.57, 51.82, 26.7, 52.0, 11.0, 21.6, 21.4, 998.6, 0.0, 11.0, 951.0, 0.0,2022-07-02 20:00:00, None, 951.0,27
None, 18.92, 66.23, 26.7, 66.0, 12.0, 18.9, 19.0, 998.6, 0.0, 12.0, 951.0, 0.0,2022-07-02 21:00:00, None, 951.0,27
None, 15.96, 78.41, 26.7, 78.0, 12.0, 16.0, 16.0, 998.6, 0.0, 12.0, 951.0, 0.0,2022-07-02 22:00:00, None, 951.0,27
None, 14.03, 84.4, 26.7, 84.0, 11.0, 14.0, 14.0, 998.7, 0.0, 11.0, 951.0, 0.0,2022-07-02 23:00:00, None, 951.0,27
None, 12.69, 88.1, 26.7, 88.0, 11.0, 12.7, 12.7, 999.7, 0.0, 11.0, 952.0, 0.0,2022-07-03 00:00:00, None, 952.0,27
None, 11.8, 90.5, 26.7, 91.0, 10.0, 11.8, 11.8, 999.7, 0.0, 10.0, 952.0, 0.0,2022-07-03 01:00:00, None, 952.0,27
None, 11.05, 92.1, 26.7, 92.0, 10.0, 11.1, 11.1, 1000.7, 0.0, 10.0, 953.0, 0.0,2022-07-03 02:00:00, None, 953.0,27
None, 10.23, 92.4, 26.7, 92.0, 9.0, 10.2, 10.3, 1000.8, 0.0, 9.0, 953.0, 0.0,2022-07-03 03:00:00, None, 953.0,27
None, 9.44, 93.0, 26.7, 93.0, 8.0, 9.4, 9.5, 1000.8, 0.0, 8.0, 953.0, 0.0,2022-07-03 04:00:00, None, 953.0,27
None, 8.83, 93.1, 26.7, 93.0, 8.0, 8.8, 8.8, 1000.8, 0.0, 8.0, 953.0, 0.0,2022-07-03 05:00:00, None, 953.0,27
None, 8.73, 93.4, 26.7, 93.0, 8.0, 8.7, 8.5, 1000.8, 0.0, 8.0, 953.0, 0.0,2022-07-03 06:00:00, None, 953.0,27
None, 10.81, 86.5, 10.9, 87.0, 8.0, 10.8, 8.7, 1000.8, 0.0, 8.0, 953.0, 0.0,2022-07-03 07:00:00, None, 953.0,27
None, 13.08, 80.2, 13.0, 80.0, 10.0, 13.1, 8.7, 1000.8, 0.0, 10.0, 953.0, 0.0,2022-07-03 08:00:00, None, 953.0,27
None, 16.23, 67.71, 16.2, 68.0, 10.0, 16.2, 8.7, 999.7, 0.0, 10.0, 952.0, 0.0,2022-07-03 09:00:00, None, 952.0,27
None, 19.05, 56.69, 19.1, 57.0, 10.0, 19.1, 8.7, 999.7, 0.0, 10.0, 952.0, 0.0,2022-07-03 10:00:00, None, 952.0,27
None, 20.97, 53.94, 21.2, 54.0, 11.0, 21.0, 8.7, 999.7, 0.0, 11.0, 952.0, 0.0,2022-07-03 11:00:00, None, 952.0,27
None, 23.63, 42.13, 23.7, 42.0, 10.0, 23.6, 8.7, 998.6, 0.0, 10.0, 951.0, 0.0,2022-07-03 12:00:00, None, 951.0,27
None, 25.77, 26.9, 26.2, 27.0, 6.0, 25.8, 8.7, 997.5, 0.0, 6.0, 950.0, 0.0,2022-07-03 13:00:00, None, 950.0,27
None, 26.62, 27.51, 27.2, 28.0, 6.0, 26.6, 8.7, 996.5, 0.0, 6.0, 949.0, 0.0,2022-07-03 14:00:00, None, 949.0,27
None, 27.25, 23.32, 27.9, 23.0, 5.0, 27.3, 8.7, 996.5, 0.0, 5.0, 949.0, 0.0,2022-07-03 15:00:00, None, 949.0,27
None, 28.36, 23.53, 28.7, 24.0, 5.0, 28.4, 8.7, 995.4, 0.0, 5.0, 948.0, 0.0,2022-07-03 16:00:00, None, 948.0,27
None, 29.31, 20.85, 29.3, 21.0, 5.0, 29.3, 8.7, 995.4, 0.0, 5.0, 948.0, 0.0,2022-07-03 17:00:00, None, 948.0,27
None, 28.4, 29.3, 29.5, 29.0, 9.0, 28.4, 8.7, 995.4, 0.0, 9.0, 948.0, 0.0,2022-07-03 18:00:00, None, 948.0,27
None, 25.22, 31.31, 28.5, 31.0, 7.0, 25.2, 25.1, 995.5, 0.0, 7.0, 948.0, 0.0,2022-07-03 19:00:00, None, 948.0,27
None, 22.52, 44.36, 28.5, 44.0, 11.0, 22.5, 22.4, 994.4, 0.0, 11.0, 947.0, 0.0,2022-07-03 20:00:00, None, 947.0,27
None, 20.06, 62.85, 28.5, 63.0, 13.0, 20.1, 20.1, 994.4, 0.0, 13.0, 947.0, 0.0,2022-07-03 21:00:00, None, 947.0,27
None, 17.42, 74.51, 28.5, 75.0, 13.0, 17.4, 17.4, 995.5, 0.0, 13.0, 948.0, 0.0,2022-07-03 22:00:00, None, 948.0,27
