air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
19.1,19.0,2022-07-02 00:00:00,21.1,27
18.5,18.4,2022-07-02 01:00:00,21.1,27
17.8,17.8,2022-07-02 02:00:00,21.1,27
16.3,16.3,2022-07-02 03:00:00,21.1,27
15.8,15.4,2022-07-02 04:00:00,21.1,27
15.0,14.7,2022-07-02 05:00:00,21.1,27
13.4,13.2,2022-07-02 06:00:00,21.1,27
14.4,13.1,2022-07-02 07:00:00,14.4,27
15.5,13.1,2022-07-02 08:00:00,16.1,27
15.0,13.1,2022-07-02 09:00:00,16.1,27
15.8,13.1,2022-07-02 10:00:00,16.1,27
15.1,13.1,2022-07-02 11:00:00,16.1,27
16.7,13.1,2022-07-02 12:00:00,16.7,27
17.6,13.1,2022-07-02 13:00:00,17.7,27
18.4,13.1,2022-07-02 14:00:00,18.5,27
18.3,13.1,2022-07-02 15:00:00,18.8,27
18.3,13.1,2022-07-02 16:00:00,18.8,27
17.3,13.1,2022-07-02 17:00:00,18.8,27
17.7,13.1,2022-07-02 18:00:00,18.8,27
18.1,17.6,2022-07-02 19:00:00,18.3,27
17.9,17.6,2022-07-02 20:00:00,18.3,27
17.6,17.5,2022-07-02 21:00:00,18.3,27
18.6,17.5,2022-07-02 22:00:00,18.7,27
17.8,17.5,2022-07-02 23:00:00,18.7,27
16.7,16.7,2022-07-03 00:00:00,18.7,27
16.1,16.1,2022-07-03 01:00:00,18.7,27
16.3,16.0,2022-07-03 02:00:00,18.7,27
15.7,15.7,2022-07-03 03:00:00,18.7,27
15.7,15.6,2022-07-03 04:00:00,18.7,27
15.4,15.3,2022-07-03 05:00:00,18.7,27
15.5,15.3,2022-07-03 06:00:00,18.7,27
15.3,15.0,2022-07-03 07:00:00,15.5,27
14.7,14.6,2022-07-03 08:00:00,15.6,27
14.0,13.9,2022-07-03 09:00:00,15.6,27
14.0,13.9,2022-07-03 10:00:00,15.6,27
14.3,13.9,2022-07-03 11:00:00,15.6,27
14.4,13.9,2022-07-03 12:00:00,15.6,27
14.8,13.9,2022-07-03 13:00:00,15.6,27
14.8,13.9,2022-07-03 14:00:00,15.6,27
15.2,13.9,2022-07-03 15:00:00,15.6,27
14.8,13.9,2022-07-03 16:00:00,15.6,27
14.5,13.9,2022-07-03 17:00:00,15.6,27
12.6,12.6,2022-07-03 19:00:00,14.1,27
13.5,12.6,2022-07-03 20:00:00,14.1,27
13.8,12.6,2022-07-03 21:00:00,14.1,27
