station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, 0.925142, None, 88.267, 2012-01-01 00:00:00, -1.15354
None, None, 0.747678, None, 87.3911, 2012-01-01 01:00:00, -1.01555
None, None, 0.623446, None, 87.3326, 2012-01-01 02:00:00, -0.835624
None, None, 0.538877, None, 86.4367, 2012-01-01 03:00:00, -0.72314
None, None, 0.439511, None, 87.296, 2012-01-01 04:00:00, -0.67696
None, None, 0.44758, None, 87.4659, 2012-01-01 05:00:00, -0.610589
None, None, 0.458885, None, 86.9221, 2012-01-01 06:00:00, -0.784871
None, None, 0.45569, None, 86.5486, 2012-01-01 07:00:00, -0.843434
None, None, 0.427487, None, 85.0006, 2012-01-01 08:00:00, -0.684259
None, None, 0.444872, None, 84.929, 2012-01-01 09:00:00, -0.689378
None, None, 0.583907, None, 82.7359, 2012-01-01 10:00:00, 0.318615
None, None, 0.548983, None, 74.3309, 2012-01-01 11:00:00, 1.44778
None, None, 0.96032, None, 62.3125, 2012-01-01 12:00:00, 2.38412
None, None, 1.50027, None, 59.4395, 2012-01-01 13:00:00, 3.05235
None, None, 0.631891, None, 62.96, 2012-01-01 14:00:00, 3.30493
None, None, 0.515132, None, 64.1643, 2012-01-01 15:00:00, 3.55347
None, None, 0.482163, None, 76.4365, 2012-01-01 16:00:00, 2.57414
None, None, 0.516053, None, 80.5113, 2012-01-01 17:00:00, 1.66565
None, None, 0.802816, None, 83.0355, 2012-01-01 18:00:00, 1.4567
None, None, 0.602964, None, 83.6358, 2012-01-01 19:00:00, 0.702432
None, None, 0.675304, None, 86.0194, 2012-01-01 20:00:00, 0.191471
None, None, 0.742122, None, 87.2822, 2012-01-01 21:00:00, 0.310808
None, None, 0.742761, None, 86.9771, 2012-01-01 22:00:00, 0.322136
None, None, 0.602332, None, 88.0777, 2012-01-01 23:00:00, 0.277154
None, None, 0.648455, None, 88.4327, 2012-01-02 00:00:00, 0.210143
None, None, 0.637547, None, 88.7385, 2012-01-02 01:00:00, 0.109219
None, None, 0.851575, None, 89.157, 2012-01-02 02:00:00, 0.064896
None, None, 0.951524, None, 89.3932, 2012-01-02 03:00:00, -0.015562
None, None, 1.01359, None, 90.5863, 2012-01-02 04:00:00, -0.13293
None, None, 1.22125, None, 90.3034, 2012-01-02 05:00:00, -0.115403
None, None, 1.21827, None, 89.4959, 2012-01-02 06:00:00, 0.048245
None, None, 1.51009, None, 87.7629, 2012-01-02 07:00:00, 0.416121
None, None, 1.19313, None, 88.4701, 2012-01-02 08:00:00, 0.468248
None, None, 1.43464, None, 86.4961, 2012-01-02 09:00:00, 0.976476
None, None, 1.56273, None, 83.1229, 2012-01-02 10:00:00, 1.94849
None, None, 1.19549, None, 76.8272, 2012-01-02 11:00:00, 3.61819
None, None, 1.29245, None, 78.9648, 2012-01-02 12:00:00, 4.11594
None, None, 1.81373, None, 74.3176, 2012-01-02 13:00:00, 4.61656
None, None, 1.34552, None, 78.9246, 2012-01-02 14:00:00, 4.21598
None, None, 0.731506, None, 79.2133, 2012-01-02 15:00:00, 4.10737
None, None, 1.85191, None, 80.6226, 2012-01-02 16:00:00, 4.68843
None, None, 1.23237, None, 83.7391, 2012-01-02 17:00:00, 3.42455
None, None, 0.973329, None, 87.7681, 2012-01-02 18:00:00, 3.5036
None, None, 0.820012, None, 90.5185, 2012-01-02 19:00:00, 3.5811
None, None, 1.25576, None, 92.8968, 2012-01-02 20:00:00, 3.29216
None, None, 0.933244, None, 93.9652, 2012-01-02 21:00:00, 3.40417
None, None, 0.989086, None, 94.4163, 2012-01-02 22:00:00, 3.46649
None, None, 1.68046, None, 94.7153, 2012-01-02 23:00:00, 3.61014
None, None, 0.934648, None, 94.902, 2012-01-03 00:00:00, 3.68449
None, None, 0.829219, None, 94.9933, 2012-01-03 01:00:00, 3.67534
None, None, 0.84108, None, 95.2205, 2012-01-03 02:00:00, 3.88661
None, None, 1.55077, None, 95.3832, 2012-01-03 03:00:00, 4.65882
None, None, 1.44478, None, 95.2319, 2012-01-03 04:00:00, 5.15742
None, None, 0.406658, None, 95.1112, 2012-01-03 05:00:00, 4.73441
None, None, 0.502381, None, 95.1432, 2012-01-03 06:00:00, 4.39616
None, None, 0.43957, None, 95.1333, 2012-01-03 07:00:00, 3.85055
None, None, 1.44894, None, 95.2374, 2012-01-03 08:00:00, 3.52012
None, None, 1.42035, None, 95.2299, 2012-01-03 09:00:00, 3.54062
None, None, 2.60307, None, 95.2065, 2012-01-03 10:00:00, 3.65148
None, None, 1.81607, None, 93.4994, 2012-01-03 11:00:00, 4.50078
None, None, 1.74564, None, 91.5375, 2012-01-03 12:00:00, 5.00935
None, None, 0.686265, None, 89.5071, 2012-01-03 13:00:00, 5.63862
None, None, 0.688439, None, 91.1433, 2012-01-03 14:00:00, 5.6347
