station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
None, None, 3.029, 2012-01-01 00:00:00, 3.562
None, None, 3.301, 2012-01-01 01:00:00, 3.612
None, None, 3.84, 2012-01-01 02:00:00, 3.734
None, None, 2.181, 2012-01-01 03:00:00, 4.325
None, None, 3.147, 2012-01-01 04:00:00, 4.296
None, None, 2.137, 2012-01-01 05:00:00, 3.69
None, None, 1.806, 2012-01-01 06:00:00, 3.963
None, None, 2.244, 2012-01-01 07:00:00, 3.779
None, None, 2.102, 2012-01-01 08:00:00, 3.987
None, None, 1.564, 2012-01-01 09:00:00, 4.122
None, None, 1.417, 2012-01-01 10:00:00, 4.661
None, None, 1.069, 2012-01-01 11:00:00, 5.697
None, None, 1.718, 2012-01-01 12:00:00, 5.706
None, None, 1.202, 2012-01-01 13:00:00, 6.567
None, None, 2.882, 2012-01-01 14:00:00, 6.756
None, None, 1.373, 2012-01-01 15:00:00, 7.06
None, None, 2.036, 2012-01-01 16:00:00, 7.5
None, None, 1.811, 2012-01-01 17:00:00, 6.943
None, None, 1.855, 2012-01-01 18:00:00, 6.855
None, None, 1.55, 2012-01-01 19:00:00, 6.603
None, None, 1.674, 2012-01-01 20:00:00, 7.1
None, None, 1.622, 2012-01-01 21:00:00, 6.802
None, None, 1.908, 2012-01-01 22:00:00, 6.382
None, None, 1.015, 2012-01-01 23:00:00, 6.385
None, None, 0.795, 2012-01-02 00:00:00, 6.832
None, None, 1.205, 2012-01-02 01:00:00, 6.897
None, None, 1.322, 2012-01-02 02:00:00, 7.17
None, None, 2.308, 2012-01-02 03:00:00, 7.4
None, None, 1.742, 2012-01-02 04:00:00, 7.07
None, None, 2.196, 2012-01-02 05:00:00, 7.59
None, None, 0.716, 2012-01-02 06:00:00, 7.46
None, None, 2.068, 2012-01-02 07:00:00, 6.926
None, None, 1.388, 2012-01-02 08:00:00, 6.375
None, None, 1.041, 2012-01-02 09:00:00, 7.19
None, None, 0.846, 2012-01-02 10:00:00, 6.981
None, None, 1.433, 2012-01-02 11:00:00, 7.08
None, None, 2.208, 2012-01-02 12:00:00, 8.67
None, None, 1.217, 2012-01-02 13:00:00, 8.03
None, None, 1.097, 2012-01-02 14:00:00, 7.54
None, None, 2.594, 2012-01-02 15:00:00, 8.19
None, None, 3.499, 2012-01-02 16:00:00, 7.3
None, None, 2.547, 2012-01-02 17:00:00, 7.56
None, None, 2.516, 2012-01-02 18:00:00, 7.51
None, None, 1.72, 2012-01-02 19:00:00, 7.67
None, None, 1.202, 2012-01-02 20:00:00, 7.35
None, None, 0.56, 2012-01-02 21:00:00, 7.17
None, None, 1.271, 2012-01-02 22:00:00, 7.24
None, None, 0.889999, 2012-01-02 23:00:00, 7.09
None, None, 1.039, 2012-01-03 00:00:00, 7.06
None, None, 0.382999, 2012-01-03 01:00:00, 7.39
None, None, 1.074, 2012-01-03 02:00:00, 7.82
None, None, 1.13, 2012-01-03 03:00:00, 7.78
None, None, 1.511, 2012-01-03 04:00:00, 7.33
None, None, 1.815, 2012-01-03 05:00:00, 7.16
None, None, 1.91, 2012-01-03 06:00:00, 7.25
None, None, 1.235, 2012-01-03 07:00:00, 7.0
None, None, 3.13, 2012-01-03 08:00:00, 7.2
None, None, 2.271, 2012-01-03 09:00:00, 7.1
None, None, 1.116, 2012-01-03 10:00:00, 6.893
