RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, None, None, 4.0, 5.8, None, None, None, None, None, None, None, None, None, None, None, 10.1, 83.0, None, None, 6.3, 1045.9, 0.0, None,2021-09-24 00:00:00, 846.0,39
83.5, None, None, None, 2.163, 152.0, 4.0, 5.8, None, 846.0, None, None, None, None, None, None, None, 6.306, None, 10.1, 84.0, 24.22, None, 6.3, 1045.7, 0.0, None,2021-09-24 01:00:00, 846.0,39
81.3, None, None, None, 1.754, 153.3, 3.0, 5.8, None, 846.0, None, None, None, None, None, None, None, 6.314, None, 10.1, 81.0, 41.89, None, 6.3, 1045.7, 0.0, None,2021-09-24 02:00:00, 846.0,39
79.04, None, None, None, 1.935, 159.2, 3.0, 5.8, None, 846.0, None, None, None, None, None, None, None, 6.221, None, 10.1, 79.0, 29.18, None, 6.2, 1045.7, 0.0, None,2021-09-24 03:00:00, 846.0,39
82.3, None, None, None, 1.017, 169.0, 3.0, 5.4, None, 846.0, None, None, None, None, None, None, None, 5.44, None, 10.1, 82.0, 33.54, None, 5.4, 1045.9, 0.0, None,2021-09-24 04:00:00, 846.0,39
79.9, None, None, None, 0.026, 188.7, 2.0, 5.4, None, 846.0, None, None, None, None, None, None, None, 5.367, None, 10.1, 80.0, 34.6, None, 5.4, 1046.1, 0.0, None,2021-09-24 05:00:00, 846.0,39
81.4, None, None, None, 1.088, 177.6, 3.0, 5.3, None, 846.0, None, None, None, None, None, None, None, 5.802, None, 10.1, 81.0, 33.8, None, 5.8, 1046.3, 0.0, None,2021-09-24 06:00:00, 846.0,39
79.23, None, None, None, 1.912, 164.4, 2.0, 5.6, None, 846.0, None, None, None, None, None, None, None, 5.675, None, 6.0, 79.0, 32.74, None, 5.7, 1046.7, 0.0, None,2021-09-24 07:00:00, 846.0,39
73.32, None, None, None, 1.371, 155.0, 1.0, 5.4, None, 846.0, None, None, None, None, None, None, None, 5.573, None, 6.0, 73.0, 30.1, None, 5.6, 1046.9, 0.0, None,2021-09-24 08:00:00, 846.0,39
72.15, None, None, None, 2.555, 150.8, 1.0, 5.4, None, 846.0, None, None, None, None, None, None, None, 6.054, None, 6.0, 72.0, 21.61, None, 6.1, 1047.0, 0.0, None,2021-09-24 09:00:00, 846.0,39
