CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 6.967, 66.1, None, None, None, None, 15.67, None, 5.128, 294.6, 1.0, None, 7.0, 6.0, None, None, None, 10.0, None, None, 66.0, None,2021-09-24 00:00:00, None, None, None,39
None, 6.802, 67.37, None, None, None, None, 18.63, None, 4.691, 295.7, 1.0, None, 6.8, 6.0, None, None, None, 10.0, None, None, 67.0, None,2021-09-24 01:00:00, None, None, None,39
None, 6.116, 66.68, None, None, None, None, 9.3, None, 3.778, 289.6, 0.0, None, 6.1, 6.0, None, None, None, 10.0, None, None, 67.0, None,2021-09-24 02:00:00, None, None, None,39
None, 6.125, 65.05, None, None, None, None, 13.87, None, 3.247, 300.0, 0.0, None, 6.1, 5.9, None, None, None, 10.0, None, None, 65.0, None,2021-09-24 03:00:00, None, None, None,39
None, 6.17, 63.93, None, None, None, None, 50.07, None, 1.582, 323.0, 0.0, None, 6.2, 5.9, None, None, None, 10.0, None, None, 64.0, None,2021-09-24 04:00:00, None, None, None,39
None, 7.025, 53.58, None, None, None, None, 38.94, None, 2.813, 305.9, -2.0, None, 7.0, 5.9, None, None, None, 10.0, None, None, 54.0, None,2021-09-24 05:00:00, None, None, None,39
None, 5.815, 63.42, None, None, None, None, 23.02, None, 4.783, 297.8, -1.0, None, 5.8, 5.7, None, None, None, 10.0, None, None, 63.0, None,2021-09-24 06:00:00, None, None, None,39
None, 6.563, 55.78, None, None, None, None, 20.36, None, 4.558, 314.5, -1.0, None, 6.6, 5.7, None, None, None, 6.6, None, None, 56.0, None,2021-09-24 07:00:00, None, None, None,39
None, 7.58, 50.81, None, None, None, None, 15.83, None, 2.81, 310.4, -2.0, None, 7.6, 5.7, None, None, None, 7.6, None, None, 51.0, None,2021-09-24 08:00:00, None, None, None,39
None, 8.59, 52.82, None, None, None, None, 35.84, None, 3.138, 323.0, 0.0, None, 8.6, 5.7, None, None, None, 8.8, None, None, 53.0, None,2021-09-24 09:00:00, None, None, None,39
None, 10.12, 54.05, None, None, None, None, 37.17, None, 2.9, 326.3, 1.0, None, 10.1, 5.7, None, None, None, 10.8, None, None, 54.0, None,2021-09-24 10:00:00, None, None, None,39
None, 12.18, 52.98, None, None, None, None, 61.98, None, 1.098, 295.7, 3.0, None, 12.2, 5.7, None, None, None, 12.3, None, None, 53.0, None,2021-09-24 11:00:00, None, None, None,39
None, 12.04, 54.34, None, None, None, None, 45.1, None, 2.018, 226.2, 3.0, None, 12.0, 5.7, None, None, None, 12.9, None, None, 54.0, None,2021-09-24 12:00:00, None, None, None,39
None, 12.88, 54.55, None, None, None, None, 32.39, None, 2.329, 303.6, 4.0, None, 12.9, 5.7, None, None, None, 12.9, None, None, 55.0, None,2021-09-24 13:00:00, None, None, None,39
None, 14.1, 51.45, None, None, None, None, 43.47, None, 2.439, 235.5, 4.0, None, 14.1, 5.7, None, None, None, 14.2, None, None, 51.0, None,2021-09-24 14:00:00, None, None, None,39
None, 14.94, 50.72, None, None, None, None, 54.27, None, 2.324, 245.9, 5.0, None, 14.9, 5.7, None, None, None, 15.2, None, None, 51.0, None,2021-09-24 15:00:00, None, None, None,39
None, 13.82, 55.51, None, None, None, None, 43.9, None, 2.473, 263.1, 5.0, None, 13.8, 5.7, None, None, None, 15.2, None, None, 56.0, None,2021-09-24 16:00:00, None, None, None,39
None, 14.18, 52.01, None, None, None, None, 65.32, None, 2.372, 193.5, 4.0, None, 14.2, 5.7, None, None, None, 15.2, None, None, 52.0, None,2021-09-24 17:00:00, None, None, None,39
None, 12.62, 56.29, None, None, None, None, 28.52, None, 4.083, 165.6, 4.0, None, 12.6, 5.7, None, None, None, 15.2, None, None, 56.0, None,2021-09-24 18:00:00, None, None, None,39
None, 10.53, 60.36, None, None, None, None, 15.27, None, 4.937, 172.9, 3.0, None, 10.5, 10.5, None, None, None, 12.6, None, None, 60.0, None,2021-09-24 19:00:00, None, None, None,39
None, 10.13, 61.52, None, None, None, None, 17.56, None, 7.234, 147.5, 3.0, None, 10.1, 10.1, None, None, None, 12.6, None, None, 62.0, None,2021-09-24 20:00:00, None, None, None,39
None, 10.64, 58.45, None, None, None, None, 12.5, None, 5.868, 107.6, 3.0, None, 10.6, 10.1, None, None, None, 12.6, None, None, 58.0, None,2021-09-24 21:00:00, None, None, None,39
None, 10.54, 58.05, None, None, None, None, 16.14, None, 5.384, 126.8, 3.0, None, 10.5, 10.1, None, None, None, 12.6, None, None, 58.0, None,2021-09-24 22:00:00, None, None, None,39
None, 10.0, 60.7, None, None, None, None, 10.27, None, 6.319, 141.9, 3.0, None, 10.0, 10.0, None, None, None, 12.6, None, None, 61.0, None,2021-09-24 23:00:00, None, None, None,39
None, 9.81, 62.68, None, None, None, None, 17.61, None, 5.077, 129.3, 3.0, None, 9.8, 9.8, None, None, None, 12.6, None, None, 63.0, None,2021-09-25 00:00:00, None, None, None,39
None, 9.77, 62.59, None, None, None, None, 12.24, None, 6.946, 169.5, 3.0, None, 9.8, 9.7, None, None, None, 12.6, None, None, 63.0, None,2021-09-25 01:00:00, None, None, None,39
None, 9.88, 58.51, None, None, None, None, 28.56, None, 6.016, 177.2, 2.0, None, 9.9, 9.5, None, None, None, 12.6, None, None, 59.0, None,2021-09-25 02:00:00, None, None, None,39
None, 10.14, 51.96, None, None, None, None, 11.06, None, 7.87, 174.0, 1.0, None, 10.1, 9.5, None, None, None, 12.6, None, None, 52.0, None,2021-09-25 03:00:00, None, None, None,39
None, 9.98, 54.68, None, None, None, None, 23.27, None, 5.321, 172.9, 1.0, None, 10.0, 9.5, None, None, None, 12.6, None, None, 55.0, None,2021-09-25 04:00:00, None, None, None,39
None, 9.01, 59.55, None, None, None, None, 19.18, None, 8.26, 172.4, 2.0, None, 9.0, 9.0, None, None, None, 12.6, None, None, 60.0, None,2021-09-25 05:00:00, None, None, None,39
None, 8.6, 61.22, None, None, None, None, 18.09, None, 6.752, 204.8, 1.0, None, 8.6, 8.4, None, None, None, 12.6, None, None, 61.0, None,2021-09-25 06:00:00, None, None, None,39
None, 8.95, 59.83, None, None, None, None, 25.38, None, 7.675, 174.7, 2.0, None, 9.0, 8.5, None, None, None, 9.1, None, None, 60.0, None,2021-09-25 07:00:00, None, None, None,39
