pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 13.1, 13.05, 13.1, 0.0, None, 20.1, None, None,2021-09-24 00:00:00, None, None,39
None, 12.9, 12.89, 12.9, 0.0, None, 20.1, None, None,2021-09-24 01:00:00, None, None,39
None, 12.6, 12.56, 12.6, 0.0, None, 20.1, None, None,2021-09-24 02:00:00, None, None,39
None, 12.5, 12.49, 12.5, 0.0, None, 20.1, None, None,2021-09-24 03:00:00, None, None,39
None, 12.4, 12.44, 12.4, 0.0, None, 20.1, None, None,2021-09-24 04:00:00, None, None,39
None, 12.3, 12.26, 12.3, 0.0, None, 20.1, None, None,2021-09-24 05:00:00, None, None,39
None, 11.8, 11.77, 11.8, 0.0, None, 20.1, None, None,2021-09-24 06:00:00, None, None,39
None, 10.6, 10.58, 10.6, 0.0, None, 11.8, None, None,2021-09-24 07:00:00, None, None,39
None, 11.1, 11.11, 10.3, 0.0, None, 11.8, None, None,2021-09-24 08:00:00, None, None,39
None, 13.6, 13.57, 10.3, None, None, 13.5, None, None,2021-09-24 09:00:00, None, None,39
None, 17.3, 17.25, 10.3, 0.0, None, 17.2, None, None,2021-09-24 10:00:00, None, None,39
None, 21.4, 21.44, 10.3, 0.0, None, 21.4, None, None,2021-09-24 11:00:00, None, None,39
None, 22.8, 22.81, 10.3, 0.0, None, 22.9, None, None,2021-09-24 12:00:00, None, None,39
None, 23.0, 23.01, 10.3, 1.0, None, 23.0, None, None,2021-09-24 13:00:00, None, None,39
None, 25.4, 25.38, 10.3, 3.0, None, 25.3, None, None,2021-09-24 14:00:00, None, None,39
None, 27.2, 27.23, 10.3, 1.0, None, 27.3, None, None,2021-09-24 15:00:00, None, None,39
None, 24.4, 24.38, 10.3, -2.0, None, 27.3, None, None,2021-09-24 16:00:00, None, None,39
None, 22.1, 22.14, 10.3, 0.0, None, 27.3, None, None,2021-09-24 17:00:00, None, None,39
None, 19.9, 19.86, 10.3, -3.0, None, 27.3, None, None,2021-09-24 18:00:00, None, None,39
None, 16.9, 16.9, 17.0, -0.3, None, 19.9, None, None,2021-09-24 19:00:00, None, None,39
None, 14.5, 14.47, 14.5, 0.3, None, 19.9, None, None,2021-09-24 20:00:00, None, None,39
None, 13.3, 13.25, 13.3, 0.0, None, 19.9, None, None,2021-09-24 21:00:00, None, None,39
None, 12.7, 12.66, 12.7, 0.0, None, 19.9, None, None,2021-09-24 22:00:00, None, None,39
None, 11.6, 11.63, 11.6, 0.0, None, 19.9, None, None,2021-09-24 23:00:00, None, None,39
None, 10.8, 10.76, 10.8, 0.0, None, 19.9, None, None,2021-09-25 00:00:00, None, None,39
