pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 7.969, 68.93, 8.1, 69.0, 3.0, 8.0, 7.0, 1004.8, -0.4, 3.0, 910.0, None,2021-09-24 00:00:00, None, None, 910.0,39
None, 8.2, 68.42, 8.2, 68.0, 3.0, 8.2, 7.0, 1005.7, 0.1, 3.0, 911.0, None,2021-09-24 01:00:00, None, None, 911.0,39
None, 8.13, 69.48, 8.5, 69.0, 3.0, 8.1, 7.0, 1004.2, -0.2, 3.0, 910.0, None,2021-09-24 02:00:00, None, None, 910.0,39
None, 7.549, 76.18, 8.5, 76.0, 4.0, 7.5, 7.0, 1003.2, 0.5, 4.0, 909.0, None,2021-09-24 03:00:00, None, None, 909.0,39
None, 7.737, 73.12, 8.5, 73.0, 3.0, 7.7, 7.0, 1002.1, 0.1, 3.0, 908.0, None,2021-09-24 04:00:00, None, None, 908.0,39
None, 8.19, 68.49, 8.5, 68.0, 3.0, 8.2, 7.0, 1000.9, -0.1, 3.0, 907.0, None,2021-09-24 05:00:00, None, None, 907.0,39
None, 7.166, 78.48, 8.5, 78.0, 4.0, 7.2, 7.0, 1001.0, 0.3, 4.0, 907.0, None,2021-09-24 06:00:00, None, None, 907.0,39
None, 6.647, 81.0, 7.4, 81.0, 4.0, 6.6, 6.6, 1001.2, 0.1, 4.0, 907.0, None,2021-09-24 07:00:00, None, None, 907.0,39
None, 6.902, 81.8, 7.4, 82.0, 4.0, 6.9, 6.5, 1002.2, 0.0, 4.0, 908.0, None,2021-09-24 08:00:00, None, None, 908.0,39
None, 7.058, 83.6, 7.4, 84.0, 4.0, 7.1, 6.5, 1002.2, 0.0, 4.0, 908.0, None,2021-09-24 09:00:00, None, None, 908.0,39
None, 9.22, 71.51, 9.3, 72.0, 5.0, 9.2, 6.5, 1002.0, 0.0, 5.0, 908.0, None,2021-09-24 10:00:00, None, None, 908.0,39
None, 11.74, 65.24, 11.8, 65.0, 5.0, 11.7, 6.5, 1002.8, 0.0, 5.0, 909.0, None,2021-09-24 11:00:00, None, None, 909.0,39
None, 10.81, 69.35, 11.8, 69.0, 6.0, 10.8, 6.5, 1002.9, 0.0, 6.0, 909.0, None,2021-09-24 12:00:00, None, None, 909.0,39
None, 11.24, 67.89, 11.8, 68.0, 5.0, 11.2, 6.5, 1003.9, 0.0, 5.0, 910.0, None,2021-09-24 13:00:00, None, None, 910.0,39
None, 11.89, 63.86, 12.1, 64.0, 6.0, 11.9, 6.5, 1003.9, 0.0, 6.0, 910.0, None,2021-09-24 14:00:00, None, None, 910.0,39
None, 11.26, 63.9, 12.9, 64.0, 5.0, 11.3, 6.5, 1005.1, 0.0, 5.0, 911.0, None,2021-09-24 15:00:00, None, None, 911.0,39
None, 11.75, 57.43, 12.9, 57.0, 4.0, 11.8, 6.5, 1005.0, 0.0, 4.0, 911.0, None,2021-09-24 16:00:00, None, None, 911.0,39
None, 13.16, 47.62, 13.3, 48.0, 3.0, 13.2, 6.5, 1006.0, 0.0, 3.0, 912.0, None,2021-09-24 17:00:00, None, None, 912.0,39
None, 11.21, 53.04, 13.8, 53.0, 2.0, 11.2, 6.5, 1005.1, 0.0, 2.0, 911.0, None,2021-09-24 18:00:00, None, None, 911.0,39
None, 9.17, 63.07, 11.3, 63.0, 3.0, 9.2, 9.2, 1005.4, 0.0, 3.0, 911.0, None,2021-09-24 19:00:00, None, None, 911.0,39
None, 7.264, 73.59, 11.3, 74.0, 3.0, 7.3, 7.3, 1004.4, 0.0, 3.0, 910.0, None,2021-09-24 20:00:00, None, None, 910.0,39
None, 6.343, 74.75, 11.3, 75.0, 2.0, 6.3, 6.4, 1005.6, -0.4, 2.0, 911.0, None,2021-09-24 21:00:00, None, None, 911.0,39
None, 6.081, 74.52, 11.3, 75.0, 2.0, 6.1, 6.1, 1005.4, 0.4, 2.0, 911.0, None,2021-09-24 22:00:00, None, None, 911.0,39
None, 6.255, 71.38, 11.3, 71.0, 2.0, 6.3, 5.6, 1005.2, -0.4, 2.0, 911.0, None,2021-09-24 23:00:00, None, None, 911.0,39
None, 5.731, 78.11, 11.3, 78.0, 2.0, 5.7, 5.6, 1006.4, 0.4, 2.0, 912.0, None,2021-09-25 00:00:00, None, None, 912.0,39
None, 4.245, 80.4, 11.3, 80.0, 1.0, 4.2, 4.3, 1006.5, -0.3, 1.0, 912.0, None,2021-09-25 01:00:00, None, None, 912.0,39
None, 3.547, 85.6, 11.3, 86.0, 1.0, 3.5, 3.4, 1006.5, -0.7, 1.0, 912.0, None,2021-09-25 02:00:00, None, None, 912.0,39
None, 3.66, 86.7, 11.3, 87.0, 2.0, 3.7, 3.4, 1006.6, 0.6, 2.0, 912.0, None,2021-09-25 03:00:00, None, None, 912.0,39
None, 3.761, 83.5, 11.3, 84.0, 1.0, 3.8, 3.4, 1006.5, 0.4, 1.0, 912.0, None,2021-09-25 04:00:00, None, None, 912.0,39
None, 3.177, 84.9, 11.3, 85.0, 1.0, 3.2, 3.2, 1007.5, 0.0, 1.0, 913.0, None,2021-09-25 05:00:00, None, None, 913.0,39
None, 3.028, 86.4, 11.3, 86.0, 1.0, 3.0, 3.0, 1007.8, 0.0, 1.0, 913.0, None,2021-09-25 06:00:00, None, None, 913.0,39
None, 2.057, 90.8, 3.0, 91.0, 1.0, 2.1, 2.1, 1006.9, 0.0, 1.0, 912.0, None,2021-09-25 07:00:00, None, None, 912.0,39
None, 0.791, 93.3, 3.0, 93.0, 0.0, 0.8, 0.8, 1007.3, 0.0, 0.0, 912.0, None,2021-09-25 08:00:00, None, None, 912.0,39
None, 0.056, 93.4, 3.0, 93.0, -1.0, 0.1, 0.1, 1007.4, 0.0, -1.0, 912.0, None,2021-09-25 09:00:00, None, None, 912.0,39
None, 2.378, 91.6, 3.0, 92.0, 1.0, 2.4, 0.0, 1007.2, 0.0, 1.0, 912.0, None,2021-09-25 10:00:00, None, None, 912.0,39
None, 4.384, 81.2, 4.4, 81.0, 2.0, 4.4, 0.0, 1008.1, 0.0, 2.0, 913.0, None,2021-09-25 11:00:00, None, None, 913.0,39
None, 5.973, 69.04, 5.9, 69.0, 1.0, 6.0, 0.0, 1006.9, 0.0, 1.0, 912.0, None,2021-09-25 12:00:00, None, None, 912.0,39
None, 6.609, 66.43, 7.1, 66.0, 0.0, 6.6, 0.0, 1007.0, 0.0, 0.0, 912.0, None,2021-09-25 13:00:00, None, None, 912.0,39
None, 7.323, 62.59, 7.3, 63.0, 1.0, 7.3, 0.0, 1007.0, 0.0, 1.0, 912.0, None,2021-09-25 14:00:00, None, None, 912.0,39
None, 8.58, 52.01, 8.7, 52.0, -1.0, 8.6, 0.0, 1006.8, 0.0, -1.0, 912.0, None,2021-09-25 15:00:00, None, None, 912.0,39
None, 8.71, 53.7, 9.0, 54.0, 0.0, 8.7, 0.0, 1005.7, 0.0, 0.0, 911.0, None,2021-09-25 16:00:00, None, None, 911.0,39
None, 9.05, 53.09, 9.0, 53.0, 0.0, 9.1, 0.0, 1005.7, 0.0, 0.0, 911.0, None,2021-09-25 17:00:00, None, None, 911.0,39
None, 7.956, 58.91, 9.6, 59.0, 0.0, 8.0, 0.0, 1005.9, 0.0, 0.0, 911.0, None,2021-09-25 18:00:00, None, None, 911.0,39
None, 6.58, 70.71, 8.0, 71.0, 1.0, 6.6, 6.6, 1005.0, 0.0, 1.0, 910.0, None,2021-09-25 19:00:00, None, None, 910.0,39
None, 3.882, 81.6, 8.0, 82.0, 1.0, 3.9, 3.9, 1004.3, 0.0, 1.0, 909.0, None,2021-09-25 20:00:00, None, None, 909.0,39
None, 2.532, 85.8, 8.0, 86.0, 0.0, 2.5, 2.6, 1004.5, 0.0, 0.0, 909.0, None,2021-09-25 21:00:00, None, None, 909.0,39
None, 1.809, 87.6, 8.0, 88.0, 0.0, 1.8, 1.8, 1003.2, 0.0, 0.0, 908.0, None,2021-09-25 22:00:00, None, None, 908.0,39
None, 1.311, 89.2, 8.0, 89.0, 0.0, 1.3, 1.3, 1003.1, 0.0, 0.0, 908.0, None,2021-09-25 23:00:00, None, None, 908.0,39
None, -0.312, 91.5, 8.0, 92.0, -1.0, -0.3, -0.3, 1002.0, -0.6, -1.0, 907.0, None,2021-09-26 00:00:00, None, None, 907.0,39
None, -0.554, 92.4, 8.0, 92.0, -1.0, -0.6, -0.6, 1000.8, 0.4, -1.0, 906.0, None,2021-09-26 01:00:00, None, None, 906.0,39
None, 0.145, 92.3, 8.0, 92.0, -1.0, 0.1, -0.6, 1000.7, 0.1, -1.0, 906.0, None,2021-09-26 02:00:00, None, None, 906.0,39
None, 0.226, 91.8, 8.0, 92.0, -1.0, 0.2, -0.6, 1000.6, 0.1, -1.0, 906.0, None,2021-09-26 03:00:00, None, None, 906.0,39
None, 0.128, 92.7, 8.0, 93.0, -1.0, 0.1, -0.6, 999.5, 0.0, -1.0, 905.0, None,2021-09-26 04:00:00, None, None, 905.0,39
None, -0.749, 93.8, 8.0, 94.0, -2.0, -0.7, -0.7, 999.5, 0.0, -2.0, 905.0, None,2021-09-26 05:00:00, None, None, 905.0,39
None, -1.062, 94.5, 8.0, 95.0, -2.0, -1.1, -1.1, 998.5, 0.0, -2.0, 904.0, None,2021-09-26 06:00:00, None, None, 904.0,39
